original,tokenized,token_count,word_count
"चेट्टिनाड्-पाकक्रमः इत्येषः तमिळुनाडुराज्यस्य चेट्टिनाड्-प्रदेशस्य नाटुकोटै-चेट्टियार्, अथवा यथा ते स्वमाह्वयन्ति नगरथार्, इत्येतस्य समुदायस्य पाकक्रमः वर्तते","चे ट्टि ना ड् - पा क क्र मः   इ त्ये षः   त मि ळु ना डु रा ज्य स्य   चे ट्टि ना ड् - प्र दे श स्य   ना टु को टै - चे ट्टि या र् ,   अ थ वा   य था   ते   स्व मा ह्व य न्ति   न ग र था र् ,   इ त्ये त स्य   स मु दा य स्य   पा क क्र मः   व र्त ते",72,14
"गन्धवल्कलः भारतस्य स्थानीयविशेषः वर्तते, तथैव तस्य उपयोगाः स्वादकत्वाद् आरभ्य वैद्यकीयान्तं दृश्यन्ते","ग न्ध व ल्क लः   भा र त स्य   स्था नी य वि शे षः   व र्त ते ,   त थै व   त स्य   उ प यो गाः   स्वा द क त्वा द्   आ र भ्य   वै द्य की या न्तं   दृ श्य न्ते",44,11
शुष्कपेषकेन अथवा पाषाणपेषकेन इदं पिष्टं करोतु,शु ष्क पे ष के न   अ थ वा   पा षा ण पे ष के न   इ दं   पि ष्टं   क रो तु,23,6
"पञ्जाब्-राज्ये प्रत्येकं नगरस्य भिन्नरुचयः सन्ति, यथा अमृतसरस्य जनेभ्यः अमृतसरी-कुल्चे, पूरित-पराठाः तथा क्षीरखाद्यानि विशेषेण रोचन्ते","प ञ्जा ब् - रा ज्ये   प्र त्ये कं   न ग र स्य   भि न्न रु च यः   स न्ति ,   य था   अ मृ त स र स्य   ज ने भ्यः   अ मृ त स री - कु ल्चे ,   पू रि त - प रा ठाः   त था   क्षी र खा द्या नि   वि शे षे ण   रो च न्ते",62,14
"रामं ऋषिणा सह प्रेषय, लक्ष्मणञ्च","रा मं   ऋ षि णा   स ह   प्रे ष य ,   ल क्ष्म ण ञ्च",15,5
परं मङ्गलपाण्डे-वर्यस्य इदं वीरकार्यम् उन्नताय श्रेष्ठाय च तत्त्वाय भक्त्या कृतम्,प रं   म ङ्ग ल पा ण्डे - व र्य स्य   इ दं   वी र का र्य म्   उ न्न ता य   श्रे ष्ठा य   च   त त्त्वा य   भ क्त्या   कृ त म्,34,10
"यदा पलाण्डुः पारदर्शकत्वं भजते, तदा हरिद्राचूर्णेन सह प्रक्लिन्नम् अवेरजस्य वा मांसं स्थापयित्वा, यावत् उपस्कराः मांसेन उपग्रस्यन्ते तावत् ५-६ निमेषपर्यन्तं भर्जनं कुर्वन्तु","य दा   प ला ण्डुः   पा र द र्श क त्वं   भ ज ते ,   त दा   ह रि द्रा चू र्णे न   स ह   प्र क्लि न्न म्   अ वे र ज स्य   वा   मां सं   स्था प यि त्वा ,   या व त्   उ प स्क राः   मां से न   उ प ग्र स्य न्ते   ता व त्   ५ - ६   नि मे ष प र्य न्तं   भ र्ज नं   कु र्व न्तु",75,21
हितोपदेशः इति लौकिकविवेकं प्राणि-पक्षि-मानव-पात्रैः प्रस्तुवानः ग्रन्थः वर्तते,हि तो प दे शः   इ ति   लौ कि क वि वे कं   प्रा णि - प क्षि - मा न व - पा त्रैः   प्र स्तु वा नः   ग्र न्थः   व र्त ते,34,7
संस्कृतभाषायाः अभिव्यञ्जने प्रावीण्यं तथा विद्वच्चारित्र्यस्य ज्ञानं चोत्तेजयितुं ग्रन्थस्यास्य उद्देशः आसीदिति भासते,सं स्कृ त भा षा याः   अ भि व्य ञ्ज ने   प्रा वी ण्यं   त था   वि द्व च्चा रि त्र्य स्य   ज्ञा नं   चो त्ते ज यि तुं   ग्र न्थ स्या स्य   उ द्दे शः   आ सी दि ति   भा स ते,43,11
प्राध्यापकः असितकुमार् बन्ध्योपाध्यायः १९९४ तथा १९९५ तमेषु वर्षेषु स्वनगरस्य हौरा इत्यस्य सम्पूर्ण-इतिहासं हौराह् शहरेर् इतिबृत्तो (प्रथम-द्वितीय-खण्डौ) इत्यनया शिर्षकया सङ्गृह्य दिक्प्रवर्तक-कार्यं चकार,प्रा ध्या प कः   अ सि त कु मा र्   ब न्ध्यो पा ध्या यः   १ ९ ९ ४   त था   १ ९ ९ ५   त मे षु   व र्षे षु   स्व न ग र स्य   हौ रा   इ त्य स्य   स म्पू र्ण - इ ति हा सं   हौ रा ह्   श ह रे र्   इ ति बृ त्तो   ( प्र थ म - द्वि ती य - ख ण्डौ )   इ त्य न या   शि र्ष क या   स ङ्गृ ह्य   दि क्प्र व र्त क - का र्यं   च का र,94,21
"चैत्यभवनस्य मुखे अर्धवृत्ताकारं चैत्यद्वारं प्रधानतया वर्तते, यच्च काष्ठनिर्मितः विवृतपुरोभागः, अपि च कुत्रचित् प्रधानतया चैत्यद्वारस्य वातायनं न भवति","चै त्य भ व न स्य   मु खे   अ र्ध वृ त्ता का रं   चै त्य द्वा रं   प्र धा न त या   व र्त ते ,   य च्च   का ष्ठ नि र्मि तः   वि वृ त पु रो भा गः ,   अ पि   च   कु त्र चि त्   प्र धा न त या   चै त्य द्वा र स्य   वा ता य नं   न   भ व ति",67,17
’महराज्’ तथा ’खन्सामा’ (यथा भारते पाकप्रवीणाः सम्प्रदायम् अनु आहूयन्ते) इत्येतेषां सन्ततयः शतमानेभ्यः पाकक्रमान् परिपक्वान् अकुर्वन् तथा च एते पाकक्रमाः सहस्रेभ्यः वर्षेभ्यः मौखिकपरम्परया अन्ववर्तन्त,’ म ह रा ज् ’   त था   ’ ख न्सा मा ’   ( य था   भा र ते   पा क प्र वी णाः   स म्प्र दा य म्   अ नु   आ हू य न्ते )   इ त्ये ते षां   स न्त त यः   श त मा ने भ्यः   पा क क्र मा न्   प रि प क्वा न्   अ कु र्व न्   त था   च   ए ते   पा क क्र माः   स ह स्रे भ्यः   व र्षे भ्यः   मौ खि क प र म्प र या   अ न्व व र्त न्त,92,23
"साम्प्रदायिकतया अयं पाकः मुख्यपाचकेन वस्ता वाज़ा इत्यनेन क्रियते, अन्येषां पाचकानां अर्थात् वाज़ा इत्येतेषां सहकारेण","सा म्प्र दा यि क त या   अ यं   पा कः   मु ख्य पा च के न   व स्ता   वा ज़ ा   इ त्य ने न   क्रि य ते ,   अ न्ये षां   पा च का नां   अ र्था त्   वा ज़ ा   इ त्ये ते षां   स ह का रे ण",52,14
पाव् भाजी - इत्येतत् महाराष्ट्रस्य लघुभक्ष्यमस्ति यस्मिन् सामान्यतया नवनीतेन कृतः सान्द्रः शाकक्वाथः (भाजी) तथा मृदु-ब्रेड् (पाव्) भवतः,पा व्   भा जी   -   इ त्ये त त्   म हा रा ष्ट्र स्य   ल घु भ क्ष्य म स्ति   य स्मि न्   सा मा न्य त या   न व नी ते न   कृ तः   सा न्द्रः   शा क क्वा थः   ( भा जी )   त था   मृ दु - ब्रे ड्   ( पा व् )   भ व तः,59,17
"लाल्-देद् तथा हब्बा खातून् इत्येतयोः काश्मीरी-रचनाः, तासां आनुभाविकस्वादेन अत्युत्कटेन करुणारसेन च प्रसिद्धाः सन्ति, मीराबायी इत्यस्याः राजस्थानी-रचनाः विशिष्टेन भक्तिभावेन प्रसिद्धाः, तथा च तमिळुभाषायाम् आण्डाळ् इत्यस्याः अनुभावः, कन्नडभाषायाम् अक्कमहादेव्याः वचनानि च स्वकालस्य साहित्ये महिलानां महायोगदानस्य प्रमाणनि सन्ति","ला ल् - दे द्   त था   ह ब्बा   खा तू न्   इ त्ये त योः   का श्मी री - र च नाः ,   ता सां   आ नु भा वि क स्वा दे न   अ त्यु त्क टे न   क रु णा र से न   च   प्र सि द्धाः   स न्ति ,   मी रा बा यी   इ त्य स्याः   रा ज स्था नी - र च नाः   वि शि ष्टे न   भ क्ति भा वे न   प्र सि द्धाः ,   त था   च   त मि ळु भा षा या म्   आ ण्डा ळ्   इ त्य स्याः   अ नु भा वः ,   क न्न ड भा षा या म्   अ क्क म हा दे व्याः   व च ना नि   च   स्व का ल स्य   सा हि त्ये   म हि ला नां   म हा यो ग दा न स्य   प्र मा ण नि   स न्ति",143,35
"बौद्धभित्तिचित्रयुक्ताः बाग्-गुहाः नाम, मध्यप्रदेशस्य धार्-मण्डलात् ९७ कि","बौ द्ध भि त्ति चि त्र यु क्ताः   बा ग् - गु हाः   ना म ,   म ध्य प्र दे श स्य   धा र् - म ण्ड ला त्   ९ ७   कि",32,7
मी,मी,1,1
दूरे सन्ति,दू रे   स न्ति,4,2
"मूल इत्यस्य शब्दस्य संस्कृतसाहित्ये सामान्यार्थः वनस्पतेः उत वृक्षस्य मूलमिति, परं लाक्षणिकार्थे पादम् वा अधोभागः वा यस्य कस्यचित् वस्तुनः तलम् वा भवितुमर्हति","मू ल   इ त्य स्य   श ब्द स्य   सं स्कृ त सा हि त्ये   सा मा न्या र्थः   व न स्प तेः   उ त   वृ क्ष स्य   मू ल मि ति ,   प रं   ला क्ष णि का र्थे   पा द म्   वा   अ धो भा गः   वा   य स्य   क स्य चि त्   व स्तु नः   त ल म्   वा   भ वि तु म र्ह ति",67,21
सिन्धु-उपत्यका-नागरिकता बहुषु क्षेत्रेषु स्वस्याः तान्त्रिकज्ञानार्थं प्रसिद्धा,सि न्धु - उ प त्य का - ना ग रि क ता   ब हु षु   क्षे त्रे षु   स्व स्याः   ता न्त्रि क ज्ञा ना र्थं   प्र सि द्धा,30,6
"सर्वे कौरवाः म्रियन्ते, केवलं पाण्डवाः कृष्णश्च अवशिष्यन्ते","स र्वे   कौ र वाः   म्रि य न्ते ,   के व लं   पा ण्ड वाः   कृ ष्ण श्च   अ व शि ष्य न्ते",23,7
"युद्धम् अष्टादशदिनपर्यन्तं संररम्भे, कौरवाणां पराजयेन च समाप","यु द्ध म्   अ ष्टा द श दि न प र्य न्तं   सं र र म्भे ,   कौ र वा णां   प रा ज ये न   च   स मा प",30,7
"महाभारतस्य केन्द्रकथा हस्तिनापुरस्य सिंहासनस्य उत्तराधिकारसङ्घर्षपरा, यद् राज्यम् आधुनिक-देहलीनगरस्य उत्तरदिशि वर्तमानं, भारताः इति ख्यातस्य कुलस्य पैत्रकस्थानमासीत्","म हा भा र त स्य   के न्द्र क था   ह स्ति ना पु र स्य   सिं हा स न स्य   उ त्त रा धि का र स ङ्घ र्ष प रा ,   य द्   रा ज्य म्   आ धु नि क - दे ह ली न ग र स्य   उ त्त र दि शि   व र्त मा नं ,   भा र ताः   इ ति   ख्या त स्य   कु ल स्य   पै त्र क स्था न मा सी त्",79,15
"कार्णाटकराज्ये सस्याहारिणां सङ्ख्या मांसाहारिणां सङ्ख्याम् अतिशेते, अतः, तेषां पाकपद्धतौ मुख्यतया सस्याहाराः दृश्यन्ते","का र्णा ट क रा ज्ये   स स्या हा रि णां   स ङ्ख्या   मां सा हा रि णां   स ङ्ख्या म्   अ ति शे ते ,   अ तः ,   ते षां   पा क प द्ध तौ   मु ख्य त या   स स्या हा राः   दृ श्य न्ते",47,12
"तं सञ्जयः उत्तरति, यश्च युद्धभूमौ किं प्रचलतीति निरूपयति","तं   स ञ्ज यः   उ त्त र ति ,   य श्च   यु द्ध भू मौ   किं   प्र च ल ती ति   नि रू प य ति",26,8
सिलप्पदिकारम् मणिमेकलै च तमिळुभाषायाः महाकाव्ये द्वे स्तः,सि ल प्प दि का र म्   म णि मे क लै   च   त मि ळु भा षा याः   म हा का व्ये   द्वे   स्तः,25,7
मरीचपिष्टस्य उपयोगः अस्मिन् प्रदेशे विमृश्य क्रियते,म री च पि ष्ट स्य   उ प यो गः   अ स्मि न्   प्र दे शे   वि मृ श्य   क्रि य ते,22,6
"योगशब्दः संस्कृतस्य युज्-धातुना व्युत्पन्नः, यस्यार्थः सङ्घटनं, संयोगः इत्यादिः","यो ग श ब्दः   सं स्कृ त स्य   यु ज् - धा तु ना   व्यु त्प न्नः ,   य स्या र्थः   स ङ्घ ट नं ,   सं यो गः   इ त्या दिः",32,8
"अद्यतनम् ओडिस्सीनृत्यम्, ओरिस्सा-राज्यस्य देवालयभित्तिषु निकृत्तेभ्यः विविधवस्तुयुतेभ्यः अनन्तशिल्पेभ्यः विकसितमस्ति","अ द्य त न म्   ओ डि स्सी नृ त्य म् ,   ओ रि स्सा - रा ज्य स्य   दे वा ल य भि त्ति षु   नि कृ त्ते भ्यः   वि वि ध व स्तु यु ते भ्यः   अ न न्त शि ल्पे भ्यः   वि क सि त म स्ति",50,8
"वसिष्ठः अधुना राजानम् उपसृत्य बभाषे, ""राजन्, एकदा प्रतिज्ञाय यदि तन्निराकरोषि तन्न शोभायै"" इति","व सि ष्ठः   अ धु ना   रा जा न म्   उ प सृ त्य   ब भा षे ,   "" रा ज न् ,   ए क दा   प्र ति ज्ञा य   य दि   त न्नि रा क रो षि   त न्न   शो भा यै ""   इ ति",46,13
यदा कृष्णः अर्जुनस्य विषादस्य गाढताम् अवगच्छति तदा स्वमनोभावं परिवृत्य लोके धार्मिककर्मणः रहस्यानि बोधयितुम् आरभते,य दा   कृ ष्णः   अ र्जु न स्य   वि षा द स्य   गा ढ ता म्   अ व ग च्छ ति   त दा   स्व म नो भा वं   प रि वृ त्य   लो के   धा र्मि क क र्म णः   र ह स्या नि   बो ध यि तु म्   आ र भ ते,53,14
"तण्डुलपिष्टं कूप्यां स्थापयमानेन भवता, मध्ये मध्ये, किञ्चित्प्रमाणं घर्षितनारिकेलं च स्थीयेत","त ण्डु ल पि ष्टं   कू प्यां   स्था प य मा ने न   भ व ता ,   म ध्ये   म ध्ये ,   कि ञ्चि त्प्र मा णं   घ र्षि त ना रि के लं   च   स्थी ये त",38,10
भवता प्रथमं कम्बिपूर्तं घर्षितनारिकेलं कूप्यां स्थापयित्वा सुमिश्रितं तण्डुलपिष्टं स्थीयेत,भ व ता   प्र थ मं   क म्बि पू र्तं   घ र्षि त ना रि के लं   कू प्यां   स्था प यि त्वा   सु मि श्रि तं   त ण्डु ल पि ष्टं   स्थी ये त,35,9
१८३५ सा,१ ८ ३ ५   सा,5,2
श,श,1,1
"काले, नान्देड् इत्यत्र महाराज्ञः रञ्जित् सिङ्घस्य दत्त्या सुन्दरस्य विस्मेरकारिणः गुरुद्वारस्य निर्माणः समभावि, यच्च निशितशिल्पयुजा मनोहारिणा स्वर्णगोपुरेण प्रशस्तम् आस्ते","का ले ,   ना न्दे ड्   इ त्य त्र   म हा रा ज्ञः   र ञ्जि त्   सि ङ्घ स्य   द त्त्या   सु न्द र स्य   वि स्मे र का रि णः   गु रु द्वा र स्य   नि र्मा णः   स म भा वि ,   य च्च   नि शि त शि ल्प यु जा   म नो हा रि णा   स्व र्ण गो पु रे ण   प्र श स्त म्   आ स्ते",70,18
"निर्दिष्टानां ऋचाम् एतासां समाहारः सामवेदः, यश्च स्वरैः अभिवेशितः छन्दोभिः च नियतः च","नि र्दि ष्टा नां   ऋ चा म्   ए ता सां   स मा हा रः   सा म वे दः ,   य श्च   स्व रैः   अ भि वे शि तः   छ न्दो भिः   च   नि य तः   च",36,12
"वाल्मीकेः कोसलराजधान्याः अनुवर्णनेन, सा प्रत्ना आयोद्ध्या अस्मदीयेभ्यः आधुनिकेभ्यः नगरेभ्यः न कनीयसी आस इति ज्ञायते","वा ल्मी केः   को स ल रा ज धा न्याः   अ नु व र्ण ने न ,   सा   प्र त्ना   आ यो द्ध्या   अ स्म दी ये भ्यः   आ धु नि के भ्यः   न ग रे भ्यः   न   क नी य सी   आ स   इ ति   ज्ञा य ते",49,14
’अहं करिष्ये’ इति सकृदुक्त्वा अन्यथा कर्तुं नेष्यसे,’ अ हं   क रि ष्ये ’   इ ति   स कृ दु क्त्वा   अ न्य था   क र्तुं   ने ष्य से,21,7
"आधुनिके दिवसे, रूप्यकस्य विनिमय-मूल्यविषये तथा अस्माकं फ़ारेक्स्-आरक्षितनिधेः पर्याप्तताविषये च विभिन्नविचाराः दृश्यन्ते","आ धु नि के   दि व से ,   रू प्य क स्य   वि नि म य - मू ल्य वि ष ये   त था   अ स्मा कं   फ़ ा रे क्स् - आ र क्षि त नि धेः   प र्या प्त ता वि ष ये   च   वि भि न्न वि चा राः   दृ श्य न्ते",55,11
यदा क्रेडिट्-कार्ड्-लेखे दिनत्रयपर्यन्तं देयवित्तं न पूर्यते तदा केवलं ब्याङ्क्-विशेषाः तं क्रेडिट्-कार्ड्-लेखं ऋण-सूच्यंश-संस्थाभ्यः (सि,य दा   क्रे डि ट् - का र्ड् - ले खे   दि न त्र य प र्य न्तं   दे य वि त्तं   न   पू र्य ते   त दा   के व लं   ब्या ङ्क् - वि शे षाः   तं   क्रे डि ट् - का र्ड् - ले खं   ऋ ण - सू च्यं श - सं स्था भ्यः   ( सि,59,13
ऐ,ऐ,1,1
सि,सि,1,1
) दानच्युतमिति सूचयन्ति अथवा विलम्बदानदण्डम् इत्यादिरिव यत्किमपि च्युतिदण्डं स्थापयन्ति,)   दा न च्यु त मि ति   सू च य न्ति   अ थ वा   वि ल म्ब दा न द ण्ड म्   इ त्या दि रि व   य त्कि म पि   च्यु ति द ण्डं   स्था प य न्ति,39,9
देशाः स्वेषां वित्तीयस्थितीनां संवर्धनार्थम् आन्तरिक-साक्षात्-निवेशनम् प्रेरयेयुः,दे शाः   स्वे षां   वि त्ती य स्थि ती नां   सं व र्ध ना र्थ म्   आ न्त रि क - सा क्षा त् - नि वे श न म्   प्रे र ये युः,34,6
"तथापि, यदि ब्याङ्क्-विशेषात् आवेदनपत्रस्य प्राप्तेः ९० दिनेषु अनुमोदितः प्याकेज्-विशेषः अनुष्ठीयते, तदा प्याकेज्-विशेषस्य शीघ्रानुष्ठानस्य प्रोत्साहकरूपेण, सम्पत्ति-वर्गीकरण-स्थितिं यदा ब्याङ्क्-तः पुनर्वर्गीकरण-आवेदनं प्राप्तं तत्कालीनस्थितिं प्रति पुनःस्थापयेत्","त था पि ,   य दि   ब्या ङ्क् - वि शे षा त्   आ वे द न प त्र स्य   प्रा प्तेः   ९ ०   दि ने षु   अ नु मो दि तः   प्या के ज् - वि शे षः   अ नु ष्ठी य ते ,   त दा   प्या के ज् - वि शे ष स्य   शी घ्रा नु ष्ठा न स्य   प्रो त्सा ह क रू पे ण ,   स म्प त्ति - व र्गी क र ण - स्थि तिं   य दा   ब्या ङ्क् - तः   पु न र्व र्गी क र ण - आ वे द नं   प्रा प्तं   त त्का ली न स्थि तिं   प्र ति   पु नः स्था प ये त्",115,22
"स्वतन्त्र-मूलधन-सङ्ग्रहस्य गतिविधयः किं नितरां केषुचित् हस्तेषु केवलं धनसङ्ग्रहं प्रेरयन्ति आहोस्वित् अभिवृद्धिः, स्पर्धा, तान्त्रिकप्रगतिः इत्याद्यः समतोलनशक्तयः असमानतां निवारयन्ति","स्व त न्त्र - मू ल ध न - स ङ्ग्र ह स्य   ग ति वि ध यः   किं   नि त रां   के षु चि त्   ह स्ते षु   के व लं   ध न स ङ्ग्र हं   प्रे र य न्ति   आ हो स्वि त्   अ भि वृ द्धिः ,   स्प र्धा ,   ता न्त्रि क प्र ग तिः   इ त्या द्यः   स म तो ल न श क्त यः   अ स मा न तां   नि वा र य न्ति",80,17
तच्च चाञ्चल्याधिक्यं निवारयितुं तथा प्रत्याशाः स्थिरीकर्तुं विपण्याः अन्तःप्रविशति,त च्च   चा ञ्च ल्या धि क्यं   नि वा र यि तुं   त था   प्र त्या शाः   स्थि री क र्तुं   वि प ण्याः   अ न्तः प्र वि श ति,30,8
क्यू-२ इत्यस्य उच्चतरङ्ग-दत्तांशः आर्थिक-कार्यं दृढमस्ति इति सूचयति,क्यू - २   इ त्य स्य   उ च्च त र ङ्ग - द त्तां शः   आ र्थि क - का र्यं   दृ ढ म स्ति   इ ति   सू च य ति,31,7
"स्थूल-अर्थशास्त्रे विषयस्तु सामान्यतया राष्ट्रपरः भवति, कथं सर्वाः विपण्यः परस्परं कार्यं कुर्वन्ति, येन अर्थशास्त्रे अग्रिगेट्-वेरियबल्स् इति यत् कथयन्ति तदुन्नतं विद्यमानं जनयन्ति इति च","स्थू ल - अ र्थ शा स्त्रे   वि ष य स्तु   सा मा न्य त या   रा ष्ट्र प रः   भ व ति ,   क थं   स र्वाः   वि प ण्यः   प र स्प रं   का र्यं   कु र्व न्ति ,   ये न   अ र्थ शा स्त्रे   अ ग्रि गे ट् - वे रि य ब ल्स्   इ ति   य त्   क थ य न्ति   त दु न्न तं   वि द्य मा नं   ज न य न्ति   इ ति   च",80,22
लिक्विडिटि नाम अल्पकाले यथासम्भवं सम्पूर्ण-विपणि-मूल्यार्थे वित्तसम्बन्धिनां विभवानां विक्रयणसामर्थ्यम् उच्यते,लि क्वि डि टि   ना म   अ ल्प का ले   य था स म्भ वं   स म्पू र्ण - वि प णि - मू ल्या र्थे   वि त्त स म्ब न्धि नां   वि भ वा नां   वि क्र य ण सा म र्थ्य म्   उ च्य ते,47,9
"स्थूलतया, आय-निर्धारण-नीतिः विषयनिष्ठा भवेत्, तथा च कामपि व्यक्तिनिष्ठतां विहाय प्रतिग्रहण-लेखाधारितं भवेत्","स्थू ल त या ,   आ य - नि र्धा र ण - नी तिः   वि ष य नि ष्ठा   भ वे त् ,   त था   च   का म पि   व्य क्ति नि ष्ठ तां   वि हा य   प्र ति ग्र ह ण - ले खा धा रि तं   भ वे त्",52,11
"अतः एतादृशानि वृद्धिमूल्यानि ओवर्-ड्यू, तेनैव एन्","अ तः   ए ता दृ शा नि   वृ द्धि मू ल्या नि   ओ व र् - ड्यू ,   ते नै व   ए न्",23,6
पि,पि,1,1
ए,ए,1,1
वा वृद्धिदान-दिनाङ्कदृष्ट्या न भवन्ति,वा   वृ द्धि दा न - दि ना ङ्क दृ ष्ट्या   न   भ व न्ति,15,4
"भारतस्य वित्तदान-संविधानाम् अन्यैः प्रदेशैः संयोजनस्य सम्भावना, यथा सद्यःप्रचाल्यमानं भारतस्य यु","भा र त स्य   वि त्त दा न - सं वि धा ना म्   अ न्यैः   प्र दे शैः   सं यो ज न स्य   स म्भा व ना ,   य था   स द्यः प्र चा ल्य मा नं   भा र त स्य   यु",43,10
पि,पि,1,1
ऐ,ऐ,1,1
"इति वेगवद्वित्तदान-संविधाम् अन्यप्रदेशानां सदृशाभिः संविधाभिः मिथः संयोजनकार्यम्, अन्तर्देशीयाः वित्तदानव्यवस्थाः, प्रत्यर्पणानि च वर्धयति","इ ति   वे ग व द्वि त्त दा न - सं वि धा म्   अ न्य प्र दे शा नां   स दृ शा भिः   सं वि धा भिः   मि थः   सं यो ज न का र्य म् ,   अ न्त र्दे शी याः   वि त्त दा न व्य व स्थाः ,   प्र त्य र्प णा नि   च   व र्ध य ति",61,12
द्रवीकृत-नैसर्गिक-अनिलं (एल्,द्र वी कृ त - नै स र्गि क - अ नि लं   ( ए ल्,16,2
एन्,ए न्,2,1
जि,जि,1,1
") एनर्जी-विपण्याम् अतिप्रामुख्यम् आवहदस्ति, यथा तदिदानीं शक्त्युत्पादक-घटकानाम्, उद्यम-घटकानां च चालने उपयुज्यते",")   ए न र्जी - वि प ण्या म्   अ ति प्रा मु ख्य म्   आ व ह द स्ति ,   य था   त दि दा नीं   श क्त्यु त्पा द क - घ ट का ना म् ,   उ द्य म - घ ट का नां   च   चा ल ने   उ प यु ज्य ते",56,11
"यद्यपि व्यापार-स्थलानि पण्यं वर्धयितुं भवते अवकाशं यच्छन्ति, तथापि, तानि धारणक्षम-व्यापारं वर्धयितुम् अथवा भवत एव पण्यनयोग्य-ब्राण्ड् इत्येतं निर्मातुं भवन्तं समर्थं न विदधति","य द्य पि   व्या पा र - स्थ ला नि   प ण्यं   व र्ध यि तुं   भ व ते   अ व का शं   य च्छ न्ति ,   त था पि ,   ता नि   धा र ण क्ष म - व्या पा रं   व र्ध यि तु म्   अ थ वा   भ व त   ए व   प ण्य न यो ग्य - ब्रा ण्ड्   इ त्ये तं   नि र्मा तुं   भ व न्तं   स म र्थं   न   वि द ध ति",80,21
पेमेण्ट्-अग्रिगेटर्स् (पि,पे मे ण्ट् - अ ग्रि गे ट र्स्   ( पि,11,2
ए,ए,1,1
") इत्येते वित्तदान-व्यवस्थायां मुख्यं पात्रम् आवहन्ति, अत एव मार्च् २०२० कालादारभ्य नियमेषु अन्तर्भाविताः, तथा च, पेमेण्ट्-सिस्टम्-आपरेटर्स् (पि",")   इ त्ये ते   वि त्त दा न - व्य व स्था यां   मु ख्यं   पा त्र म्   आ व ह न्ति ,   अ त   ए व   मा र्च्   २ ० २ ०   का ला दा र भ्य   नि य मे षु   अ न्त र्भा वि ताः ,   त था   च ,   पे मे ण्ट् - सि स्ट म् - आ प रे ट र्स्   ( पि",67,17
एस्,ए स्,2,1
ओ,ओ,1,1
) इति नाम्ना सूचिताश्च,)   इ ति   ना म्ना   सू चि ता श्च,9,4
"तथापि, वर्तमानाः नियमाः, ये पेमेण्ट्-अग्रिगेटर्स् इत्येते आन्लैन् अथवा इ-कामर्स् विनिमयान् कुर्वन्ति, तेभ्यः अन्वयन्ते","त था पि ,   व र्त मा नाः   नि य माः ,   ये   पे मे ण्ट् - अ ग्रि गे ट र्स्   इ त्ये ते   आ न्लै न्   अ थ वा   इ - का म र्स्   वि नि म या न्   कु र्व न्ति ,   ते भ्यः   अ न्व य न्ते",51,13
