original,tokenized,token_count,word_count
"ಚೆಟ್ಟಿನಾಡ್‌ ಆಹಾರಪದ್ಧತಿಯು ತಮಿಳುನಾಡು ರಾಜ್ಯದ ಚೆಟ್ಟಿನಾಡು ಪ್ರದೇಶಕ್ಕೆ ಸೇರಿದವರಾದ, ತಮ್ಮನ್ನು ತಾವು ನಗರತ್ತಾರರೆಂದು ಕರೆದುಕೊಳ್ಳುವ ನಾಟ್ಟುಕೋಟ್ಟೈ ಚೆಟ್ಟಿಯಾರ್‌ ಎಂಬ ಸಮುದಾಯದವರ ಆಹಾರ ಪದ್ಧತಿಯಾಗಿದೆ","ಚೆ ಟ್ಟಿ ನಾ ಡ್   ಆ ಹಾ ರ ಪ ದ್ಧ ತಿ ಯು   ತ ಮಿ ಳು ನಾ ಡು   ರಾ ಜ್ಯ ದ   ಚೆ ಟ್ಟಿ ನಾ ಡು   ಪ್ರ ದೇ ಶ ಕ್ಕೆ   ಸೇ ರಿ ದ ವ ರಾ ದ ,   ತ ಮ್ಮ ನ್ನು   ತಾ ವು   ನ ಗ ರ ತ್ತಾ ರ ರೆಂ ದು   ಕ ರೆ ದು ಕೊ ಳ್ಳು ವ   ನಾ ಟ್ಟು ಕೋ ಟ್ಟೈ   ಚೆ ಟ್ಟಿ ಯಾ ರ್   ಎ ಂ ಬ   ಸ ಮು ದಾ ಯ ದ ವ ರ   ಆ ಹಾ ರ   ಪ ದ್ಧ ತಿ ಯಾ ಗಿ ದೆ",79,17
"ದಾಲ್ಚಿನ್ನಿಯು ಭಾರತಕ್ಕೆ ಸ್ಥಳೀಯವಾದುದಾಗಿದೆ ಮತ್ತು ಆ ಕಾರಣದಿಂದಲೇ, ಅದರ ಬಳಕೆಯ ವ್ಯಾಪ್ತಿಯು ಸುವಾಸನೆ ಹಾಗೂ ರುಚಿಕಾರಕ ಪದಾರ್ಥವಾಗಿ ಮೊದಲುಗೊಂಡು ಔಷಧೀಯ ವಿನಿಯೋಗದವರೆಗೂ ಹಬ್ಬಿದೆ","ದಾ ಲ್ಚಿ ನ್ನಿ ಯು   ಭಾ ರ ತ ಕ್ಕೆ   ಸ್ಥ ಳೀ ಯ ವಾ ದು ದಾ ಗಿ ದೆ   ಮ ತ್ತು   ಆ   ಕಾ ರ ಣ ದಿಂ ದ ಲೇ ,   ಅ ದ ರ   ಬ ಳ ಕೆ ಯ   ವ್ಯಾ ಪ್ತಿ ಯು   ಸು ವಾ ಸ ನೆ   ಹಾ ಗೂ   ರು ಚಿ ಕಾ ರ ಕ   ಪ ದಾ ರ್ಥ ವಾ ಗಿ   ಮೊ ದ ಲು ಗೊಂ ಡು   ಔ ಷ ಧೀ ಯ   ವಿ ನಿ ಯೋ ಗ ದ ವ ರೆ ಗೂ   ಹ ಬ್ಬಿ ದೆ",72,17
ಇದನ್ನು ಒಣ ಹಿಟ್ಟು ಮಾಡುವ ಯಂತ್ರ ಅಥವಾ ಕಲ್ಲಿನ ಕುಟ್ಟಾಣಿಯಲ್ಲಿ ಪುಡಿ ಮಾಡಿ,ಇ ದ ನ್ನು   ಒ ಣ   ಹಿ ಟ್ಟು   ಮಾ ಡು ವ   ಯಂ ತ್ರ   ಅ ಥ ವಾ   ಕ ಲ್ಲಿ ನ   ಕು ಟ್ಟಾ ಣಿ ಯ ಲ್ಲಿ   ಪು ಡಿ   ಮಾ ಡಿ,27,10
"ಪಂಜಾಬಿನ ಪ್ರತಿ ನಗರವೂ ಬೇರೆ ಬೇರೆ ಒಲವುಗಳನ್ನು ಹೊಂದಿದೆ, ಉದಾಹರಣೆಗೆ ಅಮೃತಸರದಲ್ಲಿನ ಜನರು ವಿಶೇಷವಾಗಿ ಅಮೃತ್‌ಸರೀ ಕುಲ್ಚಾಗಳು, ಹೂರಣ ತುಂಬಿದ ಪರಾಠಾಗಳು ಮತ್ತು ಹಾಲಿನ ಉತ್ಪನ್ನಗಳನ್ನು ಇಷ್ಟಪಡುತ್ತಾರೆ","ಪಂ ಜಾ ಬಿ ನ   ಪ್ರ ತಿ   ನ ಗ ರ ವೂ   ಬೇ ರೆ   ಬೇ ರೆ   ಒ ಲ ವು ಗ ಳ ನ್ನು   ಹೊಂ ದಿ ದೆ ,   ಉ ದಾ ಹ ರ ಣೆ ಗೆ   ಅ ಮೃ ತ ಸ ರ ದ ಲ್ಲಿ ನ   ಜ ನ ರು   ವಿ ಶೇ ಷ ವಾ ಗಿ   ಅ ಮೃ ತ್ ಸ ರೀ   ಕು ಲ್ಚಾ ಗ ಳು ,   ಹೂ ರ ಣ   ತುಂ ಬಿ ದ   ಪ ರಾ ಠಾ ಗ ಳು   ಮ ತ್ತು   ಹಾ ಲಿ ನ   ಉ ತ್ಪ ನ್ನ ಗ ಳ ನ್ನು   ಇ ಷ್ಟ ಪ ಡು ತ್ತಾ ರೆ",84,20
"ಮಹರ್ಷಿಯೊಂದಿಗೆ ರಾಮನನ್ನು ಕಳುಹಿಸಿಕೊಡು, ಮತ್ತು ಲಕ್ಷ್ಮಣನನ್ನೂ ಕಳುಹಿಸು","ಮ ಹ ರ್ಷಿ ಯೊಂ ದಿ ಗೆ   ರಾ ಮ ನ ನ್ನು   ಕ ಳು ಹಿ ಸಿ ಕೊ ಡು ,   ಮ ತ್ತು   ಲ ಕ್ಷ್ಮ ಣ ನ ನ್ನೂ   ಕ ಳು ಹಿ ಸು",28,6
ಆದರೆ ಮಂಗಲ ಪಾಂಡೆಯ ಕೆಚ್ಚೆದೆಯ ಕಾರ್ಯವು ಉನ್ನತ ಹಾಗೂ ಉದಾತ್ತವಾದ ತತ್ತ್ವವೊಂದರ ಬಗೆಗಿನ ಶ್ರದ್ಧೆಯಿಂದಾಗಿ ಮಾಡಿದುದಾಗಿತ್ತು,ಆ ದ ರೆ   ಮಂ ಗ ಲ   ಪಾಂ ಡೆ ಯ   ಕೆ ಚ್ಚೆ ದೆ ಯ   ಕಾ ರ್ಯ ವು   ಉ ನ್ನ ತ   ಹಾ ಗೂ   ಉ ದಾ ತ್ತ ವಾ ದ   ತ ತ್ತ್ವ ವೊಂ ದ ರ   ಬ ಗೆ ಗಿ ನ   ಶ್ರ ದ್ಧೆ ಯಿಂ ದಾ ಗಿ   ಮಾ ಡಿ ದು ದಾ ಗಿ ತ್ತು,46,12
"ಈರುಳ್ಳಿಯು ಅರೆಪಾರದರ್ಶಕವಾಗುತ್ತಿದ್ದಂತೆ, ಅದಕ್ಕೆ ಮ್ಯಾರಿನೇಡ್‌ ದ್ರವದಲ್ಲಿ ಊರಿಟ್ಟಿದ್ದ ಕುರಿಮಾಂಸವನ್ನು, ಜೊತೆಗೆ ಅರಿಶಿಣವನ್ನು ಸೇರಿಸಿ, ಕುರಿಮಾಂಸವು ಎಲ್ಲಾ ಮಸಾಲೆಗಳನ್ನು ಹೀರಿಕೊಳ್ಳುವ ತನಕ, ಸುಮಾರು ೫-೬ ನಿಮಿಷಗಳವರೆಗೆ ಹುರಿಯಿರಿ","ಈ ರು ಳ್ಳಿ ಯು   ಅ ರೆ ಪಾ ರ ದ ರ್ಶ ಕ ವಾ ಗು ತ್ತಿ ದ್ದಂ ತೆ ,   ಅ ದ ಕ್ಕೆ   ಮ್ಯಾ ರಿ ನೇ ಡ್   ದ್ರ ವ ದ ಲ್ಲಿ   ಊ ರಿ ಟ್ಟಿ ದ್ದ   ಕು ರಿ ಮಾಂ ಸ ವ ನ್ನು ,   ಜೊ ತೆ ಗೆ   ಅ ರಿ ಶಿ ಣ ವ ನ್ನು   ಸೇ ರಿ ಸಿ ,   ಕು ರಿ ಮಾಂ ಸ ವು   ಎ ಲ್ಲಾ   ಮ ಸಾ ಲೆ ಗ ಳ ನ್ನು   ಹೀ ರಿ ಕೊ ಳ್ಳು ವ   ತ ನ ಕ ,   ಸು ಮಾ ರು   ೫ - ೬   ನಿ ಮಿ ಷ ಗ ಳ ವ ರೆ ಗೆ   ಹು ರಿ ಯಿ ರಿ",92,19
"ಹಿತೋಪದೇಶವು ಪಕ್ಷಿಗಳು, ಪ್ರಾಣಿಗಳು, ಮತ್ತು ಮನುಷ್ಯ ಪಾತ್ರಗಳ ಮೂಲಕ ಲೌಕಿಕ ವಿವೇಕವನ್ನು ಪ್ರಸ್ತುತಪಡಿಸುವ ಪುಸ್ತಕವಾಗಿದೆ","ಹಿ ತೋ ಪ ದೇ ಶ ವು   ಪ ಕ್ಷಿ ಗ ಳು ,   ಪ್ರಾ ಣಿ ಗ ಳು ,   ಮ ತ್ತು   ಮ ನು ಷ್ಯ   ಪಾ ತ್ರ ಗ ಳ   ಮೂ ಲ ಕ   ಲೌ ಕಿ ಕ   ವಿ ವೇ ಕ ವ ನ್ನು   ಪ್ರ ಸ್ತು ತ ಪ ಡಿ ಸು ವ   ಪು ಸ್ತ ಕ ವಾ ಗಿ ದೆ",49,11
ಸಂಸ್ಕೃತ ಅಭಿವ್ಯಕ್ತಿಯಲ್ಲಿ ಪ್ರಾವೀಣ್ಯವನ್ನು ಮತ್ತು ವಿವೇಕಯುತ ನಡೆವಳಿಕೆಯ ಅರಿವನ್ನು ಉತ್ತೇಜಿಸುವುದು ಈ ಪುಸ್ತಕದ ಉದ್ದೇಶವಾಗಿರುವಂತೆ ತೋರುತ್ತದೆ,ಸಂ ಸ್ಕೃ ತ   ಅ ಭಿ ವ್ಯ ಕ್ತಿ ಯ ಲ್ಲಿ   ಪ್ರಾ ವೀ ಣ್ಯ ವ ನ್ನು   ಮ ತ್ತು   ವಿ ವೇ ಕ ಯು ತ   ನ ಡೆ ವ ಳಿ ಕೆ ಯ   ಅ ರಿ ವ ನ್ನು   ಉ ತ್ತೇ ಜಿ ಸು ವು ದು   ಈ   ಪು ಸ್ತ ಕ ದ   ಉ ದ್ದೇ ಶ ವಾ ಗಿ ರು ವಂ ತೆ   ತೋ ರು ತ್ತ ದೆ,54,12
ಪ್ರಾಧ್ಯಾಪಕರಾದ ಅಸಿತ್‌ಕುಮಾರ್ ಬಂದೋಪಾಧ್ಯಾಯ ೧೯೯೪ ಮತ್ತು ೧೯೯೫ರಲ್ಲಿ ಹೌರಾ ಶಹರೇರ್ ಇತಿಬೃತ್ತೊ (ಮೊದಲನೇ ಮತ್ತು ಎರಡನೇ ಸಂಪುಟ) ಎಂಬ ಶೀರ್ಷಿಕೆಯಡಿಯಲ್ಲಿ ತಮ್ಮ ಹುಟ್ಟೂರಾದ ಹೌರಾದ ಸಂಪೂರ್ಣ ಇತಿಹಾಸವನ್ನು ಸಂಗ್ರಹಿಸುವಲ್ಲಿ ಮೊದಲಿಗರಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸಿದರು,ಪ್ರಾ ಧ್ಯಾ ಪ ಕ ರಾ ದ   ಅ ಸಿ ತ್ ಕು ಮಾ ರ್   ಬಂ ದೋ ಪಾ ಧ್ಯಾ ಯ   ೧ ೯ ೯ ೪   ಮ ತ್ತು   ೧ ೯ ೯ ೫ ರ ಲ್ಲಿ   ಹೌ ರಾ   ಶ ಹ ರೇ ರ್   ಇ ತಿ ಬೃ ತ್ತೊ   ( ಮೊ ದ ಲ ನೇ   ಮ ತ್ತು   ಎ ರ ಡ ನೇ   ಸಂ ಪು ಟ )   ಎ ಂ ಬ   ಶೀ ರ್ಷಿ ಕೆ ಯ ಡಿ ಯ ಲ್ಲಿ   ತ ಮ್ಮ   ಹು ಟ್ಟೂ ರಾ ದ   ಹೌ ರಾ ದ   ಸಂ ಪೂ ರ್ಣ   ಇ ತಿ ಹಾ ಸ ವ ನ್ನು   ಸಂ ಗ್ರ ಹಿ ಸು ವ ಲ್ಲಿ   ಮೊ ದ ಲಿ ಗ ರಾ ಗಿ   ಕಾ ರ್ಯ ನಿ ರ್ವ ಹಿ ಸಿ ದ ರು,102,23
"ಚೈತ್ಯ ಸಭಾಂಗಣದ ಮುಂಬದಿಯಲ್ಲಿ ಎತ್ತರವಾಗಿ ಎದ್ದು ತೋರುವ ಅರ್ಧಚಂದ್ರಾಕೃತಿಯ ಚೈತ್ಯ ಕಮಾನು ಇದ್ದು, ಇದು ಮರದ ಮುಂಭಾಗವುಳ್ಳ ತೆರೆದ ಮುಮ್ಮುಖದಿಂದ ಕೂಡಿರುತ್ತದೆ ಮತ್ತು, ಕೆಲವೆಡೆಗಳಲ್ಲಿ, ಎತ್ತರವಾದ ಚೈತ್ಯ ಕಮಾನು ಕಿಟಕಿಯಿರುವುದಿಲ್ಲ","ಚೈ ತ್ಯ   ಸ ಭಾಂ ಗ ಣ ದ   ಮುಂ ಬ ದಿ ಯ ಲ್ಲಿ   ಎ ತ್ತ ರ ವಾ ಗಿ   ಎ ದ್ದು   ತೋ ರು ವ   ಅ ರ್ಧ ಚಂ ದ್ರಾ ಕೃ ತಿ ಯ   ಚೈ ತ್ಯ   ಕ ಮಾ ನು   ಇ ದ್ದು ,   ಇ ದು   ಮ ರ ದ   ಮುಂ ಭಾ ಗ ವು ಳ್ಳ   ತೆ ರೆ ದ   ಮು ಮ್ಮು ಖ ದಿಂ ದ   ಕೂ ಡಿ ರು ತ್ತ ದೆ   ಮ ತ್ತು ,   ಕೆ ಲ ವೆ ಡೆ ಗ ಳ ಲ್ಲಿ ,   ಎ ತ್ತ ರ ವಾ ದ   ಚೈ ತ್ಯ   ಕ ಮಾ ನು   ಕಿ ಟ ಕಿ ಯಿ ರು ವು ದಿ ಲ್ಲ",89,22
ʼಮಹಾರಾಜ್‌ʼ ಹಾಗೂ ʼಖಾನ್‌ಸಾಮಾʼಗಳ (ಭಾರತದಲ್ಲಿ ಪರಿಣತ ಬಾಣಸಿಗರನ್ನು ಸಾಂಪ್ರದಾಯಿಕವಾಗಿ ಹೀಗೆ ಕರೆಯಲಾಗುತ್ತದೆ) ತಲೆಮಾರುಗಳವರು ಹಲವು ಶತಮಾನಗಳ ಕಾಲಾವಧಿಯಲ್ಲಿ ಈ ಪಾಕಸೂತ್ರಗಳನ್ನು ಉತ್ತಮಪಡಿಸಿದ್ದಾರೆ ಮತ್ತು ಈ ಪಾಕವಿಧಾನಗಳು ಸಾವಿರಾರು ವರ್ಷಗಳಿಂದ ಮೌಖಿಕ ಪರಂಪರೆಯ ಮೂಲಕ ದಾಟಿಕೊಂಡು ಬಂದಿವೆ,ʼ ಮ ಹಾ ರಾ ಜ್ ʼ   ಹಾ ಗೂ   ʼ ಖಾ ನ್ ಸಾ ಮಾ ʼ ಗ ಳ   ( ಭಾ ರ ತ ದ ಲ್ಲಿ   ಪ ರಿ ಣ ತ   ಬಾ ಣ ಸಿ ಗ ರ ನ್ನು   ಸಾಂ ಪ್ರ ದಾ ಯಿ ಕ ವಾ ಗಿ   ಹೀ ಗೆ   ಕ ರೆ ಯ ಲಾ ಗು ತ್ತ ದೆ )   ತ ಲೆ ಮಾ ರು ಗ ಳ ವ ರು   ಹ ಲ ವು   ಶ ತ ಮಾ ನ ಗ ಳ   ಕಾ ಲಾ ವ ಧಿ ಯ ಲ್ಲಿ   ಈ   ಪಾ ಕ ಸೂ ತ್ರ ಗ ಳ ನ್ನು   ಉ ತ್ತ ಮ ಪ ಡಿ ಸಿ ದ್ದಾ ರೆ   ಮ ತ್ತು   ಈ   ಪಾ ಕ ವಿ ಧಾ ನ ಗ ಳು   ಸಾ ವಿ ರಾ ರು   ವ ರ್ಷ ಗ ಳಿಂ ದ   ಮೌ ಖಿ ಕ   ಪ ರಂ ಪ ರೆ ಯ   ಮೂ ಲ ಕ   ದಾ ಟಿ ಕೊಂ ಡು   ಬಂ ದಿ ವೆ,125,26
"ಸಾಂಪ್ರದಾಯಿಕವಾಗಿ, ಹಲವು ಮಂದಿ ವಾಜಾ಼ಗಳು ಅಥವಾ ಬಾಣಸಿಗರ ಸಹಾಯದೊಂದಿಗೆ ವೌಸ್ತಾ ವಾಜಾ಼ ಅಥವಾ ಮುಖ್ಯ ಬಾಣಸಿಗನು ಈ ಅಡುಗೆಯನ್ನು ಮಾಡುತ್ತಾನೆ","ಸಾಂ ಪ್ರ ದಾ ಯಿ ಕ ವಾ ಗಿ ,   ಹ ಲ ವು   ಮಂ ದಿ   ವಾ ಜಾ ಼ ಗ ಳು   ಅ ಥ ವಾ   ಬಾ ಣ ಸಿ ಗ ರ   ಸ ಹಾ ಯ ದೊಂ ದಿ ಗೆ   ವೌ ಸ್ತಾ   ವಾ ಜಾ ಼   ಅ ಥ ವಾ   ಮು ಖ್ಯ   ಬಾ ಣ ಸಿ ಗ ನು   ಈ   ಅ ಡು ಗೆ ಯ ನ್ನು   ಮಾ ಡು ತ್ತಾ ನೆ",57,15
"ಪಾವ್‌ ಭಾಜಿ: ಇದು ಮಹಾರಾಷ್ಟ್ರದ ಫಾಸ್ಟ್‌ ಫುಡ್‌ ತಿನಿಸಾಗಿದ್ದು, ಸಾಮಾನ್ಯವಾಗಿ ಬೆಣ್ಣೆ ಹಾಕಿ ಮಾಡಲಾಗುವ ತರಕಾರಿಯ ಗಟ್ಟಿ ಮೇಲೋಗರವನ್ನು (ಭಾಜಿ) ಹೊಂದಿರುತ್ತದೆ ಮತ್ತು ಮೃದುವಾದ ಬನ್ (ಪಾವ್) ಜೊತೆಗೆ ಬಡಿಸಲಾಗುತ್ತದೆ","ಪಾ ವ್   ಭಾ ಜಿ :   ಇ ದು   ಮ ಹಾ ರಾ ಷ್ಟ್ರ ದ   ಫಾ ಸ್ಟ್   ಫು ಡ್   ತಿ ನಿ ಸಾ ಗಿ ದ್ದು ,   ಸಾ ಮಾ ನ್ಯ ವಾ ಗಿ   ಬೆ ಣ್ಣೆ   ಹಾ ಕಿ   ಮಾ ಡ ಲಾ ಗು ವ   ತ ರ ಕಾ ರಿ ಯ   ಗ ಟ್ಟಿ   ಮೇ ಲೋ ಗ ರ ವ ನ್ನು   ( ಭಾ ಜಿ )   ಹೊಂ ದಿ ರು ತ್ತ ದೆ   ಮ ತ್ತು   ಮೃ ದು ವಾ ದ   ಬ ನ್   ( ಪಾ ವ್ )   ಜೊ ತೆ ಗೆ   ಬ ಡಿ ಸ ಲಾ ಗು ತ್ತ ದೆ",80,22
"ಲಾಲ್ ದೇದ್ ಹಾಗೂ ಹಬ್ಬಾ ಖಾತೂನ್‌ರ ಕಾಶ್ಮೀರಿ ರಚನೆಗಳು ಅವುಗಳ ಆಧ್ಯಾತ್ಮಿಕ ಸೊಗಡು ಮತ್ತು ತೀವ್ರವಾದ ಪರಿತಾಪದ ಅಭಿವ್ಯಕ್ತಿಗೆ ಹೆಸರುವಾಸಿಯಾಗಿವೆ, ಮೀರಾಬಾಯಿಯ ರಾಜಸ್ಥಾನೀ ಭಜನ್‌ಗಳು ಅವುಗಳ ಅನನ್ಯ ಭಕ್ತಿಯ ಲಕ್ಷಣಕ್ಕೆ ಹೆಸರಾಗಿವೆ, ತಮಿಳಿನಲ್ಲಿ ಆಂಡಾಳ್‌ಳ ಅನುಭಾವ ಮತ್ತು ಕನ್ನಡದಲ್ಲಿ ಅಕ್ಕ ಮಹಾದೇವಿಯ ವಚನಗಳು ಆ ಕಾಲದ ಸಾಹಿತ್ಯಕ್ಕೆ ಮಹಿಳೆಯರ ಮಹತ್ತರವಾದ ಕೊಡುಗೆಗೆ ಸಾಕ್ಷಿಗಳಾಗಿವೆ","ಲಾ ಲ್   ದೇ ದ್   ಹಾ ಗೂ   ಹ ಬ್ಬಾ   ಖಾ ತೂ ನ್ ರ   ಕಾ ಶ್ಮೀ ರಿ   ರ ಚ ನೆ ಗ ಳು   ಅ ವು ಗ ಳ   ಆ ಧ್ಯಾ ತ್ಮಿ ಕ   ಸೊ ಗ ಡು   ಮ ತ್ತು   ತೀ ವ್ರ ವಾ ದ   ಪ ರಿ ತಾ ಪ ದ   ಅ ಭಿ ವ್ಯ ಕ್ತಿ ಗೆ   ಹೆ ಸ ರು ವಾ ಸಿ ಯಾ ಗಿ ವೆ ,   ಮೀ ರಾ ಬಾ ಯಿ ಯ   ರಾ ಜ ಸ್ಥಾ ನೀ   ಭ ಜ ನ್ ಗ ಳು   ಅ ವು ಗ ಳ   ಅ ನ ನ್ಯ   ಭ ಕ್ತಿ ಯ   ಲ ಕ್ಷ ಣ ಕ್ಕೆ   ಹೆ ಸ ರಾ ಗಿ ವೆ ,   ತ ಮಿ ಳಿ ನ ಲ್ಲಿ   ಆ ಂ ಡಾ ಳ್ ಳ   ಅ ನು ಭಾ ವ   ಮ ತ್ತು   ಕ ನ್ನ ಡ ದ ಲ್ಲಿ   ಅ ಕ್ಕ   ಮ ಹಾ ದೇ ವಿ ಯ   ವ ಚ ನ ಗ ಳು   ಆ   ಕಾ ಲ ದ   ಸಾ ಹಿ ತ್ಯ ಕ್ಕೆ   ಮ ಹಿ ಳೆ ಯ ರ   ಮ ಹ ತ್ತ ರ ವಾ ದ   ಕೊ ಡು ಗೆ ಗೆ   ಸಾ ಕ್ಷಿ ಗ ಳಾ ಗಿ ವೆ",152,38
