original,tokenized,token_count,word_count
"गंढें दे पारदर्शी होई जाने बाद, हल्दी पाउडर कन्नै मैरीनेट कीते दा मटन पाओ ते लगभग 5-6 मिंट उसले तक्कर भुन्नो जिसले तक्कर सारे मसाले मटन च रची नेईं जान","गं ढें   दे   पा र द र्शी   हो ई   जा ने   बा द ,   ह ल्दी   पा उ ड र   क न्नै   मै री ने ट   की ते   दा   म ट न   पा ओ   ते   ल ग भ ग   5 - 6   मिं ट   उ स ले   त क्क र   भु न्नो   जि स ले   त क्क र   सा रे   म सा ले   म ट न   च   र ची   ने ई ं   जा न",74,30
"हितोपदेश पक्खरुएं, जानवरें ते मनुक्खें दे चरित्रें राहें पेश संसारी ग्यान दी कताब ऐ","हि तो प दे श   प क्ख रु ए ं ,   जा न व रें   ते   म नु क्खें   दे   च रि त्रें   रा हें   पे श   सं सा री   ग्या न   दी   क ता ब   ऐ",37,14
कताबा दा उद्देश संस्कृत अभिव्यक्ति च म्हारत ते समझदार ब्यहार दे बोध गी प्रोत्साहत करना सेही होंदा ऐ,क ता बा   दा   उ द्दे श   सं स्कृ त   अ भि व्य क्ति   च   म्हा र त   ते   स म झ दा र   ब्य हा र   दे   बो ध   गी   प्रो त्सा ह त   क र ना   से ही   हों दा   ऐ,43,18
प्रोफेसर असितकुमार बंद्योपाध्याय ने 1994 ते 1995 च हावड़ा सहरेर इटिब्रिटो ( पैह्‌‌ला ते दूआ खंड ) दे रूप च अपने नगर हावड़ा दे पूरे इतिहास गी संकलत करने च पथ-प्रदर्शक दी भूमिका नभाई,प्रो फे स र   अ सि त कु मा र   बं द्यो पा ध्या य   ने   1 9 9 4   ते   1 9 9 5   च   हा व ड़ा   स ह रे र   इ टि ब्रि टो   (   पै ह् ला   ते   दू आ   खं ड   )   दे   रू प   च   अ प ने   न ग र   हा व ड़ा   दे   पू रे   इ ति हा स   गी   सं क ल त   क र ने   च   प थ - प्र द र्श क   दी   भू मि का   न भा ई,90,34
"चैत्य हाल दे आगे उप्पर लकड़ी दे मुहारे आह्‌ला, सामनेआ खुऱल्ला इक अर्ध - वृत्ताकार चैत्य मेह्‌‌राब दा रूप-अंकन हावी ऐ, ते किश मामलें च, कोई प्रमुख चैत्य मेह्‌‌राब दुआरी नेईं ऐ","चै त्य   हा ल   दे   आ गे   उ प्प र   ल क ड़ी   दे   मु हा रे   आ ह् ला ,   सा म ने आ   खु ऱ ल्ला   इ क   अ र्ध   -   वृ त्ता का र   चै त्य   मे ह् रा ब   दा   रू प - अ ं क न   हा वी   ऐ ,   ते   कि श   मा म लें   च ,   को ई   प्र मु ख   चै त्य   मे ह् रा ब   दु आ री   ने ई ं   ऐ",81,32
'महाराज' ते 'खानसामें' दियें पीढ़ियें ( पारंपरिक रूप कन्नै माहिर रसोइयें गी भारत च आखेआ जंदा ऐ ) सदियें थमां व्यंजनें गी सिद्ध कीता ऐ ते एह्‌‌ व्यंजन ज्हारें बʼरें थमां मौखिक परंपरा चा लंघे न,' म हा रा ज '   ते   ' खा न सा में '   दि यें   पी ढ़ ि यें   (   पा रं प रि क   रू प   क न्नै   मा हि र   र सो इ यें   गी   भा र त   च   आ खे आ   जं दा   ऐ   )   स दि यें   थ मां   व्यं ज नें   गी   सि द्ध   की ता   ऐ   ते   ए ह्   व्यं ज न   ज्हा रें   ब ʼ रें   थ मां   मौ खि क   प रं प रा   चा   लं घे   न,86,36
त्यारी परंपरागत ढंगै कन्नै बड्डे खानसामे द्वारा मते हारे रसोइयें दी मदद कन्नै होंदी ऐ,त्या री   प रं प रा ग त   ढं गै   क न्नै   ब ड्डे   खा न सा मे   द्वा रा   म ते   हा रे   र सो इ यें   दी   म द द   क न्नै   हों दी   ऐ,37,15
"पाऽ भाजी : एह्‌‌ महाराष्ट्र दा इक फास्ट फूड व्यंजन ऐ, जेह्‌‌‌दे च आमतौरा पर मक्खनै च बनाई दी लुग्ग-पलुग्गी सब्जी ( भाजी ) होंदी ऐ ते जिस्सी पुल्ले ब्रैड्ड रोल ( पाऽ ) कन्नै परोसेआ जंदा ऐ","पा ऽ   भा जी   :   ए ह्   म हा रा ष्ट्र   दा   इ क   फा स्ट   फू ड   व्यं ज न   ऐ ,   जे ह् दे   च   आ म तौ रा   प र   म क्ख नै   च   ब ना ई   दी   लु ग्ग - प लु ग्गी   स ब्जी   (   भा जी   )   हों दी   ऐ   ते   जि स्सी   पु ल्ले   ब्रै ड्ड   रो ल   (   पा ऽ   )   क न्नै   प रो से आ   जं दा   ऐ",78,38
"लल्ल देद ते हब्बा खातून हुंदियां कश्मीरी रचनां अपने रहस्यवादी रस ते अभिव्यक्ति दी त्रिक्खी वेदना आस्तै जानियां जंदियां न, राजस्थानी च मीराबाई दियां रचनां बेजोड़ भगती गुणवत्ता आस्तै जानियां जंदियां न, तमिल च अंडाल दा रहस्यवाद ते कन्नड़ च अक्का महादेवी दे वचन उस समें दे साहित्य च महिलाएं दे महान जोगदान दे सबूत न","ल ल्ल   दे द   ते   ह ब्बा   खा तू न   हुं दि यां   क श्मी री   र च नां   अ प ने   र ह स्य वा दी   र स   ते   अ भि व्य क्ति   दी   त्रि क्खी   वे द ना   आ स्तै   जा नि यां   जं दि यां   न ,   रा ज स्था नी   च   मी रा बा ई   दि यां   र च नां   बे जो ड़   भ ग ती   गु ण व त्ता   आ स्तै   जा नि यां   जं दि यां   न ,   त मि ल   च   अ ं डा ल   दा   र ह स्य वा द   ते   क न्न ड़   च   अ क्का   म हा दे वी   दे   व च न   उ स   स में   दे   सा हि त्य   च   म हि ला ए ं   दे   म हा न   जो ग दा न   दे   स बू त   न",140,56
मध्य प्रदेश दे धार जिले शा 97 किलोमीटर दी दूरी उप्पर बौद्ध भित्ती चित्तरें आह्‌‌‌लियां बाग गुफां स्थित न,म ध्य   प्र दे श   दे   धा र   जि ले   शा   9 7   कि लो मी ट र   दी   दू री   उ प्प र   बौ द्ध   भि त्ती   चि त्त रें   आ ह् लि यां   बा ग   गु फां   स्थि त   न,42,19
"संस्कृत साहित्य च मूल शब्द दा सधारण अर्थ बूह्‌‌टे जां रुक्खै दी जढ़ ऐ, पर लाक्षणिक रूप कन्नै, कुसै बी चीजा दा पैर जां सभनें शा खʼलका हिस्सा जां थल्ला","सं स्कृ त   सा हि त्य   च   मू ल   श ब्द   दा   स धा र ण   अ र्थ   बू ह् टे   जां   रु क्खै   दी   ज ढ़   ऐ ,   प र   ला क्ष णि क   रू प   क न्नै ,   कु सै   बी   ची जा   दा   पै र   जां   स भ नें   शा   ख ʼ ल का   हि स्सा   जां   थ ल्ला",62,30
सिंधु घाटी दी सभ्यता भांती-भांती दे खेतरें च अपने तकनीकी ग्यान मूजब जानी जंदी ऐ,सिं धु   घा टी   दी   स भ्य ता   भां ती - भां ती   दे   खे त रें   च   अ प ने   त क नी की   ग्या न   मू ज ब   जा नी   जं दी   ऐ,35,15
सारे कौरव मरी जंदे न ; छड़े पंज पांडव भ्राऽ ते कृष्ण जींदे रौंह्‌दे न,सा रे   कौ र व   म री   जं दे   न   ;   छ ड़ े   पं ज   पां ड व   भ्रा ऽ   ते   कृ ष्ण   जीं दे   रौं ह् दे   न,30,15
जुद्ध ठाह्‌रें दिनें तक्कर चलदा ऐ ते कौरवें दी हारा दे कन्नै खत्म होंदा ऐ,जु द्ध   ठा ह् रें   दि नें   त क्क र   च ल दा   ऐ   ते   कौ र वें   दी   हा रा   दे   क न्नै   ख त्म   हों दा   ऐ,29,15
महाभारत दी केंदरी क्हानी हस्तिनापुर दे संघासन दे उत्तराधिकार उप्पर झगड़े दी ऐ,म हा भा र त   दी   कें द री   क्हा नी   ह स्ति ना पु र   दे   सं घा स न   दे   उ त्त रा धि का र   उ प्प र   झ ग ड़े   दी   ऐ,36,13
हस्तिनापुर आधुनिक दिल्ली दे ठीक उत्तर च इक राज हा जेह्‌‌ड़ा इक जनजाति दा पुश्तैनी खेतर हा जिस्सी आमतौरा पर भरत दे नांऽ कन्नै जानेआ जंदा हा,ह स्ति ना पु र   आ धु नि क   दि ल्ली   दे   ठी क   उ त्त र   च   इ क   रा ज   हा   जे ह् ड़ ा   इ क   ज न जा ति   दा   पु श्तै नी   खे त र   हा   जि स्सी   आ म तौ रा   प र   भ र त   दे   नां ऽ   क न्नै   जा ने आ   जं दा   हा,63,27
"कर्नाटक च शाकाहारियें दी गिनती मासाहारियें दी गिनती कोला मती ऐ ; इस करियै, उंʼदे भोजन च मुक्ख रूपा कन्नै शाकाहारी व्यंजन होंदे न","क र्ना ट क   च   शा का हा रि यें   दी   गि न ती   मा सा हा रि यें   दी   गि न ती   को ला   म ती   ऐ   ;   इ स   क रि यै ,   उ ं ʼ दे   भो ज न   च   मु क्ख   रू पा   क न्नै   शा का हा री   व्यं ज न   हों दे   न",59,24
"ओह्‌‌‌दा जवाब संजय द्वारा दित्ता जंदा ऐ, जेह्‌‌ड़ा दसदा ऐ जे जुद्धै दे मदानै च केह्‌‌ होआ दा ऐ","ओ ह् दा   ज वा ब   सं ज य   द्वा रा   दि त्ता   जं दा   ऐ ,   जे ह् ड़ ा   द स दा   ऐ   जे   जु द्धै   दे   म दा नै   च   के ह्   हो आ   दा   ऐ",39,19
तमिल च पाए जाने आह्‌‌‌ले दो महाकाव्य सिलापथिकरम ते मणिमेकलई न,त मि ल   च   पा ए   जा ने   आ ह् ले   दो   म हा का व्य   सि ला प थि क र म   ते   म णि मे क ल ई   न,31,11
इस खित्ते च मर्चें दे पाउडर दा इस्तेमाल सावधानी कन्नै कीता जंदा ऐ,इ स   खि त्ते   च   म र्चें   दे   पा उ ड र   दा   इ स्ते मा ल   सा व धा नी   क न्नै   की ता   जं दा   ऐ,28,13
"योग शब्द दी उत्पत्ति संस्कृत धातु युज थमां होई दी ऐ, जिसदा अर्थ ऐ जोड़ना जां जुगड़ना जां इकजुट करना","यो ग   श ब्द   दी   उ त्प त्ति   सं स्कृ त   धा तु   यु ज   थ मां   हो ई   दी   ऐ ,   जि स दा   अ र्थ   ऐ   जो ड़ ना   जां   जु ग ड़ ना   जां   इ क जु ट   क र ना",44,20
अज्जै दा ओडिसी नाच उड़ीसा दे मंदरै दियें कंधें उप्पर तराशे गेदे बक्ख-बक्ख रूप-अंकनें चा अनसंभ मूर्तियें थमां विकसत होआ,अ ज्जै   दा   ओ डि सी   ना च   उ ड़ी सा   दे   मं द रै   दि यें   कं धें   उ प्प र   त रा शे   गे दे   ब क्ख - ब क्ख   रू प - अ ं क नें   चा   अ न सं भ   मू र्ति यें   थ मां   वि क स त   हो आ,55,20
"वशिष्ठ हून राजे बक्खी मुड़े ते बल्लै जेही बोल्ले : ''राजा, इक बारी वायदा करने कन्नै इंकार करना तुंʼदे लेई माड़ा ऐ","व शि ष्ठ   हू न   रा जे   ब क्खी   मु ड़ े   ते   ब ल्लै   जे ही   बो ल्ले   :   ' ' रा जा ,   इ क   बा री   वा य दा   क र ने   क न्नै   इ ं का र   क र ना   तुं ʼ दे   ले ई   मा ड़ा   ऐ",52,22
'',' ',2,1
"सिर्फ उसलै जिसलै उʼनें गी अर्जुन दी नराशा दी सीमा दा ऐह्सास होंदा ऐ, उसलै कृष्ण अपना द्रिश्टीकोण बदलदे न ते इस दुनिया च धार्मिक कम्में दे रहस्य सखाना शुरू करदे न","सि र्फ   उ स लै   जि स लै   उ ʼ नें   गी   अ र्जु न   दी   न रा शा   दी   सी मा   दा   ऐ ह्सा स   हों दा   ऐ ,   उ स लै   कृ ष्ण   अ प ना   द्रि श्टी को ण   ब द ल दे   न   ते   इ स   दु नि या   च   धा र्मि क   क म्में   दे   र ह स्य   स खा ना   शु रू   क र दे   न",72,32
"जिʼयां तुस चौलें दा आटा कन्टेनर च पांदे ओ, बिच्च-­बिच्च तुस थोह्‌ड़ी मात्तरा च छूरे दा खोपा बी पाई सकदे ओ","जि ʼ यां   तु स   चौ लें   दा   आ टा   क न्टे न र   च   पां दे   ओ ,   बि च्च - ­ बि च्च   तु स   थो ह् ड़ी   मा त्त रा   च   छू रे   दा   खो पा   बी   पा ई   स क दे   ओ",46,21
"तुस बेलनाकार कंटेनर च इक चिमचा छूरे दा खोपा पाइयै शुरू करी सकदे ओ, एह्‌‌‌दे परैंत्त चंगी चाल्ली कन्नै मिश्रत चौलें दा आटा पाई सकदे ओ","तु स   बे ल ना का र   कं टे न र   च   इ क   चि म चा   छू रे   दा   खो पा   पा इ यै   शु रू   क री   स क दे   ओ ,   ए ह् दे   प रैं त्त   चं गी   चा ल्ली   क न्नै   मि श्र त   चौ लें   दा   आ टा   पा ई   स क दे   ओ",60,26
"महाराजा रणजीत सिंह दी बंदोबस्ती कन्नै 1835 ईस्वी दे आस्सै-पास्सै, नंदेड़ च इक शैल ते लुभावने गुरुद्वारे दा निरमान दिक्खेआ गेआ जिसदी विशेषता ऐ घनी नकाशी आह्‌ला इक मंगलकारी सुन्ने दा गुंबद","म हा रा जा   र ण जी त   सिं ह   दी   बं दो ब स्ती   क न्नै   1 8 3 5   ई स्वी   दे   आ स्सै - पा स्सै ,   नं दे ड़   च   इ क   शै ल   ते   लु भा व ने   गु रु द्वा रे   दा   नि र मा न   दि क्खे आ   गे आ   जि स दी   वि शे ष ता   ऐ   घ नी   न का शी   आ ह् ला   इ क   मं ग ल का री   सु न्ने   दा   गुं ब द",86,32
सामवेद इʼन्न चुनी होई ऋचाऋचाएं दा इक संगैह्‌‌ ऐ जिʼनें प्रस्तावित छंद जां लयबद्ध ताल पर निर्धारित करदे होए सुरें च व्यवस्थित कीता गेआ ऐ,सा म वे द   इ ʼ न्न   चु नी   हो ई   ऋ चा ऋ चा ए ं   दा   इ क   सं गै ह्   ऐ   जि ʼ नें   प्र स्ता वि त   छं द   जां   ल य ब द्ध   ता ल   प र   नि र्धा रि त   क र दे   हो ए   सु रें   च   व्य व स्थि त   की ता   गे आ   ऐ,63,25
वाल्मीकि द्वारा कीते गे कोशल राजधानी दे वर्णन शा एह्‌‌ सुस्पष्ट ऐ किअयोध्या दी परानी राजधानी साढ़े अधुनिक शैह्‌‌‌रें शा कुसै बी चाल्ली घट्ट नेईं ही,वा ल्मी कि   द्वा रा   की ते   गे   को श ल   रा ज धा नी   दे   व र्ण न   शा   ए ह्   सु स्प ष्ट   ऐ   कि अ यो ध्या   दी   प रा नी   रा ज धा नी   सा ढ़े   अ धु नि क   शै ह् रें   शा   कु सै   बी   चा ल्ली   घ ट्ट   ने ई ं   ही,59,26
"इक बारी आखने दे परैंत्त, 'में एह्‌‌ करगा, तुंʼदे कोल इसगी करने दे अलावा कोई चारा नेईं ऐ","इ क   बा री   आ ख ने   दे   प रैं त्त ,   ' में   ए ह्   क र गा ,   तुं ʼ दे   को ल   इ स गी   क र ने   दे   अ ला वा   को ई   चा रा   ने ई ं   ऐ",43,18
',',1,1
"हाल दे दिनें च, रपेऽ दी विनिमय दर ते साढ़े बदेसी धन भंडार दी पर्याप्तता पर बक्खरे - बक्खरे बिचार रेह् न","हा ल   दे   दि नें   च ,   र पे ऽ   दी   वि नि म य   द र   ते   सा ढ़े   ब दे सी   ध न   भं डा र   दी   प र्या प्त ता   प र   ब क्ख रे   -   ब क्ख रे   बि चा र   रे ह्   न",48,22
"क्रेडिट सूचना कंपनियें ( सीआईसी ) जां लेवी जुरमाना मसूल, जियां के चिरें भुगतान मसूल, आदि, जे कोई होऐ","क्रे डि ट   सू च ना   कं प नि यें   (   सी आ ई सी   )   जां   ले वी   जु र मा ना   म सू ल ,   जि यां   के   चि रें   भु ग ता न   म सू ल ,   आ दि ,   जे   को ई   हो ऐ",48,19
"दे कारण बैंक क्रेडिट कार्ड खाते गी रिपोर्ट करङन, सिर्फ तां गै जिसलै क्रेडिट कार्ड खाता देने दी तरीका शा त्रौं दिनें शा मते समें तक्कर बकाया रौंह्‌‌‌दा ऐ","दे   का र ण   बैं क   क्रे डि ट   का र्ड   खा ते   गी   रि पो र्ट   क र ङ न ,   सि र्फ   तां   गै   जि स लै   क्रे डि ट   का र्ड   खा ता   दे ने   दी   त री का   शा   त्रौं   दि नें   शा   म ते   स में   त क्क र   ब का या   रौं ह् दा   ऐ",61,29
देश अपने वित्त च सधार आस्तै आगत सिद्धे नवेश गी प्रोत्साहत करी सकदे न,दे श   अ प ने   वि त्त   च   स धा र   आ स्तै   आ ग त   सि द्धे   न वे श   गी   प्रो त्सा ह त   क री   स क दे   न,32,14
"हालां-के, पैकेज गी तौले लागू करने आस्तै इक प्रलोभन दे रूप च, जेकर बैंक द्वारा दरखास्ता दी प्राप्ति दी तरीक शा 90 दिनें दे अंदर बैंक द्वारा मंजूर पैकेज लागू कीता जंदा ऐ, तां संपत्ति वर्गीकरण दी वस्तुस्थिति गी उस स्थिति च ब्हाल कीता जाई सकदा ऐ जो बैंक द्वारा पुनर्गठन दरखास्त प्राप्त करने दे मौकै ही","हा लां - के ,   पै के ज   गी   तौ ले   ला गू   क र ने   आ स्तै   इ क   प्र लो भ न   दे   रू प   च ,   जे क र   बैं क   द्वा रा   द र खा स्ता   दी   प्रा प्ति   दी   त री क   शा   9 0   दि नें   दे   अ ं द र   बैं क   द्वा रा   मं जू र   पै के ज   ला गू   की ता   जं दा   ऐ ,   तां   सं प त्ति   व र्गी क र ण   दी   व स्तु स्थि ति   गी   उ स   स्थि ति   च   ब्हा ल   की ता   जा ई   स क दा   ऐ   जो   बैं क   द्वा रा   पु न र्ग ठ न   द र खा स्त   प्रा प्त   क र ने   दे   मौ कै   ही",128,57
"क्या निजी पूंजी संचय दी गतिशीलता बिना शक्क धनै दी अकागरता गी किश हत्थें बक्खी लेई जंदी ऐ, जां क्या विकास दियां संतुलनकारी ताकतां, प्रतिस्पर्धा ते तकनीकी तरक्की नाबरोबरी गी घट्ट करदियां न","क्या   नि जी   पूं जी   सं च य   दी   ग ति शी ल ता   बि ना   श क्क   ध नै   दी   अ का ग र ता   गी   कि श   ह त्थें   ब क्खी   ले ई   जं दी   ऐ ,   जां   क्या   वि का स   दि यां   सं तु ल न का री   ता क तां ,   प्र ति स्प र्धा   ते   त क नी की   त र क्की   ना ब रो ब री   गी   घ ट्ट   क र दि यां   न",81,33
एह्‌‌ अतिऐंत्त अस्थिरता गी रोकने तेअपेक्षाएं गी आसरा देने आस्तै बजार च दखल दिंदा ऐ,ए ह्   अ ति ऐ ं त्त   अ स्थि र ता   गी   रो क ने   ते अ पे क्षा ए ं   गी   आ स रा   दे ने   आ स्तै   ब जा र   च   द ख ल   दिं दा   ऐ,39,15
Q2 आस्तै उच्च - आवृत्ति डेटा दसदा ऐ जे आर्थिक गतिविधि लचीकीली बनी रौंह्दी‌ ऐ,Q 2   आ स्तै   उ च्च   -   आ वृ त्ति   डे टा   द स दा   ऐ   जे   आ र्थि क   ग ति वि धि   ल ची की ली   ब नी   रौं ह्दी   ऐ,33,15
"मैक्रोइकानामिक्स च आमतौरा पर विशे इक राश्ट्र होंदा ऐ ते किʼयां सारे बजार बड्डा चमत्कार पैदा करने आस्तै गल्ल-बात करदे न, जिस्सी अर्थशास्त्री ऐग्रीगेट वेरिअब्लज़ आखदे न","मै क्रो इ का ना मि क्स   च   आ म तौ रा   प र   वि शे   इ क   रा श्ट्र   हों दा   ऐ   ते   कि ʼ यां   सा रे   ब जा र   ब ड्डा   च म त्का र   पै दा   क र ने   आ स्तै   ग ल्ल - बा त   क र दे   न ,   जि स्सी   अ र्थ शा स्त्री   ऐ ग्री गे ट   वे रि अ ब्ल ज़   आ ख दे   न",74,27
तरलता दा मतलब ओह् सीमा ऐ जिस तक्कर वित्ती जैदाद गी थोह्‌ड़े नोटिस उप्पर पूरे बजार मुल्लै दे कोल-कोल बेचेआ जाई सकदा ऐ,त र ल ता   दा   म त ल ब   ओ ह्   सी मा   ऐ   जि स   त क्क र   वि त्ती   जै दा द   गी   थो ह् ड़े   नो टि स   उ प्प र   पू रे   ब जा र   मु ल्लै   दे   को ल - को ल   बे चे आ   जा ई   स क दा   ऐ,56,23
"मुट्टे तौरा पर, आमदन निर्धारण दी नीति कुसै व्यक्तिनिश्ठ बिचार पर अधारत होने दे बजाए वस्तुनिश्ठ ते बसूली दे रिकार्ड पर अधारत होनी चाहिदी","मु ट्टे   तौ रा   प र ,   आ म द न   नि र्धा र ण   दी   नी ति   कु सै   व्य क्ति नि श्ठ   बि चा र   प र   अ धा र त   हो ने   दे   ब जा ए   व स्तु नि श्ठ   ते   ब सू ली   दे   रि का र्ड   प र   अ धा र त   हो नी   चा हि दी",62,24
"इस करियै, ब्याज दे कर्जे दी तरीक दे संदर्भ च ब्याज दियां नेहियां रकमां अतिदेय नेईं होंदियां ते इस करियै ऐन्नपीए नेईं बनदियां","इ स   क रि यै ,   ब्या ज   दे   क र्जे   दी   त री क   दे   सं द र्भ   च   ब्या ज   दि यां   ने हि यां   र क मां   अ ति दे य   ने ई ं   हों दि यां   ते   इ स   क रि यै   ऐ न्न पी ए   ने ई ं   ब न दि यां",57,23
"भारत दी भुगतान परपंरा गी होर अधिकार-खेतरें कन्नै जोड़ने दी संभावना, जेह्‌‌‌दे च भारत दी तेज भुगतान परपंरा - UPI - गी होर अधिकार-खेतरें च बराबर प्रणालियें कन्नै जोड़ने दी चला करदी पैह्‌‌ल शामल ऐ, विप्रेषण सनै सीमा पार भुगतान इंतजाम गी बधाग","भा र त   दी   भु ग ता न   प र पं रा   गी   हो र   अ धि का र - खे त रें   क न्नै   जो ड़ ने   दी   सं भा व ना ,   जे ह् दे   च   भा र त   दी   ते ज   भु ग ता न   प र पं रा   -   U P I   -   गी   हो र   अ धि का र - खे त रें   च   ब रा ब र   प्र णा लि यें   क न्नै   जो ड़ ने   दी   च ला   क र दी   पै ह् ल   शा म ल   ऐ ,   वि प्रे ष ण   स नै   सी मा   पा र   भु ग ता न   इ ं त जा म   गी   ब धा ग",119,43
तरलीकृत कुदरती गैस ( LNG ) ऊर्जा खंड च मता म्हत्तव ग्रैह्‌ण करा दी ऐ की जे एह्‌‌‌दा इस्तेमाल बिजली दे कारखाने ते औद्योगिक ( रसैनक खाद ) कारखानें गी संचालत करने आस्तै कीता जंदा ऐ,त र ली कृ त   कु द र ती   गै स   (   L N G   )   ऊ र्जा   खं ड   च   म ता   म्ह त्त व   ग्रै ह् ण   क रा   दी   ऐ   की   जे   ए ह् दा   इ स्ते मा ल   बि ज ली   दे   का र खा ने   ते   औ द्यो गि क   (   र सै न क   खा द   )   का र खा नें   गी   सं चा ल त   क र ने   आ स्तै   की ता   जं दा   ऐ,82,36
