original,tokenized,token_count,word_count
सुकल ग्राइंडर या पथर जी मुहरीअ सां हिन जो चूरो कयो,सु क ल   ग्रा इ ं ड र   या   प थ र   जी   मु ह री अ   सां   हि न   जो   चू रो   क यो,25,11
पंजाब जे हरहिक शहर जूं तरह-तरह जी तरजीहूं आहिन,पं जा ब   जे   ह र हि क   श ह र   जूं   त र ह - त र ह   जी   त र जी हूं   आ हि न,27,9
"जींअ त अमृतसर जा माण्हु खास करे अमृतसरी कुलचन, भरियल पराठन ऐं खीर जी शयुनु जा शौकीन आहिन","जीं अ   त   अ मृ त स र   जा   मा ण्हु   खा स   क रे   अ मृ त स री   कु ल च न ,   भ रि य ल   प रा ठ न   ऐ ं   खी र   जी   श यु नु   जा   शौ की न   आ हि न",48,18
राम खे ऋषीअ सां गड़ु॒ मोकलियो ऐं लछमण खे बि मोकलियो,रा म   खे   ऋ षी अ   सां   ग ड़ ु ॒   मो क लि यो   ऐ ं   ल छ म ण   खे   बि   मो क लि यो,27,11
"पर मंगल पांडे जी बहादुर मुहीम, हिक ऊंचे ऐं सुठे उसूल जी लगन जे ज़रिये कई वेई हुई","प र   मं ग ल   पां डे   जी   ब हा दु र   मु ही म ,   हि क   ऊ ं चे   ऐ ं   सु ठे   उ सू ल   जी   ल ग न   जे   ज़ रि ये   क ई   वे ई   हु ई",42,18
"जड॒हिं बसरि शफ़ाफि थी वञे, त हैड सां मेरिनेट कयलि तीवण विझो ऐं जेसताईं सभई मसाला तीवण में जुज़बि न थी वञनि, तेसताईं थोड़ी देरि, लग॒भग॒ 5-6 मिंटनु जे लाए भुञो","ज ड ॒ हिं   ब स रि   श फ़ ा फि   थी   व ञे ,   त   है ड   सां   मे रि ने ट   क य लि   ती व ण   वि झो   ऐ ं   जे स ता ई ं   स भ ई   म सा ला   ती व ण   में   जु ज़ बि   न   थी   व ञ नि ,   ते स ता ई ं   थो ड़ ी   दे रि ,   ल ग ॒ भ ग ॒   5 - 6   मिं ट नु   जे   ला ए   भु ञो",85,31
"हितोपदेश दिन्यवी स्याणप जो हिक किताबु आहे, जेको पखियुनु, जानवरनु ऐं माण्हुनु जे पात्रनि मारफ़त पेश कयो वियो आहे","हि तो प दे श   दि न्य वी   स्या ण प   जो   हि क   कि ता बु   आ हे ,   जे को   प खि यु नु ,   जा न व र नु   ऐ ं   मा ण्हु नु   जे   पा त्र नि   मा र फ़ त   पे श   क यो   वि यो   आ हे",53,19
इएं लगे॒ थो त संस्कृत जे इज़िहार ऐं सियाणे वहिंवार जी ॼाण में काबिलियत खे हिमथाइण इन किताब जो मक्सद आहे,इ ए ं   ल गे ॒   थो   त   सं स्कृ त   जे   इ ज़ ि हा र   ऐ ं   सि या णे   व हिं वा र   जी   ॼ ा ण   में   का बि लि य त   खे   हि म था इ ण   इ न   कि ता ब   जो   म क्स द   आ हे,53,21
"प्रोफेसर असितकुमार बंद्योपाध्याय, 1994 ऐं 1995 में हावड़ा शहरेर इतिवृत्त (पहिरियों ऐं बि॒यों अध्याउ) नाले नावल में पहिंजे अबाणे शहिर हावड़ा जी समूरी तवारीख खे गडि॒ करण में हिकि बुनियादी किरदार अदा कयो","प्रो फे स र   अ सि त कु मा र   बं द्यो पा ध्या य ,   1 9 9 4   ऐ ं   1 9 9 5   में   हा व ड़ा   श ह रे र   इ ति वृ त्त   ( प हि रि यों   ऐ ं   बि ॒ यों   अ ध्या उ )   ना ले   ना व ल   में   प हिं जे   अ बा णे   श हि र   हा व ड़ा   जी   स मू री   त वा री ख   खे   ग डि ॒   क र ण   में   हि कि   बु नि या दी   कि र दा र   अ दा   क यो",100,33
"चैत्य जे हाल में साम्हूं जे तरफ़ अध-गोल चैत्य महिराब ठहियल आहे, जहिं जे साम्हूं वारो हिस्सो खुलियल आहे जिते काठ जी मुहाड़ी आहे ऐं कहिं-कहिं में मुख्य चैत्य महिराब वारियूं दरियूं न आहिन","चै त्य   जे   हा ल   में   सा म्हूं   जे   त र फ़   अ ध - गो ल   चै त्य   म हि रा ब   ठ हि य ल   आ हे ,   ज हिं   जे   सा म्हूं   वा रो   हि स्सो   खु लि य ल   आ हे   जि ते   का ठ   जी   मु हा ड़ ी   आ हे   ऐ ं   क हिं - क हिं   में   मु ख्य   चै त्य   म हि रा ब   वा रि यूं   द रि यूं   न   आ हि न",82,34
‘महाराज’ ऐं ‘खानसामाउनु’ सदियुनु खां रध-पचाउ जी तरकीबूं सिद्ध कयूं आहिन ऐं इहे तरकीबूं हज़ारें सालनु खां ज़िबानी रिवायत खां गुज़रियूं आहिन,‘ म हा रा ज ’   ऐ ं   ‘ खा न सा मा उ नु ’   स दि यु नु   खां   र ध - प चा उ   जी   त र की बूं   सि द्ध   क यूं   आ हि न   ऐ ं   इ हे   त र की बूं   ह ज़ ा रें   सा ल नु   खां   ज़ ि बा नी   रि वा य त   खां   गु ज़ रि यूं   आ हि न,71,22
रिवायती तोर वाज़ाउनु या वड॒नि बावर्चियुनु जी हिक टोलीअ जी मदद सां वास्ता वाज़ा या मुख्य बावर्चीअ पारां इन जी तियारी कई वेंदी आहे,रि वा य ती   तो र   वा ज़ ा उ नु   या   व ड ॒ नि   बा व र्चि यु नु   जी   हि क   टो ली अ   जी   म द द   सां   वा स्ता   वा ज़ ा   या   मु ख्य   बा व र्ची अ   पा रां   इ न   जी   ति या री   क ई   वें दी   आ हे,58,24
"पाव भाजी॒: इहो महाराष्ट्र जो हिकि फास्ट फूड आहे, जहिं में आम तोर ते मखण में तैयारि कयल भाजि॒युनु जी घाटी कढ़ी (भा॒जी) हूंदी आहे ऐं इन खे नरम रोटी रोल (पाव) सां गडि॒ डि॒नो वेंदो आहे","पा व   भा जी ॒ :   इ हो   म हा रा ष्ट्र   जो   हि कि   फा स्ट   फू ड   आ हे ,   ज हिं   में   आ म   तो र   ते   म ख ण   में   तै या रि   क य ल   भा जि ॒ यु नु   जी   घा टी   क ढ़ ी   ( भा ॒ जी )   हूं दी   आ हे   ऐ ं   इ न   खे   न र म   रो टी   रो ल   ( पा व )   सां   ग डि ॒   डि ॒ नो   वें दो   आ हे",87,37
"लल्ल-द्यद ऐं हब्बा ख़ातून जी कश्मीरी रचनाउनु खे उन्हनि जे जादूई ऐं गहिरे जज़्बाती अंदाज़ लाइ सुञातो वेंदो आहे, राजस्थान में मीराबाईअ जी रचनाउनु खे निराली भगि॒तीअ जे लाइ सुञातो वेंदो आहे, तमिल में आण्डाल जो गहिरो ज्ञान ऐं कन्नड में अक्का महादेवीअ जा वचन उन वक्त जे साहित्य में औरतुनु जी वॾी हिस्सेदारीअ जा शाहिद आहिन","ल ल्ल - द्य द   ऐ ं   ह ब्बा   ख़ा तू न   जी   क श्मी री   र च ना उ नु   खे   उ न्ह नि   जे   जा दू ई   ऐ ं   ग हि रे   ज ज़ ् बा ती   अ ं दा ज़   ला इ   सु ञा तो   वें दो   आ हे ,   रा ज स्था न   में   मी रा बा ई अ   जी   र च ना उ नु   खे   नि रा ली   भ गि ॒ ती अ   जे   ला इ   सु ञा तो   वें दो   आ हे ,   त मि ल   में   आ ण्डा ल   जो   ग हि रो   ज्ञा न   ऐ ं   क न्न ड   में   अ क्का   म हा दे वी अ   जा   व च न   उ न   व क्त   जे   सा हि त्य   में   औ र तु नु   जी   व ॾ ी   हि स्से दा री अ   जा   शा हि द   आ हि न",148,57
"बु॒ध धर्म जी भित नकाशीअ वारियूं बाघ गुफ़ाउं, मध्य प्रदेश जे धार इलाइके खां 97 किलो मीटर मुफ़ासले ते आयल आहिन","बु ॒ ध   ध र्म   जी   भि त   न का शी अ   वा रि यूं   बा घ   गु फ़ ा उ ं ,   म ध्य   प्र दे श   जे   धा र   इ ला इ के   खां   9 7   कि लो   मी ट र   मु फ़ ा स ले   ते   आ य ल   आ हि न",55,21
"संस्कृत साहित्य में मूल लफ़्ज़ जो आम मतलब आहे बू॒टे या वण जी पाड़, पर इलामती तोर ते इन जो मतलब आहे कहिं बि शै जो तरो या इंतेहाई हेठयों हिस्सो या बुनियाद","सं स्कृ त   सा हि त्य   में   मू ल   ल फ़ ् ज़   जो   आ म   म त ल ब   आ हे   बू ॒ टे   या   व ण   जी   पा ड़ ,   प र   इ ला म ती   तो र   ते   इ न   जो   म त ल ब   आ हे   क हिं   बि   शै   जो   त रो   या   इ ं ते हा ई   हे ठ यों   हि स्सो   या   बु नि या द",73,33
"सिंधु माथरीअ जी सभ्यता, किस्में-किस्में फील्डुनि में पहिंजे हुनरी इल्म जे लाइ सुञाती वेंदी आहे","सिं धु   मा थ री अ   जी   स भ्य ता ,   कि स्में - कि स्में   फी ल्डु नि   में   प हिं जे   हु न री   इ ल्म   जे   ला इ   सु ञा ती   वें दी   आ हे",38,15
"सभई कौरव मरी था वञन, फकत पंज पांडव ऐं कृष्ण बचिया आहिन","स भ ई   कौ र व   म री   था   व ञ न ,   फ क त   पं ज   पां ड व   ऐ ं   कृ ष्ण   ब चि या   आ हि न",31,12
लड़ाई अरड़॒हनु डीं॒हंनु ताईं हली ऐं कौरवनु जी हार सां खतम थी,ल ड़ ा ई   अ र ड़ ॒ ह नु   डीं ॒ हं नु   ता ई ं   ह ली   ऐ ं   कौ र व नु   जी   हा र   सां   ख त म   थी,33,12
"महाभारत जी मरकज़ी आखाणी हस्तिनापुर जी राजगद्दीअ जी वंशवालीअ ते झेड़े जी आखाणी आहे, आधुनिक दिल्लीअ जे बराबर उत्तर में आयल हिक अहिड़ो राॼु जेको आम तोर भारत नाले सां मशहूर हिक कौम जो अबाणो राॼु हो","म हा भा र त   जी   म र क ज़ ी   आ खा णी   ह स्ति ना पु र   जी   रा ज ग द्दी अ   जी   वं श वा ली अ   ते   झे ड़ े   जी   आ खा णी   आ हे ,   आ धु नि क   दि ल्ली अ   जे   ब रा ब र   उ त्त र   में   आ य ल   हि क   अ हि ड़ ो   रा ॼ ु   जे को   आ म   तो र   भा र त   ना ले   सां   म श हू र   हि क   कौ म   जो   अ बा णो   रा ॼ ु   हो",98,37
"कर्नाटक में मांस आहारियुनु जी भेट में वैष्नू माण्हुनु जी तादाद वधीक आहे, तहिंजे करे उन्हनि जे खाधे में मुख्य तोर वैष्नू ताम हूंदा आहिन","क र्ना ट क   में   मां स   आ हा रि यु नु   जी   भे ट   में   वै ष्नू   मा ण्हु नु   जी   ता दा द   व धी क   आ हे ,   त हिं जे   क रे   उ न्ह नि   जे   खा धे   में   मु ख्य   तो र   वै ष्नू   ता म   हूं दा   आ हि न",56,25
"हिन खे संजय पारां जवाबि डि॒नो वञे थो, जेको बु॒धाए थो त लड़ाईअ जे मैदान में छा थी रहियो आहे","हि न   खे   सं ज य   पा रां   ज वा बि   डि ॒ नो   व ञे   थो ,   जे को   बु ॒ धा ए   थो   त   ल ड़ ा ई अ   जे   मै दा न   में   छा   थी   र हि यो   आ हे",43,20
"सिलप्पदिकारम ऐं मणिमेखलाई, तमिल में मिलंदड़ ब॒ कथा काव्य आहिनि","सि ल प्प दि का र म   ऐ ं   म णि मे ख ला ई ,   त मि ल   में   मि लं द ड़   ब ॒   क था   का व्य   आ हि नि",33,10
हिन परग॒णे में मिरच पाउडर जो इस्तेमाल एहतियात सां कयो वेंदो आहे,हि न   प र ग ॒ णे   में   मि र च   पा उ ड र   जो   इ स्ते मा ल   ए ह ति या त   सां   क यो   वें दो   आ हे,32,12
"योग अखरु संस्कृत जी बुनियाद युज मां निकतो आहे, जहिं जी माना जोड़ण या ब॒धण या गं॒डण आहे","यो ग   अ ख रु   सं स्कृ त   जी   बु नि या द   यु ज   मां   नि क तो   आ हे ,   ज हिं   जी   मा ना   जो ड़ ण   या   ब ॒ ध ण   या   गं ॒ ड ण   आ हे",42,18
"अॼु जी ओड़िसी, ओडिशा जे मंदरन जी भितुन ते तरहें-तरहें शिकिलुनु में तराशियल अपार मूर्तीकलाउनु मां पैदा थी आहे","अ ॼ ु   जी   ओ ड़ि सी ,   ओ डि शा   जे   मं द र न   जी   भि तु न   ते   त र हें - त र हें   शि कि लु नु   में   त रा शि य ल   अ पा र   मू र्ती क ला उ नु   मां   पै दा   थी   आ हे",53,19
"वशिष्ठ हाणे राजा ॾांहुं घुमियो ऐं आहिस्ते सां चयाईं: ""राजा, तव्हीं हिकु भेरे अंजामु ॾेई करे उन मां अली वञो, ही तव्हांखे ख़राब करे थो","व शि ष्ठ   हा णे   रा जा   ॾ ा ं हुं   घु मि यो   ऐ ं   आ हि स्ते   सां   च या ई ं :   "" रा जा ,   त व्हीं   हि कु   भे रे   अ ं जा मु   ॾ े ई   क रे   उ न   मां   अ ली   व ञो ,   ही   त व्हां खे   ख़ रा ब   क रे   थो",62,25
"""","""",1,1
"जड॒हिं हू अर्जुन जी निराशा जी हद महसूस करे थो, फ़कति तड॒हिं ई कृष्णा पहिंजो रुखू बदले थो ऐं हिन दुनिया में धार्मिक कार्रवायूनु जा गु॒झ सेखारण शुरू करे थो","ज ड ॒ हिं   हू   अ र्जु न   जी   नि रा शा   जी   ह द   म ह सू स   क रे   थो ,   फ़ क ति   त ड ॒ हिं   ई   कृ ष्णा   प हिं जो   रु खू   ब द ले   थो   ऐ ं   हि न   दु नि या   में   धा र्मि क   का र्र वा यू नु   जा   गु ॒ झ   से खा र ण   शु रू   क रे   थो",71,30
"जीअं-जीअं तव्हां बरणीअ में चांवरनु जो अटो विझो था, तव्हां विच-विच में कदूकस कयल नारेल जो थोड़ो मकदार विझी सगं॒दा आहियो","जी अ ं - जी अ ं   त व्हां   ब र णी अ   में   चां व र नु   जो   अ टो   वि झो   था ,   त व्हां   वि च - वि च   में   क दू क स   क य ल   ना रे ल   जो   थो ड़ ो   म क दा र   वि झी   स गं ॒ दा   आ हि यो",60,21
"तव्हां वेलण शिकल जी बरणीअ में, हिक चुमचो कदूकस कयल नारेल विझण खां शुरू करे सघं॒दा आहियो, इन खां पोइ चगीं॒अ तरह मिलायल चांवरन जो अटो विझी सघं॒दा अहियो","त व्हां   वे ल ण   शि क ल   जी   ब र णी अ   में ,   हि क   चु म चो   क दू क स   क य ल   ना रे ल   वि झ ण   खां   शु रू   क रे   स घं ॒ दा   आ हि यो ,   इ न   खां   पो इ   च गीं ॒ अ   त र ह   मि ला य ल   चां व र न   जो   अ टो   वि झी   स घं ॒ दा   अ हि यो",78,29
महाराज रणजीत सिंह जी डा॒तु ई,म हा रा ज   र ण जी त   सिं ह   जी   डा ॒ तु   ई,15,6
स,स,1,1
1835 जे आसेपासे नांदेड़ में हिक सुहिणे ऐं भभ्केदारि गुरुद्वारे जी बनावत डि॒ठी जंहिंजी ख़ासियत पेचीदी नकाशी सां गडि॒ हिकि शानदारि सुनहरी गुंबज़ि आहे,1 8 3 5   जे   आ से पा से   नां दे ड़   में   हि क   सु हि णे   ऐ ं   भ भ्के दा रि   गु रु द्वा रे   जी   ब ना व त   डि ॒ ठी   जं हिं जी   ख़ा सि य त   पे ची दी   न का शी   सां   ग डि ॒   हि कि   शा न दा रि   सु न ह री   गुं ब ज़ ि   आ हे,69,24
सामवेद इन्हनि चूंडियल ऋचाउनि जी रचना आहे जहिं जे रिथयल छंद या ताल मीटर जे नमूने खे काइम रखी करे उन्हनि खे सुर में ठहिकायो वेंदो आहे,सा म वे द   इ न्ह नि   चूं डि य ल   ऋ चा उ नि   जी   र च ना   आ हे   ज हिं   जे   रि थ य ल   छं द   या   ता ल   मी ट र   जे   न मू ने   खे   का इ म   र खी   क रे   उ न्ह नि   खे   सु र   में   ठ हि का यो   वें दो   आ हे,63,27
"कोसल जी राज॒धानी बाबत वाल्मीकिअ जे वर्णन तां, इहो साफ आहे त पिराचीन अयोध्या असांजे हाणोकन शहरनु खां घट न हो","को स ल   जी   रा ज ॒ धा नी   बा ब त   वा ल्मी कि अ   जे   व र्ण न   तां ,   इ हो   सा फ   आ हे   त   पि रा ची न   अ यो ध्या   अ सां जे   हा णो क न   श ह र नु   खां   घ ट   न   हो",52,21
"हिकु दफ़े चई छॾणु कि, 'मां कंदसु', पोइ तव्हांखे करणु खां सवाइ ॿियो को रस्तो न आहे","हि कु   द फ़े   च ई   छ ॾ णु   कि ,   ' मां   कं द सु ' ,   पो इ   त व्हां खे   क र णु   खां   स वा इ   ॿ ि यो   को   र स्तो   न   आ हे",39,17
"हाणोकनु डीं॒हनु में, रुपए जे मटा सटा जे अघ ऐं असां जे फोरेक्स ज़खीरनु जी मुनासिबत ते मुखतलफ़ नज़रिया आहिन","हा णो क नु   डीं ॒ ह नु   में ,   रु प ए   जे   म टा   स टा   जे   अ घ   ऐ ं   अ सां   जे   फो रे क्स   ज़ खी र नु   जी   मु ना सि ब त   ते   मु ख त ल फ़   न ज़ रि या   आ हि न",52,20
"जड॒हिं कहिं क्रेडिट कार्ड खाते जी पोईं लहिणी रक़म टिनि ॾींहंनु खां वधीक बाकी हुजे, त बैंक फ़क़त तड॒हिं ई, साख सूचना कंपनीअ (सी","ज ड ॒ हिं   क हिं   क्रे डि ट   का र्ड   खा ते   जी   पो ई ं   ल हि णी   र क़ म   टि नि   ॾ ी ं हं नु   खां   व धी क   बा की   हु जे ,   त   बैं क   फ़ क़ त   त ड ॒ हिं   ई ,   सा ख   सू च ना   कं प नी अ   ( सी",62,24
आई,आ ई,2,1
सी,सी,1,1
) खे इन बाबतु ॼाण करे सघंदी आहे त इन खाते जी पोईं लहिणी रक़म बाक़ी आहे या देर सां अदाइगी करण जे लाइ डं॒डु वसूल करे सघंदी आहे,)   खे   इ न   बा ब तु   ॼ ा ण   क रे   स घं दी   आ हे   त   इ न   खा ते   जी   पो ई ं   ल हि णी   र क़ म   बा क़ ी   आ हे   या   दे र   सां   अ दा इ गी   क र ण   जे   ला इ   डं ॒ डु   व सू ल   क रे   स घं दी   आ हे,64,29
देश पहिंजी मालियात खे सुधारण जे लाए इंदड़ सिधी सीड़प खे हिमथाए सघन था,दे श   प हिं जी   मा लि या त   खे   सु धा र ण   जे   ला ए   इ ं द ड़   सि धी   सी ड़ प   खे   हि म था ए   स घ न   था,35,14
"जेतोणिक, पैकेज जे तकिड़े पालन जे लाए हिक उत्साह तोर, जेकड॒हिं बैंक पारां अरिज़ी हासिलि करण जी तारीख खां 90 डीं॒हंनु जे अंदरि मंज़ूरि कयलि पैकेज लागू॒ कयो वञे थो, त मिल्कियत जे दरजेबंदी पद खे वापसि उन हालत ते आणे सघिबो आहे, जेका हालत बैंक पारां बहाली अरिज़ी हासिल करण वक्त मौजूद हुई","जे तो णि क ,   पै के ज   जे   त कि ड़ े   पा ल न   जे   ला ए   हि क   उ त्सा ह   तो र ,   जे क ड ॒ हिं   बैं क   पा रां   अ रि ज़ ी   हा सि लि   क र ण   जी   ता री ख   खां   9 0   डीं ॒ हं नु   जे   अ ं द रि   मं ज़ ू रि   क य लि   पै के ज   ला गू ॒   क यो   व ञे   थो ,   त   मि ल्कि य त   जे   द र जे बं दी   प द   खे   वा प सि   उ न   हा ल त   ते   आ णे   स घि बो   आ हे ,   जे का   हा ल त   बैं क   पा रां   ब हा ली   अ रि ज़ ी   हा सि ल   क र ण   व क्त   मौ जू द   हु ई",141,54
"छा खानगी मूड़ी जमा थियण जा डाइनामिकस, लाज़मी तोर ते मिल्कियत जी अगवाणी कुझ हथनु में डियन था या छा वाधारे, चटाभेटी ऐं टेकनालाजीकल तरकी जहिड़ा बेलेंसिंग असर नाबराबरीअ खे घटाइन था","छा   खा न गी   मू ड़ ी   ज मा   थि य ण   जा   डा इ ना मि क स ,   ला ज़ मी   तो र   ते   मि ल्कि य त   जी   अ ग वा णी   कु झ   ह थ नु   में   डि य न   था   या   छा   वा धा रे ,   च टा भे टी   ऐ ं   टे क ना ला जी क ल   त र की   ज हि ड़ ा   बे लें सिं ग   अ स र   ना ब रा ब री अ   खे   घ टा इ न   था",90,32
तमाम घणी वधि-घटि ऐं ज़ामिननि जी उम्मेदुनु खे रोकण जे लाए इहा बाज़ार जे विच में पवे थी,त मा म   घ णी   व धि - घ टि   ऐ ं   ज़ ा मि न नि   जी   उ म्मे दु नु   खे   रो क ण   जे   ला ए   इ हा   बा ज़ ा र   जे   वि च   में   प वे   थी,42,18
Q2 जे लाए आला झझाई इशारो करे थी त माअशी चुरपुर लिचकेदार रही,Q 2   जे   ला ए   आ ला   झ झा ई   इ शा रो   क रे   थी   त   मा अ शी   चु र पु र   लि च के दा र   र ही,31,13
"महा अर्थ शास्त्र में, हीउ विषय आम तौर ते हिकु क़ौम हूंदो आहे ऐं कीएं सभ बाज़ार हिकु ॿिये ते असरु कंदा आहिनि वॾा असूल पैदा करणु लाइ जंहिंखे अर्थ शास्त्र जा माहिर कुलु फिरणा सॾींदा आहिनि","म हा   अ र्थ   शा स्त्र   में ,   ही उ   वि ष य   आ म   तौ र   ते   हि कु   क़ौ म   हूं दो   आ हे   ऐ ं   की ए ं   स भ   बा ज़ा र   हि कु   ॿ ि ये   ते   अ स रु   कं दा   आ हि नि   व ॾ ा   अ सू ल   पै दा   क र णु   ला इ   जं हिं खे   अ र्थ   शा स्त्र   जा   मा हि र   कु लु   फि र णा   स ॾ ी ं दा   आ हि नि",87,37
नकदीअ जो मतलब आहे त कहिड़ियूं माली मिल्कियतूं केतरी हद ताईं उन्हनि जी पूरी बाज़ारी कीमत जे वेझो जी कीमत ते घटि वक्त में विकणे सघिजन थियूं,न क दी अ   जो   म त ल ब   आ हे   त   क हि ड़ ि यूं   मा ली   मि ल्कि य तूं   के त री   ह द   ता ई ं   उ न्ह नि   जी   पू री   बा ज़ ा री   की म त   जे   वे झो   जी   की म त   ते   घ टि   व क्त   में   वि क णे   स घि ज न   थि यूं,66,27
"वसीह तोर ते, आमदनी मञोती जी पालिसी हकीकी हुजण घुरजे ऐं कहिं बि जज़बाती वीचार जे अलबत, वसूलीअ जे रिकार्ड ते बुनियाद रखंदड़ हुजण घुरजे","व सी ह   तो र   ते ,   आ म द नी   म ञो ती   जी   पा लि सी   ह की की   हु ज ण   घु र जे   ऐ ं   क हिं   बि   ज ज़ बा ती   वी चा र   जे   अ ल ब त ,   व सू ली अ   जे   रि का र्ड   ते   बु नि या द   र खं द ड़   हु ज ण   घु र जे",68,25
"इन करे, व्याज जी कटोती तारीख जे हवाले सां, व्याज जी अहिड़ी रकम वाधू मुदत जी न थींदी आहे ऐं तहिं करे एनपीए न थींदी आहे","इ न   क रे ,   व्या ज   जी   क टो ती   ता री ख   जे   ह वा ले   सां ,   व्या ज   जी   अ हि ड़ ी   र क म   वा धू   मु द त   जी   न   थीं दी   आ हे   ऐ ं   त हिं   क रे   ए न पी ए   न   थीं दी   आ हे",56,26
"भारत जे अदाइगी सिरिश्ते खे बि॒यनु इख्तियारी दाइरनु सां गं॒ढण जो इमकान, जहिं में भारत जे तकिड़े अदाइगी सिरिश्ते – यू","भा र त   जे   अ दा इ गी   सि रि श्ते   खे   बि ॒ य नु   इ ख्ति या री   दा इ र नु   सां   गं ॒ ढ ण   जो   इ म का न ,   ज हिं   में   भा र त   जे   त कि ड़ े   अ दा इ गी   सि रि श्ते   –   यू",55,21
पी,पी,1,1
आई,आ ई,2,1
"खे बि॒यनु इख्तियारी दाइरनु में सागि॒ये ई सिरिश्ते सां गं॒ढण जी हलंदड़ अवाइली कार्रवाईअ शामिल आहे, रकम मोकलण समेत, सरहद पार अदाइगी बंदोबस्त में वाधि कंदो","खे   बि ॒ य नु   इ ख्ति या री   दा इ र नु   में   सा गि ॒ ये   ई   सि रि श्ते   सां   गं ॒ ढ ण   जी   ह लं द ड़   अ वा इ ली   का र्र वा ई अ   शा मि ल   आ हे ,   र क म   मो क ल ण   स मे त ,   स र ह द   पा र   अ दा इ गी   बं दो ब स्त   में   वा धि   कं दो",77,26
"एनर्जी भाङे में, माए कुदिरती गैस (एल","ए न र्जी   भा ङे   में ,   मा ए   कु दि र ती   गै स   ( ए ल",18,7
एन,ए न,2,1
जी,जी,1,1
