original,tokenized,token_count,word_count
لیکن منگل پانڈے کا دلیرانہ کارنامہ ایک اعلیٰ اور عظیم اصول کے تئیں لگن کے تحت انجام دیا گیا تھا۔,ل ی ک ن   م ن گ ل   پ ا ن ڈ ے   ک ا   د ل ی ر ا ن ہ   ک ا ر ن ا م ہ   ا ی ک   ا ع ل ی ٰ   ا و ر   ع ظ ی م   ا ص و ل   ک ے   ت ئ ی ں   ل گ ن   ک ے   ت ح ت   ا ن ج ا م   د ی ا   گ ی ا   ت ھ ا ۔,77,20
ایک بار جب پیاز نیم شفاف ہو جائے، تو ہلدی کے پاؤڈر کے ساتھ مرینیٹ کیا ہوا مٹن شامل کرلیں اور کچھ دیر تک بھون لیں جب تک کہ پورے مصالحے مٹن میں جذب نہ ہوجائیں تقریباً 5-6 منٹ تک۔,ا ی ک   ب ا ر   ج ب   پ ی ا ز   ن ی م   ش ف ا ف   ہ و   ج ا ئ ے ،   ت و   ہ ل د ی   ک ے   پ ا ؤ ڈ ر   ک ے   س ا ت ھ   م ر ی ن ی ٹ   ک ی ا   ہ و ا   م ٹ ن   ش ا م ل   ک ر ل ی ں   ا و ر   ک چ ھ   د ی ر   ت ک   ب ھ و ن   ل ی ں   ج ب   ت ک   ک ہ   پ و ر ے   م ص ا ل ح ے   م ٹ ن   م ی ں   ج ذ ب   ن ہ   ہ و ج ا ئ ی ں   ت ق ر ی ب اً   5 - 6   م ن ٹ   ت ک ۔,136,40
ہتوپدیشا، پرندوں، جانوروں اور انسانوں کے کرداروں کے ذریعے پیش کی گئی دنیوی حکمت کی ایک کتاب ہے۔,ہ ت و پ د ی ش ا ،   پ ر ن د و ں ،   ج ا ن و ر و ں   ا و ر   ا ن س ا ن و ں   ک ے   ک ر د ا ر و ں   ک ے   ذ ر ی ع ے   پ ی ش   ک ی   گ ئ ی   د ن ی و ی   ح ک م ت   ک ی   ا ی ک   ک ت ا ب   ہ ے ۔,78,18
اس کتاب کا مقصد سنسکرت میں اظہار میں لیاقت اور دانشمندانہ رویے کے علم کو فروغ دینا معلوم ہوتا ہے۔,ا س   ک ت ا ب   ک ا   م ق ص د   س ن س ک ر ت   م ی ں   ا ظ ہ ا ر   م ی ں   ل ی ا ق ت   ا و ر   د ا ن ش م ن د ا ن ہ   ر و ی ے   ک ے   ع ل م   ک و   ف ر و غ   د ی ن ا   م ع ل و م   ہ و ت ا   ہ ے ۔,78,20
پروفیسر اسیت کمار بندیوپادھیائے نے 1994 اور 1995 میں اپنے آبائی شہر ہاوڑہ کی مکمل تاریخ مرتب کرنے میں رہنمایانہ کردار ادا کیا جس کا عنوان ہاوڑہ سہریر ایتیبریتو (پہلی اور دوسری جلد) ہے۔,پ ر و ف ی س ر   ا س ی ت   ک م ا ر   ب ن د ی و پ ا د ھ ی ا ئ ے   ن ے   1 9 9 4   ا و ر   1 9 9 5   م ی ں   ا پ ن ے   آ ب ا ئ ی   ش ہ ر   ہ ا و ڑ ہ   ک ی   م ک م ل   ت ا ر ی خ   م ر ت ب   ک ر ن ے   م ی ں   ر ہ ن م ا ی ا ن ہ   ک ر د ا ر   ا د ا   ک ی ا   ج س   ک ا   ع ن و ا ن   ہ ا و ڑ ہ   س ہ ر ی ر   ا ی ت ی ب ر ی ت و   ( پ ہ ل ی   ا و ر   د و س ر ی   ج ل د )   ہ ے ۔,151,34
چیتیا ہال کے سامنے ایک نیم دائروی چیتیا محراب کی امتیازی خصوصیت نمایاں ہے جس کے ساتھ ایک کھلا فرنٹ ہے جس میں لکڑی کا اگواڑہ ہے اور بعض صورتوں میں کوئی غالب چیتیا محرابی کھڑکی نہیں ہے۔‏,چ ی ت ی ا   ہ ا ل   ک ے   س ا م ن ے   ا ی ک   ن ی م   د ا ئ ر و ی   چ ی ت ی ا   م ح ر ا ب   ک ی   ا م ت ی ا ز ی   خ ص و ص ی ت   ن م ا ی ا ں   ہ ے   ج س   ک ے   س ا ت ھ   ا ی ک   ک ھ ل ا   ف ر ن ٹ   ہ ے   ج س   م ی ں   ل ک ڑ ی   ک ا   ا گ و ا ڑ ہ   ہ ے   ا و ر   ب ع ض   ص و ر ت و ں   م ی ں   ک و ئ ی   غ ا ل ب   چ ی ت ی ا   م ح ر ا ب ی   ک ھ ڑ ک ی   ن ہ ی ں   ہ ے ۔ ‏,147,38
'مہاراج' اور 'خانساماؤں' (جیسا کہ ہندوستان میں ماہر باورچیوں کو روایتی طور پر کہا جاتا رہا ہے) کی نسلوں نے صدیاں گزرنے کے ساتھ ساتھ ترکیبوں کو کامل ترین بنا دیا اور یہ ترکیبیں ہزاروں سالوں کے دوران شفوی روایت کے ذریعے منتقل ہوئی ہیں۔,' م ہ ا ر ا ج '   ا و ر   ' خ ا ن س ا م ا ؤ ں '   ( ج ی س ا   ک ہ   ہ ن د و س ت ا ن   م ی ں   م ا ہ ر   ب ا و ر چ ی و ں   ک و   ر و ا ی ت ی   ط و ر   پ ر   ک ہ ا   ج ا ت ا   ر ہ ا   ہ ے )   ک ی   ن س ل و ں   ن ے   ص د ی ا ں   گ ز ر ن ے   ک ے   س ا ت ھ   س ا ت ھ   ت ر ک ی ب و ں   ک و   ک ا م ل   ت ر ی ن   ب ن ا   د ی ا   ا و ر   ی ہ   ت ر ک ی ب ی ں   ہ ز ا ر و ں   س ا ل و ں   ک ے   د و ر ا ن   ش ف و ی   ر و ا ی ت   ک ے   ذ ر ی ع ے   م ن ت ق ل   ہ و ئ ی   ہ ی ں ۔,189,45
تیاری روایتی طور پر واستا وازہ، یا صدر باورچی کے ذریعے، وازاؤں کی ایک جماعت یا باورچیوں کی مدد کے ساتھ کی جاتی ہے۔,ت ی ا ر ی   ر و ا ی ت ی   ط و ر   پ ر   و ا س ت ا   و ا ز ہ ،   ی ا   ص د ر   ب ا و ر چ ی   ک ے   ذ ر ی ع ے ،   و ا ز ا ؤ ں   ک ی   ا ی ک   ج م ا ع ت   ی ا   ب ا و ر چ ی و ں   ک ی   م د د   ک ے   س ا ت ھ   ک ی   ج ا ت ی   ہ ے ۔,91,24
پاو بھاجی: یہ مہاراشٹر کا ایک فاسٹ فوڈ پکوان ہے، جس میں گاڑھا سبزیوں کا سالن (بھاجی) ہوتا ہے جو عام طور پر مکھن میں بنایا جاتا ہے اور نرم روٹی کے رول (پاؤ) کے ساتھ پیش کیا جاتا ہے۔,پ ا و   ب ھ ا ج ی :   ی ہ   م ہ ا ر ا ش ٹ ر   ک ا   ا ی ک   ف ا س ٹ   ف و ڈ   پ ک و ا ن   ہ ے ،   ج س   م ی ں   گ ا ڑ ھ ا   س ب ز ی و ں   ک ا   س ا ل ن   ( ب ھ ا ج ی )   ہ و ت ا   ہ ے   ج و   ع ا م   ط و ر   پ ر   م ک ھ ن   م ی ں   ب ن ا ی ا   ج ا ت ا   ہ ے   ا و ر   ن ر م   ر و ٹ ی   ک ے   ر و ل   ( پ ا ؤ )   ک ے   س ا ت ھ   پ ی ش   ک ی ا   ج ا ت ا   ہ ے ۔,141,40
لال دید اور حبہ خاتون کی کشمیری تصانیف اپنی صوفیانہ چاشنی اور کرب کے شدت اظہار لیے مشہور ہیں، راجستھانی میں میرابائی کی نظمیں انوکھے بھکتی معیار کے لیے جانی جاتی ہیں، تمل میں اندل کی باطنیت اور کنڑا میں اکا مہادیوی کی واچنائیں اس وقت کے ادب میں خواتین کی عظیم حصہ داری کی گواہ ہیں۔‏,ل ا ل   د ی د   ا و ر   ح ب ہ   خ ا ت و ن   ک ی   ک ش م ی ر ی   ت ص ا ن ی ف   ا پ ن ی   ص و ف ی ا ن ہ   چ ا ش ن ی   ا و ر   ک ر ب   ک ے   ش د ت   ا ظ ہ ا ر   ل ی ے   م ش ہ و ر   ہ ی ں ،   ر ا ج س ت ھ ا ن ی   م ی ں   م ی ر ا ب ا ئ ی   ک ی   ن ظ م ی ں   ا ن و ک ھ ے   ب ھ ک ت ی   م ع ی ا ر   ک ے   ل ی ے   ج ا ن ی   ج ا ت ی   ہ ی ں ،   ت م ل   م ی ں   ا ن د ل   ک ی   ب ا ط ن ی ت   ا و ر   ک ن ڑ ا   م ی ں   ا ک ا   م ہ ا د ی و ی   ک ی   و ا چ ن ا ئ ی ں   ا س   و ق ت   ک ے   ا د ب   م ی ں   خ و ا ت ی ن   ک ی   ع ظ ی م   ح ص ہ   د ا ر ی   ک ی   گ و ا ہ   ہ ی ں ۔ ‏,226,57
باگھ کے غار، جو بدھ مت کی دیواروں کی مصوری پر مشتمل ہیں، مدھیہ پردیش کے دھار ضلع سے 97 کلومیٹر کی دوری پر واقع ہیں۔‏,ب ا گ ھ   ک ے   غ ا ر ،   ج و   ب د ھ   م ت   ک ی   د ی و ا ر و ں   ک ی   م ص و ر ی   پ ر   م ش ت م ل   ہ ی ں ،   م د ھ ی ہ   پ ر د ی ش   ک ے   د ھ ا ر   ض ل ع   س ے   9 7   ک ل و م ی ٹ ر   ک ی   د و ر ی   پ ر   و ا ق ع   ہ ی ں ۔ ‏,91,26
سنسکرت ادب میں لفظ مول کا عمومی معنیٰ کسی پودے یا درخت کی جڑ ہوتا ہے، لیکن تمثیلی طور پر، کسی بھی چیز کا پایہ، نچلا حصہ یا پیندا ہوتا ہے۔,س ن س ک ر ت   ا د ب   م ی ں   ل ف ظ   م و ل   ک ا   ع م و م ی   م ع ن ی ٰ   ک س ی   پ و د ے   ی ا   د ر خ ت   ک ی   ج ڑ   ہ و ت ا   ہ ے ،   ل ی ک ن   ت م ث ی ل ی   ط و ر   پ ر ،   ک س ی   ب ھ ی   چ ی ز   ک ا   پ ا ی ہ ،   ن چ ل ا   ح ص ہ   ی ا   پ ی ن د ا   ہ و ت ا   ہ ے ۔,107,31
وادی سندھ کی تہذیب مختلف شعبوں میں اپنی ٹکنالوجی کے علم کے لیے مشہور ہے۔‏,و ا د ی   س ن د ھ   ک ی   ت ہ ذ ی ب   م خ ت ل ف   ش ع ب و ں   م ی ں   ا پ ن ی   ٹ ک ن ا ل و ج ی   ک ے   ع ل م   ک ے   ل ی ے   م ش ہ و ر   ہ ے ۔ ‏,59,15
سارے کورو مر جاتے ہیں؛ صرف پانچ پانڈو بھائی اور کرشن زندہ بچ جاتے ہیں۔,س ا ر ے   ک و ر و   م ر   ج ا ت ے   ہ ی ں ؛   ص ر ف   پ ا ن چ   پ ا ن ڈ و   ب ھ ا ئ ی   ا و ر   ک ر ش ن   ز ن د ہ   ب چ   ج ا ت ے   ہ ی ں ۔,56,15
یہ جنگ اٹھارہ دن تک جاری رہتی ہے اور کورووں کی شکست کے ساتھ ختم ہوتی ہے۔‏,ی ہ   ج ن گ   ا ٹ ھ ا ر ہ   د ن   ت ک   ج ا ر ی   ر ہ ت ی   ہ ے   ا و ر   ک و ر و و ں   ک ی   ش ک س ت   ک ے   س ا ت ھ   خ ت م   ہ و ت ی   ہ ے ۔ ‏,57,17
مہابھارت کی مرکزی کہانی جدید دہلی کے شمال میں واقع ایک سلطنت ہستنا پورہ، جو بھرت کے نام سے معروف ایک قبیلے کی آبائی مملکت تھی، کے تخت کی جانشینی سے متعلق ایک تنازع ہے۔,م ہ ا ب ھ ا ر ت   ک ی   م ر ک ز ی   ک ہ ا ن ی   ج د ی د   د ہ ل ی   ک ے   ش م ا ل   م ی ں   و ا ق ع   ا ی ک   س ل ط ن ت   ہ س ت ن ا   پ و ر ہ ،   ج و   ب ھ ر ت   ک ے   ن ا م   س ے   م ع ر و ف   ا ی ک   ق ب ی ل ے   ک ی   آ ب ا ئ ی   م م ل ک ت   ت ھ ی ،   ک ے   ت خ ت   ک ی   ج ا ن ش ی ن ی   س ے   م ت ع ل ق   ا ی ک   ت ن ا ز ع   ہ ے ۔,133,35
کرناٹک میں سبزی خوروں کی تعداد گوشت خوروں کی تعداد سے زیادہ ہے؛ اس لیے، ان کے کھانے بنیادی طور پر نباتی پکوانوں پر مشتمل ہوتے ہیں۔,ک ر ن ا ٹ ک   م ی ں   س ب ز ی   خ و ر و ں   ک ی   ت ع د ا د   گ و ش ت   خ و ر و ں   ک ی   ت ع د ا د   س ے   ز ی ا د ہ   ہ ے ؛   ا س   ل ی ے ،   ا ن   ک ے   ک ھ ا ن ے   ب ن ی ا د ی   ط و ر   پ ر   ن ب ا ت ی   پ ک و ا ن و ں   پ ر   م ش ت م ل   ہ و ت ے   ہ ی ں ۔,104,27
اس کو سنجے جواب دیتا ہے، جو بتاتا ہے کہ میدان جنگ میں کیا ہو رہا ہے۔‏,ا س   ک و   س ن ج ے   ج و ا ب   د ی ت ا   ہ ے ،   ج و   ب ت ا ت ا   ہ ے   ک ہ   م ی د ا ن   ج ن گ   م ی ں   ک ی ا   ہ و   ر ہ ا   ہ ے ۔ ‏,53,17
تامل زبان میں پائے جانے والے دو رزمیے سیلاپتھکارم اور منی میکلئی ہیں۔,ت ا م ل   ز ب ا ن   م ی ں   پ ا ئ ے   ج ا ن ے   و ا ل ے   د و   ر ز م ی ے   س ی ل ا پ ت ھ ک ا ر م   ا و ر   م ن ی   م ی ک ل ئ ی   ہ ی ں ۔,57,13
اس خطے میں مرچ کے سفوف کا استعمال احتیاط کے ساتھ کیا جاتا ہے۔,ا س   خ ط ے   م ی ں   م ر چ   ک ے   س ف و ف   ک ا   ا س ت ع م ا ل   ا ح ت ی ا ط   ک ے   س ا ت ھ   ک ی ا   ج ا ت ا   ہ ے ۔,48,14
لفظ یوگا سنسکرت کی جڑ یوج سے ماخوذ ہے، جس کا مطلب ہے ملانا یا جوڑنا یا متحد کرنا۔,ل ف ظ   ی و گ ا   س ن س ک ر ت   ک ی   ج ڑ   ی و ج   س ے   م ا خ و ذ   ہ ے ،   ج س   ک ا   م ط ل ب   ہ ے   م ل ا ن ا   ی ا   ج و ڑ ن ا   ی ا   م ت ح د   ک ر ن ا ۔,63,19
آج کی اوڈیسی اڑیسہ کے مندر کی دیواروں پر تراشے گئے مختلف نقوش میں لامتناہی مجسموں سے ارتقا پذیر ہوئی ہے۔‏,آ ج   ک ی   ا و ڈ ی س ی   ا ڑ ی س ہ   ک ے   م ن د ر   ک ی   د ی و ا ر و ں   پ ر   ت ر ا ش ے   گ ئ ے   م خ ت ل ف   ن ق و ش   م ی ں   ل ا م ت ن ا ہ ی   م ج س م و ں   س ے   ا ر ت ق ا   پ ذ ی ر   ہ و ئ ی   ہ ے ۔ ‏,85,21
"وششٹ اب راجا کی طرف مڑا اور آہستہ سے کہا: ""مہاراج، ایک بار وعدہ کرکے انکار کرنا آپ پر نہیں جچتا ہے""۔","و ش ش ٹ   ا ب   ر ا ج ا   ک ی   ط ر ف   م ڑ ا   ا و ر   آ ہ س ت ہ   س ے   ک ہ ا :   "" م ہ ا ر ا ج ،   ا ی ک   ب ا ر   و ع د ہ   ک ر ک ے   ا ن ک ا ر   ک ر ن ا   آ پ   پ ر   ن ہ ی ں   ج چ ت ا   ہ ے "" ۔",79,22
جیسے ہی انھیں ارجن کی مایوسی کی حد کا احساس ہوتا ہے تب کرشن اپنا رویہ تبدیل کرتے ہیں اور اس دنیا میں دھارمک عمل کے اسرار سکھانا شروع کرتے ہیں۔‏,ج ی س ے   ہ ی   ا ن ھ ی ں   ا ر ج ن   ک ی   م ا ی و س ی   ک ی   ح د   ک ا   ا ح س ا س   ہ و ت ا   ہ ے   ت ب   ک ر ش ن   ا پ ن ا   ر و ی ہ   ت ب د ی ل   ک ر ت ے   ہ ی ں   ا و ر   ا س   د ن ی ا   م ی ں   د ھ ا ر م ک   ع م ل   ک ے   ا س ر ا ر   س ک ھ ا ن ا   ش ر و ع   ک ر ت ے   ہ ی ں ۔ ‏,113,31
جیسے جیسے آپ برتن میں چاول کا آٹا ڈالتے ہیں، بیچ بیچ میں، آپ گھسے ہوئے ناریل کی تھوڑی سی مقدار بھی شامل کرسکتے ہیں۔,ج ی س ے   ج ی س ے   آ پ   ب ر ت ن   م ی ں   چ ا و ل   ک ا   آ ٹ ا   ڈ ا ل ت ے   ہ ی ں ،   ب ی چ   ب ی چ   م ی ں ،   آ پ   گ ھ س ے   ہ و ئ ے   ن ا ر ی ل   ک ی   ت ھ و ڑ ی   س ی   م ق د ا ر   ب ھ ی   ش ا م ل   ک ر س ک ت ے   ہ ی ں ۔,91,25
آپ ایک اسطوانی برتن میں چمچ بھر گھسے ہوئے ناریل کو ڈال کر شروع کرسکتے ہیں اور پھر اچھی طرح سے ملایا ہوا چاول کا آٹا شامل کرسکتے ہیں۔,آ پ   ا ی ک   ا س ط و ا ن ی   ب ر ت ن   م ی ں   چ م چ   ب ھ ر   گ ھ س ے   ہ و ئ ے   ن ا ر ی ل   ک و   ڈ ا ل   ک ر   ش ر و ع   ک ر س ک ت ے   ہ ی ں   ا و ر   پ ھ ر   ا چ ھ ی   ط ر ح   س ے   م ل ا ی ا   ہ و ا   چ ا و ل   ک ا   آ ٹ ا   ش ا م ل   ک ر س ک ت ے   ہ ی ں ۔,104,29
مہاراجا رنجیت سنگھ کے عطیے سے 1835 کے آس پاس ناندیڑ میں نفیس نقاشی والے ایک خوبصورت اور دلکش گرودوارے کی تعمیر عمل میں آئی جس میں ایک عظیم الشان سنہری گنبد تھا۔‏,م ہ ا ر ا ج ا   ر ن ج ی ت   س ن گ ھ   ک ے   ع ط ی ے   س ے   1 8 3 5   ک ے   آ س   پ ا س   ن ا ن د ی ڑ   م ی ں   ن ف ی س   ن ق ا ش ی   و ا ل ے   ا ی ک   خ و ب ص و ر ت   ا و ر   د ل ک ش   گ ر و د و ا ر ے   ک ی   ت ع م ی ر   ع م ل   م ی ں   آ ئ ی   ج س   م ی ں   ا ی ک   ع ظ ی م   ا ل ش ا ن   س ن ہ ر ی   گ ن ب د   ت ھ ا ۔ ‏,129,33
سام وید ان منتخبہ رُچاؤں کی تدوین ہے جنہیں ان کے مجوزہ چھندوں یا سُر کی بحروں کو برقرار رکھتے ہوئے سوراؤں میں ترتیب دیا گیا ہے۔,س ا م   و ی د   ا ن   م ن ت خ ب ہ   رُ چ ا ؤ ں   ک ی   ت د و ی ن   ہ ے   ج ن ہ ی ں   ا ن   ک ے   م ج و ز ہ   چ ھ ن د و ں   ی ا   سُ ر   ک ی   ب ح ر و ں   ک و   ب ر ق ر ا ر   ر ک ھ ت ے   ہ و ئ ے   س و ر ا ؤ ں   م ی ں   ت ر ت ی ب   د ی ا   گ ی ا   ہ ے ۔,99,27
والمیکی کے کوشل راجدھانی کے بارے میں بیان سے یہ بات واضح ہے کہ قدیم ایودھیا ہمارے جدید شہروں سے کسی طرح بھی کم نہیں تھا۔‏‏,و ا ل م ی ک ی   ک ے   ک و ش ل   ر ا ج د ھ ا ن ی   ک ے   ب ا ر ے   م ی ں   ب ی ا ن   س ے   ی ہ   ب ا ت   و ا ض ح   ہ ے   ک ہ   ق د ی م   ا ی و د ھ ی ا   ہ م ا ر ے   ج د ی د   ش ہ ر و ں   س ے   ک س ی   ط ر ح   ب ھ ی   ک م   ن ہ ی ں   ت ھ ا ۔ ‏ ‏,97,26
ایک بار یہ کہنے کے بعد کہ 'میں یہ کروں گا' آپ کے پاس اسے کرنے کے علاوہ کوئی اور متبادل نہیں رہ جاتا ہے۔‏,ا ی ک   ب ا ر   ی ہ   ک ہ ن ے   ک ے   ب ع د   ک ہ   ' م ی ں   ی ہ   ک ر و ں   گ ا '   آ پ   ک ے   پ ا س   ا س ے   ک ر ن ے   ک ے   ع ل ا و ہ   ک و ئ ی   ا و ر   م ت ب ا د ل   ن ہ ی ں   ر ہ   ج ا ت ا   ہ ے ۔ ‏,80,25
حالیہ دنوں میں روپے کی شرح مبادلہ اور ہمارے زر مبادلہ کے ذخائر کی مقدار پر مختلف نظریات سامنے آئے ہیں۔,ح ا ل ی ہ   د ن و ں   م ی ں   ر و پ ے   ک ی   ش ر ح   م ب ا د ل ہ   ا و ر   ہ م ا ر ے   ز ر   م ب ا د ل ہ   ک ے   ذ خ ا ئ ر   ک ی   م ق د ا ر   پ ر   م خ ت ل ف   ن ظ ر ی ا ت   س ا م ن ے   آ ئ ے   ہ ی ں ۔,82,21
بینک، کریڈٹ انفارمیشن کمپنیوں (سی آئی سیز) کو خارج المیعاد ہونے کے طور پر رپورٹ کریں گے یا تعزیری الزامات عائد کریں گے، یعنی تاخیری ادائیگی کے الزام، وغیرہ، اگر کچھ ہیں تو صرف اس صورت میں کہ کریڈٹ کارڈ کھاتا تین دن سے زیادہ عرصے تک خارج المیعاد رہتا ہے۔,ب ی ن ک ،   ک ر ی ڈ ٹ   ا ن ف ا ر م ی ش ن   ک م پ ن ی و ں   ( س ی   آ ئ ی   س ی ز )   ک و   خ ا ر ج   ا ل م ی ع ا د   ہ و ن ے   ک ے   ط و ر   پ ر   ر پ و ر ٹ   ک ر ی ں   گ ے   ی ا   ت ع ز ی ر ی   ا ل ز ا م ا ت   ع ا ئ د   ک ر ی ں   گ ے ،   ی ع ن ی   ت ا خ ی ر ی   ا د ا ئ ی گ ی   ک ے   ا ل ز ا م ،   و غ ی ر ہ ،   ا گ ر   ک چ ھ   ہ ی ں   ت و   ص ر ف   ا س   ص و ر ت   م ی ں   ک ہ   ک ر ی ڈ ٹ   ک ا ر ڈ   ک ھ ا ت ا   ت ی ن   د ن   س ے   ز ی ا د ہ   ع ر ص ے   ت ک   خ ا ر ج   ا ل م ی ع ا د   ر ہ ت ا   ہ ے ۔,203,51
