original,tokenized,token_count,word_count
നനവില്ലാത്ത ഗ്രൈന്‍ഡറിലോ കല്ലുരലിലോ ഇത് പൊടിച്ചെടുക്കുക,ന ന വി ല്ലാ ത്ത   ഗ്രൈ ന് ഡ റി ലോ   ക ല്ലു ര ലി ലോ   ഇ ത്   പൊ ടി ച്ചെ ടു ക്കു ക,23,5
അമൃത്‌സറിലെ ജനങ്ങള്‍ വിശേഷിച്ചും അമൃത്‌സാരി കുല്‍ചെയും ഉള്ളിൽ നിറച്ച പറാന്തയും പാലുല്‍പ്പന്നങ്ങളും ഇഷ്ടപ്പെടുന്നതുപോലെ പഞ്ചാബിലെ ഓരോ നഗരത്തിനും വ്യത്യസ്തരുചികളുണ്ട്,അ മൃ ത് സ റി ലെ   ജ ന ങ്ങ ള്   വി ശേ ഷി ച്ചും   അ മൃ ത് സാ രി   കു ല് ചെ യും   ഉ ള്ളി ൽ   നി റ ച്ച   പ റാ ന്ത യും   പാ ലു ല് പ്പ ന്ന ങ്ങ ളും   ഇ ഷ്ട പ്പെ ടു ന്ന തു പോ ലെ   പ ഞ്ചാ ബി ലെ   ഓ രോ   ന ഗ ര ത്തി നും   വ്യ ത്യ സ്ത രു ചി ക ളു ണ്ട്,67,14
മഹര്‍ഷിയുടെ കൂടെ രാമനെയും ഒപ്പം ലക്ഷ്മണനെയും അയക്കൂ,മ ഹ ര് ഷി യു ടെ   കൂ ടെ   രാ മ നെ യും   ഒ പ്പം   ല ക്ഷ്മ ണ നെ യും   അ യ ക്കൂ,22,6
ഉന്നതവും ഉദാത്തവുമായ ഒരാദര്‍ശത്തോടുള്ള സമര്‍പ്പണത്തിലൂടെയാണ് മംഗള്‍ പാണ്ഡേയുടെ ധീരകൃത്യം നിറവേറ്റപ്പെട്ടത്,ഉ ന്ന ത വും   ഉ ദാ ത്ത വു മാ യ   ഒ രാ ദ ര് ശ ത്തോ ടു ള്ള   സ മ ര് പ്പ ണ ത്തി ലൂ ടെ യാ ണ്   മം ഗ ള്   പാ ണ്ഡേ യു ടെ   ധീ ര കൃ ത്യം   നി റ വേ റ്റ പ്പെ ട്ട ത്,46,8
ഉള്ളി നിറംമാറിക്കഴിയുമ്പോൾ കൂട്ടും മഞ്ഞൾപ്പൊടിയും തേച്ചുവച്ച ആട്ടിറച്ചി എല്ലാ കൂട്ടുകളും ഇറച്ചിയിൽ പിടിക്കുന്നതുവരെ അഞ്ചാറുമിനിട്ടുകൾ വഴറ്റുക,ഉ ള്ളി   നി റം മാ റി ക്ക ഴി യു മ്പോ ൾ   കൂ ട്ടും   മ ഞ്ഞ ൾ പ്പൊ ടി യും   തേ ച്ചു വ ച്ച   ആ ട്ടി റ ച്ചി   എ ല്ലാ   കൂ ട്ടു ക ളും   ഇ റ ച്ചി യി ൽ   പി ടി ക്കു ന്ന തു വ രെ   അ ഞ്ചാ റു മി നി ട്ടു ക ൾ   വ ഴ റ്റു ക,57,12
"പക്ഷികള്‍, മൃഗങ്ങള്‍, മനുഷ്യര്‍ എന്നീ കഥാപാത്രങ്ങളിലൂടെ അവതരിക്കപ്പെടുന്ന ലൗകികവിവേകത്തിന്‍റെ ഒരു പുസ്തകമാണ് ഹിതോപദേശം","പ ക്ഷി ക ള് ,   മൃ ഗ ങ്ങ ള് ,   മ നു ഷ്യ ര്   എ ന്നീ   ക ഥാ പാ ത്ര ങ്ങ ളി ലൂ ടെ   അ വ ത രി ക്ക പ്പെ ടു ന്ന   ല ൗ കി ക വി വേ ക ത്തി ന് റെ   ഒ രു   പു സ്ത ക മാ ണ്   ഹി തോ പ ദേ ശം",54,10
സംസ്കൃതപ്രയോഗങ്ങളില്‍ സാമര്‍ത്ഥ്യവും വിവേകപൂര്‍ണ്ണമായ പെരുമാറ്റത്തില്‍ അറിവും പ്രോത്സാഹിപ്പിക്കുകയാണ് പുസ്തകത്തിന്‍റെ ലക്‌ഷ്യം എന്ന് തോന്നുന്നു,സം സ്കൃ ത പ്ര യോ ഗ ങ്ങ ളി ല്   സാ മ ര് ത്ഥ്യ വും   വി വേ ക പൂ ര് ണ്ണ മാ യ   പെ രു മാ റ്റ ത്തി ല്   അ റി വും   പ്രോ ത്സാ ഹി പ്പി ക്കു ക യാ ണ്   പു സ്ത ക ത്തി ന് റെ   ല ക് ഷ്യം   എ ന്ന്   തോ ന്നു ന്നു,53,10
"1994, 1995 എന്നീ വർഷങ്ങളിൽ, ഹൗറ സഹരേർ ഇതിബ്രിത്തോ (ഒന്ന്, രണ്ട് വാള്യങ്ങൾ) എന്ന ഗ്രന്ഥനാമത്തിൽ പ്രൊഫസർ അസീത് കുമാർ ബന്ദ്യോപധ്യായ് തൻ്റെ സ്വദേശമായ ഹൗറയുടെ സമ്പൂർണ്ണചരിത്രം സമാഹരിക്കുന്നതിൽ മാർഗ്ഗദർശകമായ പങ്കുവഹിച്ചു","1 9 9 4 ,   1 9 9 5   എ ന്നീ   വ ർ ഷ ങ്ങ ളി ൽ ,   ഹ ൗ റ   സ ഹ രേ ർ   ഇ തി ബ്രി ത്തോ   ( ഒ ന്ന് ,   ര ണ്ട്   വാ ള്യ ങ്ങ ൾ )   എ ന്ന   ഗ്ര ന്ഥ നാ മ ത്തി ൽ   പ്രൊ ഫ സ ർ   അ സീ ത്   കു മാ ർ   ബ ന്ദ്യോ പ ധ്യാ യ്   ത ൻ ് റെ   സ്വ ദേ ശ മാ യ   ഹ ൗ റ യു ടെ   സ മ്പൂ ർ ണ്ണ ച രി ത്രം   സ മാ ഹ രി ക്കു ന്ന തി ൽ   മാ ർ ഗ്ഗ ദ ർ ശ ക മാ യ   പ ങ്കു വ ഹി ച്ചു",106,23
"ചൈത്യഹാളിൻ്റെ മുൻഭാഗത്ത്, അർദ്ധവൃത്താകൃതിയിലുള്ളതും തുറന്ന മുൻവശമുള്ളതും മരം കൊണ്ടുള്ള പുറംഭാഗമുള്ളതുമായ ഒരു ചൈത്യകമാനത്തിൻ്റെ അലങ്കാരമാതൃക ശ്രദ്ധയാകർഷിക്കുമെങ്കിലും ചിലപ്പോൾ അത്തരം കമാനാകൃതിയിലുള്ള ചൈത്രജാലകം ഉണ്ടാവുകയില്ല","ചൈ ത്യ ഹാ ളി ൻ ് റെ   മു ൻ ഭാ ഗ ത്ത് ,   അ ർ ദ്ധ വൃ ത്താ കൃ തി യി ലു ള്ള തും   തു റ ന്ന   മു ൻ വ ശ മു ള്ള തും   മ രം   കൊ ണ്ടു ള്ള   പു റം ഭാ ഗ മു ള്ള തു മാ യ   ഒ രു   ചൈ ത്യ ക മാ ന ത്തി ൻ ് റെ   അ ല ങ്കാ ര മാ തൃ ക   ശ്ര ദ്ധ യാ ക ർ ഷി ക്കു മെ ങ്കി ലും   ചി ല പ്പോ ൾ   അ ത്ത രം   ക മാ നാ കൃ തി യി ലു ള്ള   ചൈ ത്ര ജാ ല കം   ഉ ണ്ടാ വു ക യി ല്ല",102,17
'മഹാരാജു'കളുടെയും 'ഖൻസാമ' (പരമ്പരാഗതമായി ഇന്ത്യയിൽ പാചകക്കാരെ അങ്ങനെയാണ് വിളിച്ചിരുന്നത്) കളുടെയും തലമുറകൾ ഈ പാചകവിധികൾ നൂറ്റാണ്ടുകൾ കഴിയേ കുറ്റമറ്റതാക്കുകയും ആയിരക്കണക്കിന് വർഷങ്ങളോളം ഈ പാചകവിധികൾ വാമൊഴിപാരമ്പര്യത്തിലൂടെ കൈമാറ്റം ചെയ്യപ്പെടുകയും ചെയ്തു,' മ ഹാ രാ ജു ' ക ളു ടെ യും   ' ഖ ൻ സാ മ '   ( പ ര മ്പ രാ ഗ ത മാ യി   ഇ ന്ത്യ യി ൽ   പാ ച ക ക്കാ രെ   അ ങ്ങ നെ യാ ണ്   വി ളി ച്ചി രു ന്ന ത് )   ക ളു ടെ യും   ത ല മു റ ക ൾ   ഈ   പാ ച ക വി ധി ക ൾ   നൂ റ്റാ ണ്ടു ക ൾ   ക ഴി യേ   കു റ്റ മ റ്റ താ ക്കു ക യും   ആ യി ര ക്ക ണ ക്കി ന്   വ ർ ഷ ങ്ങ ളോ ളം   ഈ   പാ ച ക വി ധി ക ൾ   വാ മൊ ഴി പാ ര മ്പ ര്യ ത്തി ലൂ ടെ   കൈ മാ റ്റം   ചെ യ്യ പ്പെ ടു ക യും   ചെ യ്തു,122,22
വാസമാരുടെ അതായത് പാചകവിദഗ്ധരുടെ ഒരു സംഘം സഹായിക്കുന്ന ഒരു വാസ്താ വാസ അഥവാ പ്രധാനപാചകക്കാരൻ ആണ് ഈ വിഭവം സാമ്പ്രദായികമായി തയ്യാറാക്കുന്നത്,വാ സ മാ രു ടെ   അ താ യ ത്   പാ ച ക വി ദ ഗ്ധ രു ടെ   ഒ രു   സം ഘം   സ ഹാ യി ക്കു ന്ന   ഒ രു   വാ സ്താ   വാ സ   അ ഥ വാ   പ്ര ധാ ന പാ ച ക ക്കാ ര ൻ   ആ ണ്   ഈ   വി ഭ വം   സാ മ്പ്ര ദാ യി ക മാ യി   ത യ്യാ റാ ക്കു ന്ന ത്,63,16
പാവ് ഭാജി : വെണ്ണയില്‍ തയ്യാറാക്കിയ പച്ചക്കറി കൊണ്ടുള്ള ഒരു കൊഴുത്ത കറി(ഭാജി)യും മൃദുവായ റൊട്ടിയും ചേര്‍ന്ന മഹാരാഷ്ട്രയിലെ ഒരു ഫാസ്റ്റ് ഫുഡ് വിഭവമാണിത്,പാ വ്   ഭാ ജി   :   വെ ണ്ണ യി ല്   ത യ്യാ റാ ക്കി യ   പ ച്ച ക്ക റി   കൊ ണ്ടു ള്ള   ഒ രു   കൊ ഴു ത്ത   ക റി ( ഭാ ജി ) യും   മൃ ദു വാ യ   റൊ ട്ടി യും   ചേ ര് ന്ന   മ ഹാ രാ ഷ്ട്ര യി ലെ   ഒ രു   ഫാ സ്റ്റ്   ഫു ഡ്   വി ഭ വ മാ ണി ത്,61,18
"ലാൽ ദേദിൻ്റെയും ഹബ്ബ ഖാതൂനിൻ്റെയും ആധ്യാത്മികഭാവത്തിനും പ്രകടിതമായ തീവ്രദുഃഖത്തിനും പേരുകേട്ട കശ്മീരീരചനകളും, സവിശേഷമായ ഭക്തിരസത്തിന് പേരുകേട്ട രാജസ്ഥാനിയിലുള്ള മീരാബായിയുടെ രചനകളും, തമിഴിലെ ആണ്ടാളുടെ ആധ്യാത്മികദർശനവും, കന്നഡയിലുള്ള അക്ക മഹാദേവിയുടെ വചനങ്ങളും ആ കാലത്തെ സാഹിത്യത്തിൽ സ്ത്രീകൾ നൽകിയ മഹത്തായ സംഭാവനക്കുള്ള സാക്ഷ്യപത്രങ്ങളാണ്","ലാ ൽ   ദേ ദി ൻ ് റെ യും   ഹ ബ്ബ   ഖാ തൂ നി ൻ ് റെ യും   ആ ധ്യാ ത്മി ക ഭാ വ ത്തി നും   പ്ര ക ടി ത മാ യ   തീ വ്ര ദുഃ ഖ ത്തി നും   പേ രു കേ ട്ട   ക ശ്മീ രീ ര ച ന ക ളും ,   സ വി ശേ ഷ മാ യ   ഭ ക്തി ര സ ത്തി ന്   പേ രു കേ ട്ട   രാ ജ സ്ഥാ നി യി ലു ള്ള   മീ രാ ബാ യി യു ടെ   ര ച ന ക ളും ,   ത മി ഴി ലെ   ആ ണ്ടാ ളു ടെ   ആ ധ്യാ ത്മി ക ദ ർ ശ ന വും ,   ക ന്ന ഡ യി ലു ള്ള   അ ക്ക   മ ഹാ ദേ വി യു ടെ   വ ച ന ങ്ങ ളും   ആ   കാ ല ത്തെ   സാ ഹി ത്യ ത്തി ൽ   സ്ത്രീ ക ൾ   ന ൽ കി യ   മ ഹ ത്താ യ   സം ഭാ വ ന ക്കു ള്ള   സാ ക്ഷ്യ പ ത്ര ങ്ങ ളാ ണ്",155,30
ബൗദ്ധ ചുവര്‍ച്ചിത്രങ്ങളുള്ള ബാഘ് ഗുഹകള്‍ മധ്യപ്രദേശിലെ ധാര്‍ ജില്ലയില്‍നിന്ന് 97 കിലോമീറ്റര്‍ അകലെയാണ് സ്ഥിതിചെയ്യുന്നത്,ബ ൗ ദ്ധ   ചു വ ര് ച്ചി ത്ര ങ്ങ ളു ള്ള   ബാ ഘ്   ഗു ഹ ക ള്   മ ധ്യ പ്ര ദേ ശി ലെ   ധാ ര്   ജി ല്ല യി ല് നി ന്ന്   9 7   കി ലോ മീ റ്റ ര്   അ ക ലെ യാ ണ്   സ്ഥി തി ചെ യ്യു ന്ന ത്,49,11
"സംസ്‌കൃതസാഹിത്യത്തിൽ മൂല എന്ന വാക്കിന് സാധാരണ ഒരു ചെടിയുടെയോ മരത്തിൻ്റെയോ വേര് എന്നാണ് അർത്ഥമെങ്കിലും ഏതൊരു വസ്തുവിൻ്റെയും പാദമെന്നോ, ഏറ്റവും താഴത്തെ ഭാഗമെന്നോ, അടിത്തട്ട് എന്നോ ആണ് ആലങ്കാരികമായ അർത്ഥം","സം സ് കൃ ത സാ ഹി ത്യ ത്തി ൽ   മൂ ല   എ ന്ന   വാ ക്കി ന്   സാ ധാ ര ണ   ഒ രു   ചെ ടി യു ടെ യോ   മ ര ത്തി ൻ ് റെ യോ   വേ ര്   എ ന്നാ ണ്   അ ർ ത്ഥ മെ ങ്കി ലും   ഏ തൊ രു   വ സ്തു വി ൻ ് റെ യും   പാ ദ മെ ന്നോ ,   ഏ റ്റ വും   താ ഴ ത്തെ   ഭാ ഗ മെ ന്നോ ,   അ ടി ത്ത ട്ട്   എ ന്നോ   ആ ണ്   ആ ല ങ്കാ രി ക മാ യ   അ ർ ത്ഥം",89,22
വിവിധ മേഖലകളിലെ സാങ്കേതികജ്ഞാനത്തിനു പേരുകേട്ടതാണ് സിന്ധുനദീതടസംസ്കാരം,വി വി ധ   മേ ഖ ല ക ളി ലെ   സാ ങ്കേ തി ക ജ്ഞാ ന ത്തി നു   പേ രു കേ ട്ട താ ണ്   സി ന്ധു ന ദീ ത ട സം സ്കാ രം,32,5
കൗരവരെല്ലാം മരിക്കുന്നു ; അഞ്ചു പാണ്ഡവസഹോദരന്മാരും കൃഷ്ണനും മാത്രം അതിജീവിക്കുന്നു,ക ൗ ര വ രെ ല്ലാം   മ രി ക്കു ന്നു   ;   അ ഞ്ചു   പാ ണ്ഡ വ സ ഹോ ദ ര ന്മാ രും   കൃ ഷ്ണ നും   മാ ത്രം   അ തി ജീ വി ക്കു ന്നു,33,8
ഘോരമായ യുദ്ധം പതിനെട്ടുനാള്‍ നീണ്ടുനില്‍ക്കുകയും കൗരവരുടെ പരാജയത്തില്‍ അവസാനിക്കുകയും ചെയ്യുന്നു,ഘോ ര മാ യ   യു ദ്ധം   പ തി നെ ട്ടു നാ ള്   നീ ണ്ടു നി ല് ക്കു ക യും   ക ൗ ര വ രു ടെ   പ രാ ജ യ ത്തി ല്   അ വ സാ നി ക്കു ക യും   ചെ യ്യു ന്നു,41,8
"ഭരതര്‍ എന്ന് പൊതുവെ വിളിക്കപ്പെട്ടിരുന്ന ഒരു ഗോത്രത്തിന്‍റെ പൈതൃകഭൂമിയായ, ആധുനികഡല്‍ഹിയുടെ തൊട്ടുവടക്കുള്ള രാജ്യമായ ഹസ്തിനപുരത്തിലെ സിംഹാസനാവകാശത്തെച്ചൊല്ലിയുള്ള സംഘര്‍ഷങ്ങളാണ് മഹാഭാരതത്തിന്‍റെ കേന്ദ്രാഖ്യാനം","ഭ ര ത ര്   എ ന്ന്   പൊ തു വെ   വി ളി ക്ക പ്പെ ട്ടി രു ന്ന   ഒ രു   ഗോ ത്ര ത്തി ന് റെ   പൈ തൃ ക ഭൂ മി യാ യ ,   ആ ധു നി ക ഡ ല് ഹി യു ടെ   തൊ ട്ടു വ ട ക്കു ള്ള   രാ ജ്യ മാ യ   ഹ സ്തി ന പു ര ത്തി ലെ   സിം ഹാ സ നാ വ കാ ശ ത്തെ ച്ചൊ ല്ലി യു ള്ള   സം ഘ ര് ഷ ങ്ങ ളാ ണ്   മ ഹാ ഭാ ര ത ത്തി ന് റെ   കേ ന്ദ്രാ ഖ്യാ നം",88,15
കര്‍ണാടകത്തില്‍ സസ്യാഹാരികളുടെ എണ്ണം മാംസാഹാരികളുടെ എണ്ണത്തെക്കാള്‍ കൂടുതലാണ് ; അതിനാൽ അവരുടെ പാചകക്രമത്തില്‍ പ്രധാനമായും ഉള്ളത് സസ്യവിഭവങ്ങളാണ്,ക ര് ണാ ട ക ത്തി ല്   സ സ്യാ ഹാ രി ക ളു ടെ   എ ണ്ണം   മാം സാ ഹാ രി ക ളു ടെ   എ ണ്ണ ത്തെ ക്കാ ള്   കൂ ടു ത ലാ ണ്   ;   അ തി നാ ൽ   അ വ രു ടെ   പാ ച ക ക്ര മ ത്തി ല്   പ്ര ധാ ന മാ യും   ഉ ള്ള ത്   സ സ്യ വി ഭ വ ങ്ങ ളാ ണ്,65,13
സഞ്ജയന്‍ അദ്ദേഹത്തിനു മറുപടി നൽകുകയും യുദ്ധക്കളത്തില്‍ എന്താണ് സംഭവിക്കുന്നതെന്ന് വിവരിക്കുകയും ചെയ്യുന്നു,സ ഞ്ജ യ ന്   അ ദ്ദേ ഹ ത്തി നു   മ റു പ ടി   ന ൽ കു ക യും   യു ദ്ധ ക്ക ള ത്തി ല്   എ ന്താ ണ്   സം ഭ വി ക്കു ന്ന തെ ന്ന്   വി വ രി ക്കു ക യും   ചെ യ്യു ന്നു,43,9
തമിഴിൽ കണ്ടെത്തിയിട്ടുള്ള രണ്ട് മഹാകാവ്യങ്ങള്‍ ചിലപ്പതികാരവും മണിമേഖലയുമാണ്‌,ത മി ഴി ൽ   ക ണ്ടെ ത്തി യി ട്ടു ള്ള   ര ണ്ട്   മ ഹാ കാ വ്യ ങ്ങ ള്   ചി ല പ്പ തി കാ ര വും   മ ണി മേ ഖ ല യു മാ ണ്,33,6
ഈ പ്രദേശത്ത് മുളകുപൊടി സൂക്ഷിച്ചാണ് ഉപയോഗിക്കുന്നത്,ഈ   പ്ര ദേ ശ ത്ത്   മു ള കു പൊ ടി   സൂ ക്ഷി ച്ചാ ണ്   ഉ പ യോ ഗി ക്കു ന്ന ത്,21,5
"കൂട്ടിച്ചേര്‍ക്കുക, ഇണക്കുക, അല്ലെങ്കില്‍ ഒരുമിപ്പിക്കുക എന്നര്‍ത്ഥമുള്ള യുജ് എന്ന സംസ്കൃതധാതുവില്‍ നിന്ന് വ്യുല്‍പാദിപ്പിച്ചതാണ് യോഗശബ്ദം","കൂ ട്ടി ച്ചേ ര് ക്കു ക ,   ഇ ണ ക്കു ക ,   അ ല്ലെ ങ്കി ല്   ഒ രു മി പ്പി ക്കു ക   എ ന്ന ര് ത്ഥ മു ള്ള   യു ജ്   എ ന്ന   സം സ്കൃ ത ധാ തു വി ല്   നി ന്ന്   വ്യു ല് പാ ദി പ്പി ച്ച താ ണ്   യോ ഗ ശ ബ്ദം",53,11
ഒറീസയിലെ ക്ഷേത്രച്ചുവരുകളില്‍ കൊത്തിവച്ചിട്ടുള്ള എണ്ണമറ്റ ശില്‍പ്പങ്ങളിലെ വിവിധ അലങ്കാരമുദ്രകളില്‍നിന്നാണ് ഇന്നത്തെ ഒഡീസി രൂപം കൊണ്ടത്,ഒ റീ സ യി ലെ   ക്ഷേ ത്ര ച്ചു വ രു ക ളി ല്   കൊ ത്തി വ ച്ചി ട്ടു ള്ള   എ ണ്ണ മ റ്റ   ശി ല് പ്പ ങ്ങ ളി ലെ   വി വി ധ   അ ല ങ്കാ ര മു ദ്ര ക ളി ല് നി ന്നാ ണ്   ഇ ന്ന ത്തെ   ഒ ഡീ സി   രൂ പം   കൊ ണ്ട ത്,55,11
"അപ്പോൾ വസിഷ്ഠൻ രാജാവിനുനേരെ തിരിഞ് സൗമ്യമായി പറഞ്ഞു: ""ഒരിക്കൽ ചെയ്ത വാഗ്ദാനം നിരസിക്കുകയെന്നത് അങ്ങേയ്ക്ക് ചേർന്നതല്ല രാജാവേ""","അ പ്പോ ൾ   വ സി ഷ്ഠ ൻ   രാ ജാ വി നു നേ രെ   തി രി ഞ്   സ ൗ മ്യ മാ യി   പ റ ഞ്ഞു :   "" ഒ രി ക്ക ൽ   ചെ യ്ത   വാ ഗ്ദാ നം   നി ര സി ക്കു ക യെ ന്ന ത്   അ ങ്ങേ യ്ക്ക്   ചേ ർ ന്ന ത ല്ല   രാ ജാ വേ """,55,13
അർജുനൻ്റെ വിഷാദത്തിൻ്റെ ആഴം തിരിച്ചറിയുമ്പോൾ മാത്രമാണ് കൃഷ്ണൻ തൻ്റെ മനോഭാവം മാറ്റുന്നതും ഈ ലോകത്തെ ധാർമ്മികപ്രവർത്തനങ്ങളുടെ രഹസ്യങ്ങൾ പഠിപ്പിക്കാൻ തുടങ്ങുന്നതും,അ ർ ജു ന ൻ ് റെ   വി ഷാ ദ ത്തി ൻ ് റെ   ആ ഴം   തി രി ച്ച റി യു മ്പോ ൾ   മാ ത്ര മാ ണ്   കൃ ഷ്ണ ൻ   ത ൻ ് റെ   മ നോ ഭാ വം   മാ റ്റു ന്ന തും   ഈ   ലോ ക ത്തെ   ധാ ർ മ്മി ക പ്ര വ ർ ത്ത ന ങ്ങ ളു ടെ   ര ഹ സ്യ ങ്ങ ൾ   പ ഠി പ്പി ക്കാ ൻ   തു ട ങ്ങു ന്ന തും,73,15
