original,tokenized,token_count,word_count
ମାତ୍ର ମଙ୍ଗଳ ପାଣ୍ଡେଙ୍କର ସାହସିକ କାର୍ଯ୍ୟଟି ଏକ ଉଚ୍ଚ ଏବଂ ମହାନ ଆଦର୍ଶ ପ୍ରତି ଅନୁରକ୍ତି ମାଧ୍ୟମରେ କରାଯାଇଥିଲା,ମା ତ୍ର   ମ ଙ୍ଗ ଳ   ପା ଣ୍ଡେ ଙ୍କ ର   ସା ହ ସି କ   କା ର୍ଯ୍ ୟ ଟି   ଏ କ   ଉ ଚ୍ଚ   ଏ ବଂ   ମ ହା ନ   ଆ ଦ ର୍ଶ   ପ୍ର ତି   ଅ ନୁ ର କ୍ତି   ମା ଧ୍ ୟ ମ ରେ   କ ରା ଯା ଇ ଥି ଲା,46,14
"ପିଆଜ ଥରେ ଅର୍ଦ୍ଧସ୍ୱଚ୍ଛ ହୋଇଗଲା ପରେ, ସେଥିରେ ମାରିନେଟ୍ କରି ରଖା ହୋଇଥିବା ମାଂସକୁ ହଳଦୀ ଗୁଣ୍ଡ ସହ ପକାନ୍ତୁ, ଏବଂ ଏହାକୁ ୫-୬ ମିନିଟ ଘାଣ୍ଟନ୍ତୁ, ଯେପର୍ଯ୍ୟନ୍ତ ମସଲା ସବୁ ମାଂସରେ ଭେଦି ନଯାଇଛି","ପି ଆ ଜ   ଥ ରେ   ଅ ର୍ଦ୍ଧ ସ୍ ୱ ଚ୍ଛ   ହୋ ଇ ଗ ଲା   ପ ରେ ,   ସେ ଥି ରେ   ମା ରି ନେ ଟ୍   କ ରି   ର ଖା   ହୋ ଇ ଥି ବା   ମାଂ ସ କୁ   ହ ଳ ଦୀ   ଗୁ ଣ୍ଡ   ସ ହ   ପ କା ନ୍ତୁ ,   ଏ ବଂ   ଏ ହା କୁ   ୫ - ୬   ମି ନି ଟ   ଘା ଣ୍ଟ ନ୍ତୁ ,   ଯେ ପ ର୍ଯ୍ ୟ ନ୍ତ   ମ ସ ଲା   ସ ବୁ   ମାଂ ସ ରେ   ଭେ ଦି   ନ ଯା ଇ ଛି",80,26
"ହିତୋପଦେଶ ହେଉଛି ସାଂସାରିକ ଜ୍ଞାନର ଏକ ପୁସ୍ତକ ଯାହାକି ପକ୍ଷୀ, ପଶୁ, ଏବଂ ମନୁଷ୍ୟ ଚରିତ୍ରଗୁଡ଼ିକ ମାଧ୍ୟମରେ ଉପସ୍ଥାପିତ ହୋଇଛି","ହି ତୋ ପ ଦେ ଶ   ହେ ଉ ଛି   ସାଂ ସା ରି କ   ଜ୍ଞା ନ ର   ଏ କ   ପୁ ସ୍ତ କ   ଯା ହା କି   ପ କ୍ଷୀ ,   ପ ଶୁ ,   ଏ ବଂ   ମ ନୁ ଷ୍ ୟ   ଚ ରି ତ୍ର ଗୁ ଡ଼ ି କ   ମା ଧ୍ ୟ ମ ରେ   ଉ ପ ସ୍ଥା ପି ତ   ହୋ ଇ ଛି",55,15
ସଂସ୍କୃତରେ ଭାବପ୍ରକାଶ କରିବାର ଦକ୍ଷତା ଏବଂ ବିଜ୍ଞ ବ୍ୟବହାର ସମ୍ପର୍କରେ ଜ୍ଞାନର ପ୍ରୋତ୍ସାହନ ଦେବା ଏହି ପୁସ୍ତକର ଉଦ୍ଦେଶ୍ୟ ବୋଲି ପ୍ରତୀତ ହୋଇଥାଏ,ସଂ ସ୍କୃ ତ ରେ   ଭା ବ ପ୍ର କା ଶ   କ ରି ବା ର   ଦ କ୍ଷ ତା   ଏ ବଂ   ବି ଜ୍ଞ   ବ୍ ୟ ବ ହା ର   ସ ମ୍ପ ର୍କ ରେ   ଜ୍ଞା ନ ର   ପ୍ରୋ ତ୍ସା ହ ନ   ଦେ ବା   ଏ ହି   ପୁ ସ୍ତ କ ର   ଉ ଦ୍ଦେ ଶ୍ ୟ   ବୋ ଲି   ପ୍ର ତୀ ତ   ହୋ ଇ ଥା ଏ,57,17
"ପ୍ରଫେସର ଅସିତ୍‌କୁମାର ବନ୍ଦୋପାଧ୍ୟାୟ ନିଜ ଜନ୍ମ ସହର ହାୱଡାର ସମ୍ପୂର୍ଣ୍ଣ ଇତିହାସ ସଙ୍କଳନ କରିବାରେ ମୁଖ୍ୟ ଭୂମିକା ଗ୍ରହଣ କରିଥିଲେ, ଯାହା 'ହାୱଡା ସହରେର୍ ଇତିବୃତ୍ତୋ' (ପ୍ରଥମ ଓ ଦ୍ୱିତୀୟ ଖଣ୍ଡ) ଶୀର୍ଷକରେ ୧୯୯୪ ଓ ୧୯୯୫ ମସିହାରେ ପ୍ରକାଶିତ","ପ୍ର ଫେ ସ ର   ଅ ସି ତ୍ କୁ ମା ର   ବ ନ୍ଦୋ ପା ଧ୍ ୟ ା ୟ   ନି ଜ   ଜ ନ୍ମ   ସ ହ ର   ହା ୱ ଡା ର   ସ ମ୍ପୂ ର୍ଣ୍ଣ   ଇ ତି ହା ସ   ସ ଙ୍କ ଳ ନ   କ ରି ବା ରେ   ମୁ ଖ୍ ୟ   ଭୂ ମି କା   ଗ୍ର ହ ଣ   କ ରି ଥି ଲେ ,   ଯା ହା   ' ହା ୱ ଡା   ସ ହ ରେ ର୍   ଇ ତି ବୃ ତ୍ତୋ '   ( ପ୍ର ଥ ମ   ଓ   ଦ୍ ୱ ି ତୀ ୟ   ଖ ଣ୍ଡ )   ଶୀ ର୍ଷ କ ରେ   ୧ ୯ ୯ ୪   ଓ   ୧ ୯ ୯ ୫   ମ ସି ହା ରେ   ପ୍ର କା ଶି ତ",106,29
"ଚୈତ୍ୟ ଭବନର ସାମ୍ନା ଭାଗର ପ୍ରଧାନ ବୈଶିଷ୍ଟ୍ୟସୂଚକ ଉପାଦାନଟି ହେଉଛି କାଷ୍ଠ ନିର୍ମିତ ଖୋଲା ପୂରୋଭାଗ ସହିତ ଏକ ଅର୍ଦ୍ଧ ଗୋଲାକୃତି ଆକାରର ଖିଲାଣ , ଏବଂ କେତେକ ଜାଗାରେ, କୌଣସି ବଡ଼ ଆକାରର ଅର୍ଦ୍ଧ ଗୋଲାକୃତି ଖିଲାଣ ଢାଞ୍ଚାର ଚୈତ୍ୟ ଝରକା ନଥାଏ","ଚୈ ତ୍ ୟ   ଭ ବ ନ ର   ସା ମ୍ନା   ଭା ଗ ର   ପ୍ର ଧା ନ   ବୈ ଶି ଷ୍ଟ୍ ୟ ସୂ ଚ କ   ଉ ପା ଦା ନ ଟି   ହେ ଉ ଛି   କା ଷ୍ଠ   ନି ର୍ମି ତ   ଖୋ ଲା   ପୂ ରୋ ଭା ଗ   ସ ହି ତ   ଏ କ   ଅ ର୍ଦ୍ଧ   ଗୋ ଲା କୃ ତି   ଆ କା ର ର   ଖି ଲା ଣ   ,   ଏ ବଂ   କେ ତେ କ   ଜା ଗା ରେ ,   କୌ ଣ ସି   ବ ଡ ଼   ଆ କା ର ର   ଅ ର୍ଦ୍ଧ   ଗୋ ଲା କୃ ତି   ଖି ଲା ଣ   ଢା ଞ୍ଚା ର   ଚୈ ତ୍ ୟ   ଝ ର କା   ନ ଥା ଏ",100,32
"ଅନେକ ପିଢ଼ି ଧରି 'ମହାରାଜ' ଓ 'ଖାନ୍‌ସମା' (ପାରମ୍ପରିକ ଭାବେ ଏହା ଭାରତରେ ପାରଙ୍ଗମ ପାଚକମାନଙ୍କୁ କୁହା ଯାଇଥାଏ) ମାନେ ଏହି ପାକ ପଦ୍ଧତିଗୁଡ଼ିକୁ ଶହ ଶହ ବର୍ଷ ଧରି ଏକ ଉତ୍କୃଷ୍ଟ ସ୍ତରରେ ପହଞ୍ଚାଇଛନ୍ତି, ଏବଂ ହଜାର ବର୍ଷ ଧରି ଏହି ପଦ୍ଧତିଗୁଡ଼ିକ ମୌଖିକ ପରମ୍ପରା ମାଧ୍ୟମରେ ତିଷ୍ଠି ରହିଛି","ଅ ନେ କ   ପି ଢ ଼ ି   ଧ ରି   ' ମ ହା ରା ଜ '   ଓ   ' ଖା ନ୍ ସ ମା '   ( ପା ର ମ୍ପ ରି କ   ଭା ବେ   ଏ ହା   ଭା ର ତ ରେ   ପା ର ଙ୍ଗ ମ   ପା ଚ କ ମା ନ ଙ୍କୁ   କୁ ହା   ଯା ଇ ଥା ଏ )   ମା ନେ   ଏ ହି   ପା କ   ପ ଦ୍ଧ ତି ଗୁ ଡ ଼ ି କୁ   ଶ ହ   ଶ ହ   ବ ର୍ଷ   ଧ ରି   ଏ କ   ଉ ତ୍କୃ ଷ୍ଟ   ସ୍ତ ର ରେ   ପ ହ ଞ୍ଚା ଇ ଛ ନ୍ତି ,   ଏ ବଂ   ହ ଜା ର   ବ ର୍ଷ   ଧ ରି   ଏ ହି   ପ ଦ୍ଧ ତି ଗୁ ଡ ଼ ି କ   ମୌ ଖି କ   ପ ର ମ୍ପ ରା   ମା ଧ୍ ୟ ମ ରେ   ତି ଷ୍ଠି   ର ହି ଛି",126,37
"ଏହାର ପ୍ରସ୍ତୁତି ପାରମ୍ପରିକ ଭାବେ ଜଣେ ବାସ୍ତା ୱାଜା ବା ମୁଖ୍ୟପାଚକଙ୍କ ଦ୍ୱାରା କରାଯାଇଥାଏ, ଏଥିରେ ତାଙ୍କୁ ଏକ ୱାଜା ଦଳ ବା ପାଚକଦଳ ସହାୟତା କରିଥାନ୍ତି","ଏ ହା ର   ପ୍ର ସ୍ତୁ ତି   ପା ର ମ୍ପ ରି କ   ଭା ବେ   ଜ ଣେ   ବା ସ୍ତା   ୱ ା ଜା   ବା   ମୁ ଖ୍ ୟ ପା ଚ କ ଙ୍କ   ଦ୍ ୱ ା ରା   କ ରା ଯା ଇ ଥା ଏ ,   ଏ ଥି ରେ   ତା ଙ୍କୁ   ଏ କ   ୱ ା ଜା   ଦ ଳ   ବା   ପା ଚ କ ଦ ଳ   ସ ହା ୟ ତା   କ ରି ଥା ନ୍ତି",65,20
"ପାୱ ଭାଜି: ଏହା ମହାରାଷ୍ଟ୍ରର ଏକ ଫାଷ୍ଟ ଫୁଡ୍ ଖାଦ୍ୟ, ଯେଉଁଥିରେ ସାଧାରଣତଃ ଲହୁଣୀରେ ପ୍ରସ୍ତୁତ ବହଳିଆ ପରିବା ତରକାରୀ (ଭାଜି)କୁ ଏକ ନରମ ପାଉଁରୁଟି ରୋଲ୍‌ (ପାୱ) ସହିତ ପରଷା ଯାଇଥାଏ","ପା ୱ   ଭା ଜି :   ଏ ହା   ମ ହା ରା ଷ୍ଟ୍ର ର   ଏ କ   ଫା ଷ୍ଟ   ଫୁ ଡ୍   ଖା ଦ୍ ୟ ,   ଯେ ଉ ଁ ଥି ରେ   ସା ଧା ର ଣ ତଃ   ଲ ହୁ ଣୀ ରେ   ପ୍ର ସ୍ତୁ ତ   ବ ହ ଳି ଆ   ପ ରି ବା   ତ ର କା ରୀ   ( ଭା ଜି ) କୁ   ଏ କ   ନ ର ମ   ପା ଉ ଁ ରୁ ଟି   ରୋ ଲ୍   ( ପା ୱ )   ସ ହି ତ   ପ ର ଷା   ଯା ଇ ଥା ଏ",81,24
"ଲାଲ୍ ଦେଦ୍ ଓ ହବା ଖାତୁନ୍‌ଙ୍କ କାଶ୍ମିରୀ ରଚନା ସେଗୁଡ଼ିକର ଆଧ୍ୟାତ୍ମିକ ରସ ଏବଂ ଅଭିବ୍ୟକ୍ତିର ତୀବ୍ର ବେଦନା ପାଇଁ ଜଣାଶୁଣା, ମୀରାବାଈଙ୍କ ରାଜସ୍ଥାନୀ ରଚନା ନିଜ ନିଆରା ଭକ୍ତି ଭାବ ପାଇଁ ପ୍ରସିଦ୍ଧ, ତାମିଲରେ ଅନ୍ଦଲଙ୍କ ରହସ୍ୟବାଦ, ଏବଂ କନ୍ନଡରେ ଆକ୍କା ମହାଦେବୀଙ୍କ ବଚନସବୁ ହେଉଛି ସେହି କାଳର ସାହିତ୍ୟକୁ ନାରୀମାନଙ୍କ ମହାନ ଅବଦାନର ସାକ୍ଷ୍ୟ","ଲା ଲ୍   ଦେ ଦ୍   ଓ   ହ ବା   ଖା ତୁ ନ୍ ଙ୍କ   କା ଶ୍ମି ରୀ   ର ଚ ନା   ସେ ଗୁ ଡ ଼ ି କ ର   ଆ ଧ୍ ୟ ା ତ୍ମି କ   ର ସ   ଏ ବଂ   ଅ ଭି ବ୍ ୟ କ୍ତି ର   ତୀ ବ୍ର   ବେ ଦ ନା   ପା ଇ ଁ   ଜ ଣା ଶୁ ଣା ,   ମୀ ରା ବା ଈ ଙ୍କ   ରା ଜ ସ୍ଥା ନୀ   ର ଚ ନା   ନି ଜ   ନି ଆ ରା   ଭ କ୍ତି   ଭା ବ   ପା ଇ ଁ   ପ୍ର ସି ଦ୍ଧ ,   ତା ମି ଲ ରେ   ଅ ନ୍ଦ ଲ ଙ୍କ   ର ହ ସ୍ ୟ ବା ଦ ,   ଏ ବଂ   କ ନ୍ନ ଡ ରେ   ଆ କ୍କା   ମ ହା ଦେ ବୀ ଙ୍କ   ବ ଚ ନ ସ ବୁ   ହେ ଉ ଛି   ସେ ହି   କା ଳ ର   ସା ହି ତ୍ ୟ କୁ   ନା ରୀ ମା ନ ଙ୍କ   ମ ହା ନ   ଅ ବ ଦା ନ ର   ସା କ୍ଷ୍ ୟ",143,41
"ବୌଦ୍ଧ ଭିତ୍ତି-ଚିତ୍ରଗୁଡ଼ିକୁ ନେଇ ଗଠିତ ବାଘ ଗୁମ୍ଫା, ମଧ୍ୟପ୍ରଦେଶର ଧାର ଜିଲ୍ଲା ଠାରୁ ୯୭ କି","ବୌ ଦ୍ଧ   ଭି ତ୍ତି - ଚି ତ୍ର ଗୁ ଡ଼ ି କୁ   ନେ ଇ   ଗ ଠି ତ   ବା ଘ   ଗୁ ମ୍ଫା ,   ମ ଧ୍ ୟ ପ୍ର ଦେ ଶ ର   ଧା ର   ଜି ଲ୍ଲା   ଠା ରୁ   ୯ ୭   କି",37,12
ମି,ମି,1,1
ଦୂରରେ ଅବସ୍ଥିତ,ଦୂ ର ରେ   ଅ ବ ସ୍ଥି ତ,7,2
"ସଂସ୍କୃତ ସାହିତ୍ୟରେ 'ମୂଳ' ଶବ୍ଦର ସାଧାରଣ ଅର୍ଥ ହେଉଛି ଏକ ଉଦ୍ଭିଦ ବା ଗଛର ଚେର, କିନ୍ତୁ ପ୍ରତୀକାତ୍ମକ ଅର୍ଥରେ, ଏହା ପାଦ ବା କୌଣସି ଜିନିଷର ସବୁଠାରୁ ନିମ୍ନଭାଗ ବା ତଳକୁ ବୁଝାଇ ଥାଏ","ସଂ ସ୍କୃ ତ   ସା ହି ତ୍ ୟ ରେ   ' ମୂ ଳ '   ଶ ବ୍ଦ ର   ସା ଧା ର ଣ   ଅ ର୍ଥ   ହେ ଉ ଛି   ଏ କ   ଉ ଦ୍ଭି ଦ   ବା   ଗ ଛ ର   ଚେ ର ,   କି ନ୍ତୁ   ପ୍ର ତୀ କା ତ୍ମ କ   ଅ ର୍ଥ ରେ ,   ଏ ହା   ପା ଦ   ବା   କୌ ଣ ସି   ଜି ନି ଷ ର   ସ ବୁ ଠା ରୁ   ନି ମ୍ନ ଭା ଗ   ବା   ତ ଳ କୁ   ବୁ ଝା ଇ   ଥା ଏ",76,26
ସିନ୍ଧୁ ଉପତ୍ୟକା ସଭ୍ୟତା ବିଭିନ୍ନ କ୍ଷେତ୍ରରେ ନିଜର ବୈଷୟିକ ଜ୍ଞାନ ପାଇଁ ଜଣାଶୁଣା,ସି ନ୍ଧୁ   ଉ ପ ତ୍ ୟ କା   ସ ଭ୍ ୟ ତା   ବି ଭି ନ୍ନ   କ୍ଷେ ତ୍ର ରେ   ନି ଜ ର   ବୈ ଷ ୟ ି କ   ଜ୍ଞା ନ   ପା ଇ ଁ   ଜ ଣା ଶୁ ଣା,34,10
ସମସ୍ତ କୌରବ ମୃତ୍ୟୁ ବରଣ କରନ୍ତି; କେବଳ ପଞ୍ଚୁ ପାଣ୍ଡବ ଭ୍ରାତା ଏବଂ କୃଷ୍ଣ ଜୀବିତ ରହନ୍ତି,ସ ମ ସ୍ତ   କୌ ର ବ   ମୃ ତ୍ ୟ ୁ   ବ ର ଣ   କ ର ନ୍ତି ;   କେ ବ ଳ   ପ ଞ୍ଚୁ   ପା ଣ୍ଡ ବ   ଭ୍ରା ତା   ଏ ବଂ   କୃ ଷ୍ଣ   ଜୀ ବି ତ   ର ହ ନ୍ତି,37,13
ଅଠର ଦିନ ଧରି ଭୀଷଣ ଯୁଦ୍ଧ ଚାଲେ ଏବଂ କୌରବମାନଙ୍କ ପରାଜୟ ସହିତ ସମାପ୍ତ ହୁଏ,ଅ ଠ ର   ଦି ନ   ଧ ରି   ଭୀ ଷ ଣ   ଯୁ ଦ୍ଧ   ଚା ଲେ   ଏ ବଂ   କୌ ର ବ ମା ନ ଙ୍କ   ପ ରା ଜ ୟ   ସ ହି ତ   ସ ମା ପ୍ତ   ହୁ ଏ,34,12
"ମହାଭାରତର ମୁଖ୍ୟ କାହାଣୀଟି ହେଉଛି ଆଧୁନିକ ଦିଲ୍ଲୀର ଠିକ୍ ଉତ୍ତରରେ ଅବସ୍ଥିତ ହସ୍ତୀନାପୁର ରାଜ୍ୟର ସିଂହାସନର ଉତ୍ତରାଧିକାରକୁ ନେଇ ଏକ ସଙ୍ଘର୍ଷ, ଯାହା ସାଧାରଣଭାବେ ଭରତ ନାମରେ ଜଣାଶୁଣା ଏକ ଜନଜାତିଙ୍କର ପୈତୃକ ଦେଶ ଥିଲା","ମ ହା ଭା ର ତ ର   ମୁ ଖ୍ ୟ   କା ହା ଣୀ ଟି   ହେ ଉ ଛି   ଆ ଧୁ ନି କ   ଦି ଲ୍ଲୀ ର   ଠି କ୍   ଉ ତ୍ତ ର ରେ   ଅ ବ ସ୍ଥି ତ   ହ ସ୍ତୀ ନା ପୁ ର   ରା ଜ୍ ୟ ର   ସିଂ ହା ସ ନ ର   ଉ ତ୍ତ ରା ଧି କା ର କୁ   ନେ ଇ   ଏ କ   ସ ଙ୍ଘ ର୍ଷ ,   ଯା ହା   ସା ଧା ର ଣ ଭା ବେ   ଭ ର ତ   ନା ମ ରେ   ଜ ଣା ଶୁ ଣା   ଏ କ   ଜ ନ ଜା ତି ଙ୍କ ର   ପୈ ତୃ କ   ଦେ ଶ   ଥି ଲା",95,26
