original,tokenized,token_count,word_count
"पान्जाबनि मोनफ्रोमबो नोगोराव गुबुन गुबुन सायखनायफोर दङ, जेरै अमृतसरनि सुबुंफोरा जर'खायै अमृतसरनि कुलचे, स्ताफ खालामनाय पराटा आरो गायखेरनि दिहुन्थाइफोरखौ मोजां मोनो","पा न्जा ब नि   मो न फ्रो म बो   नो गो रा व   गु बु न   गु बु न   सा य ख ना य फो र   द ङ ,   जे रै   अ मृ त स र नि   सु बुं फो रा   ज र ' खा यै   अ मृ त स र नि   कु ल चे ,   स्ता फ   खा ला म ना य   प रा टा   आ रो   गा य खे र नि   दि हु न्था इ फो र खौ   मो जां   मो नो",84,21
"रामखौ बे सादुजों थिनहर, आरो लक्ष्मणखौबो थिनहर","रा म खौ   बे   सा दु जों   थि न ह र ,   आ रो   ल क्ष्म ण खौ बो   थि न ह र",23,7
नाथाय मंगल पान्डेनि साहस गोनां हाबाया मोनसे गोजौ आरो गोगो बोसोन खान्थिनो बावनायनि गेजेरजों खालामनाय जायोमोन,ना था य   मं ग ल   पा न्डे नि   सा ह स   गो नां   हा बा या   मो न से   गो जौ   आ रो   गो गो   बो सो न   खा न्थि नो   बा व ना य नि   गे जे र जों   खा ला म ना य   जा यो मो न,50,16
"सामब्रामा गुरै जाब्ला, मस्ला आरो हालदै गुन्दै होफबनाय बोरमा बेदरखौ होदो आरो दसे सम 5-6 मिनिटसोनि थाखाय एवदो जेब्लासिम गासै मस्ला-मस्लिफोरा बोरमा बेदरनि सिङाव हाबा","सा म ब्रा मा   गु रै   जा ब्ला ,   म स्ला   आ रो   हा ल दै   गु न्दै   हो फ ब ना य   बो र मा   बे द र खौ   हो दो   आ रो   द से   स म   5 - 6   मि नि ट सो नि   था खा य   ए व दो   जे ब्ला सि म   गा सै   म स्ला - म स्लि फो रा   बो र मा   बे द र नि   सि ङा व   हा बा",77,25
"हिट'पदेसआ दाव, जुनार, आरो सुबुंफोरनि आखुजों दिन्थिजानाय मुलुगारि गियाननि गांसे बिजाब","हि ट ' प दे स आ   दा व ,   जु ना र ,   आ रो   सु बुं फो र नि   आ खु जों   दि न्थि जा ना य   मु लु गा रि   गि या न नि   गां से   बि जा ब",42,11
बिजाबनि थांखिआ नुजादों संस्कृतनि फोरमायथिनायाव रोंगसार जानायखौ थुलुंगा होनाय आरो गियानि आखुथायनि मिथिनाय,बि जा ब नि   थां खि आ   नु जा दों   सं स्कृ त नि   फो र मा य थि ना या व   रों ग सा र   जा ना य खौ   थु लुं गा   हो ना य   आ रो   गि या नि   आ खु था य नि   मि थि ना य,50,13
"प्रफेसर असित कुमार बन्द'पाध्यायआ गावनि नखरारि नोगोर हावरानि आबुं जारिमिन सुजुनायाव गाहाय बिफाव लादोंमोन, जायखौ 1994 आरो 1995 आव मुं होनाय जादोंमोन 'हावरा सहरेर इतिबृत्त'' होन्नानै (गिबि आरो नैथि खोन्दो)","प्र फे स र   अ सि त   कु मा र   ब न्द ' पा ध्या य आ   गा व नि   न ख रा रि   नो गो र   हा व रा नि   आ बुं   जा रि मि न   सु जु ना या व   गा हा य   बि फा व   ला दों मो न ,   जा य खौ   1 9 9 4   आ रो   1 9 9 5   आ व   मुं   हो ना य   जा दों मो न   ' हा व रा   स ह रे र   इ ति बृ त्त ' '   हो न्ना नै   ( गि बि   आ रो   नै थि   खो न्दो )",103,30
"चात्या नमानि मोखाङा बेंखनहां चात्या आर्कनि आगरजों गादबजानाय उदां दरखं, जायहा दंफाङारि मोखां दं आरो माखासे बिथिङाव बेवहाय चात्या आर्क खोरखिनि गादबनाय गैया","चा त्या   न मा नि   मो खा ङा   बें ख न हां   चा त्या   आ र्क नि   आ ग र जों   गा द ब जा ना य   उ दां   द र खं ,   जा य हा   दं फा ङा रि   मो खां   दं   आ रो   मा खा से   बि थि ङा व   बे व हा य   चा त्या   आ र्क   खो र खि नि   गा द ब ना य   गै या",71,23
'महाराजा' आरो 'खानसमास'फोरनि आथालफोर (जायखौ गोरों संग्राफोरा दोरोङारियै भारतआव बुंजादों) जौथायनि उनाव जौथाय संनायनि आदबफोरखौ साबजाथाव बानायदों आरो बे संनायनि आदबफोरा खुगायारि दोरोंजों रोजा रोजा बोसोरनिफ्राय बारस्लायबोनाय,' म हा रा जा '   आ रो   ' खा न स मा स ' फो र नि   आ था ल फो र   ( जा य खौ   गो रों   सं ग्रा फो रा   दो रो ङा रि यै   भा र त आ व   बुं जा दों )   जौ था य नि   उ ना व   जौ था य   सं ना य नि   आ द ब फो र खौ   सा ब जा था व   बा ना य दों   आ रो   बे   सं ना य नि   आ द ब फो रा   खु गा या रि   दो रों जों   रो जा   रो जा   बो सो र नि फ्रा य   बा र स्ला य बो ना य,112,27
"बेखौ बानायनाया दोरोङारियै बासता वाजाजों खालामजायो, एबा गाहाय संग्राजों, क'र्ट अफ वाजाफोरनि मददजों, एबा संग्राफोरजों","बे खौ   बा ना य ना या   दो रो ङा रि यै   बा स ता   वा जा जों   खा ला म जा यो ,   ए बा   गा हा य   सं ग्रा जों ,   क ' र्ट   अ फ   वा जा फो र नि   म द द जों ,   ए बा   सं ग्रा फो र जों",55,15
"पाव भाजि: बेयो महारास्ट्रनि मोनसे थाबै जाजाग्रा जामुं, बेवहाय रोजा मैगं ओंख्रि (भाजि) थायो गुबैयै गिहिजों बानायजानाय आरो गुरै रुटि थन्नायजों (पाव) होनाय जायो","पा व   भा जि :   बे यो   म हा रा स्ट्र नि   मो न से   था बै   जा जा ग्रा   जा मुं ,   बे व हा य   रो जा   मै गं   ओ ं ख्रि   ( भा जि )   था यो   गु बै यै   गि हि जों   बा ना य जा ना य   आ रो   गु रै   रु टि   थ न्ना य जों   ( पा व )   हो ना य   जा यो",71,24
"लाल देर आरो हाब्बा खातुननि काशमिरि सुजुथायफोरा मिस्टिकेल सान्थौ आरो गोथौ दुखु फोरमायथिनायनि थाखाय बयजोंबो मिथिजानाय, राजस्थाननि मिराबाइनि सुजुथायफोरा जुनिया आरज गाबनाय गुननि थाखाय मिथिजानाय, तामिलाव आन्दालनि मिस्टिक सानथौ आरो कान्नाडायाव अक्का महादेबिनि वच्चनाया समनि थुनलाइयाव आयजोफोरनि गेदेर बिहोमानि फोरमान बिलाइफोर","ला ल   दे र   आ रो   हा ब्बा   खा तु न नि   का श मि रि   सु जु था य फो रा   मि स्टि के ल   सा न्थौ   आ रो   गो थौ   दु खु   फो र मा य थि ना य नि   था खा य   ब य जों बो   मि थि जा ना य ,   रा ज स्था न नि   मि रा बा इ नि   सु जु था य फो रा   जु नि या   आ र ज   गा ब ना य   गु न नि   था खा य   मि थि जा ना य ,   ता मि ला व   आ न्दा ल नि   मि स्टि क   सा न थौ   आ रो   का न्ना डा या व   अ क्का   म हा दे बि नि   व च्च ना या   स म नि   थु न ला इ या व   आ य जो फो र नि   गे दे र   बि हो मा नि   फो र मा न   बि ला इ फो र",156,41
बौद्ध मुरेल सावगारि दैखांनायफोर गोनां बाघ दनदरफोरा मध्य प्रदेशनि धार जिल्लानिफ्राय 97 किल'मिटार गोजानाव दङ,बौ द्ध   मु रे ल   सा व गा रि   दै खां ना य फो र   गो नां   बा घ   द न द र फो रा   म ध्य   प्र दे श नि   धा र   जि ल्ला नि फ्रा य   9 7   कि ल ' मि टा र   गो जा ना व   द ङ,52,15
"संस्कृत थुनलाइआव 'मुला' सोदोबनि सरासनस्रा ओंथिआ फांसे बिफां एबा लाइफांनि रोदा, नाथाय रावनि गहेनायै, आथिं एबा गाहायसिन बाहागो एबा बबेबा मोनसे बेसादनि गुदि","सं स्कृ त   थु न ला इ आ व   ' मु ला '   सो दो ब नि   स रा स न स्रा   ओ ं थि आ   फां से   बि फां   ए बा   ला इ फां नि   रो दा ,   ना था य   रा व नि   ग हे ना यै ,   आ थिं   ए बा   गा हा य सि न   बा हा गो   ए बा   ब बे बा   मो न से   बे सा द नि   गु दि",76,23
सिन्धु हायेन सोदोमस्रिआ गुबुन गुबुन बिथिंफोराव गावनि बिरोंदामिनारि गियाननि थाखाय मिथि जायो,सि न्धु   हा ये न   सो दो म स्रि आ   गु बु न   गु बु न   बि थिं फो रा व   गा व नि   बि रों दा मि ना रि   गि या न नि   था खा य   मि थि   जा यो,41,12
गासैबो कौरबफोरा थैजोबो; साबा पान्डब बिदा-फंबाय आरो कृष्णआल'नो थांनानै थायो,गा सै बो   कौ र ब फो रा   थै जो बो ;   सा बा   पा न्ड ब   बि दा - फं बा य   आ रो   कृ ष्ण आ ल ' नो   थां ना नै   था यो,36,10
बे दावहाया जिदाइन सान थाद'आजासे गिलुबालु सोलियो आरो कौरबफोरनि जेन्नायजों जोबहैयो,बे   दा व हा या   जि दा इ न   सा न   था द ' आ जा से   गि लु बा लु   सो लि यो   आ रो   कौ र ब फो र नि   जे न्ना य जों   जो ब है यो,40,11
"महाभारतनि गुबै सल'आ हस्तिनापुरनि राजउलाफादखौ मोनफुंनो थाखाय जानाय दावहा, बेयो गोदान दिल्लीनि इसे साहा थानाय मोनसे रायजो, बेनो सिगांनि थागिबिसाफोरनि फारि, जायखौ जोबोद सरासनस्रायै भारता होन्ना मिथिनाय जायो","म हा भा र त नि   गु बै   स ल ' आ   ह स्ति ना पु र नि   रा ज उ ला फा द खौ   मो न फुं नो   था खा य   जा ना य   दा व हा ,   बे यो   गो दा न   दि ल्ली नि   इ से   सा हा   था ना य   मो न से   रा य जो ,   बे नो   सि गां नि   था गि बि सा फो र नि   फा रि ,   जा य खौ   जो बो द   स रा स न स्रा यै   भा र ता   हो न्ना   मि थि ना य   जा यो",99,28
कर्नाटकाव मैगङारि सुबुंफोरनि अनजिमाया ना बेदर जाग्राफोरनि अनजिमानिख्रुइ बांसिन; बेनिखायनो बिसोरनि जामुंफोराव गुबैयै मैगङारि जामुंफोर थायो,क र्ना ट का व   मै ग ङा रि   सु बुं फो र नि   अ न जि मा या   ना   बे द र   जा ग्रा फो र नि   अ न जि मा नि ख्रु इ   बां सि न ;   बे नि खा य नो   बि सो र नि   जा मुं फो रा व   गु बै यै   मै ग ङा रि   जा मुं फो र   था यो,66,16
"बिथाङा सन्जयजों फिन्नाय होजादोंमोन, जाय दावहाथिलियाव मा जागासिनो दङ बेनि सोमोन्दै बुंफोरदोंमोन","बि था ङा   स न्ज य जों   फि न्ना य   हो जा दों मो न ,   जा य   दा व हा थि लि या व   मा   जा गा सि नो   द ङ   बे नि   सो मो न्दै   बुं फो र दों मो न",43,12
तामिल रावाव मोननो हानाय मोननै सल'न्थायमाफोरा सिलापथिकरम आरो मनिमेकालाय,ता मि ल   रा वा व   मो न नो   हा ना य   मो न नै   स ल ' न्था य मा फो रा   सि ला प थि क र म   आ रो   म नि मे का ला य,38,9
बे ओनसोलाव बानलु गुनदैनि बाहायनायखौ सांग्रांथिजों खालामनाय जायो,बे   ओ न सो ला व   बा न लु   गु न दै नि   बा हा य ना य खौ   सां ग्रां थि जों   खा ला म ना य   जा यो,30,8
"'योग' सोदोबा संस्कृट गुदि 'युज'निफ्राय लानाय, जायनि ओंथिआ गोरोबनाय एबा जरा लागायनाय एबा खौसे जानाय","' यो ग '   सो दो बा   सं स्कृ ट   गु दि   ' यु ज ' नि फ्रा य   ला ना य ,   जा य नि   ओ ं थि आ   गो रो ब ना य   ए बा   ज रा   ला गा य ना य   ए बा   खौ से   जा ना य",51,15
आथिखालनि अडिसीया उड़िसानि थानसालिनि इनजुरफोराव बायदि-बायदि महर दानख'नायनि जोबनो गैयि मुसुखाफोरनिफ्राय जौगाबोनाय,आ थि खा ल नि   अ डि सी या   उ ड़ ि सा नि   था न सा लि नि   इ न जु र फो रा व   बा य दि - बा य दि   म ह र   दा न ख ' ना य नि   जो ब नो   गै यि   मु सु खा फो र नि फ्रा य   जौ गा बो ना य,61,12
"बशिश्थआ दानिया राजानि फारसे नायदोंमोन आरो गुरैयै बुंदोंमोन: ""राजा, खनसे खोथा होनायनि उनाव नेवसियोब्ला नोंथांनि थाखाय गाज्रि जागोन","ब शि श्थ आ   दा नि या   रा जा नि   फा र से   ना य दों मो न   आ रो   गु रै यै   बुं दों मो न :   "" रा जा ,   ख न से   खो था   हो ना य नि   उ ना व   ने व सि यो ब्ला   नों थां नि   था खा य   गा ज्रि   जा गो न",60,18
"""","""",1,1
"जेब्ला बिथाङा अर्जुननि गोसो बायनायखौ हमदांनो हायो, कृष्णआ गावनि आखुथायखौ सोलायो आरो मुलुगाव धोरोमारि गोहोमथिनि मिथिस'नो हायै बाथ्राफोरखौ फोरोंजेन्नो हमो","जे ब्ला   बि था ङा   अ र्जु न नि   गो सो   बा य ना य खौ   ह म दां नो   हा यो ,   कृ ष्ण आ   गा व नि   आ खु था य खौ   सो ला यो   आ रो   मु लु गा व   धो रो मा रि   गो हो म थि नि   मि थि स ' नो   हा यै   बा थ्रा फो र खौ   फो रों जे न्नो   ह मो",70,20
"नोंथाङा जेरै दुंग्रायाव माइरं गुनदैखौ होगोन, गेजेर गेजेराव नोंथाङा हुखनाय नालेंखरखौबो इसे इसे होफानो हागोन","नों था ङा   जे रै   दुं ग्रा या व   मा इ रं   गु न दै खौ   हो गो न ,   गे जे र   गे जे रा व   नों था ङा   हु ख ना य   ना लें ख र खौ बो   इ से   इ से   हो फा नो   हा गो न",50,15
"नोंथाङा सामुससे नालेंखर सैखनायखौ हासुङारि दोनग्रायाव सोनानै जागायनो हागौ, बिनि उनाव मोजाङै गलायनाय माइरंनि अन","नों था ङा   सा मु स से   ना लें ख र   सै ख ना य खौ   हा सु ङा रि   दो न ग्रा या व   सो ना नै   जा गा य नो   हा गौ ,   बि नि   उ ना व   मो जा ङै   ग ला य ना य   मा इ रं नि   अ न",54,15
महाराजा रन्जित सिंहनि गोहोथिआव नान्देदाव 1835 मायथाइयनि खाथि-खाला सोरगिदिं दानख'नाय मेहेरगोनां सनानि गम्बुजजों लोगोसे मोनसे समायना आरो सोमोनांथाव गुरुद्वार बानायनाय नुनो मोनदोंमोन,म हा रा जा   र न्जि त   सिं ह नि   गो हो थि आ व   ना न्दे दा व   1 8 3 5   मा य था इ य नि   खा थि - खा ला   सो र गि दिं   दा न ख ' ना य   मे हे र गो नां   स ना नि   ग म्बु ज जों   लो गो से   मो न से   स मा य ना   आ रो   सो मो नां था व   गु रु द्वा र   बा ना य ना य   नु नो   मो न दों मो न,89,22
सामबेदआ जादों थिखानाय सन्द एबा तालगोनां सन्दआव दोनना थाखोआव फज'नाय रुसाफोरनि सुजुनाय,सा म बे द आ   जा दों   थि खा ना य   स न्द   ए बा   ता ल गो नां   स न्द आ व   दो न ना   था खो आ व   फ ज ' ना य   रु सा फो र नि   सु जु ना य,44,12
राजथावनि कु'सालानि सोमोन्दै बाल्मिकिनि फोरमायथिनिफ्राय बे रोखा दि गोदोनि अयोध्याया आथिखालनि सोहोरफोरनिख्रुइ जेथिंबो गेजेन नङामोन,रा ज था व नि   कु ' सा ला नि   सो मो न्दै   बा ल्मि कि नि   फो र मा य थि नि फ्रा य   बे   रो खा   दि   गो दो नि   अ यो ध्या या   आ थि खा ल नि   सो हो र फो र नि ख्रु इ   जे थिं बो   गे जे न   न ङा मो न,59,15
"खनसे ""आं मावगोन"" होनना बुंनायनि उनाव खामानिखौ नोंथाङा मावैनि जेबो राहा थाया","ख न से   "" आ ं   मा व गो न ""   हो न ना   बुं ना य नि   उ ना व   खा मा नि खौ   नों था ङा   मा वै नि   जे बो   रा हा   था या",37,12
"बावैसो सिगां, रुपिनि सोलाय-सोल'नि हार आरो जोंनि फरेक्स रिसार्भफोरनि उदायथियाव गुबुन गुबुन सानबुंथाइ थाबोदों","बा वै सो   सि गां ,   रु पि नि   सो ला य - सो ल ' नि   हा र   आ रो   जों नि   फ रे क्स   रि सा र्भ फो र नि   उ दा य थि या व   गु बु न   गु बु न   सा न बुं था इ   था बो दों",52,14
बिजाबफोरा मोनसे क्रेडिट कार्ड एकाउन्टखौ सिगांनि होनो गोनां रां हिसाबै क्रेडिट इनफर्मेसन कम्पानिफोरनिसिम (सि,बि जा ब फो रा   मो न से   क्रे डि ट   का र्ड   ए का उ न्ट खौ   सि गां नि   हो नो   गो नां   रां   हि सा बै   क्रे डि ट   इ न फ र्मे स न   क म्पा नि फो र नि सि म   ( सि,48,14
आइ,आ इ,2,1
सि,सि,1,1
") फोरमायथि होनांगौ एबा पेनेल चार्जफोर जाबसिन्ना होनांगौ, गाहायै उन पेमेन्ट होनायनि चार्ज बायदिनि थाखाय, जेब्ला मोनसे क्रेडिट कार्ड एकाउन्टआ सानथामनि बांसिन सिगांनि होनो गोनां जानानै थायो",")   फो र मा य थि   हो नां गौ   ए बा   पे ने ल   चा र्ज फो र   जा ब सि न्ना   हो नां गौ ,   गा हा यै   उ न   पे मे न्ट   हो ना य नि   चा र्ज   बा य दि नि   था खा य ,   जे ब्ला   मो न से   क्रे डि ट   का र्ड   ए का उ न्ट आ   सा न था म नि   बां सि न   सि गां नि   हो नो   गो नां   जा ना नै   था यो",83,27
हादोरफोरा गावसोरनि रांखान्थिखौ जौगाखांहोनो इसिङारि थोंजों रां बाहायनायखौ थुलुंगा होनो हागौ,हा दो र फो रा   गा व सो र नि   रां खा न्थि खौ   जौ गा खां हो नो   इ सि ङा रि   थों जों   रां   बा हा य ना य खौ   थु लुं गा   हो नो   हा गौ,39,11
"बबेखानि, पेकेजखौ गोख्रै खामानियाव बाहायनायनि थाखाय मोनसे इनसेनटिव महरै, बेंकआ आरजलाइ मोननाय खालारनिफ्राय 90 साननि गेजेराव गनायजानाय पेकेजआ बेंकजों खामानियाव बाहाय जायोब्ला, बे सम्फथि थाखो खालामनायनि थामानखौ बे थाथाइयाव दोनफिन्नो हागोन, जाय बे समाव दंमोन, जेब्ला फिनदाथाय आरजलाइया बेंकजों नाजावजादोंमोन","ब बे खा नि ,   पे के ज खौ   गो ख्रै   खा मा नि या व   बा हा य ना य नि   था खा य   मो न से   इ न से न टि व   म ह रै ,   बें क आ   आ र ज ला इ   मो न ना य   खा ला र नि फ्रा य   9 0   सा न नि   गे जे रा व   ग ना य जा ना य   पे के ज आ   बें क जों   खा मा नि या व   बा हा य   जा यो ब्ला ,   बे   स म्फ थि   था खो   खा ला म ना य नि   था मा न खौ   बे   था था इ या व   दो न फि न्नो   हा गो न ,   जा य   बे   स मा व   दं मो न ,   जे ब्ला   फि न दा था य   आ र ज ला इ या   बें क जों   ना जा व जा दों मो न",153,40
"गावारि आसोल धोननि दायनामिक्सआ धोनखौ बाङाइ आखाइयाव थाहोनायखौ गोबाङै खालामो नामा, एबा बांनायनि बेलेन्सिं गोहो, बादायलायनाय, आरो बिरोंदामिनारि दावगानाया गोरोबलायैखौ बाङाइ जाहोयो नामा","गा वा रि   आ सो ल   धो न नि   दा य ना मि क्स आ   धो न खौ   बा ङा इ   आ खा इ या व   था हो ना य खौ   गो बा ङै   खा ला मो   ना मा ,   ए बा   बां ना य नि   बे ले न्सिं   गो हो ,   बा दा य ला य ना य ,   आ रो   बि रों दा मि ना रि   दा व गा ना या   गो रो ब ला यै खौ   बा ङा इ   जा हो यो   ना मा",87,23
बेयो बांद्राय गोजोरथि गैयिखौ होबथानो हाथाइ गेजेराव हाबो आरो मिजिं थिनायखौ थुलुंगा होयो,बे यो   बां द्रा य   गो जो र थि   गै यि खौ   हो ब था नो   हा था इ   गे जे रा व   हा बो   आ रो   मि जिं   थि ना य खौ   थु लुं गा   हो यो,38,13
किउ2 नि थाखाय गोजौ-थेर बिसान दाथाया दिन्थियो दि रांखान्थियारि आखुआ गोख्रों थाबाय थायो,कि उ 2   नि   था खा य   गो जौ - थे र   बि सा न   दा था या   दि न्थि यो   दि   रां खा न्थि या रि   आ खु आ   गो ख्रों   था बा य   था यो,37,13
"मेक्र'इक'न'मिक्सआव बे आइदाफोरा सरासनस्रायै मोनसे हायुं आरो माबोरै गासैबो हाथाइफोरा गिदिर जाथाइ, जायखौ रांखान्थिगिरिफोरा जमा खालामनाय सोलायस्लुफोर बुङो, बेखौ दिहुन्नो थाखाय रायज्लायो","मे क्र ' इ क ' न ' मि क्स आ व   बे   आ इ दा फो रा   स रा स न स्रा यै   मो न से   हा युं   आ रो   मा बो रै   गा सै बो   हा था इ फो रा   गि दि र   जा था इ ,   जा य खौ   रां खा न्थि गि रि फो रा   ज मा   खा ला म ना य   सो ला य स्लु फो र   बु ङो ,   बे खौ   दि हु न्नो   था खा य   रा य ज्ला यो",87,22
"लिकुइदिटिआ बेसेबांसिमखौ फोरमायो, जाय राङारि सम्पतिफोरखौ खम समनि गेजेराव आबुं हाथाइआरि बेसेनाव फान्नो हाथाव जायो","लि कु इ दि टि आ   बे से बां सि म खौ   फो र मा यो ,   जा य   रा ङा रि   स म्प ति फो र खौ   ख म   स म नि   गे जे रा व   आ बुं   हा था इ आ रि   बे से ना व   फा न्नो   हा था व   जा यो",55,15
"गुवारै, आय सिनायथिनि खान्थिया रावनिबो फारसे नङि जानांगौ आरो जायखिजाया गावारि सान्नायफोरनि सायाव जानायनि अनगायै मोनफिन्नायनि रेबगान्थियाव बिथा खालामजानाय जानांगौ","गु वा रै ,   आ य   सि ना य थि नि   खा न्थि या   रा व नि बो   फा र से   न ङि   जा नां गौ   आ रो   जा य खि जा या   गा वा रि   सा न्ना य फो र नि   सा या व   जा ना य नि   अ न गा यै   मो न फि न्ना य नि   रे ब गा न्थि या व   बि था   खा ला म जा ना य   जा नां गौ",76,20
"बिनिखायनो, बेबादि रांनि सुतखौ होनांगौ जाहैया आरो बिनि जाउनाव एन","बि नि खा य नो ,   बे बा दि   रां नि   सु त खौ   हो नां गौ   जा है या   आ रो   बि नि   जा उ ना व   ए न",30,10
पि,पि,1,1
ए,ए,1,1
", सुत दान्नायनि अक्ट'नि रिफारेन्सखौ नायनानै",",   सु त   दा न्ना य नि   अ क्ट ' नि   रि फा रे न्स खौ   ना य ना नै",20,6
भारतनि पेमेन्ट खालामनायनि खान्थिखौ गुबुन आइदाफोरजों लिंक खालामथावना गुबुन आयदाफोराव रोखोमसे खान्थिफोरजों लोगोसे बे सोलिबाय थानाय भारतनि गोख्रै पेमेन्ट खालामनाय खान्थि-इउ,भा र त नि   पे मे न्ट   खा ला म ना य नि   खा न्थि खौ   गु बु न   आ इ दा फो र जों   लिं क   खा ला म था व ना   गु बु न   आ य दा फो रा व   रो खो म से   खा न्थि फो र जों   लो गो से   बे   सो लि बा य   था ना य   भा र त नि   गो ख्रै   पे मे न्ट   खा ला म ना य   खा न्थि - इ उ,81,21
पि,पि,1,1
आइ,आ इ,2,1
खौ गावजों गाव लिंक खालामलायनायनि हाबाफारिया दैथायहरनायफोरजों लोगोसे सिमा बारै पेमेन्ट खालामनायनि लाहार-फाहार खालामनायखौ बांहोगोन,खौ   गा व जों   गा व   लिं क   खा ला म ला य ना य नि   हा बा फा रि या   दै था य ह र ना य फो र जों   लो गो से   सि मा   बा रै   पे मे न्ट   खा ला म ना य नि   ला हा र - फा हा र   खा ला म ना य खौ   बां हो गो न,64,15
लिक्विफाइड नेसारेल गेसआ (एल,लि क्वि फा इ ड   ने सा रे ल   गे स आ   ( ए ल,15,4
एन,ए न,2,1
जि,जि,1,1
") गोहो आइदायाव गिदिरसिन गोनांथि नाजावो, मानोना बेखौ मोब्लिब गोहोआरि प्लेन्ट आरो दारिमिनारि (रासायनारि हासार) प्लेन्टफोरखौ सालायनो थाखाय बाहायो",")   गो हो   आ इ दा या व   गि दि र सि न   गो नां थि   ना जा वो ,   मा नो ना   बे खौ   मो ब्लि ब   गो हो आ रि   प्ले न्ट   आ रो   दा रि मि ना रि   ( रा सा य ना रि   हा सा र )   प्ले न्ट फो र खौ   सा ला य नो   था खा य   बा हा यो",66,19
