original,tokenized,token_count,word_count
হাওড়া শহরের ইতিবৃত্ত (প্রথম ও দ্বিতীয় খণ্ড) শীর্ষক ১৯৯৪ ও ১৯৯৯৫-তে প্রকাশিত তাঁর জন্মশহর হাওড়ার সম্পূর্ণ ইতিহাস সংকলনে এক অগ্রণী ভূমিকা পালন করেন অধ্যাপক অসিতকুমার বন্দ্যোপাধ্যায়,হা ও ড় া   শ হ রে র   ই তি বৃ ত্ত   ( প্র থ ম   ও   দ্বি তী য়   খ ণ্ড )   শী র্ষ ক   ১ ৯ ৯ ৪   ও   ১ ৯ ৯ ৯ ৫ - তে   প্র কা শি ত   তাঁ র   জ ন্ম শ হ র   হা ও ড় া র   স ম্পূ র্ণ   ই তি হা স   সং ক ল নে   এ ক   অ গ্র ণী   ভূ মি কা   পা ল ন   ক রে ন   অ ধ্যা প ক   অ সি ত কু মা র   ব ন্দ্যো পা ধ্যা য়,94,26
"চৈত্যের দালানের সামনের অংশের বাইরের দিকটির বেশীরভাগ অংশ কাষ্ঠনির্মিত উন্মুক্ত সম্মুখভাগ সহ একটি অর্ধ-বৃত্তাকার চৈত্য খিলানের চিত্রকল্প দ্বারা অলংকৃত, এবং, কিছু কিছু ক্ষেত্রে, সেখানে দৃষ্টিগোচর কোনও চৈত্য খিলানের জানালা থাকে না","চৈ ত্যে র   দা লা নে র   সা ম নে র   অ ং শে র   বা ই রে র   দি ক টি র   বে শী র ভা গ   অ ং শ   কা ষ্ঠ নি র্মি ত   উ ন্মু ক্ত   স ম্মু খ ভা গ   স হ   এ ক টি   অ র্ধ - বৃ ত্তা কা র   চৈ ত্য   খি লা নে র   চি ত্র ক ল্প   দ্বা রা   অ লং কৃ ত ,   এ বং ,   কি ছু   কি ছু   ক্ষে ত্রে ,   সে খা নে   দৃ ষ্টি গো চ র   কো ন ও   চৈ ত্য   খি লা নে র   জা না লা   থা কে   না",106,31
'মহারাজ' এবং 'খানসামা' (ভারতের বিশেষজ্ঞ পাচকদের প্রচলিত নাম)-দের বহু প্রজন্ম শতাব্দীর পর শতাব্দী ধরে রন্ধনপ্রণালীগুলি নিখুঁত করে তুলেছেন এবং হাজার বছরেরও বেশি সময় ধরে এই রন্ধনপ্রণালীগুলি মুখে মুখে প্রচলিত হয়ে এসেছে,' ম হা রা জ '   এ বং   ' খা ন সা মা '   ( ভা র তে র   বি শে ষ জ্ঞ   পা চ ক দে র   প্র চ লি ত   না ম ) - দে র   ব হু   প্র জ ন্ম   শ তা ব্দী র   প র   শ তা ব্দী   ধ রে   র ন্ধ ন প্র ণা লী গু লি   নি খুঁ ত   ক রে   তু লে ছে ন   এ বং   হা জা র   ব ছ রে র ও   বে শি   স ম য়   ধ রে   এ ই   র ন্ধ ন প্র ণা লী গু লি   মু খে   মু খে   প্র চ লি ত   হ য় ে   এ সে ছে,112,31
"ঐতিহ্যগতভাবে, এক বাস্তা ওয়াজা অথবা প্রধান পাচকের সঙ্গে সহকারী একদল ওয়াজা অথবা পাচকগণ রান্নাটি করেন","ঐ তি হ্য গ ত ভা বে ,   এ ক   বা স্তা   ও য় া জা   অ থ বা   প্র ধা ন   পা চ কে র   স ঙ্গে   স হ কা রী   এ ক দ ল   ও য় া জা   অ থ বা   পা চ ক গ ণ   রা ন্না টি   ক রে ন",54,15
পাও ভাজি: সাধারণত মাখনে ভাজা সব্জির ঘন তরকারি (ভাজি) নরম পাঁউরুটির রোল (পাও)-এর মধ্যে ভরে পরিবেশিত মহারাষ্ট্রের একটি চটজলদি খাবার বিশেষ,পা ও   ভা জি :   সা ধা র ণ ত   মা খ নে   ভা জা   স ব্জি র   ঘ ন   ত র কা রি   ( ভা জি )   ন র ম   পাঁ উ রু টি র   রো ল   ( পা ও ) - এ র   ম ধ্যে   ভ রে   প রি বে শি ত   ম হা রা ষ্ট্রে র   এ ক টি   চ ট জ ল দি   খা বা র   বি শে ষ,73,21
"লাল দেদ এবং হাব্বা খাতুনের কাশ্মীরি রচনাগুলি তাদের রহস্যময়তা এবং অভিব্যক্তির তীব্র যন্ত্রণার জন্য পরিচিত, রাজস্থানিতে মীরাবাঈয়ের রচনাগুলি অনন্য ভক্তিগুণের জন্য পরিচিত, তামিলে অণ্ডালের রহস্যময়তা এবং কন্নড়ে আক্কা মহাদেবীর বচনগুলি তৎকালীন সাহিত্যে নারীদের মহৎ অবদানের প্রমাণ","লা ল   দে দ   এ বং   হা ব্বা   খা তু নে র   কা শ্মী রি   র চ না গু লি   তা দে র   র হ স্য ম য় তা   এ বং   অ ভি ব্য ক্তি র   তী ব্র   য ন্ত্র ণা র   জ ন্য   প রি চি ত ,   রা জ স্থা নি তে   মী রা বা ঈ য় ে র   র চ না গু লি   অ ন ন্য   ভ ক্তি গু ণে র   জ ন্য   প রি চি ত ,   তা মি লে   অ ণ্ডা লে র   র হ স্য ম য় তা   এ বং   ক ন্ন ড় ে   আ ক্কা   ম হা দে বী র   ব চ ন গু লি   ত ৎ কা লী ন   সা হি ত্যে   না রী দে র   ম হ ৎ   অ ব দা নে র   প্র মা ণ",135,36
"বাঘ গুহা যেখানে বৌদ্ধ দেওয়ালচিত্র রয়েছে, তা মধ্য প্রদেশের ধর জেলা থেকে ৯৭ কিলোমিটার দূরে অবস্থিত","বা ঘ   গু হা   যে খা নে   বৌ দ্ধ   দে ও য় া ল চি ত্র   র য় ে ছে ,   তা   ম ধ্য   প্র দে শে র   ধ র   জে লা   থে কে   ৯ ৭   কি লো মি টা র   দূ রে   অ ব স্থি ত",47,16
"সংস্কৃতে মূল শব্দটির সাধারণ অর্থ হলো কোনও গাছ অথবা বৃক্ষের শিকড়, কিন্তু আলঙ্কারিক অর্থে, কোনও কিছুর পা অথবা নিম্নতম অংশ অথবা তলদেশ","সং স্কৃ তে   মূ ল   শ ব্দ টি র   সা ধা র ণ   অ র্থ   হ লো   কো ন ও   গা ছ   অ থ বা   বৃ ক্ষে র   শি ক ড় ,   কি ন্তু   আ ল ঙ্কা রি ক   অ র্থে ,   কো ন ও   কি ছু র   পা   অ থ বা   নি ম্ন ত ম   অ ং শ   অ থ বা   ত ল দে শ",66,22
সিন্ধু সভ্যতা বিভিন্ন ক্ষেত্রে সেখানকার প্রযুক্তিগত জ্ঞানের জন্য পরিচিত,সি ন্ধু   স ভ্য তা   বি ভি ন্ন   ক্ষে ত্রে   সে খা ন কা র   প্র যু ক্তি গ ত   জ্ঞা নে র   জ ন্য   প রি চি ত,29,9
কৌরবদের সবাই মারা যান; শুধুমাত্র পাণ্ডব ভাইয়েরা এবং কৃষ্ণ বেঁচে ছিলেন,কৌ র ব দে র   স বা ই   মা রা   যা ন ;   শু ধু মা ত্র   পা ণ্ড ব   ভা ই য় ে রা   এ বং   কৃ ষ্ণ   বেঁ চে   ছি লে ন,34,11
যুদ্ধের প্রাবল্য আঠারো দিন ধরে চলে এবং কৌরবদের পরাজয়ের সঙ্গে তা শেষ হয়,যু দ্ধে র   প্রা ব ল্য   আ ঠা রো   দি ন   ধ রে   চ লে   এ বং   কৌ র ব দে র   প রা জ য় ে র   স ঙ্গে   তা   শে ষ   হ য়,35,13
মহাভারতের কেন্দ্রীয় কাহিনী হলো হস্তিনাপুর নামক আধুনিক দিল্লির ঠিক উত্তরে অবস্থিত ভরত নামের এক উপজাতির পুরুষানুক্রমিক রাজত্বের সিংহাসন দখলসংক্রান্ত সংঘর্ষের কাহিনী,ম হা ভা র তে র   কে ন্দ্রী য়   কা হি নী   হ লো   হ স্তি না পু র   না ম ক   আ ধু নি ক   দি ল্লি র   ঠি ক   উ ত্ত রে   অ ব স্থি ত   ভ র ত   না মে র   এ ক   উ প জা তি র   পু রু ষা নু ক্র মি ক   রা জ ত্বে র   সিং হা স ন   দ খ ল সং ক্রা ন্ত   সং ঘ র্ষে র   কা হি নী,79,21
কর্ণাটকে আমিষাশীর তুলনায় নিরামিষাশীদের সংখ্যা বেশি হওয়ায় প্রধানত নিরামিষ খাদ্যই তাদের রান্নায় অন্তর্ভুক্ত থাকে,ক র্ণা ট কে   আ মি ষা শী র   তু ল না য়   নি রা মি ষা শী দে র   সং খ্যা   বে শি   হ ও য় া য়   প্র ধা ন ত   নি রা মি ষ   খা দ্য ই   তা দে র   রা ন্না য়   অ ন্ত র্ভু ক্ত   থা কে,52,14
"তাঁকে সঞ্জয় উত্তর দেন, যিনি যুদ্ধক্ষেত্রে কী চলছে তার বর্ণনা করছিলেন","তাঁ কে   স ঞ্জ য়   উ ত্ত র   দে ন ,   যি নি   যু দ্ধ ক্ষে ত্রে   কী   চ ল ছে   তা র   ব র্ণ না   ক র ছি লে ন",31,11
যে দুটি মহাকাব্য তামিল ভাষায় পাওয়া যায় সেগুলি হল শীলপ্পদিকরম ও মণিমেখলাই,যে   দু টি   ম হা কা ব্য   তা মি ল   ভা ষা য ়   পা ও য ় া   যা য়   সে গু লি   হ ল   শী ল প্প দি ক র ম   ও   ম ণি মে খ লা ই,40,12
এই অঞ্চলে লঙ্কা গুঁড়ো সাবধানভাবে ব্যবহার করা হয়,এ ই   অ ঞ্চ লে   ল ঙ্কা   গুঁ ড় ো   সা ব ধা ন ভা বে   ব্য ব হা র   ক রা   হ য়,24,8
যোগ শব্দটি যুক্ত অথবা সন্ধি অথবা এক হওয়া অর্থসম্পন্ন সংস্কৃত ধাতু যুজ থেকে উদ্ভূত,যো গ   শ ব্দ টি   যু ক্ত   অ থ বা   স ন্ধি   অ থ বা   এ ক   হ ও য় া   অ র্থ স ম্প ন্ন   সং স্কৃ ত   ধা তু   যু জ   থে কে   উ দ্ভূ ত,38,14
পুরীর মন্দিরের দেওয়ালে খোদাই করা বিভন্ন নকশার অন্তহীন ভাস্কর্য থেকে বর্তমান ওড়িশির আবির্ভাব ঘটেছে,পু রী র   ম ন্দি রে র   দে ও য় া লে   খো দা ই   ক রা   বি ভ ন্ন   ন ক শা র   অ ন্ত হী ন   ভা স্ক র্য   থে কে   ব র্ত মা ন   ও ড় ি শি র   আ বি র্ভা ব   ঘ টে ছে,49,14
"বশিষ্ঠ এবার রাজার দিকে ফিরলেন এবং বিনীতভাবে বললেন: ""রাজা,আপনি একবার প্রতিশ্রুতি দিয়ে অস্বীকার করলে তা আপনার ক্ষেত্রে খারাপ হবে","ব শি ষ্ঠ   এ বা র   রা জা র   দি কে   ফি র লে ন   এ বং   বি নী ত ভা বে   ব ল লে ন :   "" রা জা , আ প নি   এ ক বা র   প্র তি শ্রু তি   দি য় ে   অ স্বী কা র   ক র লে   তা   আ প না র   ক্ষে ত্রে   খা রা প   হ বে",64,19
অর্জুনের হতাশার মাত্রা উপলব্ধি করার পরেই কৃষ্ণ তাঁর আচরণ পরিবর্তন করে পৃথিবীতে ধার্মিক কর্তব্যের রহস্য সম্পর্কে তাঁকে শিক্ষাদান শুরু করেন,অ র্জু নে র   হ তা শা র   মা ত্রা   উ প ল ব্ধি   ক রা র   প রে ই   কৃ ষ্ণ   তাঁ র   আ চ র ণ   প রি ব র্ত ন   ক রে   পৃ থি বী তে   ধা র্মি ক   ক র্ত ব্যে র   র হ স্য   স ম্প র্কে   তাঁ কে   শি ক্ষা দা ন   শু রু   ক রে ন,63,20
"পাত্রের মধ্যে চালের গুঁড়ো যোগ করার সময়, তার মাঝে, অল্প পরিমাণ কোরা নারকেলও যোগ করতে পারেন","পা ত্রে র   ম ধ্যে   চা লে র   গুঁ ড় ো   যো গ   ক রা র   স ম য় ,   তা র   মা ঝে ,   অ ল্প   প রি মা ণ   কো রা   না র কে ল ও   যো গ   ক র তে   পা রে ন",46,16
"এই বেলনাকার পাত্রে আপনি এক চামচ নারকেল কোড়া দেওয়া দিয়ে শুরু করতে পারেন, তারপরে ভালো করে মেশানো চালের গুঁড়ো দিয়ে দিন","এ ই   বে ল না কা র   পা ত্রে   আ প নি   এ ক   চা ম চ   না র কে ল   কো ড় া   দে ও য় া   দি য় ে   শু রু   ক র তে   পা রে ন ,   তা র প রে   ভা লো   ক রে   মে শা নো   চা লে র   গুঁ ড় ো   দি য় ে   দি ন",62,21
১৮৩৫ খ্রীষ্টাব্দ নাগাদ মহারাজ রঞ্জিত সিংহের দানের ফলে নান্দেড়-এ একটি অপূর্ব সুন্দর গুরুদ্বার নির্মিত হয় যেটি সূক্ষ্ম খোদাইয়ের কাজ সহ একটি মনোরম স্বর্ণ গম্বুজ সম্বলিত,১ ৮ ৩ ৫   খ্রী ষ্টা ব্দ   না গা দ   ম হা রা জ   র ঞ্জি ত   সিং হে র   দা নে র   ফ লে   না ন্দে ড় - এ   এ ক টি   অ পূ র্ব   সু ন্দ র   গু রু দ্বা র   নি র্মি ত   হ য়   যে টি   সূ ক্ষ্ম   খো দা ই য় ে র   কা জ   স হ   এ ক টি   ম নো র ম   স্ব র্ণ   গ ম্বু জ   স ম্ব লি ত,78,25
সামবেদ হলো স্বরসমূহের প্রস্তাবিত ছন্দ অথবা ছন্দোবদ্ধ তাল বজায় রাখার সঙ্গে মানানসই এসব রুচের সংকলন,সা ম বে দ   হ লো   স্ব র স মূ হে র   প্র স্তা বি ত   ছ ন্দ   অ থ বা   ছ ন্দো ব দ্ধ   তা ল   ব জা য়   রা খা র   স ঙ্গে   মা না ন স ই   এ স ব   রু চে র   সং ক ল ন,50,15
"রাজধানী কোশলের ব্যাপারে বাল্মীকির বিবরণ থেকে একথা পরিষ্কার যে, প্রাচীন অযোধ্যা আমাদের আজকের আধুনিক শহরের থেকে কোনও অংশে কম ছিল না","রা জ ধা নী   কো শ লে র   ব্যা পা রে   বা ল্মী কি র   বি ব র ণ   থে কে   এ ক থা   প রি ষ্কা র   যে ,   প্রা চী ন   অ যো ধ্যা   আ মা দে র   আ জ কে র   আ ধু নি ক   শ হ রে র   থে কে   কো ন ও   অ ং শে   ক ম   ছি ল   না",65,21
"একবার 'আমি করব' বলে ফেললে, সেটা করা ছাড়া তোমার কাছে আর বিকল্প নেই","এ ক বা র   ' আ মি   ক র ব '   ব লে   ফে ল লে ,   সে টা   ক রা   ছা ড় া   তো মা র   কা ছে   আ র   বি ক ল্প   নে ই",36,13
"বর্তমানে, টাকার বিনিময় হার এবং আমাদের বিদেশী মুদ্রা বিনিময় আমানতের পর্যাপ্ততার বিষয়ে বিভিন্ন মতামত রয়েছে","ব র্ত মা নে ,   টা কা র   বি নি ম য়   হা র   এ বং   আ মা দে র   বি দে শী   মু দ্রা   বি নি ম য়   আ মা ন তে র   প র্যা প্ত তা র   বি ষ য় ে   বি ভি ন্ন   ম তা ম ত   র য় ে ছে",54,15
"কোনও ক্রেডিট কার্ড অ্যাকাউণ্ট একমাত্র তিনদিনের থেকে বেশি সময় ধরে পরিশোধাতীত থাকলে, সেটিকে পরিশোধাতীত হিসাবে ব্যাঙ্ক আমানত তথ্য সংস্থাগুলিকে (সিআইসি) জানাবে অথবা জরিমানা জারি করবে যেমন পরিশোধে দেরির জরিমানা ইত্যাদি","কো ন ও   ক্রে ডি ট   কা র্ড   অ ্ যা কা উ ণ্ট   এ ক মা ত্র   তি ন দি নে র   থে কে   বে শি   স ম য়   ধ রে   প রি শো ধা তী ত   থা ক লে ,   সে টি কে   প রি শো ধা তী ত   হি সা বে   ব্যা ঙ্ক   আ মা ন ত   ত থ্য   সং স্থা গু লি কে   ( সি আ ই সি )   জা না বে   অ থ বা   জ রি মা না   জা রি   ক র বে   যে ম ন   প রি শো ধে   দে রি র   জ রি মা না   ই ত্যা দি",105,30
আর্থিক অবস্থার উন্নতিকল্পে দেশগুলি প্রত্যক্ষ অন্তর্মুখী বিনিয়োগের জন্য উৎসাহিত করতে পারে,আ র্থি ক   অ ব স্থা র   উ ন্ন তি ক ল্পে   দে শ গু লি   প্র ত্য ক্ষ   অ ন্ত র্মু খী   বি নি য় ো গে র   জ ন্য   উ ৎ সা হি ত   ক র তে   পা রে,41,11
"যাইহোক, প্যাকেজটির দ্রুত বাস্তবায়নের পুরস্কার স্বরূপ, ব্যাঙ্ক আবেদনপত্রটি গ্রহণ করার ৯০ দিনের মধ্যে অনুমোদিত প্যাকেজটি বাস্তবায়িত হলে, পুনর্গঠনের আবেদনটি ব্যাঙ্ক গ্রহণ করার সময়কার অবস্থায় সম্পদের শ্রেণীবিভাগের অবস্থানটি ফিরিয়ে আনা যেতে পারে","যা ই হো ক ,   প্যা কে জ টি র   দ্রু ত   বা স্ত বা য় নে র   পু র স্কা র   স্ব রূ প ,   ব্যা ঙ্ক   আ বে দ ন প ত্র টি   গ্র হ ণ   ক রা র   ৯ ০   দি নে র   ম ধ্যে   অ নু মো দি ত   প্যা কে জ টি   বা স্ত বা য় ি ত   হ লে ,   পু ন র্গ ঠ নে র   আ বে দ ন টি   ব্যা ঙ্ক   গ্র হ ণ   ক রা র   স ম য় কা র   অ ব স্থা য়   স ম্প দে র   শ্রে ণী বি ভা গে র   অ ব স্থা ন টি   ফি রি য় ে   আ না   যে তে   পা রে",119,31
"ব্যক্তিগত মূলধন আহরণের ক্ষমতা কি অবধারিতভাবে মুষ্টিমেয় মানুষের হাতে সম্পদ কেন্দ্রীভূত করে, নাকি বৃদ্ধি, প্রতিযোগিতা এবং প্রযুক্তিগত প্রগতির ভারসাম্য রক্ষাকারী শক্তিগুলি বৈষম্য কমায়","ব্য ক্তি গ ত   মূ ল ধ ন   আ হ র ণে র   ক্ষ ম তা   কি   অ ব ধা রি ত ভা বে   মু ষ্টি মে য়   মা নু ষে র   হা তে   স ম্প দ   কে ন্দ্রী ভূ ত   ক রে ,   না কি   বৃ দ্ধি ,   প্র তি যো গি তা   এ বং   প্র যু ক্তি গ ত   প্র গ তি র   ভা র সা ম্য   র ক্ষা কা রী   শ ক্তি গু লি   বৈ ষ ম্য   ক মা য়",83,23
অত্যধিক অস্থিতিশীলতায় রাশ টানতে এবং আশা টিকিয়ে রাখতে এটি বাজারে হস্তক্ষেপ করে,অ ত্য ধি ক   অ স্থি তি শী ল তা য়   রা শ   টা ন তে   এ বং   আ শা   টি কি য় ে   রা খ তে   এ টি   বা জা রে   হ স্ত ক্ষে প   ক রে,38,12
দ্বিতীয় ত্রৈমাসিকে উচ্চ-ব্যবহারিক তথ্য স্থিতিশীল অর্থনৈতিক কার্যকলাপ নির্দেশ করে,দ্বি তী য়   ত্রৈ মা সি কে   উ চ্চ - ব্য ব হা রি ক   ত থ্য   স্থি তি শী ল   অ র্থ নৈ তি ক   কা র্য ক লা প   নি র্দে শ   ক রে,36,9
"সমষ্টিগত অর্থনীতির মূল বিষয়টি হল সাধারণত একটি দেশ এবং সব বাজারগুলি কিভাবে পরস্পর সংযোগ ঘটিয়ে বড় প্রপঞ্চ সৃষ্টি করে, অর্থনীতিবিদরা যাকে মোট চলরাশি বলে থাকেন","স ম ষ্টি গ ত   অ র্থ নী তি র   মূ ল   বি ষ য় টি   হ ল   সা ধা র ণ ত   এ ক টি   দে শ   এ বং   স ব   বা জা র গু লি   কি ভা বে   প র স্প র   সং যো গ   ঘ টি য় ে   ব ড়   প্র প ঞ্চ   সৃ ষ্টি   ক রে ,   অ র্থ নী তি বি দ রা   যা কে   মো ট   চ ল রা শি   ব লে   থা কে ন",81,25
সংক্ষিপ্ত সময়ের মধ্যে সম্পূর্ণ বাজারদরের কাছাকাছি মূল্যে আর্থিক সম্পদ বিক্রি করার সীমাটি লিক্যুইডিটির মাধ্যমে নির্দেশ করা হয়,সং ক্ষি প্ত   স ম য় ে র   ম ধ্যে   স ম্পূ র্ণ   বা জা র দ রে র   কা ছা কা ছি   মূ ল্যে   আ র্থি ক   স ম্প দ   বি ক্রি   ক রা র   সী মা টি   লি ক্যু ই ডি টি র   মা ধ্য মে   নি র্দে শ   ক রা   হ য়,55,17
"বিস্তৃতরূপে, রোজগার স্বীকৃতির নীতিটি কোনওরকম স্বার্থভিত্তিক বিচারের পরিবর্তে নৈর্ব্যক্তিক এবং পুনরুদ্ধারের নথি-ভিত্তিক হওয়া উচিত","বি স্তৃ ত রূ পে ,   রো জ গা র   স্বী কৃ তি র   নী তি টি   কো ন ও র ক ম   স্বা র্থ ভি ত্তি ক   বি চা রে র   প রি ব র্তে   নৈ র্ব্য ক্তি ক   এ বং   পু ন রু দ্ধা রে র   ন থি - ভি ত্তি ক   হ ও য় া   উ চি ত",61,14
