original,tokenized,token_count,word_count
مگر منٛگل پانڈے سٕنٛز بہودٗری ہنز کٲم آیہِ اکہِ تھدِ تہٕ بڑِ اصوٗلہٕ کہِ عٔقیٖدٕ سۭتہِ کرنہٕ۔,م گ ر   م نٛ گ ل   پ ا ن ڈ ے   سٕ نٛ ز   ب ہ و دٗ ر ی   ہ ن ز   ک ٲ م   آ ی ہِ   ا ک ہِ   ت ھ دِ   ت ہٕ   ب ڑِ   ا ص وٗ ل ہٕ   ک ہِ   عٔ ق یٖ دٕ   س ۭ ت ہِ   ک ر ن ہٕ ۔,60,17
ییٚلہِ گنڈٕ ہنا تلنہٕ یِن اتھ منٛز ترٛٲوِو لیٔدٕرِ سۭتۍ مصالہٕ مٔتھِتھ ماز تہٕ کٮ۪نٛہہ کالس روٗزِو تلان یوٚتام سورُے مصالہٕ مازس منٛز اژِ لگ بھگ پانٛژِ پٮ۪ٹھے شٮ۪ن مِنٛٹن تام۔,ی یٚ ل ہِ   گ ن ڈٕ   ہ ن ا   ت ل ن ہٕ   یِ ن   ا ت ھ   م نٛ ز   ت رٛ ٲ وِ و   ل یٔ دٕ رِ   س ۭ ت ۍ   م ص ا ل ہٕ   مٔ ت ھِ ت ھ   م ا ز   ت ہٕ   ک ٮ ۪ نٛ ہ ہ   ک ا ل س   ر وٗ زِ و   ت ل ا ن   ی وٚ ت ا م   س و رُ ے   م ص ا ل ہٕ   م ا ز س   م نٛ ز   ا ژِ   ل گ   ب ھ گ   پ ا نٛ ژِ   پ ٮ ۪ ٹ ھ ے   ش ٮ ۪ ن   مِ نٛ ٹ ن   ت ا م ۔,118,31
ہِت اُپدیش چھےٚجاناوارن، چارواین تہٕ آدمن ہٕنٛدٮ۪ن کِردارن ہٕنٛدِ ذٔریع پیش كرنٕ آمٕژ اکھ دُنیٲوی حِکمتٕچہِ کِتاب ۔,ہِ ت   اُ پ د ی ش   چ ھ ےٚ ج ا ن ا و ا ر ن ،   چ ا ر و ا ی ن   ت ہٕ   آ د م ن   ہٕ نٛ د ٮ ۪ ن   کِ ر د ا ر ن   ہٕ نٛ دِ   ذٔ ر ی ع   پ ی ش   ك ر نٕ   آ مٕ ژ   ا ک ھ   دُ ن ی ٲ و ی   حِ ک م تٕ چ ہِ   کِ ت ا ب   ۔,80,18
امہِ کِتابہِ ہُنٛد مقصد چھٗ سنٛسکرٛت زبٲنہِ منٛز اظہٲرِ مہارت تہٕ دانا رٔوِیٗك علم حٲصِل کرنہٕ خٲطرٕ حوصلہٕ افزٲیی کرٕنہِ باسان چھٗ ۔,ا م ہِ   کِ ت ا ب ہِ   ہُ نٛ د   م ق ص د   چ ھٗ   س نٛ س ک رٛ ت   ز ب ٲ ن ہِ   م نٛ ز   ا ظ ہ ٲ رِ   م ہ ا ر ت   ت ہٕ   د ا ن ا   رٔ وِ یٗ ك   ع ل م   ح ٲ صِ ل   ک ر ن ہٕ   خ ٲ ط رٕ   ح و ص ل ہٕ   ا ف ز ٲ ی ی   ک رٕ ن ہِ   ب ا س ا ن   چ ھٗ   ۔,89,23
پروفیسر آسیت کمار بنٛڈیوپادھیاین کوٚر 1994 تہٕ 1995 منٛز پنٛنہِ وراثٔتی شہر ہاوڑاہٕچ سٲرٕیہ تٲریٖخ لیکھنس منٛز اکھ اہم کِردار ادا ییٚمیُوک عُنوان ہاوڑہ سحرر اٹِبرٛیٹو (گۄڈنیُوک تہٕ دوٚیِم جلد) اوس۔,پ ر و ف ی س ر   آ س ی ت   ک م ا ر   ب نٛ ڈ ی و پ ا د ھ ی ا ی ن   ک وٚ ر   1 9 9 4   ت ہٕ   1 9 9 5   م نٛ ز   پ نٛ ن ہِ   و ر ا ثٔ ت ی   ش ہ ر   ہ ا و ڑ ا ہٕ چ   س ٲ رٕ ی ہ   ت ٲ ر یٖ خ   ل ی ک ھ ن س   م نٛ ز   ا ک ھ   ا ہ م   کِ ر د ا ر   ا د ا   ی یٚ م یُ و ک   عُ ن و ا ن   ہ ا و ڑ ہ   س ح ر ر   ا ٹِ ب رٛ ی ٹ و   ( گ ۄ ڈ ن یُ و ک   ت ہٕ   د وٚ یِ م   ج ل د )   ا و س ۔,146,31
چیتیہ ہالس برونہہ كٕنہِ چھٗ پٗر وقار اجہِ گولٲیی وول چیتیہ محراب یٗس بٗتھہِ یلٕیہ تہٕ ہچٗوو چھٗ ، كینژن صوُرتن منز چھنہٕ پٗر وقار محراب دار دارِ آسان ۔,چ ی ت ی ہ   ہ ا ل س   ب ر و ن ہ ہ   كٕ ن ہِ   چ ھٗ   پٗ ر   و ق ا ر   ا ج ہِ   گ و ل ٲ ی ی   و و ل   چ ی ت ی ہ   م ح ر ا ب   یٗ س   بٗ ت ھ ہِ   ی لٕ ی ہ   ت ہٕ   ہ چٗ و و   چ ھٗ   ،   ك ی ن ژ ن   ص وُ ر ت ن   م ن ز   چ ھ ن ہٕ   پٗ ر   و ق ا ر   م ح ر ا ب   د ا ر   د ا رِ   آ س ا ن   ۔,106,30
“مہاراجن “ تہٕ “خٲنہِ سامانن“ ہٕنٛزو پیرِیو (یتھ کٔنہِ ہندوستانس مںٛز رٮ۪وٲیتی طور ماہر وازن ونٛنہٕ یِوان چھُ ) چھےٚ صٔدیو پٮ۪ٹھٕ ضِیافتہٕ رنٛنٕچہِ ترکیٖبہٕ پوختہٕ کرِمژٕ تہٕ یم ضِیافتہٕ چھےٚ ساسہٕ بدٮ۪و ؤریو پٮ۪ٹھٕ زبٲنہِ رٮ۪وایتو سٕتہِ پكان آمٕژٕ ۔۔,“ م ہ ا ر ا ج ن   “   ت ہٕ   “ خ ٲ ن ہِ   س ا م ا ن ن “   ہٕ نٛ ز و   پ ی رِ ی و   ( ی ت ھ   کٔ ن ہِ   ہ ن د و س ت ا ن س   م ںٛ ز   ر ٮ ۪ و ٲ ی ت ی   ط و ر   م ا ہ ر   و ا ز ن   و نٛ ن ہٕ   یِ و ا ن   چ ھُ   )   چ ھ ےٚ   صٔ د ی و   پ ٮ ۪ ٹ ھٕ   ضِ ی ا ف ت ہٕ   ر نٛ نٕ چ ہِ   ت ر ک یٖ ب ہٕ   پ و خ ت ہٕ   ک رِ م ژٕ   ت ہٕ   ی م   ضِ ی ا ف ت ہٕ   چ ھ ےٚ   س ا س ہٕ   ب د ٮ ۪ و   ؤ ر ی و   پ ٮ ۪ ٹ ھٕ   ز ب ٲ ن ہِ   ر ٮ ۪ و ا ی ت و   سٕ ت ہِ   پ ك ا ن   آ مٕ ژٕ   ۔ ۔,175,41
یہِ تیٲرِی چھِ زِوٲیتی طور ژاٹہٕ بوجَو یا باقی وازو ہِنٛدِ مدتہٕ سۭتہِ ووستہٕ وازٕیا بوٚڈ وازٕ کران۔,ی ہِ   ت ی ٲ رِ ی   چ ھِ   زِ و ٲ ی ت ی   ط و ر   ژ ا ٹ ہٕ   ب و جَ و   ی ا   ب ا ق ی   و ا ز و   ہِ نٛ دِ   م د ت ہٕ   س ۭ ت ہِ   و و س ت ہٕ   و ا زٕ ی ا   ب وٚ ڈ   و ا زٕ   ک ر ا ن ۔,68,18
پاو بھاجی: یہِ چھُ مہاراشٹرٗك اکھ دستی كھین ، یتھ منز عام طور تھٔنہِ پٮ۪ٹھ تیار کرِتھ كم رسدار سبزی (بھاجی) نَرٕم ژۄچہِ (پاو) سۭتہِ پٮیش کرنہٕ یِوان چھے٘ ۔,پ ا و   ب ھ ا ج ی :   ی ہِ   چ ھُ   م ہ ا ر ا ش ٹ رٗ ك   ا ک ھ   د س ت ی   ك ھ ی ن   ،   ی ت ھ   م ن ز   ع ا م   ط و ر   ت ھٔ ن ہِ   پ ٮ ۪ ٹ ھ   ت ی ا ر   ک رِ ت ھ   ك م   ر س د ا ر   س ب ز ی   ( ب ھ ا ج ی )   نَ رٕ م   ژ ۄ چ ہِ   ( پ ا و )   س ۭ ت ہِ   پ ٮ ی ش   ک ر ن ہٕ   یِ و ا ن   چ ھ ے٘   ۔,113,30
لل دٮ۪د تہٕ حبہٕ خوطونہِ ہنزٕ کٲشِرِ تخلیقات چھِ پننہِ صوفیانہٕ لطافت تہٕ سخت تكلیف کہِ اظہارٕ باپت مشہور، میراباٮٔی سٕنٛز راجستھٲنہِ تخلیقات چھِ مٗنفرِد عقیدتی خصوصیت باپت زاننہٕ یِوان، تامِلس منٛز اندال سٕنٛز سِری تہٕ کنّڈس منٛز اکا مہادیوی سٕنٛدِ وژن چھِ موجودٕ ادبس منٛز زنانن ہٕنٛدِ عظیم دِتِچہِ گوٲہی دِوان ۔,ل ل   د ٮ ۪ د   ت ہٕ   ح ب ہٕ   خ و ط و ن ہِ   ہ ن زٕ   ک ٲ شِ رِ   ت خ ل ی ق ا ت   چ ھِ   پ ن ن ہِ   ص و ف ی ا ن ہٕ   ل ط ا ف ت   ت ہٕ   س خ ت   ت ك ل ی ف   ک ہِ   ا ظ ہ ا رٕ   ب ا پ ت   م ش ہ و ر ،   م ی ر ا ب ا ٮ ٔ ی   سٕ نٛ ز   ر ا ج س ت ھ ٲ ن ہِ   ت خ ل ی ق ا ت   چ ھِ   مٗ ن ف رِ د   ع ق ی د ت ی   خ ص و ص ی ت   ب ا پ ت   ز ا ن ن ہٕ   یِ و ا ن ،   ت ا مِ ل س   م نٛ ز   ا ن د ا ل   سٕ نٛ ز   سِ ر ی   ت ہٕ   ک نّ ڈ س   م نٛ ز   ا ک ا   م ہ ا د ی و ی   سٕ نٛ دِ   و ژ ن   چ ھِ   م و ج و دٕ   ا د ب س   م نٛ ز   ز ن ا ن ن   ہٕ نٛ دِ   ع ظ ی م   دِ تِ چ ہِ   گ و ٲ ہ ی   دِ و ا ن   ۔,221,53
باغ گۄپھہٕ، یِمن منزبودھ موُنہِ ژِتھرچھ، ، چھِ مدھیہ پردیش کہِ دھار ضِلع پٮ۪ٹھ 97 کِلُو میٹر دوٗر واقعہٕ۔,ب ا غ   گ ۄ پ ھ ہٕ ،   یِ م ن   م ن ز ب و د ھ   م وُ ن ہِ   ژِ ت ھ ر چ ھ ،   ،   چ ھِ   م د ھ ی ہ   پ ر د ی ش   ک ہِ   د ھ ا ر   ضِ ل ع   پ ٮ ۪ ٹ ھ   9 7   کِ لُ و   م ی ٹ ر   د وٗ ر   و ا ق ع ہٕ ۔,75,19
سنسکرٛت ادبس منٛز چھُ موُل لفظُک معنے کُنہِ کُلہِ کٹیُک موُل، مگر علامتی طور چھُ یہِ کُنہِ تہِ چیٖزُک گۄڈ یا بٔنِم حصہٕ۔,س ن س ک رٛ ت   ا د ب س   م نٛ ز   چ ھُ   م وُ ل   ل ف ظُ ک   م ع ن ے   کُ ن ہِ   کُ ل ہِ   ک ٹ یُ ک   م وُ ل ،   م گ ر   ع ل ا م ت ی   ط و ر   چ ھُ   ی ہِ   کُ ن ہِ   ت ہِ   چ یٖ زُ ک   گ ۄ ڈ   ی ا   بٔ نِ م   ح ص ہٕ ۔,77,23
وادِے سِنٛدھٕچ تہزیٖب چھےٚ وارِیاہن شعبن منٛز پنٛنٮ۪ن تکنیٖکی معلوٗماتن ہٕنٛدِ باپت زاننہٕ یوان ۔,و ا دِ ے   سِ نٛ د ھٕ چ   ت ہ ز یٖ ب   چ ھ ےٚ   و ا رِ ی ا ہ ن   ش ع ب ن   م نٛ ز   پ نٛ ن ٮ ۪ ن   ت ک ن یٖ ک ی   م ع ل وٗ م ا ت ن   ہٕ نٛ دِ   ب ا پ ت   ز ا ن ن ہٕ   ی و ا ن   ۔,68,15
سٲری کورَو موُدِ ؛ صرف بچییہِ پانٛژ پانٛڈَو تہٕ کرٛشن ۔,س ٲ ر ی   ک و رَ و   م وُ دِ   ؛   ص ر ف   ب چ ی ی ہِ   پ ا نٛ ژ   پ ا نٛ ڈَ و   ت ہٕ   ک رٛ ش ن   ۔,36,11
یہِ جنٛگ چلیٛوو اردہن دۄہن تہٕ ووت كورون ہندِ ہارنہؓ سٕتہِ اند ۔,ی ہِ   ج نٛ گ   چ ل یٛ و و   ا ر د ہ ن   د ۄ ہ ن   ت ہٕ   و و ت   ك و ر و ن   ہ ن دِ   ہ ا ر ن ہ ؓ   سٕ ت ہِ   ا ن د   ۔,45,13
مہابھارتٕچ مرکٔزی دلیل چھِ ہستِناپور كہِ تَختٕچہِ جانشینی پٮ۪ٹھ تَضادٕ، جدید دِلہِ ہندِس بِلکُل شُمالَس مَنٛز اکھ سلطنت یوسہٕ اکہِ قٔبیٖلٕچ آبٲٮٔی جایہ ٲس یُس عام طور بھارتٕ نٲوِ زاننہٕ یوان چھٗ ۔,م ہ ا ب ھ ا ر تٕ چ   م ر کٔ ز ی   د ل ی ل   چ ھِ   ہ س تِ ن ا پ و ر   ك ہِ   تَ خ تٕ چ ہِ   ج ا ن ش ی ن ی   پ ٮ ۪ ٹ ھ   تَ ض ا دٕ ،   ج د ی د   دِ ل ہِ   ہ ن دِ س   بِ ل کُ ل   شُ م ا لَ س   مَ نٛ ز   ا ک ھ   س ل ط ن ت   ی و س ہٕ   ا ک ہِ   قٔ ب یٖ لٕ چ   آ ب ٲ ٮ ٔ ی   ج ا ی ہ   ٲ س   یُ س   ع ا م   ط و ر   ب ھ ا ر تٕ   ن ٲ وِ   ز ا ن ن ہٕ   ی و ا ن   چ ھٗ   ۔,135,33
کرناٹکاہس منٛز چھُ سبری کھورن ہُنٛد تعداد ماز کھورن ہٕنٛدِ کھۄتہٕ زیٛادٕ، تہٕ لہاذا چھُ تیُہُنٛد کھٮ۪ن چٮ۪ن زیٛادٕ تر سبزی ہنزن سِنٮ۪ن پٮ۪ٹھ مُشتمِل۔,ک ر ن ا ٹ ک ا ہ س   م نٛ ز   چ ھُ   س ب ر ی   ک ھ و ر ن   ہُ نٛ د   ت ع د ا د   م ا ز   ک ھ و ر ن   ہٕ نٛ دِ   ک ھ ۄ ت ہٕ   ز یٛ ا دٕ ،   ت ہٕ   ل ہ ا ذ ا   چ ھُ   ت یُ ہُ نٛ د   ک ھ ٮ ۪ ن   چ ٮ ۪ ن   ز یٛ ا دٕ   ت ر   س ب ز ی   ہ ن ز ن   سِ ن ٮ ۪ ن   پ ٮ ۪ ٹ ھ   مُ ش ت مِ ل ۔,105,25
تٔمِس دِیُوت سنجے یَن جواب، یُس وَنان چھُ زِ مٲدانہِ جنٛگَس مَنٛز کیا چھُ سپدان۔,تٔ مِ س   دِ یُ و ت   س ن ج ے   یَ ن   ج و ا ب ،   یُ س   وَ ن ا ن   چ ھُ   زِ   م ٲ د ا ن ہِ   ج نٛ گَ س   مَ نٛ ز   ک ی ا   چ ھُ   س پ د ا ن ۔,51,15
سِلاپتھیكرم تہٕ منیمیکلائی چھِ زٕ مَثنٔوی یِم تامِلَس مَنٛز چھِ لَبنہٕ یِوان ۔,سِ ل ا پ ت ھ ی ك ر م   ت ہٕ   م ن ی م ی ک ل ا ئ ی   چ ھِ   زٕ   مَ ث نٔ و ی   یِ م   ت ا مِ لَ س   مَ نٛ ز   چ ھِ   لَ ب ن ہٕ   یِ و ا ن   ۔,51,13
اتھ علاقَس مَنٛز چھِ پِہِتھ مرژٕوانٛگن احتِیات سان ورتاونہٕ یوان ۔,ا ت ھ   ع ل ا قَ س   مَ نٛ ز   چ ھِ   پِ ہِ ت ھ   م ر ژٕ و ا نٛ گ ن   ا ح تِ ی ا ت   س ا ن   و ر ت ا و ن ہٕ   ی و ا ن   ۔,46,11
لفٕظ یوگا چھُ سنسکرت موٗلہٕ لفٕظ یٗج پٮ۪ٹھہٕ درامُت، یمیُوک مطلب مِلناوٗن یا جوڈٗن چھٗ ۔,ل فٕ ظ   ی و گ ا   چ ھُ   س ن س ک ر ت   م وٗ ل ہٕ   ل فٕ ظ   یٗ ج   پ ٮ ۪ ٹ ھ ہٕ   د ر ا مُ ت ،   ی م یُ و ک   م ط ل ب   مِ ل ن ا وٗ ن   ی ا   ج و ڈٗ ن   چ ھٗ   ۔,60,16
أزیُوک اوڈیسی چھُ ٲنتہٕ روس سنگترٲشی پیٹھہٕ بَنیٚومُت یوسہٕ مُختٔلِف شکلَن مَنٛز اڑیسہ کٮ۪ن مٔندِرن ہندین دیوارن پیٹھ کَھنِتھ چھِ ۔,أ ز یُ و ک   ا و ڈ ی س ی   چ ھُ   ٲ ن ت ہٕ   ر و س   س ن گ ت ر ٲ ش ی   پ ی ٹ ھ ہٕ   بَ ن یٚ و مُ ت   ی و س ہٕ   مُ خ تٔ لِ ف   ش ک لَ ن   مَ نٛ ز   ا ڑ ی س ہ   ک ٮ ۪ ن   مٔ ن دِ ر ن   ہ ن د ی ن   د ی و ا ر ن   پ ی ٹ ھ   کَ ھ نِ ت ھ   چ ھِ   ۔,92,21
ؤشِشٹھ پھیوٗر پادشاہس کُن تہٕ ووٚنٛنس،“ شہنشاہ یہِ چھَنہٕ جان اکہِ لٹہِ واعدٕ کٔرِتھ انکار کرُن“ ۔,ؤ شِ ش ٹ ھ   پ ھ ی وٗ ر   پ ا د ش ا ہ س   کُ ن   ت ہٕ   و وٚ نٛ ن س ، “   ش ہ ن ش ا ہ   ی ہِ   چ ھَ ن ہٕ   ج ا ن   ا ک ہِ   ل ٹ ہِ   و ا ع دٕ   کٔ رِ ت ھ   ا ن ک ا ر   ک رُ ن “   ۔,67,17
کرشنا ہَن بدلٲو پنُن رٔویِہ صرف ییٚلہِ تٔمِس ارجن سٕنز دِل ملوُلی وٗچھِتھ بدلوو كرشنن پنٗن رٕوِیہ تہٕ کٔرِن یتھ دُنیاہَس مَنٛز مزہبی عملہِ ہِنٛد راز ہچھناوٕنہِ شروع۔,ک ر ش ن ا   ہَ ن   ب د ل ٲ و   پ نُ ن   رٔ و یِ ہ   ص ر ف   ی یٚ ل ہِ   تٔ مِ س   ا ر ج ن   سٕ ن ز   دِ ل   م ل وُ ل ی   وٗ چ ھِ ت ھ   ب د ل و و   ك ر ش ن ن   پ نٗ ن   رٕ وِ ی ہ   ت ہٕ   کٔ رِ ن   ی ت ھ   دُ ن ی ا ہَ س   مَ نٛ ز   م ز ہ ب ی   ع م ل ہِ   ہِ نٛ د   ر ا ز   ہ چ ھ ن ا وٕ ن ہِ   ش ر و ع ۔,110,28
یُتھُیہ توہہ، توٚملہٕ اوٹ بانس منٛز چھِوٕ ترٛاوان، توہہ ہیٚکِو اتھ منٛزٕبركوِتھ کھوٗپرٕ تہِ رلٲوِتھ ۔,یُ ت ھُ ی ہ   ت و ہ ہ ،   ت وٚ م ل ہٕ   ا و ٹ   ب ا ن س   م نٛ ز   چ ھِ وٕ   ت رٛ ا و ا ن ،   ت و ہ ہ   ہ یٚ کِ و   ا ت ھ   م نٛ زٕ ب ر ك وِ ت ھ   ک ھ وٗ پ رٕ   ت ہِ   ر ل ٲ وِ ت ھ   ۔,69,16
توہہِ ہیٚکِو اکھ گٕہِتھ کھوٗپرٕ چمچہٕ اتھ گول بانس منٛز ترٛاونہٕ سۭتہِ شروٗع کٔرِتھ تہٕ امہِ پتہٕ اصٕل پٲٹھہِ رلوومُت توٚملہٕ اوٹ ترٛٲوِتھ ۔,ت و ہ ہِ   ہ یٚ کِ و   ا ک ھ   گٕ ہِ ت ھ   ک ھ وٗ پ رٕ   چ م چ ہٕ   ا ت ھ   گ و ل   ب ا ن س   م نٛ ز   ت رٛ ا و ن ہٕ   س ۭ ت ہِ   ش ر وٗ ع   کٔ رِ ت ھ   ت ہٕ   ا م ہِ   پ ت ہٕ   ا صٕ ل   پ ٲ ٹ ھ ہِ   ر ل و و مُ ت   ت وٚ م ل ہٕ   ا و ٹ   ت رٛ ٲ وِ ت ھ   ۔,92,24
مہاراجہٕ رنجیت سِنگھ سٕندِ عطیہ سٕتہِ آو 1835 عسوی یس اندِ پٕكہِ ناندیندس منز اكھ خوبصورت تہٕ عٲلیشان گوروُدوارٕ تٲمیر كرنہٕ یتھ پٗر وقار گٗمبند تہٕ بہترین نقشہ نِگٲری ٲس ۔,م ہ ا ر ا ج ہٕ   ر ن ج ی ت   سِ ن گ ھ   سٕ ن دِ   ع ط ی ہ   سٕ ت ہِ   آ و   1 8 3 5   ع س و ی   ی س   ا ن دِ   پٕ ك ہِ   ن ا ن د ی ن د س   م ن ز   ا ك ھ   خ و ب ص و ر ت   ت ہٕ   ع ٲ ل ی ش ا ن   گ و ر وُ د و ا رٕ   ت ٲ م ی ر   ك ر ن ہٕ   ی ت ھ   پٗ ر   و ق ا ر   گٗ م ب ن د   ت ہٕ   ب ہ ت ر ی ن   ن ق ش ہ   نِ گ ٲ ر ی   ٲ س   ۔,125,31
