sentence_id,original,tokenized,char_count,token_count
44,تاہم، پیکیج کے فوری نفاذ کے لیے ایک ترغیب کے طور پر، اگر منظور شدہ پیکیج کو بینک کے ذریعے درخواست موصول ہونے کی تاریخ سے سے 90 دن کے اندر بینک کی طرف سے نافذ کیا جاتا ہے، تو اثاثہ جات کی درجہ بندی کی حیثیت کو اس مقام پر بحال کیا جاسکتا ہے جو اس وقت تھا جب بینک کی طرف سے ری اسٹرکچرنگ کی درخواست موصول ہوئی تھی۔,تاہم،    پی کی ج    کے    فوری    ن فا ذ    کے    لیے    ایک    ترغی ب    کے    طور    پر،    اگر    منظور    شدہ    پی کی ج    کو    بینک    کے    ذریعے    درخواست    موصول    ہونے    کی    تاریخ    سے    سے    90    دن    کے    اندر    بینک    کی    طرف    سے    نافذ    کیا    جاتا    ہے،    تو    اث اث ہ    جات    کی    درجہ    بندی    کی    حیثیت    کو    اس    مقام    پر    بح ا ل    کیا    جاسکتا    ہے    جو    اس    وقت    تھا    جب    بینک    کی    طرف    سے    ری    اسٹر ک چ رنگ    کی    درخواست    موصول    ہوئی    تھی۔ ,240,85
45,کیا نجی سرمایہ جمع کرنے کی حرکیات لامحالہ طور پر چند ہاتھوں میں دولت کے ارتکاز کا سبب بنتی ہیں، یا کیا ترقی، مسابقت اور تکنیکی ترقی کی متوازن قوتیں عدم مساوات کو گھٹاتی ہیں؟,کیا    نجی    سرمایہ    جمع    کرنے    کی    حر کی ات    ل ام حا لہ    طور    پر    چند    ہاتھوں    میں    دولت    کے    ار ت کا ز    کا    سبب    بنتی    ہیں،    یا    کیا    تر قی ،    م ساب قت    اور    تکنی کی    ترقی    کی    مت وا زن    قو تیں    عدم    مسا وات    کو    گھ ٹ اتی    ہیں؟ ,139,54
46,بہت زیادہ اتار چڑھاؤ پر قابو پانے اور توقعات باندھنے کے لیے یہ بازار میں مداخلت کرتا ہے۔,بہت    زیادہ    اتار    چڑھ اؤ    پر    قابو    پانے    اور    ت وق عات    ب اندھ نے    کے    لیے    یہ    بازار    میں    مداخلت    کرتا    ہے۔ ,71,23
47,کیو2 کے لیے اعلیٰ تعدد کے ڈیٹا سے پتہ چلتا ہے کہ اقتصادی سرگرمی بدستور لچکدار ہے۔,کیو 2    کے    لیے    اعلیٰ    تع دد    کے    ڈیٹا    سے    پتہ    چلتا    ہے    کہ    اقتصادی    سرگرمی    بد ست ور    ل چ ک دار    ہے۔ ,65,24
48,کلاں معاشیات میں، عام طور پر موضوع ایک ملک ہوتا ہے اور کس طرح سارے بازار بڑے مظاہر کو پیدا کرنے کے لیے تعامل کرتے ہیں جسے ماہرین معاشیات مجموعی متغیرات کہتے ہیں۔‏,کلا ں    معاش یات    میں،    عام    طور    پر    موضوع    ایک    ملک    ہوتا    ہے    اور    کس    طرح    سارے    بازار    بڑے    م ظاہر    کو    پیدا    کرنے    کے    لیے    تع امل    کرتے    ہیں    جسے    ماہرین    معاش یات    مجموعی    مت غی رات    کہتے    ہیں۔‏ ,130,40
49,سیالیت اس حد کی طرف اشارہ کرتی ہے جس تک مالیاتی اثاثوں کو مختصر نوٹس پر مکمل بازاری قدر کے قریب فروخت کیا جاسکتا ہے۔,سیا لیت    اس    حد    کی    طرف    اشارہ    کرتی    ہے    جس    تک    ما لی اتی    اث اث وں    کو    مختصر    نو ٹس    پر    مکمل    باز اری    قدر    کے    قریب    فروخت    کیا    جاسکتا    ہے۔ ,92,32
50,وسیع پیمانے پر، آمدنی کی شناخت کی پالیسی کسی بھی موضوعی التفات کے بجائے معروضی اور وصولی کے ریکارڈ پر مبنی ہونی چاہیے۔‏,وسیع    پیمانے    پر،    آ مد نی    کی    شناخت    کی    پا لی سی    کسی    بھی    موض و عی    ا ل تف ات    کے    بجائے    مع رو ضی    اور    و ص ولی    کے    ریکارڈ    پر    مبنی    ہونی    چاہی ے۔‏ ,98,37
51,لہذا، سود کے ڈیبٹ کی تاریخ کے حوالے سے سود کی اس طرح کی رقوم زائد المیعاد نہیں بنتیں اور اس وجہ سے این پی اے ہوتی ہیں۔,لہذ ا،    سود    کے    ڈی بٹ    کی    تاریخ    کے    ح وا لے    سے    سود    کی    اس    طرح    کی    ر قوم    زائد    ا ل می ع اد    نہیں    بن تیں    اور    اس    وجہ    سے    این    پی    اے    ہوتی    ہیں۔ ,91,38
52,بھارت کے ادائیگی کے نظام کو دیگر دائرہ اختیار سے منسلک کرنے کا امکان، بشمول بھارت کے تیز ادائیگی کے نظام - یو پی آئی - کو دیگر دائرہ اختیار میں اسی طرح کے نظام کے ساتھ باہم مربوط کرنے کی جاری پہل کے، ترسیلات زر کے بشمول سرحد پار ادائیگی کے انتظامات کو بہتر بنائے گا۔,بھارت    کے    ادائیگی    کے    نظام    کو    دیگر    دائ رہ    اختیار    سے    منسلک    کرنے    کا    ام کان ،    بشمول    بھارت    کے    تیز    ادائیگی    کے    نظام    -    یو    پی    آئی    -    کو    دیگر    دائ رہ    اختیار    میں    اسی    طرح    کے    نظام    کے    ساتھ    با ہم    مر بوط    کرنے    کی    جاری    پہ ل    ک ے،    تر سی لات    زر    کے    بشمول    سرحد    پار    ادائیگی    کے    انتظ امات    کو    بہتر    بنائے    گا۔ ,210,68
53,مائع قدرتی گیس (ایل این جی) توانائی کے شعبے میں بہت زیادہ اہمیت حاصل کر رہی ہے اس لیے کہ یہ توانائی پلانٹس اور صنعتی (کھاد) پلانٹس کو چلانے کے لیے استعمال کی جاتی ہے۔,مائ ع    قدرتی    گیس    ( ایل    این    جی )    توانائی    کے    شعبے    میں    بہت    زیادہ    اہمیت    حاصل    کر    رہی    ہے    اس    لیے    کہ    یہ    توانائی    پل ان ٹس    اور    صنعتی    ( کھ اد )    پل ان ٹس    کو    چلانے    کے    لیے    استع ما ل    کی    جاتی    ہے۔ ,132,47
54,تاہم، حالانکہ بازار آپ کو فروخت بڑھانے کی اجازت دیتے ہیں، لیکن وہ آپ کو ایک پائیدار کاروبار کو ترقی دینے اور اپنا فروختنی برانڈ بنانے کے قابل نہیں بناتے ہیں۔,تاہم،    حا لان کہ    بازار    آپ    کو    فروخت    بڑھانے    کی    اجازت    دیتے    ہیں،    لیکن    وہ    آپ    کو    ایک    پ ائی دار    کاروبار    کو    ترقی    دینے    اور    اپنا    فرو خت نی    برانڈ    بنانے    کے    قابل    نہیں    بناتے    ہیں۔ ,127,37
55,پیمنٹ ایگریگیٹرز (پی اے) ادائیگیوں کے ماحولیاتی نظام میں ایک اہم کردار ادا کرتے ہیں اور اسی وجہ سے وہ مارچ 2020 میں ضوابط کے تحت لائے گئے تھے اور انہیں پیمنٹ سسٹم آپریٹرز (پی ایس او) کے طور پر نامزد کیا گیا تھا۔,پی منٹ    ای گری گی ٹرز    ( پی    ا ے)    ادائی گیوں    کے    ماحولیاتی    نظام    میں    ایک    اہم    کردار    ادا    کرتے    ہیں    اور    اسی    وجہ    سے    وہ    مارچ    2020    میں    ض واب ط    کے    تحت    ل ائے    گئے    تھے    اور    انہیں    پی منٹ    سسٹم    آپری ٹرز    ( پی    ایس    او )    کے    طور    پر    نامزد    کیا    گیا    تھا۔ ,168,58
