sentence_id,original,tokenized,char_count,token_count
11,"पंजाब के हर शहर की अपनी पसंद है, जैसे कि अमृतसर के लोग विशेष रूप से अमृतसरी कुलचे, भरवां पराठें और दूध के उत्पाद पसंद करते हैं","पंजाब    के    हर    शहर    की    अपनी    पसंद    है,    जैसे    कि    अ मृ त सर    के    लोग    विशेष    रूप    से    अ मृ त स री    कु ल चे ,    भर वां    परा ठ ें    और    दू ध    के    उत्पाद    पसंद    करते    हैं ",100,41
12,"राम को ऋषि के साथ भेज दो, और लक्ष्मण को भी भेज दो","राम    को    ऋ षि    के    साथ    भेज    दो ,    और    लक्ष् म ण    को    भी    भेज    दो ",37,17
13,परंतु मंगल पांडे ने यह साहसिक कारनामा एक ऊँचे और श्रेष्ठ सिद्धांत के प्रति समर्पण के लिए किया,पर ं तु    मंग ल    पांड े    ने    यह    साह सिक    कार ना मा    एक    ऊँ चे    और    श्रे ष्ठ    सिद्धा ंत    के    प्रति    समर्प ण    के    लिए    किया ,76,29
14,प्याज जब पारभासी हो जाए तो उसमें मसालों के मिश्रण में कुछ समय से रखे गए मांस और पिसी हल्दी डाल कर 5-6 मिनट तक हल्का-सा तलते रहें जब तक कि मांस सभी मसालों को सोख न ले,प्या ज    जब    पार भा सी    हो    जाए    तो    उसमें    मसा लों    के    मिश्र ण    में    कुछ    समय    से    रख े    गए    मांस    और    पि सी    हल् दी    डाल    कर    5- 6    मिनट    तक    हल् का - सा    त लते    रह ें    जब    तक    कि    मांस    सभी    मसा लों    को    सो ख    न    ले ,128,54
15,"हितोपदेश एक पुस्तक है जिसमें सांसारिक ज्ञान पक्षियों, पशुओं, और मनुष्यों के चरित्रों के माध्यम से प्रस्तुत किया गया है","हि तो प देश    एक    पुस्तक    है    जिसमें    सां सार िक    ज्ञान    पक्ष ियों,    प शु ओं,    और    मनुष्यों    के    चरि त्रों    के    माध्यम    से    प्रस्तुत    किया    गया    है ",99,29
16,ऐसा प्रतीत होता है कि पुस्तक का उद्देश्य संस्कृत अभिव्यक्ति में प्रवीणता और विवेकपूर्ण व्यवहार के ज्ञान को प्रोत्साहित करना है,ऐसा    प्रतीत    होता    है    कि    पुस्तक    का    उद्देश्य    संस्कृत    अभि व्यक्ति    में    प्र वी ण ता    और    वि वे क पूर्ण    व्यवहार    के    ज्ञान    को    प्रोत्साहित    करना    है ,106,28
17,"प्रोफेसर असितकुमार बन्दोपाध्याय ने 1994 और 1995 में अपने गृह-नगर, हावड़ा के संपूर्ण इतिहास को हावड़ा शहरेर इतिवृत्त (पहला और दूसरा खंड) नाम से संकलित करने में महत्वपूर्ण भूमिका निभाई है","प्रोफे सर    अ सित कुमार    ब न् दो पा ध्या य    ने    1994    और    1995    में    अपने    ग ृह - नग र,    हा व ड़ा    के    सं पूर्ण    इतिहास    को    हा व ड़ा    शह रे र    इ ति वृत्त    ( पहला    और    दूसरा    खंड )    नाम    से    सं क लित    करने    में    महत्वपूर्ण    भूमिका    निभाई    है ",155,56
18,चैत्य के सभागृह में सामने की ओर अर्ध-वृत्ताकार चैत्य चाप रूपांकित है जिसका सामने का हिस्सा खुला है जहां पर लकड़ी का भवनमुख है और किसी-किसी में मुख्य चैत्य चाप वाली खिड़की नहीं है,चै त्य    के    स भाग ृह    में    सामने    की    ओर    अर्ध - वृत् ता कार    चै त्य    चा प    रू पा ं कित    है    जिसका    सामने    का    हिस्सा    खु ला    है    जहां    पर    लकड़ी    का    भव न मुख    है    और    कि सी - किसी    में    मुख्य    चै त्य    चा प    वाली    खि ड़ की    नहीं    है ,145,56
19,महाराजों और खानसामों (जैसा कि कुशल रसोइयों को परंपरागत रूप से भारत में कहा जाता है) की पीढ़ियों ने सदियों से इन पाक-विधियों को परिपूर्ण कर दिया है और अब ये पाक-विधियाँ सहस्रों वर्षों में मौखिक परमपरा के माध्यम से आगे बढ़ती आई हैं,महारा जों    और    खा न साम ों    ( जैसा    कि    कु शल    र सो इयों    को    परंपरा गत    रूप    से    भारत    में    कहा    जाता    है )    की    पी ढ़ ियों    ने    सद ियों    से    इन    पा क- विध ियों    को    परि पूर्ण    कर    दिया    है    और    अब    ये    पा क- विध ियाँ    सह स ्र ों    वर्षों    में    मौ ख िक    पर म प रा    के    माध्यम    से    आगे    बढ़ती    आई    हैं ,186,72
20,"पारंपरिक रूप से रसोइयों के दल की सहायता से तैयारी वास्ता वाज़ा, या प्रधान रसोइये द्वारा की जाती है","पारंपरिक    रूप    से    र सो इयों    के    दल    की    सहायता    से    तैयारी    वा स् ता    वा ज़ा ,    या    प्रधान    र सो इ ये    द्वारा    की    जाती    है ",80,28
21,"पाव भाजी: यह महाराष्ट्र का एक फास्ट फूड व्यंजन है, जिसमें सब्जियों का गाढ़ा मिश्रण होता है जिसे सामान्यतया मक्खन में पकाया जाता है और एक नर्म ब्रेड रोल (पाव) के साथ परोसा जाता है","पा व    भा जी :    यह    महाराष्ट्र    का    एक    फा स्ट    फू ड    व्यंजन    है,    जिसमें    स ब् ज ियों    का    गा ढ़ ा    मिश्र ण    होता    है    जिसे    सामान ्य त या    मक् ख न    में    प का या    जाता    है    और    एक    नर् म    ब्रे ड    रो ल    ( पा व )    के    साथ    प रो सा    जाता    है ",144,61
22,"हब्बा खातून और लल्ल-द्यद की कश्मीरी रचनाएं उनके आध्यात्मिक अंदाज़ और गहन भावनाओं की अभिव्यक्ति के लिए जानी जाती हैं, राजस्थान में मीराबाई की रचनाएं उनकी अद्वितीय भक्ति के लिए लोकप्रिय हैं, तमिल में आण्डाल का गूढ़ ज्ञान तथा कन्नड़ में अक्का महादेवी के वचन उस समय के साहित्य में महिलाओं के व्यापक योगदान के प्रमाण हैं","ह ब् बा    खा तू न    और    ल ल् ल- द्य द    की    कश् मी री    रच ना एं    उनके    आध्यात्मिक    अं दा ज़    और    ग हन    भाव नाओं    की    अभि व्यक्ति    के    लिए    जानी    जाती    हैं,    राजस्थान    में    मी रा बाई    की    रच ना एं    उनकी    अ द्वितीय    भ क्ति    के    लिए    लोकप्रिय    हैं,    तमिल    में    आ ण् डाल    का    गू ढ़    ज्ञान    तथा    कन्नड़    में    अक् का    महा देवी    के    व चन    उस    समय    के    साहित्य    में    महिलाओं    के    व्यापक    योगदान    के    प्रमाण    हैं ",259,86
23,"बाघ गुफाएं, जिनमें बौद्ध भित्ति चित्र बने हुए हैं, मध्य प्रदेश के धार ज़िले से 97 कि","बा घ    गुफा ए ं,    जिनमें    बौद्ध    भि त् ति    चित्र    बने    हुए    हैं,    मध्य    प्रदेश    के    धार    ज़िले    से    9 7    कि ",68,23
24,मी,मी ,2,1
25,की दूरी पर स्थित हैं,की    दूरी    पर    स्थित    हैं ,16,5
26,"संस्कृत साहित्य में मूल शब्द का सामान्य अर्थ है किसी पौधे या वृक्ष की जड़, किंतु लाक्षणिक रूप में, यह किसी भी वस्तु का निचला हिस्सा या तल हो सकता है","संस्कृत    साहित्य    में    मूल    शब्द    का    सामान्य    अर्थ    है    किसी    पौ धे    या    वृ क्ष    की    ज ड़ ,    किं तु    ला क्ष णिक    रूप    में,    यह    किसी    भी    वस्तु    का    नि चला    हिस्सा    या    तल    हो    सकता    है ",118,39
27,सिंधु घाटी सभ्यता विभिन्न क्षेत्रों में अपने तकनीकी ज्ञान के लिए जानी जाती है,सिंधु    घाटी    स भ ्यता    विभिन्न    क्षेत्रों    में    अपने    तकनी की    ज्ञान    के    लिए    जानी    जाती    है ,64,17
28,सभी कौरव मर जाते हैं; केवल पाँच पांडव भाई और कृष्ण जीवित बचते हैं,सभी    कौ र व    मर    जाते    हैं;    केवल    पाँच    पांड व    भाई    और    कृष्ण    जीवित    बच ते    हैं ,52,18
29,युद्ध अठारह दिनों तक चलता रहता है और कौरवों की पराजय के साथ समाप्त होता है,युद्ध    अ ठ ार ह    दिनों    तक    चलता    रहता    है    और    कौ र वों    की    प राज य    के    साथ    समाप्त    होता    है ,59,23
30,"महाभारत की केंद्रीय कथा हस्तिनापुर के सिंहासन पर उत्तराधिकार के लिए संघर्ष की कहानी है, एक ऐसा राज्य जो आधुनिक दिल्ली के ठीक उत्तर में है और जो भरत नाम से जानी जाने वाली एक जनजाति का पैतृक क्षेत्र है","महा भारत    की    केंद्रीय    कथा    ह स् ति ना पुर    के    सिंहासन    पर    उत्तराधि कार    के    लिए    संघर्ष    की    कहानी    है,    एक    ऐसा    राज्य    जो    आधुनिक    दिल्ली    के    ठीक    उत्तर    में    है    और    जो    भर त    नाम    से    जानी    जाने    वाली    एक    जनजा ति    का    पै तृ क    क्षेत्र    है ",160,50
31,कर्नाटक में शाकाहारी लोगों की संख्या मांसाहारी लोगों से अधिक है; इसलिए उनके भोजन में मुख्य रूप से शाकाहारी व्यंजन होते हैं,कर्नाटक    में    शा का ह ारी    लोगों    की    संख्या    मां साह ारी    लोगों    से    अधिक    है;    इसलिए    उनके    भोजन    में    मुख्य    रूप    से    शा का ह ारी    व्यंजन    होते    हैं ,101,30
32,"उन्हें संजय से, जो उन्हें बता रहा है कि युद्ध के मैदान में क्या हो रहा है, उत्तर मिलता है","उन्हें    सं जय    से,    जो    उन्हें    ब ता    रहा    है    कि    युद्ध    के    मैदान    में    क्या    हो    रहा    है,    उत्तर    मिलता    है ",70,22
33,तमिल में मिलने वाले दो महाकाव्य सिलप्पदिकारम् और मणिमेकलै हैं,तमिल    में    मिलने    वाले    दो    महा का व्य    सि ल प्प दि कार म्    और    मणि मे क लै   हैं ,52,20
34,इस क्षेत्र में मिर्च के पाउडर का उपयोग सावधानी से किया जाता है,इस    क्षेत्र    में    मि र्च    के    पा उ डर    का    उपयोग    सा व धा नी    से    किया    जाता    है ,50,19
35,"योग शब्द संस्कृत की युज् धातु से निकला है, जिसका अर्थ है जोड़ना या जोतना या सम्मिलित करना","योग    शब्द    संस्कृत    की    यु ज्   धा तु    से    निक ला    है,    जिसका    अर्थ    है    जोड़ ना    या    जो तना    या    सम् मि लित    करना ",72,25
36,आज का ओड़िसी उड़ीसा के मंदिरों की दीवारों पर विभिन्न रूपांकनों में उत्कीर्ण अनगिनत प्रतिमाओं से विकसित हुआ है,आज    का    ओ ड़ ि सी    उ ड़ ी सा    के    मंदिरों    की    दी व ारों    पर    विभिन्न    रू पा ंक नों    में    उत् कीर् ण    अन गि नत    प्रति मा ओं    से    विकसित    हुआ    है ,91,36
37,"वशिष्ठ अब राजा की ओर घूमे और धीरे से बोले: ""राजा , आपको शोभा नहीं देता कि आपने जिस चीज़ का एक बार वचन दिया था उससे आप मुकर जाएं","व शि ष्ठ    अब    राजा    की    ओर    घू मे    और    धीरे    से    बो ले :    "" राजा    ,    आपको    शो भा    नहीं    देता    कि    आपने    जिस    ची ज़    का    एक    बार    व चन    दिया    था    उससे    आप    मु कर    जाए ं ",98,41
38,"केवल तब जब उनको अर्जुन की हताशा की हद समझ में आई, कृष्ण ने अपना रवैया बदला और दुनिया में धार्मिक संघर्षों के रहस्य को सिखाना शुरू किया","केवल    तब    जब    उन को    अर् जु न    की    ह ता शा    की    हद    समझ    में    आई ,    कृष्ण    ने    अपना    र वै या    बद ला    और    दुनिया    में    धार्मिक    संघ र् षों    के    रह स्य    को    सि खाना    शुरू    किया ",107,41
39,"जैसे-जैसे आप पात्र में चावल का आटा डाल रहे हों, बीच-बीच में आप कम मात्रा में घिसा हुआ नारियल भी डालें","जैसे-जैसे    आप    पात्र    में    चावल    का    आ टा    डाल    रहे    हो ं,    बी च - बीच    में    आप    कम    मात्रा    में    घि सा    हुआ    नार ियल    भी    डा लें ",81,29
40,"आप बेलनाकार पात्र में एक चम्मच-भर कद्दूकस किया हुआ नारियल मिला कर शुरू कर सकते हैं, जिसके बाद अच्छी तरह मिश्रित चावल का आटा उसमें मिला दें","आप    बे ल ना कार    पात्र    में    एक    च म्म च - भर    क द् दू कस    किया    हुआ    नार ियल    मिला    कर    शुरू    कर    सकते    हैं,    जिसके    बाद    अच्छी    तरह    मिश्रित    चावल    का    आ टा    उसमें    मिला    दें ",112,39
41,महाराजा रणजीत सिंह के दान के कारण 1835 ई,महारा जा    रण जीत    सिंह    के    दान    के    कारण    18 35    ई ,32,12
42,के आस-पास नांदेड में एक सुंदर और असाधारण गुरुद्वारे का निर्माण हुआ जिसमें जटिल नक्काशी वाला एक भव्य स्वर्ण गुंबद है,के    आस-पास    ना ं दे ड    में    एक    सु ंदर    और    अ साधारण    गुरु द्व ारे    का    निर्माण    हुआ    जिसमें    जटिल    न क्का शी    वाला    एक    भव ्य    स्वर्ण    गु ंब द    है ,95,33
43,सामवेद इन चुनी हुई ऋचाओं का एक संग्रह है जिन्हें प्रस्तावित छंद या लयबद्ध ताल पर निर्धारित करते हुए स्वरों में व्यवस्थित किया गया है,साम वे द    इन    चु नी    हुई    ऋ चा ओं    का    एक    संग्रह    है    जिन्हें    प्रस्ता वित    छ ंद    या    ल य बद्ध    ताल    पर    निर्धारित    करते    हुए    स्व रों    में    व्यवस्थित    किया    गया    है ,108,35
44,वाल्मीकि द्वारा किए गए राजधानी कोशल के वर्णन से यह सुस्पष्ट है किअयोध्या की प्राचीन राजधानी हमारे आधुनिक शहरों से किसी भी तरह से कम नहीं थी,वा ल् मी कि    द्वारा    किए    गए    राजधानी    को शल    के    वर्णन    से    यह    सु स्पष्ट    है    कि अ यो ध्य ा    की    प्राचीन    राजधानी    हमारे    आधुनिक    शहरों    से    किसी    भी    तरह    से    कम    नहीं    थी ,113,36
45,"एक बार ऐसा कह देने पर कि 'मैं यह करूँगा', तुम्हारे पास इसे करने के अलावा कोई विकल्प नहीं रह जाता है","एक    बार    ऐसा    क ह    देने    पर    कि    ' मैं    यह    कर ू ँ गा ' ,    तुम्ह ारे    पास    इसे    करने    के    अलावा    कोई    विकल्प    नहीं    रह    जाता    है ",78,30
46,"हाल के वर्षों में, रुपये की विनिमय दर तथा विदेशी मुद्रा आरक्षित भंडार की पर्याप्तता पर भिन्न-भिन्न दृष्टिकोण सामने आए हैं","हाल    के    वर्षों    में,    रुपये    की    वि नि मय    दर    तथा    विदेशी    मुद्रा    आ रक्षित    भ ंडा र    की    पर्या प्त ता    पर    भि न् न- भिन्न    दृष्टिकोण    सामने    आए    हैं ",101,31
47,"जब कोई क्रेडिट कार्ड खाता तीन दिन से अधिक पिछला बकाया दिखाता है, केवल तभी बैंक साख सूचना कंपनियों (सी","जब    कोई    क्रेडिट    कार्ड    खाता    तीन    दिन    से    अधिक    पिछ ला    ब का या    दिखा ता    है,    केवल    तभी    बैंक    सा ख    सूचना    कंपनियों    ( सी ",82,26
48,आई,आई ,2,1
49,सी,सी ,2,1
50,) को सूचित कर सकते हैं कि इसका पिछला बकाया है या देर से भुगतान शुल्क इत्यादि जैसा जुर्माना लगा सकते हैं,)    को    सूचित    कर    सकते    हैं    कि    इसका    पिछ ला    ब का या    है    या    देर    से    भुगतान    शुल्क    इ त्या दि    जैसा    जु र् माना    लगा    सकते    हैं ,82,29
51,देश अपनी आर्थिक स्थिति में सुधार करने हेतु विदेशों से प्रत्यक्ष निवेश को बढ़ावा दे सकते हैं,देश    अपनी    आर्थिक    स्थिति    में    सुधार    करने    हे तु    वि देशों    से    प्रत्यक्ष    निवेश    को    बढ़ावा    दे    सकते    हैं ,75,19
52,"तथापि, पैकेज के त्वरित कार्यान्वयन के लिए प्रोत्साहन के रूप में,अगर अनुमोदित पैकेज बैंक द्वारा आवेदन प्राप्त करने के 90 दिनों के भीतर कार्यान्वित किया जाता है तो आस्ति वर्गीकरण की स्थिति बैंक द्वारा पुनर्रचना का आवेदन प्राप्त करने के समय वाले स्तर पर पुनः स्थापित की जा सकती है","त था पि ,    पै के ज    के    त्व र ित    कार् या न् व यन    के    लिए    प्रोत्सा हन    के    रूप    में , अगर    अनु मो दित    पै के ज    बैंक    द्वारा    आवे दन    प्राप्त    करने    के    90    दिनों    के    भीतर    कार् या न् वित    किया    जाता    है    तो    आ स् ति    वर्गी करण    की    स्थिति    बैंक    द्वारा    पुन र ्र चना    का    आवे दन    प्राप्त    करने    के    समय    वाले    स्तर    पर    पुन ः    स्थापित    की    जा    सकती    है ",228,80
53,"क्या निजी पूँजी संचय की गतिशीलता अनिवार्य रूप से धन के संकेन्द्रण को कुछ ही लोगों तक सीमित कर देती है, या विकास, प्रतियोगिता, तथा तकनीकी प्रगति की प्रतिकारी शक्तियों के परिणामस्वरूप असमानता कम होने लगती है","क्या    निजी    पू ँ जी    सं च य    की    गति शी लता    अ निवा र्य    रूप    से    धन    के    संके न् द्र ण    को    कुछ    ही    लोगों    तक    सीमित    कर    देती    है,    या    विका स,    प्रतियोगि ता,    तथा    तकनी की    प्र गति    की    प्रति कारी    शक् तियों    के    परिणामस्वरूप    अस मान ता    कम    होने    लगती    है ",169,56
54,यह बाज़ार में अत्यधिक अस्थिरता को कम करने और स्फीति को अत्यधिक बढ़ने से रोकने के लिए हस्तक्षेप करता है,यह    बा ज़ार    में    अत्यधिक    अ स्थि रता    को    कम    करने    और    स् फी ति    को    अत्यधिक    बढ़ने    से    रोकने    के    लिए    हस्त क्षेप    करता    है ,83,26
55,दूसरी तिमाही के उच्च आवृत्ति आँकड़े दर्शाते हैं कि आर्थिक संचालन अब भी मजबूत है,दूसरी    ति मा ही    के    उच्च    आ वृत्ति    आँ क ड़े    दर्शा ते    हैं    कि    आर्थिक    संचालन    अब    भी    मजबूत    है ,65,21
56,"समष्टि अर्थशास्त्र में, विषय विशिष्ट रूप से एक राष्ट्र होता है और इसके बाज़ार किस प्रकार से उन व्यापक घटनाओं को उत्पन्न करने में एक-दूसरे को प्रभावित करते हैं जिसे अर्थशास्त्री समग्र चर कहते हैं","सम ष्टि    अर्थ शास्त्र    में,    विषय    विशिष्ट    रूप    से    एक    राष्ट्र    होता    है    और    इसके    बा ज़ार    किस    प्रकार    से    उन    व्यापक    घटनाओं    को    उत्पन्न    करने    में    एक-दूसरे    को    प्रभावित    करते    हैं    जिसे    अर्थ शास् त्री    सम ग्र    चर    कहते    हैं ",160,41
57,चल निधि का अर्थ है किस हद तक अल्पकाल में पूरे बाजार भाव से बहुत कम अंतर पर वित्तीय संपत्ति बेची जा सकती है,चल    नि धि    का    अर्थ    है    किस    हद    तक    अल्प काल    में    पूरे    बाजार    भाव    से    बहुत    कम    अंतर    पर    वित्तीय    संपत्ति    बे ची    जा    सकती    है ,83,27
58,"मोटे तौर पर, आय मान्यता की नीति व्यक्तिनिष्ठ कारणों पर आधारित होने के बजाय वस्तुनिष्ठ और वसूली के विवरण पर आधारित होनी चाहिए","मो टे    तौर    पर,    आय    मान्यता    की    नीति    व्यक्ति नि ष्ठ    कारणों    पर    आधारित    होने    के    बजाय    वस्तु नि ष्ठ    और    व सू ली    के    विवरण    पर    आधारित    होनी    चाहिए ",102,30
59,"इसलिए, ब्याज जमा करने की तारीख के संदंर्भ में ब्याज की ऐसी राशियाँ अतिदेय नहीं रह जातीं, और परिणामस्वरूप अनर्जक आस्ति हो जाती हैं","इस लिए,    ब्याज    जमा    करने    की    तारीख    के    सं दं र् भ    में    ब्याज    की    ऐसी    रा श ियाँ    अति दे य    नहीं    रह    जा ती ं,    और    परिणामस्वरूप    अन र् जक    आ स् ति    हो    जाती    हैं ",106,38
60,भारत की सबसे त्वरित भुगतान प्रणाली - यूपीआई - को अन्य क्षेत्राधिकारों के उसी के समान भुगतान प्रणालियों से जोड़ने की जारी पहल सहित भारत की भुगतान प्रणालियों को अन्य क्षेत्राधिकार की प्रणालियों से जोड़ने की संभावना से धन के प्रेषण सहित सीमा-पार के साथ भुगतान व्यवस्थाओं में सुधार होगा,भारत    की    सबसे    त्व र ित    भुगतान    प्रणाली    -    यू पी आई    -    को    अन्य    क्षे त्रा धि कारों    के    उसी    के    समान    भुगतान    प्रणा लियों    से    जो ड़ने    की    जारी    पह ल    सहित    भारत    की    भुगतान    प्रणा लियों    को    अन्य    क्षे त्रा धि कार    की    प्रणा लियों    से    जो ड़ने    की    संभावना    से    धन    के    प्रे षण    सहित    सीमा - पार    के    साथ    भुगतान    व्यव स्था ओं    में    सुधार    होगा ,233,71
61,बिजलीघरों और औद्योगिक (खाद) संयंत्रों में अपने उपयोग के कारण तरलीकृत प्राकृतिक गैस (एल,बि ज ली घरों    और    औद्यो गिक    ( खा द )    सं य ंत्र ों    में    अपने    उपयोग    के    कारण    तर ली कृत    प्राकृतिक    गैस    ( ए ल ,73,28
62,एन,ए न ,2,2
63,जी,जी ,2,1
64,) ऊर्जा क्षेत्र में बहुत महत्वपूर्ण होती जा रही है,)    ऊर्जा    क्षेत्र    में    बहुत    महत्वपूर्ण    होती    जा    रही    है ,41,10
65,"हालांकि विपणन स्थल आपको बिक्री बढ़ाने देते हैं, पर वे आपको बहुत समय तक रहने वाली कंपनी या बिक्री के योग्य ब्रांड नहीं बनाने देते","हालांकि    वि प णन    स्थल    आपको    बिक्री    बढ़ाने    देते    हैं,    पर    वे    आपको    बहुत    समय    तक    रहने    वाली    कंपनी    या    बिक्री    के    योग्य    ब्रांड    नहीं    बनाने    देते ",104,27
66,भुगतान के पारितंत्र में अपने महत्वपूर्ण योगदान के कारण भुगतान संग्राहकों (पी,भुगतान    के    पारि तंत्र    में    अपने    महत्वपूर्ण    योगदान    के    कारण    भुगतान    सं ग्राहकों    ( पी ,65,15
67,ए,ए ,1,1
68,) को मार्च 2022 में नियमों के तहत कर दिया गया और उन्हें भुगतान प्रणाली संचालकों (पी,)    को    मार्च    2022    में    नियमों    के    तहत    कर    दिया    गया    और    उन्हें    भुगतान    प्रणाली    संचा ल कों    ( पी ,67,20
69,एस,ए स ,2,2
70,ओ,ओ ,1,1
71,) के रूप में मनोनीत किया गया,)    के    रूप    में    मनो नी त    किया    गया ,22,9
72,"वर्तमान विनियम, उन्हीं भुगतान समूहकों पर लागू होते हैं जो ऑनलाइन या ई-वाणिज्यिक लेन-देनों का प्रक्रमण करते हैं","वर्तमान    वि निय म,    उन् हीं    भुगतान    समू ह कों    पर    लागू    होते    हैं    जो    ऑनलाइन    या    ई- वाणिज ्य िक    ले न- दे नों    का    प्र क्रमण    करते    हैं ",93,30
