sentence_id,original,tokenized,char_count,token_count
19,"पाव भाजीः हें महाराष्ट्रांतलें फास्ट फूड खाण, तातूंत चडशी लोणी घालून केल्ली भाज्यांची दाट कडी (भाजी) आसता आनी वांगडा मोव ब्रॅड रोल (पाव) दितात","पाव    भा जी ः    हें    महाराष्ट्र ांतलें    फा स्ट    फू ड    खा ण,    तातूंत    चडशी    लो णी    घालून    केल्ली    भा ज ्यांची    दा ट    कड ी    ( भा जी )    आसता    आनी    वांगडा    मो व    ब्रॅ ड    रो ल    ( पाव )    दितात ",119,43
20,"लाल देड आनी हब्बा खातुन हांच्यो कश्मिरी रचना तांच्या गूढ रस आनी तीव्र वेदनेच्या अभिव्यक्ती खातीर वळखतात, मिराबाईच्यो राजस्थानी रचना तांच्या विलक्षण भक्ती गुणां खातीर, अंदालाची तामिळांतली गूढ रचना आनी अक्का महादेवीची कन्नडांतली वचनां हीं त्या तेंपावेल्या साहित्यांत बायलांनी दिल्ल्या महान योगदानाची गवाय आसात","लाल    दे ड    आनी    ह ब् बा    खा तु न    ह ांच्यो    क श् मि री    रच ना    तांच्या    गू ढ    रस    आनी    ती व् र    वेद ने च्या    अभि व्यक्ती    खातीर    वळख तात,    मि रा बा ई च्यो    राजस्था नी    रच ना    तांच्या    वि लक्ष ण    भ क्ती    गु णां    खातीर,    अ ंद ाल ाची    ता मि ळ ांतली    गू ढ    रच ना    आनी    अ क् का    महा देव ीची    कन्न ड ांतली    वच नां    हीं    त्या    तें पा वेल्या    साहि त्यांत    बायल ांनी    दिल्ल्या    महा न    योग दा नाची    ग वाय    आसात ",264,94
21,बुध्दधर्मी म्युरल चित्रां आशिल्ल्यो बाघ गुहा मध्य प्रदेशांतल्या धार जिल्ल्या कडल्यान 97 किलोमीटर पयस आसात,बु ध्द धर् मी    म्यु रल    चित्रां    आशिल्ल्यो    बा घ   गु ह ा    मध्य    प्रदेशांतल्या    ध ार    ज िल्ल्या    कडल्यान    9 7    किलोमीटर    पयस    आसात ,91,25
22,"संस्कृत साहित्यांतल्या मूलम् ह्या उतराचो सामान्य अर्थ रोपाचें वा झाडाचें मूळ असो जाता, मात अळंकारीक नदरेन पावल वा सकयल्लो भाग खंयच्याय गजालीचो तळ असो जाता","संस्कृत    साहित्य ांतल्या    मू ल म्   ह्या    उतर ाचो    सामान्य    अर्थ    रो पाचें    वा    झाड ाचें    मूळ    असो    जाता,    मात    अ ळ ं कार ीक    नदरेन    पाव ल    वा    सक यल्ल ो    भाग    खंयच्याय    गजाल ीचो    तळ    असो    जाता ",130,39
23,सिंधू खोऱ्यांतली सांस्कृतीक उदरगत नामनेक पावल्या ती वेगवेगळ्या क्षेत्रांतल्या तांत्रीक गिन्यानाखातीर,सिं ध ू    खो ऱ ्य ांतली    सां स् कृ तीक    उदरगत    नामने क    पाव ल्या    ती    वेगवेगळ्या    क्षेत्र ांतल्या    तां त्र ीक    गि न्या नाखातीर ,90,26
24,सगळे कौरव मरतात; फकत पांच पांडव भाव आनी कृष्ण जिते उरतात,सगळे    क ौ र व    मर तात ;    फकत    पांच    पांड व    भाव    आनी    कृष् ण    जि ते    उर तात ,46,20
25,युध्द 18 दीस चलता आनी कौरवांक हारयतकीर तें सोंपतां,यु ध्द    18    दीस    चल ता    आनी    क ौ र व ांक    हार य तकीर    तें    सोंप तां ,42,18
26,सर्वसादारणपणान भारत म्हुणून जाणा जाल्ले जमातीचो पुर्वजांचो वाठार आशिल्ल्या आनी आधुनीक दिल्लीचे उत्तरे कडेन आशिल्ल्या हस्तीनापूर राजसत्तेचो वारसदार कोण आसतलो हाचेखातीर जाल्लो संघर्श ही महाभारताची मुखेल काणी,सर् व सादारणपणान    भारत    म्हुणून    जाणा    जाल्ले    जमा तीचो    पुर्व ज ांचो    वाठार    आशिल्ल्या    आनी    आधु नीक    दिल्ल ीचे    उत्तर े    कडेन    आशिल्ल्या    ह स् ती ना पूर    राज सत्ते चो    वार सद ार    कोण    आस तलो    हाचे खातीर    जाल्लो    संघर् श    ही    महा भारत ाची    मुखेल    का णी ,179,49
27,कर्नाटकांत मांसाहारी लोकां परस शिवराक चड आसात: तेच खातीर थंयच्या जेवणांत शिवराक पदार्थ चड आसतात,कर्नाट कांत    मां साह ारी    लोकां    परस    शिव राक    चड    आसा त :    तेच    खातीर    थंय च्या    जेव णांत    शिव राक    पदार्थ    चड    आसतात ,81,24
28,रणभूमीचेर कितें घडटा तें कथन करता तो संजय ताका जाप दिता,रण भू मी चेर    कितें    घड टा    तें    कथ न    करता    तो    सं जय    ताका    जाप    दिता ,45,17
29,तमिळांत दोन म्हाकाव्यां मेळ्ळ्यांत तीं सिलापथीकरम आनी मणिमेखलै,तमि ळ ांत    दोन    म्हा का व्य ां    मेळ्ळ ्यांत    तीं    सि ला प थ ी कर म    आनी    मणि मे ख लै,55,23
30,ह्या प्रदेशांत मिरसांगेचो पिठो सांबाळून वापरतात,ह्या    प्रदेशांत    मिर सांग ेचो    पिठ ो    सांबाळ ून    वापरतात ,42,10
31,योग हें उतर मूळ संस्कृतांतलें युज हाचे वेल्यान घेतला आनी ताचो अर्थ जोडप वा सांदप वा एकठांय येवप असो जाता,योग    हें    उतर    मूळ    संस्कृ त ांतलें    यु ज    हाचे    वेल्यान    घेतल ा    आनी    ताचो    अर्थ    जोड प    वा    सां द प    वा    एकठांय    ये वप    असो    जाता ,85,28
32,ओरिसांतल्या देवळांचेर कोरांतिल्ल्या कितलेशाच शिल्पकृतींच्या वेगवेगळ्या नमुन्यांतल्यान आयचें ओडिशी उबें जालां,ओ रि सांतल्या    देवळ ांचेर    कोरांत िल्ल्या    कितले श ाच    शिल्प कृ तीं च्या    वेगवेगळ्या    नमु न्य ांतल्यान    आय चें    ओडि शी    उब ें    जालां ,98,25
33,"वशिष्ठान आतां राजावटेन घुंवन शांतपणान सांगलेंः ""तुजी चूक जातली, राजा, एकदां उतर दिवन तें न्हयकारल्यार","व शि ष् ठ ान    आतां    राजा वटेन    घुं वन    श ांत पणान    सांग लें ः    "" तुजी    चूक    जा तल ी,    राजा ,    एकदां    उतर    दिवन    तें    न्हयकार ल्यार ",87,30
34,"""",""" ",1,1
35,अर्जुनाचे निर्शेणेची मात्रा लक्षांत येता तेन्ना कृष्ण आपलो रोख बदलता आनी ताका ह्या संवसारांतल्या धर्मकृत्यांचीं रहस्यां शिकोवपाक लागता,अर् जु नाचे    निर् शे णे ची    मा त्र ा    लक्षांत    येता    तेन्ना    कृष् ण    आपलो    रो ख    बदल ता    आनी    ताका    ह्या    संवसारांतल्या    धर्म कृ त्य ांचीं    र ह स ्यां    शि को वपाक    लाग ता ,117,37
36,"आयदनांत तांदळाचे पीठ घालतनाच, तुमी मदीं, इल्लिशी कांतिल्ली सोय घालपाक शकतात","आय द नांत    तां दळ ाचे    पी ठ    घाल तन ाच ,    तुमी    मद ीं,    इ ल्ल ि शी    कां त िल्ली    सो य    घाल पाक    शकतात ",65,27
37,लंबवाटकुळाकार आयदनांत एक चमचोभर कांतिल्ली सोय घालून तुमीं सुरवात करपाक शकतात आनी मागीर बरें तरेन एकठांय केल्लें तांदळाचे पीठ घालपाक शकतात,ल ंब वाट कुळ ा कार    आय द नांत    एक    च म चो भर    कां त िल्ली    सो य    घालून    तुम ीं    सुरवात    करपाक    शकतात    आनी    मागीर    बरें    तरेन    एकठांय    केल्लें    तां दळ ाचे    पी ठ    घाल पाक    शकतात ,117,39
38,महाराज रणजीत सिंगान दिल्ले देणगेंतल्यान सादारण इ,महारा ज    रण जीत    सिंग ान    दिल्ले    दे ण ग ेंतल्यान    सादारण    इ,42,13
39,स,स ,1,1
40,1835 वर्सा नांदेड पकदस्त घुमट आशिल्लें आनी भोवपदरी नक्षीकाम केल्लें एक सोबीत आनी अजापीत करपी गुरुद्वार बादलें,18 35    वर्सा    नां दे ड    प क द स्त    घु म ट    आशिल्लें    आनी    भो वप द री    न क्ष ी काम    केल्लें    एक    सोब ीत    आनी    अ जाप ीत    करपी    गु रु द् वार    बाद लें ,93,38
41,सामवेद हें प्रस्तावीत छंद आनी तालबद्ध मात्रांवरवीं स्वरबद्ध करून बरयल्ल्या वेंचीक ऋचांचें संकलन,साम वे द    हें    प्रस्ता व ीत    छ ंद    आनी    ताल ब द्ध    मा त्र ां वरवीं    स्वर ब द्ध    करून    बरयल्ल ्या    वेंच ीक    ऋ च ांचें    सं कल न ,83,31
42,"राजधानी कोसलाचें वाल्मिकीन वर्णन केलां तेप्रमाण, आयच्या आधुनीक शारांपरस प्राचीन अयोध्या उण्या दर्ज्याचें नाशिल्लें","राजधानी    को सल ाचें    वा ल् मि क ीन    वर्णन    केल ां    ते प्रमा ण,    आय च्या    आधु नीक    शार ांपरस    प्र ाच ीन    अ यो ध ्या    उण्या    दर्ज ्याचें    नाशिल्लें ",101,32
43,"एक फावट म्हटलें, 'हांव करतां', तें करपाबगर तुजेकडेन पर्याय ना","एक    फावट    म्हट लें,    ' हांव    कर तां ' ,    तें    करपा बगर    तुजेकडेन    पर्याय    ना ",52,16
44,"हालींच्या दिसांनी, रुपयाच्या विनिमय दराविशीं आनी आमच्या फॉरॅक्स रिझर्वांच्या फावोशेपणाविशीं वेगवेगळीं मतां आसात","हाल ींच्या    दिस ांनी,    रुपय ाच्या    वि निम य    द रा विशीं    आनी    आमच्या    फॉ रॅ क्स    रि झ र्व ांच्या    फाव ो शे पणा विशीं    वेगवेगळीं    म तां    आसात ",99,30
45,"क्रॅडिट कार्ड खात्यांतलें आदलें देणें तीन दिसां परस चड दीस फारीक करपाचें उरता, तेन्नाच बँक क्रॅडिट म्हायती कंपन्यांक (सी","क्रॅ डि ट    कार्ड    खा त्य ांतलें    आद लें    दे णें    तीन    दिस ां    परस    चड    दीस    फारीक    करपाचें    उर ता,    तेन्न ाच    बँक    क्रॅ डि ट    म्हायती    कंपन्य ांक    ( सी ",102,32
46,आय,आ य ,2,2
47,सी,सी ,2,1
48,") क्रॅडिट कार्ड खात्याचें आदलें देणें आसा म्हुणून कळयता वा दंडाचें मोल लायता, देखीक, आसली जाल्यार, कळाव जाल्ल्याची फारीकणी मोल बी",")    क्रॅ डि ट    कार्ड    खा त्य ाचें    आद लें    दे णें    आसा    म्हुणून    कळ य ता    वा    द ंड ाचें    मोल    लाय ता,    देखीक,    आस ली    जाल्यार,    कळ ाव    जाल्ल ्याची    फारीक णी    मोल    बी ",109,36
49,आपली अर्थीक परिस्थिती सुदारपा खातीर देश अंतर्गत थेट गुंतवणूकेक प्रोत्साहन दिवपाक शकतात,आपली    अर्थीक    परिस्थिती    सुदार पा    खातीर    देश    अं तर् गत    थेट    गुंतवण ू केक    प्रोत्साह न    दिवपाक    शकतात ,75,18
50,"पूण, पॅकेजीचे जलद अंमलबजावणे खातीर उत्तेजन म्हुणून, जर मान्यतायप्राप्त पॅकेज बँकेन आपणाक अर्ज मेळ्ळा तेन्ना सावन 90 दिसां भितर वेव्हारांत हाडली, जाल्यार बँकेक जेन्ना पुनर्रचणूकेचो अर्ज मेळिल्लो तेन्ना मालमत्तेच्या वर्गीकरणाचो दर्जो घडये आशिल्लो ते स्थितींत पुनर्स्थापीत करूं येता","पूण,    पॅ के जी चे    जल द    अं मल ब जा वण े    खातीर    उत्ते जन    म्हु ण ून,    जर    मान ्य ताय प्रा प्त    पॅ के ज    बँ केन    आप णाक    अर् ज    मेळ्ळ ा    तेन्ना    सावन    90    दिस ां    भितर    वेव्ह ार ांत    हाड ली,    जाल्यार    बँ केक    जेन्ना    पुन र ्र च णू केचो    अर् ज    मेळ िल्लो    तेन्ना    मालमत् ते च्या    वर्गी करण ाचो    दर्जो    घडये    आशिल्लो    ते    स्थि तींत    पुनर् स्थापीत    करूं    येता ",242,78
51,"खाजगी भांवडवलाच्या संचयाक लागून निमणे संपत्ती थोड्याशाच हातांमदीं वता, काय वाड, सर्त, आनी तंत्रगिन्यान विकासाच्या समतोलाच्यो शक्ती असमानता उणी करतात","खाजगी    भ ांवड व लाच्या    सं च य ाक    लागून    निम णे    सं पत्ती    थोड ्या श ाच    हा तां मदीं    व ता,    काय    वाड ,    सर् त,    आनी    तंत्र गिन ्यान    विका साच्या    सम तो ल ाच्यो    शक् ती    अस मान ता    उणी    करतात ",129,45
52,बेसुमार अस्थिरताय आडावपा खातीर आनी अपेक्षांक आलाशिरो दिवपा खातीर तो बाजारांत हस्तक्षेप करता,बे सुमार    अ स्थि र ताय    आडा वपा    खातीर    आनी    अपे क्ष ांक    आलाशि रो    दि वपा    खातीर    तो    बाजार ांत    हस्त क्षे प    करता ,79,25
53,अर्थीक वेव्हार लवचीक उरता हें क्यू2 खातीर आशिल्लो उच्चतम-वारंवारतायेचो तपशील दाखयता,अर्थीक    वेव्हार    ल वच ीक    उर ता    हें    क्यू 2    खातीर    आशिल्लो    उ च् च त म - वार ं वार ताये चो    तप शील    दाखय ता ,73,27
54,"सर्वसमावेशक अर्थवेवस्थेंत, मुखेल विशय आसता तो म्हटल्यार राष्ट्र आनी एक व्हडलें वास्तव घडोवपाखातीर बाजारांचें कशें आदान-प्रदान जाता तें, अर्थशास्त्री ताका वट्ट बदल म्हणटात","सर् व समा वे शक    अर्थ वेवस्थ ें त,    मुखेल    विशय    आसता    तो    म्हटल्यार    रा ष्ट्र    आनी    एक    व्हडलें    वास्त व    घड ोवपाखातीर    बाजार ांचें    कशें    आ दा न- प्र दान    जाता    त ें,    अर्थ शास्त्र ी    ताका    वट्ट    बदल    म्हणटात ",148,41
55,सामक्या कमी वेळाची चत्राय दिवन बाजारांत चलता ताचे कितल्या लागिंच्या दरान अर्थीक मालमत्ता विकपाक जाता ती मोडणी,सामक ्या    कमी    वेळ ाची    च त्र ाय    दिवन    बाजार ांत    चल ता    ताचे    कि तल्या    लाग ि ं च्या    द रान    अर्थीक    मालमत् ता    विक पाक    जाता    ती    मोड णी ,93,31
56,"विस्तृतपणान, येणावळ मान्यतायेचें धोरण हें काल्पनीक तर्कांचेर न्हय जाल्यार वस्तुनिश्ठ आनी वसुलीच्या नोंदींचेर आदारीत आसपाक जाय","वि स्त ृत पणान,    येणावळ    मान ्य ताये चें    धोर ण    हें    का ल्प नीक    तर् क ांचेर    न्हय    जाल्यार    व स्तु निश् ठ    आनी    व सु लीच्या    नोंद ींचेर    आदारीत    आसपाक    जाय ",110,33
57,"देखून, कळंतराची असली रक्कम, कळंतराच्या खर्चांत दाखोवपाच्या तारके संदर्भांत, देणें जायना आनी ताका लागून एन","देखू न,    कळ ं तर ाची    अस ली    रक्क म,    कळ ं तर ाच्या    खर्च ांत    दाखो वपाच्या    तार के    संदर् भ ांत,    दे णें    जायना    आनी    ताका    लागून    ए न ",91,31
58,पी,पी ,2,1
59,ए,ए ,1,1
60,यबी,य बी ,3,2
61,हेर अधिकारक्षेत्रां भितरल्यान जोडपाचो सध्याचो बेगोबेग फारीकणी पद्दतीचो - यू,हेर    अधि कार क्षेत्र ां    भितर ल्यान    जोड पाचो    स ध्य ाचो    बे गो बे ग    फारीक णी    पद्द तीचो    -    य ू ,66,23
62,पी,पी ,2,1
63,आय,आ य ,2,2
64,"- उपक्रम धरून हेर तसल्याच पद्दतींतल्यान भारताची फारीकणी पद्दत हेर अधिकारक्षेत्रांकडेन जोडपाचे शक्यतायेक लागून, शिमेपलतडचो दुडू परत धाडपाची धरून फारीकणेची मांडावळ सुदारतली","-    उप क्रम    धरून    हेर    त स ल्य ाच    पद्द तीं तल्यान    भारत ाची    फारीक णी    पद्दत    हेर    अधि कार क्षेत्र ांकडेन    जोड पाचे    शक ्य ताये क    लागून,    शिमे प ल त ड चो    दु डू    परत    धाड पाची    धरून    फारीक णे ची    मांड ावळ    सुदार तली ",149,48
65,उर्जेच्या मळार द्रवीक सैमीक गॅसाक चड म्हत्व येवपाक लागलां कारण ताचो वापर विजेचे प्लांट आनी उद्देगीक (खत) प्लांट चलोवपा खातीर जाता,उर् जे च्या    मळ ार    द्र वीक    सैमीक    गॅ साक    चड    म्हत्व    ये वपाक    लाग लां    कारण    ताचो    वापर    वि जे चे    प् लां ट    आनी    उद्देग ीक    ( ख त)    प् लां ट    चलो वपा    खातीर    जाता ,109,38
66,"मात, जरी बाजारपेठो तुमकां तुमची विक्री वाडोवपाक दिता आसले तरीय ते सातत्यान तुमचो वेवसाय वाडोवपाक वा तुमचो बाजारांतलो ब्रँड तयार करपाक तुमकां सक्षम करनात","मात,    जरी    बाजार पे ठ ो    तुमकां    तुमची    विक्री    वाड ोवपाक    दिता    आस ले    तर ीय    ते    सात त ्यान    तुमचो    वेवसाय    वाड ोवपाक    वा    तुमचो    बाजार ांतलो    ब्र ँड    तयार    करपाक    तुमकां    स क्ष म    कर नात ",129,38
67,फारीकणेचे अर्थीक वेवस्थेंत फारीकणी एकठावप्यांची (पी,फारीक णे चे    अर्थीक    वेवस्थ ेंत    फारीक णी    एकठ ा वप ्यांची    ( पी ,46,14
68,ए,ए ,1,1
69,) भुमिका म्हत्वाची आसता आनी देखून मार्च 2020 त कायद्यांखाला हाडून तांकां फारीकणी वेवस्था एकठावपी (पी,)    भुमिका    म्हत्वाची    आसता    आनी    देखून    मार्च    2020    त    कायद ्यां खाला    हाड ून    तांकां    फारीक णी    वेवस्था    एकठ ा वपी    ( पी ,85,23
70,एस,ए स ,2,2
71,ओ,ओ ,1,1
72,) अशें पद दिलें,)    अशें    पद    दि लें ,12,5
73,"मात, सध्याचे नेम, ऑनलायन प्रक्रिया करपी फारीकणी एकठांवप्यांक वा ई-कॉमर्स वेव्हारांक लागू पडटात","मात,    स ध्य ाचे    नेम ,    ऑनलायन    प्रक्रिया    करपी    फारीक णी    एकठ ां वप ्यांक    वा    ई - कॉ म र्स    वेव्ह ार ांक    लागू    पड टात ",82,27
74,"रिकार्डोच्या निरीक्षणाप्रमाण तुलनात्मक लाब पळयलो जाल्यार, अमर्याद फायदो आशिल्लीं उत्पादनां निर्गत जातात, आनी अमर्याद फायदो आशिल्ल्या उत्पादनांची आयात ते तुळेंत उणी आसा (सकारात्मक आसली तरी) तेन्ना असल्या देशाक वेपारांतल्यान अजूनय फायदो जावं येता","रि कार् डो च्या    नि री क्ष णा प्रमाण    तु ल ना त्मक    ला ब    पळ यलो    जाल्यार,    अ मर्या द    फायदो    आशिल्लीं    उत्पाद नां    निर् गत    जा तात,    आनी    अ मर्या द    फायदो    आशिल्ल्या    उत्पाद न ांची    आय ा त    ते    तुळ ेंत    उणी    आसा    ( स कारात्मक    आस ली    तर ी )    तेन्ना    अस ल्या    दे शाक    वेपार ांतल्यान    अजूनय    फायदो    जावं    येता ",212,65
75,पोरूंच्या 6,पोर ूं च्या    6 ,10,4
76,7 टक्क्यां आड 9 सप्टेंबर 2022 मेरेन वर्साकणकणी येवपी बँकेची जमा 16,7    टक्क ्यां    आड    9    सप्टेंबर    2022    मेरेन    वर्सा कण क णी    येवपी    बँ के ची    ज मा    16 ,55,19
77,2 टक्के अदीक गतीन वाडली,2    टक्के    अदीक    ग तीन    वाड ली ,19,7
