sentence_id,original,tokenized,char_count,token_count
15,"பேராசிரியர் அசித்குமார் பந்தோபாத்யாய் 1994 & 1995இல் தனது சொந்த ஊராகிய ஹவுராவின் முழுமையான வரலாற்றைத் தொகுப்பதில் ஒரு முன்னோடியாகப் பங்கு வகித்தார், அதற்கு ஹவுரா சாஹரேர் இதிப்ரிதோ (முதல் மற்றும் இரண்டாம் தொகுப்பு) எனப் பெயரிடப்பட்டது","பேரா சிரிய ர்    அ சி த்க ு மார்    பந்த ோ பாத ்ய ாய்    199 4    &   199 5இல்    தனது    சொந்த    ஊ ராக ிய    ஹ வு ராவின்    முழுமையான    வரலாற்ற ைத்    தொகு ப ்ப தில்    ஒரு    முன் னோ டிய ாகப்    பங்கு    வகி த ்த ார்,    அதற்கு    ஹ வு ரா    சா ஹ ரே ர்    இ தி ப் ரி தோ    ( முதல்    மற்றும்    இரண்டாம்    தொகு ப ்பு )    என ப்    பெயரிட ப ்ப ட ்ட து ",207,72
16,"சைத்திய மண்டபத்தின் முகப்பில் அரைவட்ட சைத்திய முன்வளைவின் பாங்கு பிரதானமாகத் தோற்றமளிக்கிறது, அதில் வெளிப்புற மர வேலைப்பாட்டுடன் ஒரு திறந்தநிலை முன்பக்கம் உள்ளது, சில இடங்களில் அந்தப் பிரதானமாகத் தோன்றும் சைத்திய முன்வளைவு ஜன்னல் இருப்பதில்லை","சை த ்த ிய    மண்ட பத ்த ின்    முக ப ்ப ில்    அர ைவ ட ்ட   சை த ்த ிய    முன் வள ை வின்    பா ங்கு    பிர தான மாகத்    தோற்ற ம ளி க ்கிற து,    அதில்    வெளி ப ்ப ுற    ம ர    வேலை ப ்ப ா ட ்ட ுடன்    ஒரு    திற ந்த நிலை    முன்ப க ்க ம்    உள்ளது,    சில    இடங்களில்    அந்தப்    பிர தான மாகத்    தோன்ற ும்    சை த ்த ிய    முன் வள ை வு    ஜ ன் னல்    இரு ப ்ப த ில் லை ",217,83
17,"தலைமுறை தலைமுறைகளாக 'மஹராஜ்' மற்றும் 'கான்சாமாக்கள்' (இந்தியாவில் சமையல் நிபுணர்களுக்கு வழங்கும் பாரம்பரியப் பெயர்) நூற்றாண்டுகளின் காலவோட்டத்தில் சமையல் பக்குவங்களைப் பரிபூரணப் படுத்தியுள்ளனர், இந்தச் சமையல் பக்குவங்கள் ஆயிரக்கணக்கான ஆண்டுகளாக சொல்வழி மரபு மூலம் தொடர்ந்து வந்துள்ளன","தலை முறை    தலை முற ைகள ாக    ' ம ஹ ராஜ் '    மற்றும்    ' க ான்ச ா மாக ்கள ் '    ( இந்தியாவில்    ச மைய ல்    நிபுண ர்கள ுக ்க ு    வழங்கும்    பாரம்பரிய ப்    பெயர் )    நூற்றாண்ட ு களின்    கால வோ ட ்ட த ்த ில்    ச மைய ல்    பக ்க ுவ ங்களைப்    பரி பூ ரண ப்    படு த ்த ிய ுள்ள னர்,    இந்தச்    ச மைய ல்    பக ்க ுவ ங்கள்    ஆயிர க ்க ண க ்க ான    ஆண்டுகளாக    சொ ல் வழி    மர பு    மூலம்    தொடர்ந்து    வந்த ுள்ள ன ",257,88
18,"பாரம்பரியமாக, இந்த உணவுகளை வாஸ்தா வஸா எனும் தலைமைச் சமையல்காரரும் அவருக்கு உதவும் வஸாக்கள் எனும் சமையல்காரர்களின் குழுவும் தான் சமைப்பார்கள்","பாரம்பரிய மாக,    இந்த    உண வுகளை    வா ஸ்த ா    வ ஸ ா    எனும்    தலை ம ைச்    ச மைய ல்க ார ரும்    அவரு க ்க ு    உதவும்    வ ஸ ாக ்கள்    எனும்    ச மைய ல்க ார ர்களின்    குழுவ ும்    தான்    ச மை ப ்ப ார்கள் ",125,43
19,"பாவ் பாஜி மகாராஷ்டிரத்தைச் சேர்ந்த ஒரு துரித உணவு, அதில் வழக்கமாக வெண்ணையில் செய்யும் கெட்டியான காய்கறிக் குழம்பும் (பாஜி) அதனுடன் சேர்த்துச் சாப்பிட மிருதுவான ரொட்டித் துண்டும் (பாவ்) இருக்கும்","பா வ்    பா ஜி    மகாராஷ்டிர த ்த ைச்    சேர்ந்த    ஒரு    து ரி த    உண வு,    அதில்    வழ க ்க மாக    வெ ண்ண ையில்    செய்யும்    கெ ட ்ட ியான    காய ்க ற ிக்    குழ ம்ப ும்    ( பா ஜி )    அதன ுடன்    சே ர்த ்த ுச்    சா ப ்ப ிட    ம ிரு துவ ான    ரொ ட ்ட ித்    து ண்டும்    ( பா வ் )    இரு க ்க ும் ",172,67
20,"லல் தத் மற்றும் ஹப்பா காத்தூனின் காஷ்மீரி கவிதைகள் மறைஞானப் போக்கும் தீவிர வேதனை வெளிப்பாடும் கொண்டுள்ளன, ராஜஸ்தானி மொழியில் உள்ள மீராபாய் கவிதைகள் தனித்துவமிக்க இறைபக்தித் தன்மைக்குப் பெயர்போனவை, தமிழில் ஆண்டாளின் மறைஞானக் கவிதைகளும் கன்னடத்தில் அக்கா மகாதேவியின் வசனங்களும் அந்தக் காலகட்டத்தின் இலக்கியத்திற்குப் பெண்கள் அளித்த மாபெரும் பங்களிப்பின் சான்றுகளாக விளங்குகின்றன","ல ல்    த த்    மற்றும்    ஹ ப ்ப ா    கா த ்த ூ னின்    காஷ்மீ ரி    க வித ைகள்    மற ைஞ ான ப்    போ க ்க ும்    தீவிர    வே தன ை    வெளி ப ்ப ா டும்    கொண்ட ுள்ளன,    ராஜஸ்தான ி    மொழியில்    உள்ள    மீ ரா பாய்    க வித ைகள்    தனி த ்த ுவ மிக ்க   இற ை பக்த ித்    தன் மை க ்க ுப்    பெயர் போன வை,    தமிழ ில்    ஆண்ட ாள ின்    மற ைஞ ான க்    க வித ைகளும்    க ன் ன ட த ்த ில்    அக ்க ா    மகா தேவ ியின்    வ சன ங்களும்    அந்தக்    கால கட ்ட த ்த ின்    இல க ்க ிய த ்த ிற்க ுப்    பெண்கள்    அள ித ்த   மாபெரும்    பங்கள ி ப ்ப ின்    சான்ற ுகள ாக    விளங்கு கின்ற ன ",338,125
21,பௌத்த சுவரோவியங்களைக் கொண்ட பாக் குகைகள் மத்தியப் பிரதேசத்தின் தார் மாவட்டத்திலிருந்து 97 கிலோமீட்டர் தொலைவில் அமைந்துள்ளன,பௌ த ்த   சு வர ோ விய ங்களைக்    கொண்ட    பாக ்    குக ைகள்    மத ்த ிய ப்    பிரதேச த ்த ின்    தா ர்    மா வட ்ட த ்த ிலிருந்து    9 7    கிலோ மீ ட ்ட ர்    தொலைவில்    அமைந்த ுள்ள ன ,110,40
22,"சம்ஸ்கிருத இலக்கியத்தில் மூலா என்ற சொல் அதன் வழக்கமான பொருளில் ஒரு செடி அல்லது மரத்தின் வேரைக் குறிக்கிறது, எனினும் குறியீடு ரீதியாக அது ஒன்றின் அடிப்பாகம், கீழ்ப்பகுதி அல்லது அடிப்பகுதி என்பதைக் குறிக்கிறது","ச ம் ஸ்க ிரு த    இல க ்க ிய த ்த ில்    மூல ா    என்ற    சொல்    அதன்    வழ க ்க மான    பொருள ில்    ஒரு    செ டி    அ ல் ல து    மர த ்த ின்    வே ரைக்    குறி க ்கிற து,    எனினும்    குறியீடு    ரீதியாக    அது    ஒன்ற ின்    அடி ப ்ப ாக ம்,    கீழ ்ப ்ப குதி    அ ல் ல து    அடி ப ்ப குதி    என்பதைக்    குறி க ்கிற து ",183,68
23,சிந்து சமவெளி நாகரிகம் பல்வேறு துறைகளைச் சார்ந்த தொழில்நுட்ப அறிவுக்குப் பிரசித்தி பெற்றது,சிந்து    சம வெளி    நாக ரி கம்    பல்வேறு    துற ைகள ைச்    சார்ந்த    தொழில்நுட்ப   அறிவு க ்க ுப்    பிர சித ்த ி    பெற்ற து ,81,22
24,"கௌரவர்கள் அனைவரும் மடிந்து போகிறார்கள், பஞ்ச பாண்டவர்களும் ஸ்ரீகிருஷ்ணரும் மட்டுமே உயிர்தப்புகின்றனர்","கௌர வர்கள்    அனைவரும்    ம டி ந்து    போ கிறார்கள்,    பஞ்ச   பாண்ட வர்களும்    ஸ் ரீ கிருஷ்ண ரும்    மட ்ட ுமே    உயிர ்த ப ்பு கின்ற னர் ",93,24
25,"போர் பதினெட்டு நாட்கள் உக்கிரமாக நடக்கிறது, இறுதியில் கௌரவர்கள் தோல்வியடைகின்றனர்","போர்    பதி னெ ட ்டு    நாட்கள்    உ க ்க ிர மாக    நட க ்கிற து,    இறுதியில்    கௌர வர்கள்    தோல்விய டை கின்ற னர் ",74,22
26,"அஸ்தினாபுரத்தின் ஆட்சிக்கு வாரிசு யார் என்ற சண்டை தான் மகாபாரதத்தின் மையக் கதை, அந்த ராஜ்யம் இன்றைய தில்லியை அடுத்து வடக்கே இருந்தது, அதுவே பரதர்கள் என்று பொதுவாக அறியப்படும் கோத்திரத்தின் பூர்வீக நாடு","அ ஸ்த ினா புர த ்த ின்    ஆட்ச ிக ்க ு    வாரி சு    யார்    என்ற    சண்ட ை    தான்    மகா பார த த ்த ின்    மைய க்    கத ை,    அந்த    ராஜ்ய ம்    இன்ற ைய    த ில் ல ியை    அடு த ்த ு    வட க ்க ே    இருந்தது,    அ துவே    பர த ர்கள்    என்று    பொதுவாக    அறிய ப ்ப டும்    கோ த ்த ிர த ்த ின்    பூர்வீ க    நாடு ",177,67
27,கர்நாடகத்தில் சைவம் உண்பவர்களின் எண்ணிக்கை அசைவம் உண்பவர்களின் எண்ணிக்கையை விட அதிகமாக இருப்பதால் அந்த மாநிலத்தின் உணவுப் பழக்கத்தில் பெரும்பாலும் சைவ உணவுகளே அடங்கியுள்ளன,கர்நாட கத ்த ில்    ச ைவ ம்    உண ்ப வர்களின்    எண்ண ிக ்க ை    அச ைவ ம்    உண ்ப வர்களின்    எண்ண ிக ்க ையை    விட    அதிகமாக    இரு ப ்ப தால்    அந்த    மாநில த ்த ின்    உண வுப்    பழ க ்க த ்த ில்    பெரும்பாலும்    ச ைவ   உண வுகள ே    அடங்க ிய ுள்ள ன ,154,53
28,"அவருக்கு சஞ்சயன் பதிலளித்து, போர்க்களத்தில் என்ன நடக்கிறது என்பதைக் கூறுகிறார்","அவரு க ்க ு    சஞ்ச ய ன்    பதில ளி த ்த ு,    போ ர்க ்கள த ்த ில்    என் ன    நட க ்கிற து    என்பதைக்    கூறு கிற ார் ",71,28
29,"தமிழில் சிலப்பதிகாரம், மணிமேகலை என்ற இரு காப்பியங்கள் உள்ளன","தமிழ ில்    சில ப ்ப தி கார ம்,    மணி மே கலை    என்ற    இரு    கா ப ்ப ிய ங்கள்    உள்ள ன ",53,20
30,இந்தப் பகுதியில் மிளகாய்ப் பொடி எச்சரிக்கையுடன் பயன்படுத்தப்படுகிறது,இந்தப்    பகுதியில்    மி ள காய ்ப ்    பொ டி    எ ச ்ச ரி க ்க ையுடன்    பயன்ப டு த ்த ப ்ப டு கிறது ,63,24
31,"யோகா என்ற சொல் யுஜ் என்ற சம்ஸ்கிருத வேர்ச்சொல்லிருந்து பிறக்கிறது, அதற்கு இணைத்தல், பிணைத்துக் கட்டுதல் அல்லது ஒன்றுபடுதல் என்று அர்த்தம்","யோ கா    என்ற    சொல்    யு ஜ்    என்ற    ச ம் ஸ்க ிரு த    வே ர் ச ்ச ொ ல் ல ிருந்து    பிற க ்கிற து,    அதற்கு    இணை த ்த ல்,    பிண ை த ்த ுக்    கட ்ட ு தல்    அ ல் ல து    ஒன்ற ு படு தல்    என்று    அர ்த ்த ம் ",122,51
32,"இன்றைய ஒடிசி நடனம், ஒரிசாவின் கோவில் சுவர்களில் பல்வேறு படிவப்பாங்கு சார்ந்து செதுக்கப்பட்டுள்ள எண்ணற்ற சிற்பங்களிலிருந்து உருவாகி வளர்ந்துள்ளது","இன்ற ைய    ஒடி சி    நடன ம்,    ஒ ரி சா வின்    கோ வில்    சு வர்களில்    பல்வேறு    படி வ ப ்ப ா ங்கு    சார் ந்து    செ து க ்க ப ்ப ட ்ட ுள்ள    எண்ண ற்ற    சிற்ப ங்களிலிருந்து    உருவாக ி    வள ர்ந்த ுள்ளது ",131,41
33,"வசிஸ்தர் இப்போது அரசரை நோக்கி, ""அரசே, நீங்கள் வாக்குறுதி அளித்துவிட்டால் பிறகு அதை மறுப்பது உங்களுக்கு உகந்ததல்ல"" என்று மென்மையாகக் கூறினார்","வசி ஸ்த ர்    இ ப ்ப ோது    அரச ரை    நோ க ்க ி,    "" அர சே ,    நீங்கள்    வாக ்க ு று தி    அள ித ்த ு விட ்ட ால்    பிறகு    அதை    மறு ப ்ப து    உங்கள ுக ்க ு    உ கந்த த ல் ல ""    என்று    மெ ன் மைய ாகக்    கூற ின ார் ",125,54
34,அர்ஜுனர் எந்தளவுக்கு நிராசை அடைந்துள்ளார் என்பதை உணரும்போது தான் கிருஷ்ணர் தனது எண்ணத்தை மாற்றிக் கொண்டு இவ்வுலகில் தர்மச் செயல்கள் இயங்கும் இரகசியங்களைக் கற்பிக்கத் தொடங்குகிறார்,அர் ஜு னர்    எந்த ள வு க ்க ு    நிர ா சை    அடைந்த ுள்ள ார்    என்பதை    உண ரும்ப ோது    தான்    கிருஷ்ண ர்    தனது    எண்ண த ்த ை    மாற்ற ிக்    கொண்டு    இ வ் வு ல க ில்    தர் ம ச்    செய ல்கள்    இய ங்கும்    இர க சிய ங்களைக்    கற்ப ிக ்க த்    தொடங்கு கிற ார் ,161,54
35,குழாயில் அரிசிமாவைச் சேர்க்கும்போது இடையிடையே சிறிது துருவிய தேங்காயும் சேர்த்துக் கொள்ளலாம்,குழ ாய ில்    அரி சி மா வைச்    சே ர்க ்க ும்போது    இடைய ிடையே    சிறிது    து ருவ ிய    தே ங்க ாய ும்    சே ர்த ்த ுக்    கொள்ள லாம் ,84,27
36,முதலில் அந்தக் குழாய்க்குள் ஒரு கரண்டி நிரம்ப துருவிய தேங்காயையும் அதன்பின் நன்றாகக் கலந்த அரிசிமாவையும் சேர்க்க வேண்டும்,முதலில்    அந்தக்    குழ ாய ்க ்க ுள்    ஒரு    கர ண்டி    நிர ம்ப   து ருவ ிய    தே ங்க ாய ையும்    அதன்ப ின்    நன்ற ாகக்    கல ந்த    அரி சி மா வையும்    சே ர்க ்க   வேண்டும் ,108,33
37,"மஹாராஜா ரஞ்சித் சிங் அளித்த கொடையின் பலனாக சுமார் கிபி 1835இல் நான்டடில் நுட்பமாகச் செதுக்குவேலை செய்யப்பட்ட பிரமாண்டமான பொன் மாடம் வீற்றுள்ள ஓர் அழகான, மனதைக் கொள்ளைகொள்கிற குருத்வாரா கட்டப்பட்டது","மஹா ராஜா    ர ஞ்ச ித்    சிங்    அள ித ்த   கொ ட ையின்    பல னாக    சுமார்    கிபி    18 3 5இல்    நான ்ட டில்    நுட்ப மாக ச்    செ து க ்க ுவ ே லை    செய்ய ப ்ப ட ்ட   பிர மா ண்ட மான    பொ ன்    மா டம்    வீ ற்ற ுள்ள    ஓர்    அழ கான ,    மன தைக்    கொள்ள ை கொள ்கிற   குரு த் வா ரா    கட ்ட ப ்ப ட ்ட து ",175,69
38,திட்டமிடப்பட்ட சந்தம் அல்லது தாள அசையை தக்கவைத்துள்ள ஸ்வரங்களுக்கேற்ப அமைக்கப்பட்ட இந்தக் குறிப்பிட்ட ருச்சாக்களின் தொகுப்பே சாமவேதம்,தி ட ்ட மிட ப ்ப ட ்ட   சந்த ம்    அ ல் ல து    தா ள    அச ையை    தக ்க வை த ்த ுள்ள    ஸ்வர ங்கள ுக ்க ே ற்ப   அமை க ்க ப ்ப ட ்ட   இந்தக்    குறி ப ்ப ிட ்ட   ரு ச ்ச ாக ்களின்    தொகு ப ்ப ே    சா ம வே தம் ,121,56
39,பண்டைய அயோத்தியா நமது நவீனகால நகரங்களை விடக் குறைந்ததல்ல என்பது கோசலையின் தலைநகரம் குறித்த வால்மிகியின் வர்ணனையிலிருந்து தெளிவாகிறது,பண்டைய    அயோ த ்த ியா    ந மது    நவீன கால    நகர ங்களை    விட க்    குறைந்த த ல் ல    என்பது    கோ ச ல ையின்    தலை நகரம்    குறி த ்த   வா ல் மிக ியின்    வர் ண ன ையிலிருந்து    தெளிவாக ிற து ,119,38
40,"நான் செய்வேன்' என்று சொல்லிவிட்டால், பிறகு அதைச் செய்தாக வேண்டும், வேறு வழியில்லை","நான்    செய் வே ன் '    என்று    சொ ல் லி விட ்ட ால்,    பிறகு    அத ைச்    செய்த ாக    வேண்டும்,    வேறு    வழிய ில் லை ",72,22
41,"சமீப காலங்களில், ரூபாயின் மாற்று விகிதம் குறித்தும் நமது அந்நியச் செலாவணி போதியளவில் உள்ளதா என்பது குறித்தும் வேறுபட்ட கருத்துக்கள் நிலவி வருகின்றன","சமீப   கால ங்களில்,    ரூ பாய ின்    மாற்று    விகிதம்    குறி த ்த ும்    ந மது    அந் நிய ச்    செ லா வண ி    போ திய ளவில்    உள்ள தா    என்பது    குறி த ்த ும்    வேறு பட ்ட   கருத ்த ுக ்கள்    நில வி    வரு கின்ற ன ",131,43
42,"ஒரு கிரெடிட் கார்டு கணக்கு தவணைத் தேதி முடிந்து மூன்று நாட்களுக்குப் பிறகும் தவணை செலுத்தாமல் இருந்தால் மட்டுமே, வங்கிகள் அந்தக் கிரெடிட் கார்டு கணக்கை தவணை செலுத்தாதது என்று கடன் தகவல் நிறுவனங்களுக்கு (சிஐசி) தெரிவிக்கலாம் அல்லது ஏதேனும் அபராதக் கட்டணங்களை - அதாவது, தாமத காலக் கட்டணங்களை - விதிக்கலாம்","ஒரு    கிர ெடி ட்    கார் டு    கண க ்க ு    த வண ைத்    தேதி    முடி ந்து    மூன்று    நாட்கள ுக ்க ுப்    பிற கும்    த வண ை    செலு த ்த ாமல்    இருந்தால்    மட ்ட ும ே,    வங்க ிகள்    அந்தக்    கிர ெடி ட்    கார் டு    கண க ்க ை    த வண ை    செலு த ்த ாத து    என்று    கடன்    தகவல்    நிறுவன ங்கள ுக ்க ு    ( சி ஐ சி )    தெரிவி க ்க லாம்    அ ல் ல து    ஏதேனும்    அ பரா த க்    கட ்ட ண ங்களை    -    அ தா வ து,    தா மத    கால க்    கட ்ட ண ங்களை    -    விதி க ்க லாம் ",266,103
43,நாடுகள் தமது நிதி நிலையை மேம்படுத்த உள்வரும் நேரடி முதலீடுகளை வரவேற்கலாம்,நாடுகள்    த மது    நிதி    நிலையை    மேம்ப டு த ்த   உள் வரும்    நேர டி    முதலீ டுகளை    வரவே ற்க லாம் ,65,18
44,"எனினும் இந்த பேக்கேஜை விரைவாக நடைமுறைப்படுத்த ஊக்கமளிக்கும் வகையில், அங்கீகாரமளித்த பேக்கேஜை அந்த வங்கி தமக்கு விண்ணப்பம் வந்த தேதியிலிருந்து 90 நாட்களுக்குள் நடைமுறைப்படுத்தி இருந்தால், மறுகட்டமைப்புக்கான விண்ணப்பத்தை அந்த வங்கி பெற்றபோது நிலவிய அதே நிலைக்கு சொத்து வகைப்படுத்தல் நிலை மீட்கப்படலாம்","எனினும்    இந்த    பே க ்க ே ஜ ை    விரைவாக    நடை முறை ப ்ப டு த ்த   ஊ க ்க ம ளி க ்க ும்    வக ையில்,    அங்கீ கார ம ளி த ்த   பே க ்க ே ஜ ை    அந்த    வங்க ி    த மக ்க ு    வி ண்ண ப ்ப ம்    வந்த    தே திய ிலிருந்து    9 0    நாட்கள ுக ்க ுள்    நடை முறை ப ்ப டு த ்த ி    இருந்தால்,    மறு கட ்ட மை ப ்ப ுக ்க ான    வி ண்ண ப ்ப த ்த ை    அந்த    வங்க ி    பெற்ற போது    நில வ ிய    அதே    நிலை க ்க ு    சொ த ்த ு    வக ை ப ்ப டு த ்த ல்    நிலை    மீ ட்க ப ்ப ட லாம் ",269,117
