sentence_id,original,tokenized,char_count,token_count
11,परञ्च मंगल पाण्डेयक साहसी काज ऊँच आ श्रेष्ठ सिद्धांतक प्रति निष्ठा द्वारा कयल गेल छल,पर ञ्च    म ंग ल    पाण्ड े यक    साह सी    काज    ऊँच    आ    श्रेष्ठ    सिद्धा ं तक    प्रति    निष् ठा    द्वारा    कयल    गेल    छल ,70,24
12,एकबेर प्यॉज पारदर्शी भऽ जाय तऽ मसालावला मासु आ हरदि दऽ कऽ ओकरा तामे भुजु जामे सभटा मसाला लगभग ५-६ मिनटमे मासुमे मिल नहि जाय,एक बेर    प ्य ॉ ज    पार दर् शी    भऽ    जाय    तऽ    मसा ला वला    मा स ु    आ    हर दि    दऽ    कऽ    ओकरा    तामे    भु ज ु    जा मे    सभटा    मसा ला    लगभग    ५ - ६    मिन टमे    मा सु मे    मिल    नहि    जाय ,99,45
13,"हितोपदेश पक्षी, जानवर आ मनुष्य सभक माध्यमसँ प्रस्तुत सांसारिक ज्ञानक पोथी छियैक","हि तो प देश    पक्ष ी,    जानव र    आ    मनुष ्य    सभक    माध्यमसँ    प्रस्तुत    सां सार िक    ज्ञा नक    पो थी    छिय ैक ",68,23
14,पोथीक प्रयोजन संस्कृतक अभिव्यक्तिके बढ़ेनाय आ बुद्दिमत्तापूर्ण व्यवहारक ज्ञान प्रतीत होयत अछि,पो थीक    प्र योजन    संस्कृ तक    अभि व्यक्ति के    बढ़ े नाय    आ    बु द् दि म त्ता पूर्ण    व्यव हारक    ज्ञा न    प्रतीत    होयत    अछि ,82,26
15,प्रोफेसर असित कुमार बंदोपाध्याय अपन गृह-नगर हावड़ाक पूर्ण इतिहास हावड़ा सहरेर इतिबृतो (पहिल आ दोसर खण्ड)के १९९४ आ १९९५ मे सङ्कलण करबामे अग्रणी भूमिका निभौलनि,प्रो फे सर    अ सित    कुमार    बं दो पा ध्या य    अपन    गृह - नगर    हा व ड़ाक    पूर्ण    इतिहास    हा व ड़ा    सह रे र    इ ति ब ृ तो    ( पहिल    आ    दोसर    खण्ड ) के    १९९ ४    आ    १९९ ५    मे    सङ् कल ण    करबामे    अग्र णी    भूमिका    नि भौ लनि ,133,54
16,चैत्य हॉलक सामने एकटा प्रभावशाली अर्धवृत्ताकार चैत्य मेहराब अछि जकर अगिलुका भागमे एकटा लकड़ीक गृह-मुख छैक आ किछु ठाम कोनो प्रभावशाली चैत्य मेहराबवला खिड़की नहि छैक,चै त्य    हॉ लक    सामने    एकटा    प्रभाव शाली    अर्ध वृत् ता कार    चै त्य    मे हरा ब    अछि    जकर    अग िल ु का    भागमे    एकटा    लक ड़ीक    गृह - मुख    छैक    आ    किछु    ठाम    कोनो    प्रभाव शाली    चै त्य    मे हरा ब वला    खि ड़ की    नहि    छैक ,138,48
17,महाराज आ खानसामा (जेनाकि भारतमे पारम्परिक रूपसँ माहिर भनसियाकेँ कहल जायत छै)के पीढ़ी शताब्दियोसँ व्यंजन विधिमे दक्षता प्राप्त कयलनि आ ई व्यंजन विधि हजारो बरखसँ मौखिक परम्परा द्वारा चलि रहल अछि,महारा ज    आ    खा न सा मा    ( जेना कि    भारतमे    पारम्परिक    रूपसँ    मा हि र    भ न सिया केँ    कहल    जायत    छै ) के    पी ढ़ ी    शताब् द ियो सँ    व्य ं जन    वि धिमे    द क्ष ता    प्राप्त    कयलनि    आ    ई    व्य ं जन    वि धि    हजार ो    बरख सँ    मौ ख िक    परम्परा    द्वारा    चलि    रहल    अछि ,162,61
18,पारम्परिक रूपसँ तैयारी वाजा आकि भनसिया के समूहक मदति सँ वास्ता वाजा आकि मुख्य भनसिया द्वारा कयल जायत छै,पारम्परिक    रूपसँ    तै य ारी    वा जा    आकि    भ न सिया    के    समूहक    मदति    सँ    वा स्ता    वा जा    आकि    मुख्य    भ न सिया    द्वारा    कयल    जायत    छै ,85,28
19,"पाव भाजी: ई महाराष्ट्रक एकटा फास्ट फूड व्यंजन छियैक, जाहिमे मक्खनमे बनाओल तरकारीक गाढ़ झोर (भाजी) सङ्ग मुलायम ब्रेड रोल (पाव) रहैत छै","पा व    भा जी :    ई    महाराष्ट्र क    एकटा    फा स्ट    फू ड    व्य ं जन    छिय ै क,    जाहिमे    म क् ख नमे    बनाओल    तर कार ीक    गा ढ़    झ ोर    ( भा जी )    सङ्ग    मु लाय म    ब्रे ड    रो ल    ( पाव )    रहैत    छै ",111,49
20,"लाल द्दद आ हब्बा खातून के कश्मीरीमे रचना अपन रहस्यमय अंदाज आ भावुक वेदनाक अभिव्यक्ति लेल जानल जायत छै, राजस्थानीमे मीराबाईके रचना विशिष्ट भक्ति गुण लेल जानल जायत छै, तमिलमे अंदालक रहस्यवाद आ कन्नड़मे अक्का महादेवीक वचनसभ, ओहि समयक साहित्यमे महिला लोकनिक महान योगदानक प्रमाण छियै","लाल    द् द द    आ    ह ब् बा    खा तू न    के    कश्मी रीमे    रचना    अपन    रह स् य मय    अं दा ज    आ    भाव ुक    वेद नाक    अभि व्यक्ति    लेल    जानल    जायत    छै,    राज स्था नीमे    मी रा बा ई के    रचना    विशिष्ट    भ क्ति    गु ण    लेल    जानल    जायत    छै,    तमिल मे    अं दा लक    रह स् य वाद    आ    कन्न ड़ मे    अक् का    महा देव ीक    व च न सभ,    ओहि    समयक    साहित्य मे    महिला    लोकनिक    महान    योग दानक    प्रमाण    छिय ै ",233,86
21,"बाघ गुफा जाहिमे बौद्ध भित्ति चित्रसभ छै, से मध्य प्रदेशक धार जिलासँ ९७ किलोमीटर दूर स्थित छै","बा घ    गुफा    जाहिमे    बौद्ध    भि त् ति    चित्र सभ    छै,    से    मध्य    प्रदेशक    धार    जि लासँ    ९ ७    किलोमीटर    दूर    स्थित    छै ",76,23
22,"संस्कृत साहित्यमे मूल शब्दक सामान्य अर्थ एकटा पौधा आकि गाछक जड़ि होयत छै, परञ्च आलंकारिक रूपसँ ककरो पैर, निम्न भाग आकि तल होयत छै","संस् कृत    साहित्य मे    मूल    शब्दक    सामान्य    अर्थ    एकटा    पौ धा    आकि    गाछ क    ज ड़ि    होयत    छै,    पर ञ्च    आ लं कार िक    रूपसँ    ककर ो    पै र,    निम् न    भाग    आकि    तल    होयत    छै ",106,36
23,सिंधु धाटी सभ्यता बहुत क्षेत्रमे अपन तकनीकी ज्ञान लेल जानल जायत छै,सिं ध ु    धा टी    सभ ्यता    बहुत    क्षेत्रमे    अपन    तकनी की    ज्ञा न    लेल    जानल    जायत    छै ,55,18
24,सभटा कौरव मरि जायत छथि; मात्र पाँचोटा पाण्डव भाय आ कृष्ण बचि जायत छथि,सभटा    कौ र व    म रि    जायत    छथि ;    मात्र    पाँ चो टा    पाण्ड व    भाय    आ    कृष्ण    बच ि    जायत    छथि ,56,22
25,युद्ध अठारह दिन धरि चलल आ कौरवक हारिसँ खतम भेल,युद्ध    अ ठ ार ह    दिन    धरि    चलल    आ    कौ र वक    हार ि सँ    ख तम    भेल ,37,18
26,"महाभारतक मुख्य कथा हस्तिनापुरक सिंहासन पर उत्तराधिकारक लड़ाई छियैक, एकटा राज्य जे आधुनिक दिल्लीक कनिये उत्तर दिस छलैक जे एकटा वर्ग जकरा सामान्यतः भारत कहल जायत छल ओकर क्षेत्र छल","महा भारतक    मुख्य    कथा    ह स्ति ना पुरक    सिं हा सन    पर    उत्तराधि कारक    लड़ा ई    छिय ै क,    एकटा    राज्य    जे    आधुनिक    दिल्लीक    क निय े    उत्तर    दिस    छलैक    जे    एकटा    वर्ग    जकरा    सामान्यतः    भारत    कहल    जायत    छल    ओकर    क्षेत्र    छल ",148,42
27,कर्णाटकमे शाकाहारी लोकनि मांसाहारी लोकनि सँ बेसी छथि तेँ हुनक भोजनमे मुख्यतः शाकाहारी व्यंजन रहैत छनि,कर् णा ट कमे    शा का ह ारी    लोकनि    मा ं साह ारी    लोकनि    सँ    बेसी    छथि    तेँ    हुनक    भो जनमे    मुख्य तः    शा का ह ारी    व्य ं जन    रहैत    छनि ,86,32
28,हुनका संजय द्वारा उत्तर देल जायत छै जे हुनका युद्धक्षेत्रमे की भऽ रहल छै से सुनबैत छथिन,हुनका    सं जय    द्वारा    उत्तर    देल    जायत    छै    जे    हुनका    युद्ध क्षेत्रमे    की    भऽ    रहल    छै    से    सुन बैत    छथ िन ,71,21
29,तमिलके दूटा महाकाव्य सिलापथिकरम आ मणिमेकलई छियै,तमिल के    दूटा    महा का व्य    सि ला प थि कर म    आ    मणि मे कल ई    छिय ै ,41,19
30,एहि क्षेत्रमे मेरचाइ बुकनीक प्रयोग सम्हारि कऽ कयल जायत छै,एहि    क्षेत्रमे    मे र चा इ    बु क नीक    प्रयोग    सम् हारि    कऽ    कयल    जायत    छै ,48,16
31,"योग शब्द संस्कृत मूल युजसँ आयल अछि जकर मतलब जुड़नाय, मिलनाय आकि एक भेनाय होयत अछि","योग    शब्द    संस् कृत    मूल    यु जसँ    आयल    अछि    जकर    म तल ब    जु ड़ ना य,    मिल नाय    आकि    एक    भे नाय    होयत    अछि ",66,25
32,आजुक ओड़िसी ओड़िसाक मंदिरके देवालसभ पर भिन्न भिन्न रूपमे बनाओल चित्र सभ सँ विकसित भेल अछि,आजुक    ओ ड़ ि सी    ओ ड़ ि साक    मं दि र के    दे वा ल सभ    पर    भिन्न    भिन्न    रूपमे    बनाओल    चित्र    सभ    सँ    विकसित    भेल    अछि ,74,28
33,"आब वशिष्ठ राजा दिस मुड़लाह आ आहिस्ता सँ कहलनि: "" हे राजा, एक बेर वादा कऽ मना कयनाय अहाँ लेल नीक गप नहि भेल","आब    व शि ष्ठ    राजा    दिस    मु ड़ लाह    आ    आ हिस् ता    सँ    कहल नि :    ""    ह े    राजा ,    एक    बेर    वा दा    कऽ    मना    कय नाय    अहाँ    लेल    नीक    गप    नहि    भेल ",83,36
34,"""",""" ",1,1
35,जखन हुनका अर्जुनक हताशाक बारेमे पता चलैत छनि तखन कृष्ण अपन मनोभाव बदलि एहि संसारमे धर्मक काजके रहस्यक बारेमे शिक्षा देनाय शुरू करैत छथिन,जखन    हुनका    अर् जु नक    ह ता शाक    बार ेमे    पता    चलैत    छनि    तखन    कृष्ण    अपन    मनो भाव    बदलि    एहि    सं सार मे    धर्मक    काज के    रह स् यक    बार ेमे    शिक्षा    दे नाय    शुरू    करैत    छथ िन ,113,38
36,"जेना अहाँ चाउरक आटा डिब्बामे दैत छियैक, बीचमे अहाँ कम कम मात्रामे घसल नारिकेल सेहो दऽ सकैत छियैक","जेना    अहाँ    चा उ रक    आ टा    डि ब् बामे    दैत    छिय ै क,    बी चमे    अहाँ    कम    कम    मात्रामे    घ सल    नार ि के ल    सेहो    दऽ    सकैत    छिय ैक ",79,31
37,अहाँ बेलनाकार डिब्बामे चम्मच भरि घसल नारिकेल आ बढ़ियासँ फेंटल चाउरक आटा मिला कऽ शुरू कऽ सकैत छी,अहाँ    बेल ना कार    डि ब् बामे    च म्म च    भरि    घ सल    नार ि के ल    आ    बढ़ िया सँ    फे ं टल    चा उ रक    आ टा    मिला    कऽ    शुरू    कऽ    सकैत    छी ,78,35
38,महाराजा रणजीत सिंहक दानसँ लगभग १८३५ ईस्वीमे नान्देडमे एकटा सुन्दर आ असाधारण गुरुद्वाराक निर्माण भेल जाहिमे गूढ़ नक्काशीवला एकटा भव्य स्वर्ण गुम्बद अछि,महारा जा    रण जीत    सिं हक    दा नसँ    लगभग    १८ ३५    ई स्वी मे    ना न् दे डमे    एकटा    सुन्दर    आ    अ साधारण    गुरु द्व ार ाक    निर्माण    भेल    जाहिमे    गू ढ़    न क् का शी वला    एकटा    भव ्य    स्वर्ण    गु म्ब द    अछि ,128,45
39,सामवेद ई चुनल ऋचासभक एकटा सङ्ग्रह छियैक जकरा प्रस्तावित छन्द आकि लयबद्ध ताल पर निर्धारित करैत स्वरमे व्यवस्थित कयल गेल छैक,साम वे द    ई    चुनल    ऋ चा सभक    एकटा    सङ् ग्रह    छिय ैक    जकरा    प्रस्ता वित    छ न्द    आकि    ल य बद्ध    ताल    पर    निर्धारित    करैत    स्व रमे    व्यवस्थित    कयल    गेल    छैक ,102,32
40,वाल्मीकि द्वारा कयल गेल राजधानी कोशल के वर्णनसँ ई सुस्पष्ट अछि कि अयोध्याक प्राचीन राजधानी अपनसभक आधुनिक शहरसँ कोनो तरहे कम नहि छल,वा ल् मी कि    द्वारा    कयल    गेल    राजधानी    को शल    के    वर्ण नसँ    ई    सु स्पष्ट    अछि    कि    अ यो ध्य ाक    प्राचीन    राजधानी    अप नसभक    आधुनिक    शह रसँ    कोनो    तरह े    कम    नहि    छल ,108,35
41,"एक बेर कहलाक बाद,'हम करब', अहाँ लग केनाय छोड़ि आओर कोनो विकल्प नहि अछि","एक    बेर    कह लाक    बाद , ' हम    कर ब ' ,    अहाँ    लग    के नाय    छोड़ि    आओर    कोनो    विकल्प    नहि    अछि ",57,22
42,हालक किछु दिनमे रूपैयाक विनिमय दर आ अपन विदेशी मुद्रा भण्डार के पर्याप्तता पर भिन्न भिन्न दृष्टिकोण आयल अछि,हा लक    किछु    दिनमे    रूप ै याक    वि नि मय    दर    आ    अपन    विदेशी    मुद्रा    भ ण्डा र    के    पर्या प्त ता    पर    भिन्न    भिन्न    दृष्टिको ण    आयल    अछि ,89,29
43,"क्रेडिट सूचना कंपनी (सीआइसी) के कारण बैंक क्रेडिट कार्ड खाताकेेँ बीतल घोषित करत आकि दण्ड लेल शुल्क लगाओत जेनाकि देरी भुगतान शुल्क, आदि, जँ कोनो, मात्र तखन जखन क्रेडिट कार्ड खाता तीन दिनसँ बेसी बीतल रहि जायत अछि","क्रेडिट    सूचना    कंपनी    ( सी आइ सी )    के    कारण    बैंक    क्रेडिट    कार्ड    खा ता के ेँ    बी तल    घोषित    कर त    आकि    दण्ड    लेल    शुल्क    लगा ओ त    जेना कि    दे री    भुगतान    शुल् क,    आदि ,    जँ    कोन ो ,    मात्र    तखन    जखन    क्रेडिट    कार्ड    खाता    तीन    दि नसँ    बेसी    बी तल    रहि    जायत    अछि ",173,57
44,देशसभ वित्तीय सुधार लेल आंतरिक प्रत्यक्ष निवेशकेँ प्रोत्साहित कऽ सकैत अछि,देश सभ    वित्तीय    सुधार    लेल    आं त रिक    प्रत्यक्ष    निवेश केँ    प्रोत्साहित    कऽ    सकैत    अछि ,63,15
45,"यद्यपि पैकेजक त्वरित कार्यान्वयन लेल एकटा प्रोत्साहनक रूपमे, जँ बैंक द्वारा आवेदनके प्राप्तिक तारीखसँ ९० दिनक भीतर अनुमोदित पैकेज लागू कयल जायत अछि तऽ सम्पत्ति वर्गीकरणक स्थितिकेँ ओना बहाल कयल जा सकैत अछि जेना ओहि समय मौजूद छल जखन बैंक द्वारा पुनर्गठनक आवेदन प्राप्त कयल गेल छल","यद्यपि    पै के जक    त्व रित    कार् या न् व यन    लेल    एकटा    प्रोत्सा ह नक    रूप मे,    जँ    बैंक    द्वारा    आ वेदन के    प्रा प् तिक    त ारी ख सँ    ९०    दिनक    भीतर    अनु मो दित    पै के ज    लागू    कयल    जायत    अछि    तऽ    सम् पत्ति    वर्गी करणक    स्थि तिकेँ    ओना    बहा ल    कयल    जा    सकैत    अछि    जेना    ओहि    समय    मौ जू द    छल    जखन    बैंक    द्वारा    पुनर् गठ नक    आ वेदन    प्राप्त    कयल    गेल    छल ",231,77
46,"की निजी पूँजी संचयक गतिकी के कारण अनिवार्य रूपसँ धनक सञ्चय किछु हाथमे भऽ जायत छैक , आकि विकास, प्रतिस्पर्धा आ तकनीकी उन्नति सँ असमानता घटैत छैक","की    निजी    पू ँ जी    सं च यक    गति की    के    कारण    अ निवा र्य    रूपसँ    धनक    सञ् चय    किछु    हाथ मे    भऽ    जायत    छैक    ,    आकि    विका स,    प्रतिस्पर्धा    आ    तकनी की    उ न्न ति    सँ    अस मान ता    घट ैत    छैक ",117,43
47,अत्यधिक अस्थिरताकेँ रोकबा आ अपेक्षाकेँ स्थिर करबा लेल ई बाजारमे हस्तक्षेप करैत अछि,अत्यधिक    अ स्थि र ताकेँ    रोक बा    आ    अपेक्षा केँ    स्थिर    करबा    लेल    ई    बा ज ारमे    हस्त क्षे प    करैत    अछि ,70,22
48,दोसर तिमाहीक उच्च-आवृत्ति आँकड़ा सूचित करैत अछि कि आर्थिक गतिविधि प्रत्यास्थी रहल अछि,दोसर    ति मा ह ीक    उच्च - आव ृ त् ति    आँ क ड़ा    सू चित    करैत    अछि    कि    आर्थिक    गतिविधि    प्र त्या स्थ ी    रहल    अछि ,73,27
49,समष्टि अर्थशास्त्रमे विषय सामान्यतः एकटा देश होयत अछि आ केना सभटा बाजार आपसमे मिलि कए पैघ प्रभाव उतपन्न करैत अछि जकरा अर्थशास्त्री समग्र चर कहलनि अछि,सम ष् टि    अर्थ शास्त्र मे    विषय    सामान्यतः    एकटा    देश    होयत    अछि    आ    के ना    सभटा    बा जार    आप समे    मिलि    कए    पैघ    प्रभाव    उ त पन्न    करैत    अछि    जकरा    अर्थ शास् त्री    समग्र    चर    कहलनि    अछि ,124,37
50,तरलतासँ तात्पर्य ओहि सीमासँ अछि जाहि सीमा धरि वित्तीय संपत्तिकेँ तुरत नोटिसमे पूर्ण बाजार मूल्यक करीब बेचल जा सकय,तर ल तासँ    तात् पर् य    ओहि    सीमा सँ    अछि    जाहि    सीमा    धरि    वित्तीय    सं पत् तिकेँ    तुर त    नो टि समे    पूर्ण    बा जार    मूल ्यक    करी ब    बेच ल    जा    सकय ,95,33
51,मूल तौर पर आय स्वीकृतिक नीति निष्पक्ष आ उगाहीक साक्ष्य पर आधारित रहबाक चाही नहि कि कोनो व्यक्तिनिष्ठ विचार पर,मूल    तौ र    पर    आ य    स्वी कृतिक    नीति    निष् पक्ष    आ    उ गा ह ीक    साक्ष ्य    पर    आधारित    रहबाक    चाही    नहि    कि    कोनो    व्यक्ति नि ष्ठ    विचार    पर ,90,30
52,एहि द्वारे ब्याज डेबिटक सन्दर्भमे ब्याजक एहन राशि अतिदेय आ तेँ एनपीए नहि बनैत अछि,एहि    द्व ार े    ब्या ज    डे बि टक    सन्दर्भ मे    ब्या जक    एहन    राशि    अति दे य    आ    तेँ    एन पी ए    नहि    बनैत    अछि ,67,26
53,"भारतक भुगतान प्रणालीसभकेँ आन अधिकारक्षेत्रसभसँ जोड़बाक सम्भावना, जाहिमे भारतक अखनुक पहल तेज भुगतान प्रणाली - यूपीआई - केँ आन अधिकार क्षेत्रसभमे समान प्रणालीसभक सङ्ग जोड़ला पर प्रेषण सहित सीमाक बाहरो भुगतान व्यवस्थाकेँ बढ़ाओत","भारतक    भुगतान    प्रणा ली सभकेँ    आन    अधिकार क्षेत्र सभसँ    जोड़ बाक    सम् भाव ना,    जाहिमे    भारतक    अ खन ुक    पह ल    तेज    भुगतान    प्रणाली    -    यू पी आई    -    केँ    आन    अधिकार    क्षेत्र सभमे    समान    प्रणा ली सभक    सङ्ग    जोड़ ला    पर    प्रे षण    सहित    सी माक    बा हर ो    भुगतान    व्यव स्था केँ    बढ़ा ओ त ",192,57
54,तरल प्राकृतिक गैस (एल एन जी) उर्जा अनुभागमे बेसी महत्व प्राप्त कऽ रहल अछि किआ तऽ एकर उपयोग बिजली संयंत्र आ औद्योगिक संयंत्र (खाद) केँ संचालित करबा लेल कऽ जा रहल छैक,तर ल    प्राकृतिक    गै स    ( एल    ए न    जी )    उर् जा    अनु भागमे    बेसी    महत्व    प्राप्त    कऽ    रहल    अछि    कि आ    तऽ    एकर    उपयोग    बिजली    सं य ं त्र    आ    औद्यो गिक    सं य ं त्र    ( खा द )    केँ    सं चालित    करबा    लेल    कऽ    जा    रहल    छैक ,133,51
55,यद्यपि जतऽ बाजार अहाँकेँ बिक्री बढ़यबाक अनुमति देत परञ्च एकटा स्थायी व्यापार विकसित करबा आ अपन विक्रयशील ब्रांड बनयबा लेल अहाँकेँ सक्षम नहि बनाओत,यद्यपि    जतऽ    बा जार    अहाँकेँ    बिक्री    बढ़ यबाक    अनुमति    दे त    पर ञ्च    एकटा    स्थायी    व्यापार    विकसित    करबा    आ    अपन    वि क्र य शील    ब्रा ंड    बन यबा    लेल    अहाँकेँ    सक्षम    नहि    बना ओ त ,122,35
56,भुगतान समूह (पीए)केँ भुगतान परितंत्रमे एकटा महत्वपूर्ण भूमिका अछि आ तेँ मार्च २०२०मे ओकरासभकेँ अधिनियमक भीतर आनल गेलैक आ भुगतान प्रणाली ऑपरेटर (पीएसओ) नियुक्त कयल गेलैक,भुगतान    समूह    ( पी ए ) केँ    भुगतान    परि त ंत्र मे    एकटा    महत्वपूर्ण    भूमिका    अछि    आ    तेँ    मार्च    २०२० मे    ओकरा सभकेँ    अधि नियमक    भीतर    आ नल    गेलैक    आ    भुगतान    प्रणाली    ऑ परे टर    ( पी एस ओ )    नियुक्त    कयल    गेलैक ,143,43
57,वर्तमान अधिनियम यद्यपि ऑनलाइन आ ई-कॉमर्स के लेनदेन करयवला भुगतान समूहक सभ पर लागू होयत छैक,वर्तमान    अधि नियम    यद्यपि    ऑनलाइन    आ    ई - कॉ म र्स    के    ले न दे न    करयवला    भुगतान    समूहक    सभ    पर    लागू    होयत    छैक ,75,24
58,"रिकार्डोक अंतदृष्टि ई छल कि अपन तुलनात्मक लाभक हिसाबेँ एहन देश तखनो फायदामे रहत, जखन ओहन उत्पादसभकेँ निर्यात कऽ जाहिमे ओकरा निरपेक्ष लाभ अछि आ ओहन उत्पादसभकेँ आयात कऽ जाहिमे ओकर निरपेक्ष लाभ तुलनात्मक रूपसँ कम अछि (चाहे ओ सकारात्मक रहय)","रि कार् डो क    अंत दृष् टि    ई    छल    कि    अपन    तुल नात्मक    लाभ क    हि सा बे ँ    एहन    देश    तखन ो    फा य दा मे    रह त,    जखन    ओ हन    उत्पाद सभकेँ    निर् या त    कऽ    जाहिमे    ओकरा    निर पे क्ष    लाभ    अछि    आ    ओ हन    उत्पाद सभकेँ    आ या त    कऽ    जाहिमे    ओकर    निर पे क्ष    लाभ    तुल नात्मक    रूपसँ    कम    अछि    ( चाह े    ओ    सकारात्मक    रह य ) ",196,73
59,बैंकक जमाराशि एक बरख पहिनुक ६,बैं कक    ज मार ा श ि    एक    बरख    पहि नु क    ६ ,24,13
60,७ प्रतिशतक तुलना मे ९ सितम्बर २०२२ धरि पछिला वर्षक हिसाबेँ १६,७    प्रतिश तक    तुलना    मे    ९    सितम्बर    २०२२    धरि    पछिला    वर्षक    हि सा बे ँ    १६ ,50,16
61,२ प्रतिशत के द्रुत वेगसँ बढ़ल अछि,२    प्रतिशत    के    द्र ु त    वे ग सँ    बढ़ल    अछि ,27,11
62,"कटनीसँ पहिने आ बादक ऋण लेल जे क्रियाकलाप शामिल छै ओहिमे छिड़काव , खरपतवार निकालनाय, कटनी, छँटनी, ग्रेडिंग आ अपन खेतके उत्पादक परिवहन शामिल अछि","कट नीसँ    पहिने    आ    बादक    ऋण    लेल    जे    क्र िया कला प    शामिल    छै    ओहिमे    छि ड़ का व    ,    खर पत वार    निकाल ना य,    कट नी,    छ ँट नी,    ग्रे डि ंग    आ    अपन    खे त के    उत्पादक    परिवहन    शामिल    अछि ",117,43
63,"कृषि और संबद्ध काज लेल मध्यम आ पैघ अवधिक ऋण द्वारा कृषि मशीनरी किननाय, सिंचाई केनाय आ खेत पर होयवला आन विकासशील गतिविधि केँ सम्मिलित कयल जायत","कृषि    और    सं बद्ध    काज    लेल    मध्य म    आ    पैघ    अवधिक    ऋण    द्वारा    कृषि    मशी न री    किन ना य,    सिं चा ई    के नाय    आ    खे त    पर    होय वला    आन    विका स शील    गतिविधि    केँ    सम्मिलित    कयल    जायत ",115,40
