sentence_index,original_sentence,tokenized_sentence,token_count
11,مگر منٛگل پانڈے سٕنٛز بہودٗری ہنز کٲم آیہِ اکہِ تھدِ تہٕ بڑِ اصوٗلہٕ کہِ عٔقیٖدٕ سۭتہِ کرنہٕ۔,مگر   م نٛگ ل   پ انڈ ے   سٕنٛز   بہ و دٗ ری   ہنز   کٲم   آیہِ   اکہِ   تھ دِ   تہٕ   بڑ ِ   اص وٗ لہٕ   کہِ   ع ٔقیٖ دٕ   سۭتہِ   کرنہٕ۔</w>,30
12,ییٚلہِ گنڈٕ ہنا تلنہٕ یِن اتھ منٛز ترٛٲوِو لیٔدٕرِ سۭتۍ مصالہٕ مٔتھِتھ ماز تہٕ کٮ۪نٛہہ کالس روٗزِو تلان یوٚتام سورُے مصالہٕ مازس منٛز اژِ لگ بھگ پانٛژِ پٮ۪ٹھے شٮ۪ن مِنٛٹن تام۔,ییٚلہِ   گ نڈ ٕ   ہ نا   تل نہٕ   یِ ن   اتھ   منٛز   ترٛ ٲو ِو   لی ٔ دٕ رِ   سۭتۍ   مص الہٕ   مٔ تھ ِتھ   م از   تہٕ   کٮ۪نٛہہ   کال س   روٗ زِ و   تل ان   یوٚ تام   سور ُ ے   مص الہٕ   م از س   منٛز   ا ژ ِ   لگ   بھ گ   پانٛژ ِ   پٮ۪ٹھ ے   ش ٮ۪ن   مِ نٛ ٹن   تام ۔</w>,64
13,ہِت اُپدیش چھےٚجاناوارن، چارواین تہٕ آدمن ہٕنٛدٮ۪ن کِردارن ہٕنٛدِ ذٔریع پیش كرنٕ آمٕژ اکھ دُنیٲوی حِکمتٕچہِ کِتاب ۔,ہِ ت   اُ پ دیش   چھےٚ جان او ار ن،   چار وا ین   تہٕ   آ د من   ہٕنٛد ٮ۪ن   کِردار ن   ہٕنٛدِ   ذٔری ع   پیش   كرن ٕ   آم ٕژ   اکھ   دُ نی ٲ وی   حِ کم ت ٕچہِ   کِ تاب   ۔</w>,41
14,امہِ کِتابہِ ہُنٛد مقصد چھٗ سنٛسکرٛت زبٲنہِ منٛز اظہٲرِ مہارت تہٕ دانا رٔوِیٗك علم حٲصِل کرنہٕ خٲطرٕ حوصلہٕ افزٲیی کرٕنہِ باسان چھٗ ۔,امہِ   کِ تاب ہِ   ہُنٛد   مقصد   چھٗ   س نٛ س کرٛ ت   زبٲ نہِ   منٛز   ا ظ ہ ٲرِ   مہ ارت   تہٕ   دان ا   رٔ و ِی ٗك   ع لم   حٲصِل   کرنہٕ   خٲطرٕ   حوصلہٕ   اف ز ٲیی   کرٕنہِ   باسان   چھٗ   ۔</w>,41
15,پروفیسر آسیت کمار بنٛڈیوپادھیاین کوٚر 1994 تہٕ 1995 منٛز پنٛنہِ وراثٔتی شہر ہاوڑاہٕچ سٲرٕیہ تٲریٖخ لیکھنس منٛز اکھ اہم کِردار ادا ییٚمیُوک عُنوان ہاوڑہ سحرر اٹِبرٛیٹو (گۄڈنیُوک تہٕ دوٚیِم جلد) اوس۔,پرو فیس ر   آ سی ت   کمار   بنٛ ڈیو پ ادھ یا ین   کوٚر   199 4   تہٕ   199 5   منٛز   پنٛنہِ   ور اث ٔ تی   شہر   ہ او ڑ ا ہٕچ   سٲ رٕ یہ   تٲری ٖخ   لیکھ نس   منٛز   اکھ   اہم   کِردار   ادا   ییٚ می ُوک   ع ُ نو ان   ہ او ڑ ہ   س حر ر   اٹ ِ برٛ ی ٹو   ( گۄڈ نی ُوک   تہٕ   دوٚ یِم   جل د )   اوس۔</w>,73
16,چیتیہ ہالس برونہہ كٕنہِ چھٗ پٗر وقار اجہِ گولٲیی وول چیتیہ محراب یٗس بٗتھہِ یلٕیہ تہٕ ہچٗوو چھٗ ، كینژن صوُرتن منز چھنہٕ پٗر وقار محراب دار دارِ آسان ۔,چی تیہ   ہ ال س   برونہہ   كٕنہِ   چھٗ   پٗ ر   وق ار   اجہِ   گول ٲیی   وول   چی تیہ   مح راب   ی ٗس   بٗ تھ ہِ   یل ٕیہ   تہٕ   ہ چ ٗ وو   چھٗ   ،   كین ژن   ص وُر تن   منز   چھنہٕ   پٗ ر   وق ار   مح راب   دار   دار ِ   آسان   ۔</w>,52
17,“مہاراجن “ تہٕ “خٲنہِ سامانن“ ہٕنٛزو پیرِیو (یتھ کٔنہِ ہندوستانس مںٛز رٮ۪وٲیتی طور ماہر وازن ونٛنہٕ یِوان چھُ ) چھےٚ صٔدیو پٮ۪ٹھٕ ضِیافتہٕ رنٛنٕچہِ ترکیٖبہٕ پوختہٕ کرِمژٕ تہٕ یم ضِیافتہٕ چھےٚ ساسہٕ بدٮ۪و ؤریو پٮ۪ٹھٕ زبٲنہِ رٮ۪وایتو سٕتہِ پكان آمٕژٕ ۔۔,“ مہار اج ن   “   تہٕ   “ خٲ نہِ   سام انن “   ہٕنٛز و   پی رِ یو   ( یتھ   کٔنہِ   ہندوستان س   م ں ٛ ز   ر ٮ۪و ٲیتی   طور   م اہ ر   وا زن   و نٛنہٕ   یِوان   چھُ   )   چھےٚ   صٔ دیو   پٮ۪ٹھٕ   ض ِیا فتہٕ   ر نٛ ن ٕچہِ   تر کیٖ بہٕ   پو خ تہٕ   کر ِم ژٕ   تہٕ   یم   ض ِیا فتہٕ   چھےٚ   ساس ہٕ   بد ٮ۪و   ؤری و   پٮ۪ٹھٕ   زبٲ نہِ   رٮ۪ وای تو   سٕتہِ   پ كان   آم ٕژ ٕ   ۔۔</w>,85
18,یہِ تیٲرِی چھِ زِوٲیتی طور ژاٹہٕ بوجَو یا باقی وازو ہِنٛدِ مدتہٕ سۭتہِ ووستہٕ وازٕیا بوٚڈ وازٕ کران۔,یہِ   تی ٲرِ ی   چھِ   زِ و ٲیتی   طور   ژ ا ٹہٕ   ب وج َو   یا   باقی   وا زو   ہِنٛدِ   مد تہٕ   سۭتہِ   وو ستہٕ   وا زٕ یا   بوٚڈ   وا زٕ   کران۔</w>,32
19,پاو بھاجی: یہِ چھُ مہاراشٹرٗك اکھ دستی كھین ، یتھ منز عام طور تھٔنہِ پٮ۪ٹھ تیار کرِتھ كم رسدار سبزی (بھاجی) نَرٕم ژۄچہِ (پاو) سۭتہِ پٮیش کرنہٕ یِوان چھے٘ ۔,پ او   بھ اجی :   یہِ   چھُ   مہاراشٹر ٗك   اکھ   دست ی   كھ ین   ،   یتھ   منز   عام   طور   تھ ٔ نہِ   پٮ۪ٹھ   تیار   کر ِتھ   كم   رس دار   سب زی   ( بھ اجی )   نَ رٕ م   ژۄ چہِ   ( پ او )   سۭتہِ   پ ٮ یش   کرنہٕ   یِوان   چھے٘   ۔</w>,52
20,لل دٮ۪د تہٕ حبہٕ خوطونہِ ہنزٕ کٲشِرِ تخلیقات چھِ پننہِ صوفیانہٕ لطافت تہٕ سخت تكلیف کہِ اظہارٕ باپت مشہور، میراباٮٔی سٕنٛز راجستھٲنہِ تخلیقات چھِ مٗنفرِد عقیدتی خصوصیت باپت زاننہٕ یِوان، تامِلس منٛز اندال سٕنٛز سِری تہٕ کنّڈس منٛز اکا مہادیوی سٕنٛدِ وژن چھِ موجودٕ ادبس منٛز زنانن ہٕنٛدِ عظیم دِتِچہِ گوٲہی دِوان ۔,ل ل   د ٮ۪ د   تہٕ   ح بہٕ   خو ط و نہِ   ہنز ٕ   کٲ شِ رِ   تخ لی قات   چھِ   پننہِ   صو فی انہٕ   لط افت   تہٕ   س خت   ت ك لی ف   کہِ   ا ظ ہ ارٕ   باپت   مشہور ،   می را با ٮٔ ی   سٕنٛز   راجستھ ٲنہِ   تخ لی قات   چھِ   مٗ نف رِ د   ع قید تی   خصوص یت   باپت   زاننہٕ   یِوان،   تامِل س   منٛز   اند ال   سٕنٛز   سِ ری   تہٕ   کن ّ ڈ س   منٛز   اک ا   مہ اد یوی   سٕنٛدِ   و ژن   چھِ   موجودٕ   اد بس   منٛز   زن انن   ہٕنٛدِ   عظیم   دِ تِ چہِ   گو ٲ ہی   دِوان   ۔</w>,105
21,باغ گۄپھہٕ، یِمن منزبودھ موُنہِ ژِتھرچھ، ، چھِ مدھیہ پردیش کہِ دھار ضِلع پٮ۪ٹھ 97 کِلُو میٹر دوٗر واقعہٕ۔,باغ   گۄپھ ہٕ ،   یِمن   منز بودھ   موُ نہِ   ژ ِتھ ر چھ،   ،   چھِ   م دھیہ   پردیش   کہِ   دھ ار   ضِلع   پٮ۪ٹھ   9 7   کِل ُو   میٹر   دوٗر   واقعہٕ ۔</w>,31
22,سنسکرٛت ادبس منٛز چھُ موُل لفظُک معنے کُنہِ کُلہِ کٹیُک موُل، مگر علامتی طور چھُ یہِ کُنہِ تہِ چیٖزُک گۄڈ یا بٔنِم حصہٕ۔,سنس کرٛ ت   اد بس   منٛز   چھُ   موُ ل   لفظ ُک   مع ن ے   کُنہِ   کُ لہِ   ک ٹی ُک   موُ ل،   مگر   علام تی   طور   چھُ   یہِ   کُنہِ   تہِ   چیٖز ُک   گۄڈ   یا   بٔ ن ِم   حصہٕ۔</w>,38
23,وادِے سِنٛدھٕچ تہزیٖب چھےٚ وارِیاہن شعبن منٛز پنٛنٮ۪ن تکنیٖکی معلوٗماتن ہٕنٛدِ باپت زاننہٕ یوان ۔,وا دِ ے   سِ نٛد ھ ٕچ   تہ زیٖ ب   چھےٚ   وارِیاہ ن   شع بن   منٛز   پنٛن ٮ۪ن   تک نی ٖ کی   م عل وٗ مات ن   ہٕنٛدِ   باپت   زاننہٕ   یوان   ۔</w>,32
24,سٲری کورَو موُدِ ؛ صرف بچییہِ پانٛژ پانٛڈَو تہٕ کرٛشن ۔,س ٲری   کور َو   موُ دِ   ؛   صرف   ب چی یہِ   پانٛژ   پانٛ ڈ َو   تہٕ   کرٛ شن   ۔</w>,19
25,یہِ جنٛگ چلیٛوو اردہن دۄہن تہٕ ووت كورون ہندِ ہارنہؓ سٕتہِ اند ۔,یہِ   جنٛگ   چ لی ٛ وو   ار د ہن   دۄ ہن   تہٕ   وو ت   كور ون   ہندِ   ہار نہ ؓ   سٕتہِ   اند   ۔</w>,23
26,مہابھارتٕچ مرکٔزی دلیل چھِ ہستِناپور كہِ تَختٕچہِ جانشینی پٮ۪ٹھ تَضادٕ، جدید دِلہِ ہندِس بِلکُل شُمالَس مَنٛز اکھ سلطنت یوسہٕ اکہِ قٔبیٖلٕچ آبٲٮٔی جایہ ٲس یُس عام طور بھارتٕ نٲوِ زاننہٕ یوان چھٗ ۔,مہ ابھ ارت ٕچ   مر کٔ زی   دلی ل   چھِ   ہ ست ِ نا پور   كہِ   تَ خت ٕچہِ   جان ش ینی   پٮ۪ٹھ   تَ ض ادٕ ،   جدید   دِلہِ   ہندِس   بِل کُل   شُمال َس   مَنٛز   اکھ   سلطنت   یوسہٕ   اکہِ   قٔ بی ٖ ل ٕچ   آبٲ ٮٔ ی   جایہ   ٲس   یُس   عام   طور   بھارت ٕ   ن ٲوِ   زاننہٕ   یوان   چھٗ   ۔</w>,60
27,کرناٹکاہس منٛز چھُ سبری کھورن ہُنٛد تعداد ماز کھورن ہٕنٛدِ کھۄتہٕ زیٛادٕ، تہٕ لہاذا چھُ تیُہُنٛد کھٮ۪ن چٮ۪ن زیٛادٕ تر سبزی ہنزن سِنٮ۪ن پٮ۪ٹھ مُشتمِل۔,کرنا ٹک اہس   منٛز   چھُ   سب ری   کھ ورن   ہُنٛد   تعداد   م از   کھ ورن   ہٕنٛدِ   کھۄتہٕ   زیٛادٕ ،   تہٕ   لہ ا ذا   چھُ   تی ُہ ُنٛد   کھ ٮ۪ن   چ ٮ۪ن   زیٛادٕ   تر   سب زی   ہنز ن   سِ ن ٮ۪ن   پٮ۪ٹھ   مُ ش تم ِل ۔</w>,46
28,تٔمِس دِیُوت سنجے یَن جواب، یُس وَنان چھُ زِ مٲدانہِ جنٛگَس مَنٛز کیا چھُ سپدان۔,تٔمِس   دِی ُو ت   سن جے   یَن   ج واب ،   یُس   وَن ان   چھُ   زِ   مٲ دان ہِ   جنٛگ َس   مَنٛز   کیا   چھُ   سپدان۔</w>,24
29,سِلاپتھیكرم تہٕ منیمیکلائی چھِ زٕ مَثنٔوی یِم تامِلَس مَنٛز چھِ لَبنہٕ یِوان ۔,سِ لا پ تھی ك رم   تہٕ   من یمی کلا ئی   چھِ   زٕ   مَ ث نٔ وی   یِم   تامِل َس   مَنٛز   چھِ   لَ ب نہٕ   یِوان   ۔</w>,27
30,اتھ علاقَس مَنٛز چھِ پِہِتھ مرژٕوانٛگن احتِیات سان ورتاونہٕ یوان ۔,اتھ   علاق َس   مَنٛز   چھِ   پِ ہِ تھ   مر ژٕ و انٛ گن   اح تِ یات   سان   ورت اونہٕ   یوان   ۔</w>,21
31,لفٕظ یوگا چھُ سنسکرت موٗلہٕ لفٕظ یٗج پٮ۪ٹھہٕ درامُت، یمیُوک مطلب مِلناوٗن یا جوڈٗن چھٗ ۔,لف ٕ ظ   یو گا   چھُ   سنس کر ت   موٗ لہٕ   لف ٕ ظ   ی ٗ ج   پٮ۪ٹھہٕ   در ام ُت ،   یمی ُوک   مطلب   مِل ناو ٗن   یا   جو ڈ ٗن   چھٗ   ۔</w>,34
32,أزیُوک اوڈیسی چھُ ٲنتہٕ روس سنگترٲشی پیٹھہٕ بَنیٚومُت یوسہٕ مُختٔلِف شکلَن مَنٛز اڑیسہ کٮ۪ن مٔندِرن ہندین دیوارن پیٹھ کَھنِتھ چھِ ۔,أ زی ُوک   اوڈی سی   چھُ   ٲ نتہٕ   رو س   سنگ تر ٲ شی   پیٹھہٕ   بَن یٚو مُت   یوسہٕ   مُختٔلِف   شکل َن   مَنٛز   اڑ یس ہ   کٮ۪ن   مٔ ندِ رن   ہندین   دیو ارن   پیٹھ   کَ ھ نِتھ   چھِ   ۔</w>,39
33,ؤشِشٹھ پھیوٗر پادشاہس کُن تہٕ ووٚنٛنس،“ شہنشاہ یہِ چھَنہٕ جان اکہِ لٹہِ واعدٕ کٔرِتھ انکار کرُن“ ۔,ؤ شِش ٹھ   پھ یوٗ ر   پ اد شاہ س   کُن   تہٕ   ووٚ نٛ نس ، “   شہنشاہ   یہِ   چھ َ نہٕ   جان   اکہِ   لٹہِ   وا عدٕ   کٔرِتھ   ان کار   کرُن “   ۔</w>,33
34,کرشنا ہَن بدلٲو پنُن رٔویِہ صرف ییٚلہِ تٔمِس ارجن سٕنز دِل ملوُلی وٗچھِتھ بدلوو كرشنن پنٗن رٕوِیہ تہٕ کٔرِن یتھ دُنیاہَس مَنٛز مزہبی عملہِ ہِنٛد راز ہچھناوٕنہِ شروع۔,کر شنا   ہَن   بدل ٲو   پنُن   رٔ وی ِہ   صرف   ییٚلہِ   تٔمِس   ار جن   سٕنز   دِل   مل وُ لی   وٗ چھِ تھ   بد لو و   كر شن ن   پن ٗن   رٕ وِ یہ   تہٕ   کٔرِ ن   یتھ   دُن یاہ َس   مَنٛز   مز ہ بی   عم لہِ   ہِنٛد   راز   ہ چھ ناو ٕنہِ   شروع۔</w>,53
35,یُتھُیہ توہہ، توٚملہٕ اوٹ بانس منٛز چھِوٕ ترٛاوان، توہہ ہیٚکِو اتھ منٛزٕبركوِتھ کھوٗپرٕ تہِ رلٲوِتھ ۔,یُ تھ ُ یہ   تو ہہ ،   توٚ م لہٕ   اوٹ   ب انس   منٛز   چھِ وٕ   ترٛ او ان،   تو ہہ   ہیٚکِو   اتھ   منٛزٕ بر كو ِتھ   کھ وٗ پ رٕ   تہِ   رل ٲوِتھ   ۔</w>,35
36,توہہِ ہیٚکِو اکھ گٕہِتھ کھوٗپرٕ چمچہٕ اتھ گول بانس منٛز ترٛاونہٕ سۭتہِ شروٗع کٔرِتھ تہٕ امہِ پتہٕ اصٕل پٲٹھہِ رلوومُت توٚملہٕ اوٹ ترٛٲوِتھ ۔,توہہِ   ہیٚکِو   اکھ   گ ٕ ہِ تھ   کھ وٗ پ رٕ   چ م چ ہٕ   اتھ   گول   ب انس   منٛز   ترٛ اونہٕ   سۭتہِ   شروٗع   کٔرِتھ   تہٕ   امہِ   پتہٕ   اص ٕل   پٲٹھہِ   ر لو و مُت   توٚ م لہٕ   اوٹ   ترٛ ٲوِتھ   ۔</w>,42
37,مہاراجہٕ رنجیت سِنگھ سٕندِ عطیہ سٕتہِ آو 1835 عسوی یس اندِ پٕكہِ ناندیندس منز اكھ خوبصورت تہٕ عٲلیشان گوروُدوارٕ تٲمیر كرنہٕ یتھ پٗر وقار گٗمبند تہٕ بہترین نقشہ نِگٲری ٲس ۔,مہار اج ہٕ   رن جی ت   سِ نگھ   سٕندِ   ع ط یہ   سٕتہِ   آو   18 35   ع س وی   یس   ان دِ   پ ٕكہِ   نان دی ند س   منز   اكھ   خو بص ورت   تہٕ   ع ٲلی شان   گور وُ دو ارٕ   ت ٲمی ر   كرنہٕ   یتھ   پٗ ر   وق ار   گٗ مب ند   تہٕ   بہترین   نق شہ   نِ گ ٲری   ٲس   ۔</w>,62
38,سام وید چھٗ یمن ژارِمژن رِچاین ہنز سو٘مبرن یم یہندِ تجویز كرِمٕتہِ چھند یا تالہِ ہٗند میزان تھٲوِتھ سور بند كرنہٕ آمژٕ چھے٘ ۔,سام   وی د   چھٗ   یمن   ژ ار ِم ژن   رِ چ این   ہنز   سو٘ مبر ن   یم   یہ ندِ   تجویز   كر ِم ٕتہِ   چھ ند   یا   تال ہِ   ہٗند   می زان   تھ ٲوِتھ   سور   بند   كرنہٕ   آم ژٕ   چھے٘   ۔</w>,40
39,والمیكی سندِ رازدانہِ كوشلچہِ وضاحت تلہٕ چھٗ عیاں گژھان زِ قدیم ایودھیا ٲس نہٕ سانیو جدید شہرو٘ كھوتہٕ كٗنہِ طریقہٕ كم ۔,وال می كی   سندِ   راز دان ہِ   كو شل چہِ   و ضاحت   ت لہٕ   چھٗ   ع یاں   گژھان   زِ   قدیم   ایو دھ یا   ٲس   نہٕ   سان یو   جدید   شہ رو ٘   كھ وتہٕ   كٗ نہِ   طریقہٕ   كم   ۔</w>,38
40,اكہِ لٕٹہِ یہ ونِتھ،“ بہٕ كرٕ “، چھٖنہٕ توہہِ یہِ كرنہٕ ورٲیی چارٕیہ ۔,اكہِ   لٕ ٹہِ   یہ   ون ِتھ ، “   بہٕ   ك رٕ   “ ،   چھ ٖ نہٕ   توہہِ   یہِ   كرنہٕ   ور ٲیی   چ ارٕ یہ   ۔</w>,25
41,حالیہ دۄہن منٛز، آیہِ رۄپیہِ ہندِس شرح مُبٲدِلس تہٕ سانٮ۪ن زر مبٲدِلہٕ كین ذٔخیٖرن ہٕنٛدس كٲفی آسنس پٮ۪ٹھ مٗختلِف خیالات برٛۄنٛہہ کُن۔,حال یہ   دۄ ہن   منٛز ،   آیہِ   رۄ پی ہِ   ہندِس   شرح   مُ بٲ دِل س   تہٕ   سان ٮ۪ن   زر   م بٲ دِل ہٕ   كین   ذ ٔ خی ٖ رن   ہٕنٛد س   ك ٲفی   آس نس   پٮ۪ٹھ   مٗ خت لِف   خیال ات   برٛ ۄ نٛہہ   کُن ۔</w>,47
42,بینٛک گژھن اكھ كریڈِٛٹ كارڈ خاتہٕ ، کرٛیٚڈِٹ اِنفارمیشن کمپپٔنِیَو (سی آی سی) ہٕنٛدِ وجہ کِنہِ یا ہرجانٗك رقم ٲید كرنہٕ باپت ، تہِ زن گو٘ ، ژیرِ ادایگی باپت رقم وغٲرٕ ،ہرگا آسہِ ، صرِف تمہِ وِزِ ییلہِ کرٛیٚڈٹ كارڈ خاتہٕ ترییو٘ دوہو٘ علاوٕ پتھ روزِ ، سابقہٕ ظٲہِر كٕرٕنہِ ۔,بی نٛ ک   گژھن   اكھ   ك ریڈ ٛ ِ ٹ   ك ارڈ   خ اتہٕ   ،   کرٛ یٚ ڈِ ٹ   اِن فار می شن   کمپ پٔ نِ ی َو   ( سی   آی   سی )   ہٕنٛدِ   وجہ   کِنہِ   یا   ہر جان ٗك   رقم   ٲی د   كرنہٕ   باپت   ،   تہِ   زن   گو٘   ،   ژ ی رِ   اد ای گی   باپت   رقم   و غٲ رٕ   ، ہر گا   آسہِ   ،   ص رِ ف   تمہِ   وِزِ   ییلہِ   کرٛ یٚ ڈ ٹ   ك ارڈ   خ اتہٕ   تری یو٘   دوہ و٘   علاوٕ   پتھ   رو زِ   ،   س اب قہٕ   ظٲ ہِر   كٕ رٕ نہِ   ۔</w>,98
43,مُلک ہیٛکَن پنٕنہِ مٲلِیات چہِ بہتری خٲطرٕ سیوٚدٕٗے أنٛدروٗنی سرمایہ كٲری حوصلہٕ اَفزٲیی کٔرِتھ ۔,مُلک   ہی ٛ کَن   پنٕنہِ   مٲل ِ یات   چہِ   بہتری   خٲطرٕ   س یوٚ دٕ ٗ ے   أ نٛد روٗ نی   سرمایہ   كٲری   حوصلہٕ   اَ ف ز ٲیی   کٔرِتھ   ۔</w>,29
