sentence_index,original_sentence,tokenized_sentence,token_count
647,"ꯍꯦꯔꯤ ꯀꯦꯟ ꯑꯃꯁꯨꯡ ꯁꯣꯟ ꯍꯌꯨꯡ-ꯃꯤꯟꯅ ꯃꯈꯣꯏꯒꯤ ꯃꯒꯨꯟ ꯑꯗꯨꯅ ꯃꯤꯂꯥꯟꯕꯨ ꯉꯛꯍꯟꯕ ꯉꯝꯒꯗ꯭ꯔ, ꯅꯠꯇ꯭ꯔꯒ ꯍꯥꯟꯅꯒꯤ ꯆꯦꯜꯁꯤꯌ ꯑꯃꯁꯨꯡ ꯑꯔꯁꯦꯅꯦꯜꯒꯤ ꯇꯥꯟꯁꯟꯕ ꯑꯣꯂꯤꯚꯔ ꯒꯤꯔꯧꯗ ꯑꯗꯨ ꯁꯄꯔꯁꯤꯡ ꯑꯝꯨꯛ ꯍꯟꯅ ꯀꯤꯍꯟꯅꯕ ꯍꯜꯂꯛꯀꯗ꯭ꯔ","ꯍꯦꯔꯤ   ꯀꯦꯟ   ꯑꯃꯁꯨꯡ   ꯁꯣꯟ   ꯍ ꯌꯨꯡ - ꯃꯤꯟꯅ   ꯃꯈꯣꯏꯒꯤ   ꯃ ꯒꯨꯟ   ꯑꯗꯨꯅ   ꯃꯤ ꯂꯥꯟ ꯕꯨ   ꯉꯛ ꯍꯟꯕ   ꯉꯝ ꯒ ꯗ꯭ꯔ ,   ꯅꯠꯇ꯭ꯔꯒ   ꯍꯥꯟꯅꯒꯤ   ꯆꯦꯜ ꯁꯤ ꯌ   ꯑꯃꯁꯨꯡ   ꯑꯔ ꯁꯦ ꯅꯦꯜ ꯒꯤ   ꯇꯥꯟ ꯁꯟ ꯕ   ꯑꯣ ꯂꯤ ꯚꯔ   ꯒꯤ ꯔꯧ ꯗ   ꯑꯗꯨ   ꯁ ꯄꯔ ꯁꯤꯡ   ꯑꯝ ꯨ ꯛ   ꯍꯟꯅ   ꯀꯤ ꯍꯟꯅꯕ   ꯍꯜꯂꯛ ꯀ ꯗ꯭ꯔ",53
648,ꯃꯁꯤ ꯃꯅꯨꯡꯗ ꯅꯠꯇ꯭ꯔꯒ ꯃꯄꯥꯟꯗ ꯁꯥꯟꯅꯕ ꯌꯥꯏ꯫,ꯃꯁꯤ   ꯃꯅꯨꯡꯗ   ꯅꯠꯇ꯭ꯔꯒ   ꯃꯄꯥꯟ ꯗ   ꯁꯥꯟꯅꯕ   ꯌꯥꯏ꯫</w>,7
649,ꯚꯣꯜꯂꯤꯕꯣꯜ ꯑꯁꯤ ꯑꯃꯃꯝꯗ ꯁꯥꯟꯅꯔꯣꯏ ꯇꯔꯨꯛ ꯌꯥꯎꯕ ꯇꯤꯝ ꯑꯅꯤꯅ ꯁꯥꯟꯅꯕ ꯑꯊꯨꯕ ꯃꯁꯥꯟꯅ ꯑꯃꯅꯤ꯫,ꯚꯣꯜ ꯂꯤ ꯕꯣꯜ   ꯑꯁꯤ   ꯑꯃꯃꯝ ꯗ   ꯁꯥꯟꯅꯔꯣꯏ   ꯇꯔꯨꯛ   ꯌꯥꯎꯕ   ꯇꯤꯝ   ꯑꯅꯤꯅ   ꯁꯥꯟꯅꯕ   ꯑ ꯊꯨ ꯕ   ꯃꯁꯥꯟꯅ   ꯑꯃꯅꯤ꯫</w>,17
650,ꯃꯁꯤ ꯃꯦꯔꯤꯂꯤꯟ ꯀ꯭ꯔꯤꯀꯦꯠ ꯀ꯭ꯂꯕ (ꯑꯦꯝ꯬ ꯁꯤ꯬ ꯁꯤ꯬)ꯅ ꯂꯟꯗꯟꯒꯤ ꯂꯣꯔ꯭ꯗꯁꯇ ꯃꯌꯥꯏꯂꯣꯏꯁꯣ ꯑꯣꯏꯔꯒ ꯃꯍꯨꯠ ꯁꯤꯟꯈꯤ꯫,ꯃꯁꯤ   ꯃꯦꯔꯤ ꯂꯤꯟ   ꯀ꯭ꯔꯤꯀꯦꯠ   ꯀ꯭ꯂꯕ   ( ꯑꯦꯝ ꯬   ꯁꯤ ꯬   ꯁꯤ ꯬ )ꯅ   ꯂꯟꯗꯟ ꯒꯤ   ꯂꯣ ꯔ꯭ꯗ ꯁꯇ   ꯃꯌꯥꯏ ꯂꯣꯏ ꯁꯣ   ꯑꯣꯏ ꯔꯒ   ꯃ ꯍꯨꯠ   ꯁꯤꯟꯈꯤ꯫</w>,26
651,ꯕꯤꯖꯥ ꯑꯁꯤ ꯃꯤꯑꯣꯏ ꯑꯗꯨꯒꯤ ꯁꯛꯇꯥꯛꯆꯦꯁꯤꯡ ꯆꯨꯝꯕꯔ ꯍꯥꯏꯅ ꯌꯦꯡꯂꯕ ꯃꯇꯨꯡꯗ ꯄꯥꯁꯄꯣꯔꯠ ꯑꯃꯗ ꯈꯨꯗꯝ ꯇꯥꯔꯕ ꯁ꯭ꯇꯦꯝꯞ ꯑꯃꯒ ꯂꯣꯏꯅꯕ ꯃꯄꯥꯟ ꯂꯩꯕꯥꯛ ꯑꯃꯗꯤ ꯏꯝꯃꯤꯒ꯭ꯔꯦꯁꯟ ꯑꯣꯐꯤꯁꯤꯑꯦꯜꯁꯤꯡ ꯑꯗꯨꯅ ꯁꯦꯝ-ꯁꯥꯕ ꯁꯔꯇꯤꯐꯤꯀꯦꯠ ꯑꯃꯅꯤ꯫,ꯕꯤ ꯖꯥ   ꯑꯁꯤ   ꯃꯤꯑꯣꯏ   ꯑꯗꯨꯒꯤ   ꯁꯛꯇꯥꯛ ꯆꯦ ꯁꯤꯡ   ꯆꯨꯝ ꯕꯔ   ꯍꯥꯏꯅ   ꯌꯦꯡ ꯂꯕ   ꯃꯇꯨꯡꯗ   ꯄꯥꯁ ꯄꯣꯔꯠ   ꯑꯃꯗ   ꯈꯨꯗꯝ   ꯇꯥ ꯔꯕ   ꯁ꯭ꯇꯦꯝ ꯞ   ꯑꯃꯒ   ꯂꯣꯏ ꯅꯕ   ꯃꯄꯥꯟ   ꯂꯩꯕꯥꯛ   ꯑꯃꯗꯤ   ꯏꯝ ꯃꯤ ꯒ꯭ꯔꯦ ꯁꯟ   ꯑꯣꯐꯤꯁꯤꯑꯦꯜ ꯁꯤꯡ   ꯑꯗꯨꯅ   ꯁꯦꯝ - ꯁꯥꯕ   ꯁꯔ ꯇꯤ ꯐꯤ ꯀꯦꯠ   ꯑꯃꯅꯤ꯫</w>,43
652,ꯃꯁꯤꯅ ꯃꯤꯑꯣꯏ ꯑꯗꯨꯗ ꯂꯩꯕꯥꯛ ꯑꯃꯗ ꯆꯪꯕ ꯑꯃꯗꯤ ꯃꯇꯝ ꯀꯨꯏꯗꯅ ꯂꯩꯕꯒꯤ ꯍꯛ ꯑꯗꯨ ꯄꯤ꯫,ꯃꯁꯤꯅ   ꯃꯤꯑꯣꯏ   ꯑꯗꯨꯗ   ꯂꯩꯕꯥꯛ   ꯑꯃꯗ   ꯆꯪ ꯕ   ꯑꯃꯗꯤ   ꯃꯇꯝ   ꯀꯨꯏ ꯗꯅ   ꯂꯩꯕ ꯒꯤ   ꯍꯛ   ꯑꯗꯨ   ꯄꯤ꯫</w>,16
653,ꯁꯥꯔꯖꯦꯟ꯭ꯇ ꯀꯃꯤꯇꯤ ꯑꯗꯨꯒꯤ ꯋꯥꯔꯣꯜꯒꯤ ꯃꯇꯨꯡ ꯏꯟꯅ ꯇꯨꯔꯤꯁꯠ ꯇ꯭ꯔꯥꯐꯤꯛ ꯀꯃꯤꯇꯤ ꯑꯁꯤ ꯏꯪ ꯱꯹꯴꯸ꯗ ꯁꯦꯝꯈꯤ꯫,ꯁꯥꯔ ꯖꯦꯟ ꯭ꯇ   ꯀ ꯃꯤ ꯇꯤ   ꯑꯗꯨꯒꯤ   ꯋꯥꯔꯣꯜ ꯒꯤ   ꯃ ꯇꯨꯡ   ꯏꯟ ꯅ   ꯇꯨ ꯔꯤ ꯁꯠ   ꯇ꯭ꯔꯥ ꯐꯤꯛ   ꯀ ꯃꯤ ꯇꯤ   ꯑꯁꯤ   ꯏꯪ   ꯱꯹꯴ ꯸ꯗ   ꯁꯦꯝꯈꯤ꯫</w>,26
654,"ꯂꯝꯀꯣꯏ-ꯃꯤ ꯆꯤꯡꯁꯤꯟꯕ ꯃꯐꯝꯁꯤꯡ, ꯂꯩꯐꯝꯁꯤꯡ, ꯁꯄꯣꯔꯇꯤꯡ ꯐꯦꯁꯤꯂꯤꯇꯤꯁꯤꯡ ꯑꯃꯗꯤ ꯏꯟꯐ꯭ꯔꯥꯁ꯭ꯇ꯭ꯔꯛꯆꯔꯁꯤꯡ ꯑꯁꯤ ꯇꯨꯔꯤꯖꯝꯒꯤ ꯃꯆꯪ ꯑꯣꯏꯕ ꯃꯆꯥꯛꯁꯤꯡꯅꯤ꯫","ꯂꯝ ꯀꯣꯏ -ꯃꯤ   ꯆꯤꯡ ꯁꯤꯟꯕ   ꯃꯐꯝ ꯁꯤꯡ,   ꯂꯩꯐꯝ ꯁꯤꯡ,   ꯁ ꯄꯣꯔꯇꯤꯡ   ꯐꯦ ꯁꯤ ꯂꯤꯇꯤ ꯁꯤꯡ   ꯑꯃꯗꯤ   ꯏꯟ ꯐ꯭ꯔꯥ ꯁ꯭ꯇ꯭ꯔꯛ ꯆꯔ ꯁꯤꯡ   ꯑꯁꯤ   ꯇꯨ ꯔꯤꯖꯝ ꯒꯤ   ꯃ ꯆꯪ   ꯑꯣꯏꯕ   ꯃ ꯆꯥꯛ ꯁꯤꯡꯅꯤ꯫</w>",31
655,ꯇꯨꯔꯤꯖꯝ ꯑꯁꯤ ꯍꯦꯟꯅ ꯐꯖꯅ ꯆꯥꯎꯈꯠꯄꯒꯤꯗꯃꯛ ꯃꯁꯤꯒꯤ ꯐꯦꯁꯤꯂꯤꯇꯤꯁꯤꯡ ꯑꯁꯤ ꯃꯁꯥ-ꯃꯁꯥꯒꯤ ꯃꯐꯝꯁꯤꯡꯗ ꯁꯦꯝꯒꯠ-ꯁꯥꯒꯠꯀꯗꯕꯅꯤ ꯑꯃꯗꯤ ꯃꯁꯤꯒꯤꯗꯃꯛ ꯄꯕ꯭ꯂꯤꯛꯀ ꯄ꯭ꯔꯥꯏꯕꯦꯠ ꯁꯦꯛꯇꯔꯒ ꯂꯣꯏꯅꯔꯒ ꯃꯥꯡꯖꯤꯜ ꯊꯥꯒꯗꯕꯅꯤ꯫,ꯇꯨ ꯔꯤꯖꯝ   ꯑꯁꯤ   ꯍꯦꯟꯅ   ꯐꯖꯅ   ꯆꯥꯎꯈꯠꯄ ꯒꯤꯗꯃꯛ   ꯃꯁꯤꯒꯤ   ꯐꯦ ꯁꯤ ꯂꯤꯇꯤ ꯁꯤꯡ   ꯑꯁꯤ   ꯃꯁꯥ -ꯃ ꯁꯥꯒꯤ   ꯃꯐꯝ ꯁꯤꯡꯗ   ꯁꯦꯝꯒꯠ -ꯁꯥ ꯒꯠ ꯀꯗꯕ ꯅꯤ   ꯑꯃꯗꯤ   ꯃꯁꯤ ꯒꯤꯗꯃꯛ   ꯄꯕ꯭ꯂꯤꯛ ꯀ   ꯄ꯭ꯔꯥꯏ ꯕꯦꯠ   ꯁꯦꯛ ꯇꯔ ꯒ   ꯂꯣꯏꯅ ꯔꯒ   ꯃꯥꯡꯖꯤꯜ   ꯊꯥ ꯒꯗꯕꯅꯤ꯫</w>,38
656,"ꯀꯦꯔꯂꯥꯒꯤ ꯏꯆꯦꯜ ꯑꯃꯗꯒꯤ ꯍꯥꯏꯗꯣꯔꯛꯄ ꯑꯇꯨꯡꯕ ꯏꯁꯤꯡꯁꯤꯡ ꯑꯁꯤ 'ꯀꯦꯠꯇꯨꯋꯥꯜꯂꯝ' ꯍꯥꯏꯅ ꯈꯪꯅꯕ ꯆꯠꯅꯕꯤꯒꯤ ꯅꯥꯠꯀꯤ ꯑꯣꯏꯕ ꯏꯅ ꯀꯨꯞꯄ ꯆꯦꯡꯒꯤ ꯍꯥꯎꯁꯕꯣꯠ ꯑꯃꯒꯤ ꯃꯊꯛꯇ ꯈ꯭ꯋꯥꯏꯗꯒꯤ ꯍꯦꯟꯅ ꯐꯖꯅ ꯑꯦꯛꯁꯄꯔꯤꯑꯦꯟꯁ ꯇꯧꯕ ꯁꯃꯨꯗ꯭ꯔꯗꯒꯤ ꯂꯩꯉꯣꯏꯄꯟꯅ ꯈꯥꯏꯗꯣꯛꯄ ꯊꯨꯝꯍꯤꯒꯤ ꯄꯥꯠꯁꯤꯡ, ꯄꯥꯠꯁꯤꯡ ꯑꯃꯗꯤ ꯂꯧꯈꯣꯡꯁꯤꯡꯒꯤ ꯂꯨꯔꯕ ꯁꯝꯅꯕ ꯄꯔꯤꯡ ꯑꯃꯅ ꯀꯣꯏꯁꯤꯜꯂꯤ꯫","ꯀꯦꯔꯂꯥ ꯒꯤ   ꯏ ꯆꯦꯜ   ꯑꯃꯗꯒꯤ   ꯍꯥꯏ ꯗꯣ ꯔꯛꯄ   ꯑ ꯇꯨꯡ ꯕ   ꯏꯁꯤꯡ ꯁꯤꯡ   ꯑꯁꯤ   ' ꯀꯦꯠ ꯇꯨ ꯋꯥꯜ ꯂꯝ '   ꯍꯥꯏꯅ   ꯈꯪꯅꯕ   ꯆꯠꯅꯕꯤ ꯒꯤ   ꯅꯥꯠ ꯀꯤ   ꯑꯣꯏꯕ   ꯏꯅ   ꯀꯨꯞ ꯄ   ꯆꯦꯡ ꯒꯤ   ꯍꯥꯎꯁ ꯕꯣꯠ   ꯑꯃꯒꯤ   ꯃ ꯊꯛꯇ   ꯈ꯭ꯋꯥꯏꯗꯒꯤ   ꯍꯦꯟꯅ   ꯐꯖꯅ   ꯑꯦꯛꯁ ꯄ ꯔꯤ ꯑꯦꯟ ꯁ   ꯇꯧꯕ   ꯁꯃꯨꯗ꯭ꯔ ꯗꯒꯤ   ꯂꯩ ꯉꯣ ꯏ ꯄꯟ ꯅ   ꯈꯥꯏꯗꯣꯛꯄ   ꯊꯨꯝ ꯍꯤ ꯒꯤ   ꯄꯥꯠ ꯁꯤꯡ,   ꯄꯥꯠ ꯁꯤꯡ   ꯑꯃꯗꯤ   ꯂꯧ ꯈꯣꯡ ꯁꯤꯡꯒꯤ   ꯂꯨ ꯔꯕ   ꯁꯝꯅꯕ   ꯄꯔꯤꯡ   ꯑꯃꯅ   ꯀꯣꯏ ꯁꯤꯜꯂꯤ꯫</w>",72
657,"ꯎꯠꯂꯤꯕꯁꯤꯡ ꯑꯗꯨꯒꯤ ꯃꯅꯨꯡꯗ ꯇꯣꯔꯕꯥꯟꯗ ꯂꯩꯕ ꯄꯨꯟꯁꯤ, ꯑꯁꯪꯕ ꯐꯧꯒꯤ ꯂꯧꯕꯨꯛ, ꯑꯃꯁꯨꯡ ꯏꯔꯩ ꯂꯩꯇꯕ ꯏꯁꯤꯡꯗ ꯆꯠꯄꯗ ꯂꯥꯏꯁꯪ ꯑꯃꯁꯨꯡ ꯆꯔ꯭ꯁ ꯃꯔꯛ ꯃꯔꯛꯇ ꯂꯩꯕ ꯌꯨꯕꯤ ꯄꯥꯝꯕꯤ ꯎꯔꯛ ꯑꯗꯨꯅꯤ꯫","ꯎꯠ ꯂꯤꯕ ꯁꯤꯡ   ꯑꯗꯨꯒꯤ   ꯃꯅꯨꯡꯗ   ꯇꯣꯔꯕꯥꯟ ꯗ   ꯂꯩꯕ   ꯄꯨꯟꯁꯤ ,   ꯑ ꯁꯪ ꯕ   ꯐꯧ ꯒꯤ   ꯂꯧ ꯕꯨꯛ ,   ꯑꯃꯁꯨꯡ   ꯏ ꯔꯩ   ꯂꯩꯇꯕ   ꯏ ꯁꯤꯡꯗ   ꯆꯠꯄ ꯗ   ꯂꯥꯏꯁꯪ   ꯑꯃꯁꯨꯡ   ꯆ ꯔ꯭ꯁ   ꯃꯔꯛ   ꯃ ꯔꯛꯇ   ꯂꯩꯕ   ꯌꯨ ꯕꯤ   ꯄꯥꯝꯕꯤ   ꯎ ꯔꯛ   ꯑꯗꯨꯅꯤ꯫</w>",40
658,ꯕꯣꯙꯒꯥꯌꯥ (ꯕꯤꯍꯥꯔ) ꯑꯁꯤ ꯅꯤꯡꯊꯧꯃꯆꯥ ꯁꯤꯗꯙꯥꯔꯊꯥꯅ ꯒ꯭ꯌꯥꯟꯒꯤ ꯃꯉꯥꯜ ꯐꯪꯈꯤꯕ ꯑꯃꯗꯤ ꯇꯥꯏꯕꯪ ꯃꯄꯨ ꯕꯨꯗꯙ ꯑꯣꯏꯔꯛꯈꯤꯕ ꯃꯐꯝ ꯑꯗꯨꯅꯤ꯫,ꯕꯣ ꯙ ꯒꯥ ꯌꯥ   ( ꯕꯤ ꯍꯥꯔ )   ꯑꯁꯤ   ꯅꯤꯡꯊꯧꯃꯆꯥ   ꯁꯤꯗ ꯙꯥ ꯔ ꯊꯥ ꯅ   ꯒ꯭ꯌꯥꯟ ꯒꯤ   ꯃ ꯉꯥꯜ   ꯐꯪꯈꯤꯕ   ꯑꯃꯗꯤ   ꯇꯥꯏ ꯕꯪ   ꯃꯄꯨ   ꯕꯨꯗ ꯙ   ꯑꯣꯏꯔꯛ ꯈꯤꯕ   ꯃꯐꯝ   ꯑꯗꯨꯅꯤ꯫</w>,30
659,ꯃꯈꯣꯏꯅ ꯗꯥꯛ ꯂꯝꯀꯣꯏꯕꯁꯤꯡꯒꯤ ꯈꯨꯗꯣꯡꯆꯥꯅꯕꯒꯤꯗꯃꯛ ꯂꯝꯕꯤꯒꯤ ꯅꯥꯀꯟꯗ ꯗꯥꯛ ꯕꯪꯒꯂꯦꯁꯤꯡ ꯁꯥꯈꯤ꯫,ꯃꯈꯣꯏꯅ   ꯗꯥꯛ   ꯂꯝꯀꯣꯏꯕ ꯁꯤꯡꯒꯤ   ꯈꯨꯗꯣꯡ ꯆꯥ ꯅꯕꯒꯤꯗꯃꯛ   ꯂꯝꯕꯤ ꯒꯤ   ꯅꯥꯀꯟ ꯗ   ꯗꯥꯛ   ꯕꯪ ꯒ ꯂꯦ ꯁꯤꯡ   ꯁꯥꯈꯤ꯫</w>,17
660,"ꯅꯍꯥꯛꯄꯨ ꯁꯨꯝꯍꯠꯅꯤꯡꯉꯥꯏ ꯑꯃꯁꯨꯡ ꯄꯨꯛꯅꯤꯡ ꯍꯨꯅꯤꯡꯉꯥꯏ ꯑꯣꯏꯕ ꯀꯔꯅꯥꯇꯀꯥꯒꯤ ꯃꯅꯨꯡꯗ ꯄꯨꯗꯨꯅ, ꯒꯣꯜꯗꯟ ꯆꯦꯔꯤꯌꯠꯅ ꯀꯔꯅꯥꯇꯀꯥ ꯂꯩꯕꯥꯛ ꯑꯗꯨꯒꯤ ꯆꯥꯎꯈꯠꯂꯕ ꯆꯠꯅꯕꯤ ꯑꯗꯨꯅ ꯃꯄꯨꯡ ꯐꯥꯍꯜꯂꯤ ꯑꯃꯁꯨꯡ ꯃꯁꯤꯃꯛ ꯑꯉꯛꯄ ꯑꯃꯅꯤ꯫","ꯅꯍꯥꯛꯄꯨ   ꯁꯨꯝ ꯍꯠ ꯅꯤꯡꯉꯥꯏ   ꯑꯃꯁꯨꯡ   ꯄꯨꯛꯅꯤꯡ   ꯍꯨ ꯅꯤꯡꯉꯥꯏ   ꯑꯣꯏꯕ   ꯀꯔꯅꯥꯇꯀꯥꯒꯤ   ꯃꯅꯨꯡꯗ   ꯄꯨ ꯗꯨꯅ,   ꯒꯣꯜ ꯗꯟ   ꯆꯦꯔꯤ ꯌꯠ ꯅ   ꯀꯔꯅꯥꯇ ꯀꯥ   ꯂꯩꯕꯥꯛ   ꯑꯗꯨꯒꯤ   ꯆꯥꯎꯈꯠ ꯂꯕ   ꯆꯠꯅꯕꯤ   ꯑꯗꯨꯅ   ꯃ ꯄꯨꯡ   ꯐꯥ ꯍꯜꯂꯤ   ꯑꯃꯁꯨꯡ   ꯃꯁꯤ ꯃꯛ   ꯑ ꯉꯛꯄ   ꯑꯃꯅꯤ꯫</w>",36
661,ꯇ꯭ꯔꯦꯟ ꯑꯗꯨꯒꯤ ꯀꯣꯆ ꯆꯦꯝꯕꯔꯁꯤꯡ ꯑꯗꯨ ꯃꯇꯝꯅꯥꯏꯗꯕ ꯋꯥꯔꯤ ꯀꯌꯥ ꯂꯤꯔꯤꯕ ꯌꯥꯝꯅ ꯀꯨꯞꯊꯕ ꯀ꯭ꯔꯥꯐꯁꯃꯦꯟꯁꯤꯞꯀꯤ ꯑꯇꯤꯌꯥꯒꯤ ꯃꯈꯥꯗ ꯄꯨꯋꯥꯔꯤꯒ ꯁꯥꯒꯣꯟꯅꯩ꯫,ꯇ꯭ꯔꯦꯟ   ꯑꯗꯨꯒꯤ   ꯀꯣ ꯆ   ꯆꯦꯝ ꯕꯔ ꯁꯤꯡ   ꯑꯗꯨ   ꯃꯇꯝ ꯅꯥꯏ ꯗꯕ   ꯋꯥꯔꯤ   ꯀꯌꯥ   ꯂꯤ ꯔꯤꯕ   ꯌꯥꯝꯅ   ꯀꯨꯞ ꯊꯕ   ꯀ꯭ꯔꯥ ꯐ ꯁ ꯃꯦꯟ ꯁꯤꯞ ꯀꯤ   ꯑ ꯇꯤꯌꯥ ꯒꯤ   ꯃꯈꯥꯗ   ꯄꯨꯋꯥꯔꯤ ꯒ   ꯁꯥ ꯒꯣꯟ ꯅꯩ꯫</w>,33
662,ꯔꯥꯖꯁꯊꯥꯟꯒꯤ ꯃꯌꯣꯜꯗ ꯂꯝ ꯑꯁꯤꯒꯤ ꯑꯁꯦꯡꯕ ꯃꯆꯪ ꯑꯗꯨ ꯇꯥꯛꯄ ꯁꯍꯔ ꯃꯆꯥ ꯀꯌꯥ ꯑꯃꯗꯤ ꯈꯨꯡꯒꯪ ꯀꯌꯥ ꯑꯃ ꯂꯩ꯫,ꯔꯥꯖꯁꯊꯥꯟ ꯒꯤ   ꯃ ꯌꯣꯜ ꯗ   ꯂꯝ   ꯑꯁꯤꯒꯤ   ꯑꯁꯦꯡꯕ   ꯃ ꯆꯪ   ꯑꯗꯨ   ꯇꯥꯛꯄ   ꯁꯍꯔ   ꯃꯆꯥ   ꯀꯌꯥ   ꯑꯃꯗꯤ   ꯈꯨꯡꯒꯪ   ꯀꯌꯥ   ꯑꯃ   ꯂꯩ꯫</w>,20
663,ꯚꯔꯠ ꯑꯁꯤ ꯌꯥꯝꯂꯕ ꯃꯈꯜ-ꯃꯈꯥ ꯑꯃꯗꯤ ꯃꯥꯟꯅꯗꯕ ꯀꯌꯥꯒꯤ ꯂꯝ ꯑꯃꯅꯤ꯫,ꯚ ꯔꯠ   ꯑꯁꯤ   ꯌꯥꯝꯂꯕ   ꯃꯈꯜ -ꯃ ꯈꯥ   ꯑꯃꯗꯤ   ꯃꯥꯟꯅ ꯗꯕ   ꯀꯌꯥꯒꯤ   ꯂꯝ   ꯑꯃꯅꯤ꯫</w>,13
664,ꯇꯨꯔꯤꯖꯝ ꯑꯁꯤ ꯚꯥꯔꯠꯀꯤ ꯃꯔꯨꯑꯣꯏꯕ ꯏꯟꯗꯁꯇ꯭ꯔꯤꯁꯤꯡꯒꯤ ꯃꯅꯨꯡꯗ ꯑꯃ ꯑꯣꯏꯅ ꯊꯣꯛꯂꯛꯂꯦ꯫,ꯇꯨ ꯔꯤꯖꯝ   ꯑꯁꯤ   ꯚꯥꯔꯠꯀꯤ   ꯃꯔꯨꯑꯣꯏꯕ   ꯏꯟꯗꯁꯇ꯭ꯔꯤ ꯁꯤꯡꯒꯤ   ꯃꯅꯨꯡꯗ   ꯑꯃ   ꯑꯣꯏꯅ   ꯊꯣꯛꯂꯛ ꯂꯦ꯫</w>,12
665,"ꯃꯍꯧꯁꯥꯒꯤ ꯑꯀꯣꯏꯕꯁꯤꯡ, ꯑꯥꯔꯀꯤꯇꯦꯛꯆꯔꯦꯜ ꯃꯁꯇꯔꯄꯤꯁꯁꯤꯡ, ꯏꯁꯩ-ꯅꯣꯡꯃꯥꯏ, ꯖꯒꯣꯏ, ꯂꯥꯏꯌꯦꯛꯁꯤꯡ, ꯅꯥꯠꯁꯤꯡ ꯑꯃꯗꯤ ꯂꯣꯟꯁꯤꯡ ꯑꯁꯤ ꯂꯣꯏꯅꯃꯛꯅ ꯚꯥꯔꯠ ꯑꯁꯤ ꯂꯝꯀꯣꯏꯕꯒꯤ ꯂꯥꯏꯔꯝꯂꯦꯟ ꯑꯃꯥ ꯑꯣꯏꯍꯟꯕꯗ ꯆꯪꯏ꯫","ꯃ ꯍꯧꯁꯥꯒꯤ   ꯑ ꯀꯣꯏꯕ ꯁꯤꯡ,   ꯑꯥꯔꯀꯤ ꯇꯦꯛ ꯆ ꯔꯦꯜ   ꯃ ꯁꯇꯔ ꯄꯤ ꯁ ꯁꯤꯡ,   ꯏꯁꯩ-ꯅꯣꯡꯃꯥꯏ ,   ꯖꯒꯣꯏ ,   ꯂꯥꯏ ꯌꯦꯛ ꯁꯤꯡ,   ꯅꯥꯠ ꯁꯤꯡ   ꯑꯃꯗꯤ   ꯂꯣꯟ ꯁꯤꯡ   ꯑꯁꯤ   ꯂꯣꯏꯅ ꯃꯛ ꯅ   ꯚꯥꯔꯠ   ꯑꯁꯤ   ꯂꯝꯀꯣꯏꯕ ꯒꯤ   ꯂꯥꯏ ꯔꯝ ꯂꯦꯟ   ꯑꯃꯥ   ꯑꯣꯏꯍꯟ ꯕꯗ   ꯆꯪ ꯏ꯫</w>",42
666,ꯂꯝꯀꯣꯏꯕꯁꯤꯡꯒ ꯋꯥꯔꯤ-ꯋꯥꯇꯥꯏ ꯁꯥꯅꯕꯅ ꯂꯝꯗꯝꯗꯨꯒꯤ ꯃꯐꯝꯁꯤꯡꯗ ꯇꯨꯔꯤꯖꯝ ꯏꯟꯗꯁꯇ꯭ꯔꯤꯒ ꯃꯔꯤ ꯂꯩꯅꯕ ꯁꯤꯟꯃꯤꯁꯤꯡꯒꯤ ꯃꯔꯛꯇ ꯍꯔꯥꯎ-ꯇꯌꯥꯝꯅ ꯇꯧꯕꯒꯤ ꯂꯝꯆꯠ-ꯁꯥꯖꯠ ꯁꯦꯝꯒꯠꯄꯗ ꯃꯇꯦꯡ ꯄꯥꯡꯉꯤ꯫,ꯂꯝꯀꯣꯏꯕ ꯁꯤꯡꯒ   ꯋꯥꯔꯤ - ꯋꯥ ꯇꯥꯏ   ꯁꯥꯅꯕ ꯅ   ꯂꯝꯗꯝ ꯗꯨꯒꯤ   ꯃꯐꯝ ꯁꯤꯡꯗ   ꯇꯨ ꯔꯤꯖꯝ   ꯏꯟꯗꯁꯇ꯭ꯔꯤ ꯒ   ꯃꯔꯤ   ꯂꯩꯅꯕ   ꯁꯤꯟ ꯃꯤꯁꯤꯡꯒꯤ   ꯃ ꯔꯛꯇ   ꯍꯔꯥꯎ - ꯇ ꯌꯥꯝꯅ   ꯇꯧꯕꯒꯤ   ꯂꯝꯆꯠ -ꯁꯥ ꯖꯠ   ꯁꯦꯝꯒꯠꯄ ꯗ   ꯃ ꯇꯦꯡ   ꯄꯥꯡ ꯉꯤ꯫</w>,36
