sentence_index,original_sentence,tokenized_sentence,token_count
15,پروفیسر اسیت کمار بندیوپادھیائے نے 1994 اور 1995 میں اپنے آبائی شہر ہاوڑہ کی مکمل تاریخ مرتب کرنے میں رہنمایانہ کردار ادا کیا جس کا عنوان ہاوڑہ سہریر ایتیبریتو (پہلی اور دوسری جلد) ہے۔,پرو ف یسر   اس یت   کمار   بن دیو پ ادھ یا ئے   نے   199 4   اور   199 5   میں   اپنے   آب ائی   شہر   ہا وڑ ہ   کی   مکمل   تاریخ   مر تب   کرنے   میں   رہ نما یانہ   کردار   ادا   کیا   جس   کا   ع نو ان   ہا وڑ ہ   س ہری ر   ای تیب ری تو   ( پہلی   اور   دوسری   جلد )   ہے۔</w>,61
16,چیتیا ہال کے سامنے ایک نیم دائروی چیتیا محراب کی امتیازی خصوصیت نمایاں ہے جس کے ساتھ ایک کھلا فرنٹ ہے جس میں لکڑی کا اگواڑہ ہے اور بعض صورتوں میں کوئی غالب چیتیا محرابی کھڑکی نہیں ہے۔‏,چیت یا   ہ ال   کے   سام نے   ایک   نیم   د ائ رو ی   چیت یا   مح راب   کی   ام تیا زی   خصوص یت   نمایاں   ہے   جس   کے   ساتھ   ایک   کھلا   فر نٹ   ہے   جس   میں   لک ڑی   کا   اگ واڑ ہ   ہے   اور   بعض   صورت وں   میں   کوئی   غال ب   چیت یا   مح را بی   کھ ڑ کی   نہیں   ہے۔‏</w>,60
17,'مہاراج' اور 'خانساماؤں' (جیسا کہ ہندوستان میں ماہر باورچیوں کو روایتی طور پر کہا جاتا رہا ہے) کی نسلوں نے صدیاں گزرنے کے ساتھ ساتھ ترکیبوں کو کامل ترین بنا دیا اور یہ ترکیبیں ہزاروں سالوں کے دوران شفوی روایت کے ذریعے منتقل ہوئی ہیں۔,' مہار اج '   اور   ' خ انس ام ا ؤں '   ( جیس ا   کہ   ہندوستان   میں   م اہر   ب اور چی وں   کو   روایتی   طور   پر   کہا   جاتا   رہا   ہے )   کی   ن سل وں   نے   ص دیا ں   گزر نے   کے   ساتھ   ساتھ   تر کیب وں   کو   کام ل   ترین   بنا   دیا   اور   یہ   تر کیب یں   ہزار وں   سال وں   کے   دوران   ش ف وی   روایت   کے   ذریع ے   منتقل   ہوئی   ہیں۔</w>,76
18,تیاری روایتی طور پر واستا وازہ، یا صدر باورچی کے ذریعے، وازاؤں کی ایک جماعت یا باورچیوں کی مدد کے ساتھ کی جاتی ہے۔,تیا ری   روایتی   طور   پر   و اس تا   واز ہ،   یا   صدر   ب اور چی   کے   ذریع ے،   واز ا ؤں   کی   ایک   جماعت   یا   ب اور چی وں   کی   مدد   کے   ساتھ   کی   جاتی   ہے۔</w>,36
19,پاو بھاجی: یہ مہاراشٹر کا ایک فاسٹ فوڈ پکوان ہے، جس میں گاڑھا سبزیوں کا سالن (بھاجی) ہوتا ہے جو عام طور پر مکھن میں بنایا جاتا ہے اور نرم روٹی کے رول (پاؤ) کے ساتھ پیش کیا جاتا ہے۔,پ او   بھاج ی :   یہ   مہاراشٹر   کا   ایک   ف اسٹ   فو ڈ   پ کوان   ہے،   جس   میں   گا ڑھ ا   سب زی وں   کا   سال ن   ( بھاج ی )   ہو تا   ہے   جو   عام   طور   پر   م کھ ن   میں   بنایا   جاتا   ہے   اور   نر م   رو ٹی   کے   رو ل   ( پا ؤ )   کے   ساتھ   پیش   کیا   جاتا   ہے۔</w>,63
20,لال دید اور حبہ خاتون کی کشمیری تصانیف اپنی صوفیانہ چاشنی اور کرب کے شدت اظہار لیے مشہور ہیں، راجستھانی میں میرابائی کی نظمیں انوکھے بھکتی معیار کے لیے جانی جاتی ہیں، تمل میں اندل کی باطنیت اور کنڑا میں اکا مہادیوی کی واچنائیں اس وقت کے ادب میں خواتین کی عظیم حصہ داری کی گواہ ہیں۔‏,لال   دید   اور   ح بہ   خاتون   کی   کش می ری   ت ص انی ف   اپنی   صو ف یانہ   چ اش نی   اور   کر ب   کے   ش دت   اظہار   لیے   مشہور   ہیں،   راجستھ انی   میں   می راب ائی   کی   نظ میں   انو کھ ے   بھ ک تی   مع یار   کے   لیے   ج انی   جاتی   ہیں،   تمل   میں   اند ل   کی   با ط نی ت   اور   کن ڑا   میں   اکا   مہا دیوی   کی   وا چن ائیں   اس   وقت   کے   اد ب   میں   خواتین   کی   عظیم   حصہ   دار ی   کی   گو اہ   ہیں۔‏</w>,90
21,باگھ کے غار، جو بدھ مت کی دیواروں کی مصوری پر مشتمل ہیں، مدھیہ پردیش کے دھار ضلع سے 97 کلومیٹر کی دوری پر واقع ہیں۔‏,با گھ   کے   غار ،   جو   بدھ   مت   کی   دیو ار وں   کی   م ص وری   پر   مشتمل   ہیں،   م دھیہ   پردیش   کے   دھار   ضلع   سے   9 7   کلومیٹر   کی   دور ی   پر   واقع   ہیں۔‏</w>,35
22,سنسکرت ادب میں لفظ مول کا عمومی معنیٰ کسی پودے یا درخت کی جڑ ہوتا ہے، لیکن تمثیلی طور پر، کسی بھی چیز کا پایہ، نچلا حصہ یا پیندا ہوتا ہے۔,سنس کرت   اد ب   میں   لفظ   مول   کا   ع مو می   مع نی ٰ   کسی   پو دے   یا   درخت   کی   ج ڑ   ہو تا   ہے،   لیکن   تم ث یلی   طور   پر،   کسی   بھی   چیز   کا   پا یہ ،   نچ لا   حصہ   یا   پین دا   ہو تا   ہے۔</w>,47
23,وادی سندھ کی تہذیب مختلف شعبوں میں اپنی ٹکنالوجی کے علم کے لیے مشہور ہے۔‏,وادی   سندھ   کی   تہ ذ یب   مختلف   شع ب وں   میں   اپنی   ٹ کن ال وج ی   کے   علم   کے   لیے   مشہور   ہے۔‏</w>,23
24,سارے کورو مر جاتے ہیں؛ صرف پانچ پانڈو بھائی اور کرشن زندہ بچ جاتے ہیں۔,س ارے   کور و   مر   جاتے   ہیں ؛   صرف   پانچ   پانڈ و   بھائی   اور   کرشن   زند ہ   بچ   جاتے   ہیں۔</w>,20
25,یہ جنگ اٹھارہ دن تک جاری رہتی ہے اور کورووں کی شکست کے ساتھ ختم ہوتی ہے۔‏,یہ   جنگ   اٹھ ارہ   دن   تک   جاری   رہ تی   ہے   اور   کور و وں   کی   شکست   کے   ساتھ   ختم   ہوتی   ہے۔‏</w>,21
26,مہابھارت کی مرکزی کہانی جدید دہلی کے شمال میں واقع ایک سلطنت ہستنا پورہ، جو بھرت کے نام سے معروف ایک قبیلے کی آبائی مملکت تھی، کے تخت کی جانشینی سے متعلق ایک تنازع ہے۔,مہا بھارت   کی   مرکزی   کہانی   جدید   دہلی   کے   شمال   میں   واقع   ایک   سلطنت   ہ ست نا   پور ہ،   جو   بھر ت   کے   نام   سے   معروف   ایک   قب یل ے   کی   آب ائی   م مل کت   تھی،   کے   تخت   کی   جان ش ینی   سے   متعلق   ایک   تناز ع   ہے۔</w>,48
27,کرناٹک میں سبزی خوروں کی تعداد گوشت خوروں کی تعداد سے زیادہ ہے؛ اس لیے، ان کے کھانے بنیادی طور پر نباتی پکوانوں پر مشتمل ہوتے ہیں۔,کرناٹک   میں   سب زی   خور وں   کی   تعداد   گو شت   خور وں   کی   تعداد   سے   زیادہ   ہے ؛   اس   لیے ،   ان   کے   کھانے   بنیادی   طور   پر   ن بات ی   پ کوان وں   پر   مشتمل   ہوتے   ہیں۔</w>,37
28,اس کو سنجے جواب دیتا ہے، جو بتاتا ہے کہ میدان جنگ میں کیا ہو رہا ہے۔‏,اس   کو   س نج ے   جواب   دی تا   ہے،   جو   بت اتا   ہے   کہ   مید ان   جنگ   میں   کیا   ہو   رہا   ہے۔‏</w>,22
29,تامل زبان میں پائے جانے والے دو رزمیے سیلاپتھکارم اور منی میکلئی ہیں۔,تامل   زبان   میں   پائے   جانے   والے   دو   رز می ے   سی لا پ تھ کار م   اور   منی   م یکل ئی   ہیں۔</w>,22
30,اس خطے میں مرچ کے سفوف کا استعمال احتیاط کے ساتھ کیا جاتا ہے۔,اس   خط ے   میں   مر چ   کے   س فو ف   کا   استعمال   اح تیا ط   کے   ساتھ   کیا   جاتا   ہے۔</w>,20
31,لفظ یوگا سنسکرت کی جڑ یوج سے ماخوذ ہے، جس کا مطلب ہے ملانا یا جوڑنا یا متحد کرنا۔,لفظ   یو گا   سنس کرت   کی   ج ڑ   ی وج   سے   ما خو ذ   ہے،   جس   کا   مط لب   ہے   مل انا   یا   جوڑ نا   یا   مت حد   کرنا ۔</w>,30
32,آج کی اوڈیسی اڑیسہ کے مندر کی دیواروں پر تراشے گئے مختلف نقوش میں لامتناہی مجسموں سے ارتقا پذیر ہوئی ہے۔‏,آج   کی   او ڈ یسی   اڑ یس ہ   کے   مندر   کی   دیو ار وں   پر   ترا ش ے   گئے   مختلف   ن قو ش   میں   لام تنا ہی   م جسم وں   سے   ار تق ا   پ ذیر   ہوئی   ہے۔‏</w>,38
33,"وششٹ اب راجا کی طرف مڑا اور آہستہ سے کہا: ""مہاراج، ایک بار وعدہ کرکے انکار کرنا آپ پر نہیں جچتا ہے""۔","وش ش ٹ   اب   راج ا   کی   طرف   م ڑا   اور   آہ ستہ   سے   کہا :   "" مہار اج ،   ایک   بار   وع دہ   کرکے   انکار   کرنا   آپ   پر   نہیں   ج چ تا   ہے ""۔</w>",35
34,جیسے ہی انھیں ارجن کی مایوسی کی حد کا احساس ہوتا ہے تب کرشن اپنا رویہ تبدیل کرتے ہیں اور اس دنیا میں دھارمک عمل کے اسرار سکھانا شروع کرتے ہیں۔‏,جیسے   ہی   ان ھ یں   ار جن   کی   ما ی وسی   کی   حد   کا   اح ساس   ہو تا   ہے   تب   کرشن   اپنا   رو یہ   تبدیل   کرتے   ہیں   اور   اس   دنیا   میں   دھار م ک   عمل   کے   اسر ار   سکھ انا   شروع   کرتے   ہیں۔‏</w>,43
35,جیسے جیسے آپ برتن میں چاول کا آٹا ڈالتے ہیں، بیچ بیچ میں، آپ گھسے ہوئے ناریل کی تھوڑی سی مقدار بھی شامل کرسکتے ہیں۔,جیسے   جیسے   آپ   بر تن   میں   چاول   کا   آ ٹا   ڈال تے   ہیں،   بیچ   بیچ   میں،   آپ   گھ سے   ہوئے   نار یل   کی   تھو ڑی   سی   مق دار   بھی   شامل   کرسک تے   ہیں۔</w>,33
36,آپ ایک اسطوانی برتن میں چمچ بھر گھسے ہوئے ناریل کو ڈال کر شروع کرسکتے ہیں اور پھر اچھی طرح سے ملایا ہوا چاول کا آٹا شامل کرسکتے ہیں۔,آپ   ایک   اس طو انی   بر تن   میں   چم چ   بھر   گھ سے   ہوئے   نار یل   کو   ڈال   کر   شروع   کرسک تے   ہیں   اور   پھر   اچھ ی   طرح   سے   ملا یا   ہوا   چاول   کا   آ ٹا   شامل   کرسک تے   ہیں۔</w>,40
37,مہاراجا رنجیت سنگھ کے عطیے سے 1835 کے آس پاس ناندیڑ میں نفیس نقاشی والے ایک خوبصورت اور دلکش گرودوارے کی تعمیر عمل میں آئی جس میں ایک عظیم الشان سنہری گنبد تھا۔‏,مہار اج ا   ر نج یت   سنگھ   کے   عط ی ے   سے   18 35   کے   آس   پاس   ن اندی ڑ   میں   ن فیس   نق اش ی   والے   ایک   خوب صورت   اور   دل کش   گرو دو ارے   کی   تعمیر   عمل   میں   آئی   جس   میں   ایک   عظیم   ال شان   س نہ ری   گن بد   تھا۔‏</w>,53
38,سام وید ان منتخبہ رُچاؤں کی تدوین ہے جنہیں ان کے مجوزہ چھندوں یا سُر کی بحروں کو برقرار رکھتے ہوئے سوراؤں میں ترتیب دیا گیا ہے۔,سام   وید   ان   منتخ بہ   ر ُ چ اؤں   کی   ت دو ین   ہے   جنہیں   ان   کے   م جو زہ   چھ ند وں   یا   س ُ ر   کی   ب حر وں   کو   برقرار   رکھ تے   ہوئے   سور ا ؤں   میں   ترتیب   دیا   گیا   ہے۔</w>,44
39,والمیکی کے کوشل راجدھانی کے بارے میں بیان سے یہ بات واضح ہے کہ قدیم ایودھیا ہمارے جدید شہروں سے کسی طرح بھی کم نہیں تھا۔‏‏,وال می کی   کے   کوش ل   راج دھ انی   کے   بار ے   میں   بیان   سے   یہ   بات   واضح   ہے   کہ   قدیم   ا یو دھ یا   ہم ارے   جدید   شہر وں   سے   کسی   طرح   بھی   کم   نہیں   تھا ۔ ‏ ‏</w>,40
40,ایک بار یہ کہنے کے بعد کہ 'میں یہ کروں گا' آپ کے پاس اسے کرنے کے علاوہ کوئی اور متبادل نہیں رہ جاتا ہے۔‏,ایک   بار   یہ   کہ نے   کے   بعد   کہ   ' میں   یہ   کر وں   گا '   آپ   کے   پاس   اسے   کرنے   کے   علاوہ   کوئی   اور   مت بادل   نہیں   رہ   جاتا   ہے۔‏</w>,30
41,حالیہ دنوں میں روپے کی شرح مبادلہ اور ہمارے زر مبادلہ کے ذخائر کی مقدار پر مختلف نظریات سامنے آئے ہیں۔,حال یہ   دن وں   میں   روپ ے   کی   شرح   م باد لہ   اور   ہم ارے   زر   م باد لہ   کے   ذخائر   کی   مق دار   پر   مختلف   نظر یات   سام نے   آئے   ہیں۔</w>,32
42,بینک، کریڈٹ انفارمیشن کمپنیوں (سی آئی سیز) کو خارج المیعاد ہونے کے طور پر رپورٹ کریں گے یا تعزیری الزامات عائد کریں گے، یعنی تاخیری ادائیگی کے الزام، وغیرہ، اگر کچھ ہیں تو صرف اس صورت میں کہ کریڈٹ کارڈ کھاتا تین دن سے زیادہ عرصے تک خارج المیعاد رہتا ہے۔,بینک ،   کریڈٹ   ان فار می شن   کمپنی وں   ( سی   آ ئی   سی ز )   کو   خار ج   ال می ع اد   ہونے   کے   طور   پر   ر پورٹ   کریں   گے   یا   تع زی ری   الزام ات   ع ائد   کریں   گے ،   یع نی   تا خ یری   ادائی گی   کے   الزام ،   و غیر ہ،   اگر   کچھ   ہیں   تو   صرف   اس   صورت   میں   کہ   کریڈٹ   کارڈ   کھ اتا   تین   دن   سے   زیادہ   عرصے   تک   خار ج   ال می ع اد   رہ تا   ہے۔</w>,83
43,ممالک اپنی مالیات کو بہتر بنانے کے لیے اندرونی براہ راست سرمایہ کاری کی حوصلہ افزائی کرسکتے ہیں۔‏,ممالک   اپنی   مالیات   کو   بہتر   بنانے   کے   لیے   اند رو نی   برا ہ   ر است   سرمایہ   کاری   کی   ح و ص لہ   اف ز ائی   کرسک تے   ہیں۔‏</w>,28
44,تاہم، پیکیج کے فوری نفاذ کے لیے ایک ترغیب کے طور پر، اگر منظور شدہ پیکیج کو بینک کے ذریعے درخواست موصول ہونے کی تاریخ سے سے 90 دن کے اندر بینک کی طرف سے نافذ کیا جاتا ہے، تو اثاثہ جات کی درجہ بندی کی حیثیت کو اس مقام پر بحال کیا جاسکتا ہے جو اس وقت تھا جب بینک کی طرف سے ری اسٹرکچرنگ کی درخواست موصول ہوئی تھی۔,تاہم،   پی کیج   کے   ف وری   ن ف ا ذ   کے   لیے   ایک   تر غ یب   کے   طور   پر،   اگر   منظ ور   شدہ   پی کیج   کو   بینک   کے   ذریع ے   درخواست   مو صول   ہونے   کی   تاریخ   سے   سے   90   دن   کے   اندر   بینک   کی   طرف   سے   ناف ذ   کیا   جاتا   ہے،   تو   اث اث ہ   جات   کی   درجہ   بندی   کی   حیثیت   کو   اس   مقام   پر   بحال   کیا   جاسک تا   ہے   جو   اس   وقت   تھا   جب   بینک   کی   طرف   سے   ری   اس ٹر ک چر نگ   کی   درخواست   مو صول   ہوئی   تھی۔</w>,91
45,کیا نجی سرمایہ جمع کرنے کی حرکیات لامحالہ طور پر چند ہاتھوں میں دولت کے ارتکاز کا سبب بنتی ہیں، یا کیا ترقی، مسابقت اور تکنیکی ترقی کی متوازن قوتیں عدم مساوات کو گھٹاتی ہیں؟,کیا   نج ی   سرمایہ   جمع   کرنے   کی   حر کیا ت   لام حال ہ   طور   پر   چند   ہاتھ وں   میں   دول ت   کے   ارت کا ز   کا   سب ب   بن تی   ہیں،   یا   کیا   ترقی ،   مس اب قت   اور   تک نی کی   ترقی   کی   مت واز ن   قو ت یں   عد م   مس او ات   کو   گھ ٹ اتی   ہیں ؟</w>,61
46,بہت زیادہ اتار چڑھاؤ پر قابو پانے اور توقعات باندھنے کے لیے یہ بازار میں مداخلت کرتا ہے۔,بہت   زیادہ   ات ار   چڑھ اؤ   پر   قاب و   پ انے   اور   توقع ات   بان دھ نے   کے   لیے   یہ   بازار   میں   م داخل ت   کر تا   ہے۔</w>,28
47,کیو2 کے لیے اعلیٰ تعدد کے ڈیٹا سے پتہ چلتا ہے کہ اقتصادی سرگرمی بدستور لچکدار ہے۔,کیو 2   کے   لیے   اعلیٰ   تعدد   کے   ڈی ٹا   سے   پتہ   چل تا   ہے   کہ   اقت ص ادی   سر گرمی   ب دست ور   ل چک دار   ہے۔</w>,27
48,کلاں معاشیات میں، عام طور پر موضوع ایک ملک ہوتا ہے اور کس طرح سارے بازار بڑے مظاہر کو پیدا کرنے کے لیے تعامل کرتے ہیں جسے ماہرین معاشیات مجموعی متغیرات کہتے ہیں۔‏,کلا ں   معاش یات   میں،   عام   طور   پر   مو ض وع   ایک   ملک   ہو تا   ہے   اور   کس   طرح   س ارے   بازار   بڑے   م ظاہر   کو   پیدا   کرنے   کے   لیے   تع امل   کرتے   ہیں   جسے   ماہ رین   معاش یات   م جموع ی   مت غیر ات   کہ تے   ہیں۔‏</w>,48
49,سیالیت اس حد کی طرف اشارہ کرتی ہے جس تک مالیاتی اثاثوں کو مختصر نوٹس پر مکمل بازاری قدر کے قریب فروخت کیا جاسکتا ہے۔,سیا لی ت   اس   حد   کی   طرف   اش ارہ   کرتی   ہے   جس   تک   مال یاتی   اث اث وں   کو   مختصر   نو ٹس   پر   مکمل   باز اری   قدر   کے   قریب   فروخت   کیا   جاسک تا   ہے۔</w>,34
50,وسیع پیمانے پر، آمدنی کی شناخت کی پالیسی کسی بھی موضوعی التفات کے بجائے معروضی اور وصولی کے ریکارڈ پر مبنی ہونی چاہیے۔‏,وسیع   پیمانے   پر،   آ مد نی   کی   شناخت   کی   پال یسی   کسی   بھی   مو ض وع ی   ال تف ات   کے   ب جائے   مع رو ض ی   اور   و صو لی   کے   ریکارڈ   پر   مبنی   ہو نی   چاہیے ۔‏</w>,39
51,لہذا، سود کے ڈیبٹ کی تاریخ کے حوالے سے سود کی اس طرح کی رقوم زائد المیعاد نہیں بنتیں اور اس وجہ سے این پی اے ہوتی ہیں۔,لہذ ا،   سود   کے   ڈی بٹ   کی   تاریخ   کے   ح والے   سے   سود   کی   اس   طرح   کی   رق وم   ز ائد   ال می ع اد   نہیں   بن ت یں   اور   اس   وجہ   سے   این   پی   اے   ہوتی   ہیں۔</w>,38
52,بھارت کے ادائیگی کے نظام کو دیگر دائرہ اختیار سے منسلک کرنے کا امکان، بشمول بھارت کے تیز ادائیگی کے نظام - یو پی آئی - کو دیگر دائرہ اختیار میں اسی طرح کے نظام کے ساتھ باہم مربوط کرنے کی جاری پہل کے، ترسیلات زر کے بشمول سرحد پار ادائیگی کے انتظامات کو بہتر بنائے گا۔,بھارت   کے   ادائی گی   کے   نظام   کو   دیگر   د ائ رہ   اختیار   سے   منسل ک   کرنے   کا   امکان ،   ب شمول   بھارت   کے   تیز   ادائی گی   کے   نظام   -   یو   پی   آئی   -   کو   دیگر   د ائ رہ   اختیار   میں   اسی   طرح   کے   نظام   کے   ساتھ   ب اہم   مر بوط   کرنے   کی   جاری   پہ ل   کے ،   تر سیل ات   زر   کے   ب شمول   سر حد   پار   ادائی گی   کے   انتظام ات   کو   بہتر   بنائے   گا۔</w>,76
53,مائع قدرتی گیس (ایل این جی) توانائی کے شعبے میں بہت زیادہ اہمیت حاصل کر رہی ہے اس لیے کہ یہ توانائی پلانٹس اور صنعتی (کھاد) پلانٹس کو چلانے کے لیے استعمال کی جاتی ہے۔,م ائع   قدرتی   گ یس   ( ایل   این   جی )   تو ان ائی   کے   شع بے   میں   بہت   زیادہ   اہ می ت   حاصل   کر   رہی   ہے   اس   لیے   کہ   یہ   تو ان ائی   پل ان ٹس   اور   صن ع تی   ( کھ اد )   پل ان ٹس   کو   چل انے   کے   لیے   استعمال   کی   جاتی   ہے۔</w>,56
54,تاہم، حالانکہ بازار آپ کو فروخت بڑھانے کی اجازت دیتے ہیں، لیکن وہ آپ کو ایک پائیدار کاروبار کو ترقی دینے اور اپنا فروختنی برانڈ بنانے کے قابل نہیں بناتے ہیں۔,تاہم،   حالانکہ   بازار   آپ   کو   فروخت   بڑھ انے   کی   اج ازت   دی تے   ہیں،   لیکن   وہ   آپ   کو   ایک   پائی دار   کاروبار   کو   ترقی   دینے   اور   اپنا   فروخت نی   بر انڈ   بنانے   کے   قابل   نہیں   بن اتے   ہیں۔</w>,38
55,پیمنٹ ایگریگیٹرز (پی اے) ادائیگیوں کے ماحولیاتی نظام میں ایک اہم کردار ادا کرتے ہیں اور اسی وجہ سے وہ مارچ 2020 میں ضوابط کے تحت لائے گئے تھے اور انہیں پیمنٹ سسٹم آپریٹرز (پی ایس او) کے طور پر نامزد کیا گیا تھا۔,پیم نٹ   ای گری گی ٹر ز   ( پی   اے )   ادائی گی وں   کے   ماحول یاتی   نظام   میں   ایک   اہم   کردار   ادا   کرتے   ہیں   اور   اسی   وجہ   سے   وہ   مارچ   2020   میں   ض واب ط   کے   تح ت   ل ائے   گئے   تھے   اور   انہیں   پیم نٹ   س سٹ م   آپر ی ٹر ز   ( پی   ایس   او )   کے   طور   پر   نامزد   کیا   گیا   تھا۔</w>,66
