sentence_index,original_sentence,tokenized_sentence,token_count
11,परञ्च मंगल पाण्डेयक साहसी काज ऊँच आ श्रेष्ठ सिद्धांतक प्रति निष्ठा द्वारा कयल गेल छल,पर ञ्च   मं गल   पा ण्डे यक   साह सी   काज   ऊँच   आ   श्रेष्ठ   सि द्धां तक   प्रति   नि ष्ठा   द्वारा   कयल   गेल   छल,23
12,एकबेर प्यॉज पारदर्शी भऽ जाय तऽ मसालावला मासु आ हरदि दऽ कऽ ओकरा तामे भुजु जामे सभटा मसाला लगभग ५-६ मिनटमे मासुमे मिल नहि जाय,एकबेर   प्यॉ ज   पार द र्शी   भऽ   जाय   त ऽ   म सा ला वला   मा सु   आ   हर दि   दऽ   कऽ   ओकरा   तामे   भु जु   जा मे   सभटा   म सा ला   लगभग   ५ - ६   मिन टमे   मा सु मे   मिल   नहि   जाय,43
13,"हितोपदेश पक्षी, जानवर आ मनुष्य सभक माध्यमसँ प्रस्तुत सांसारिक ज्ञानक पोथी छियैक","हि तो प देश   प क्षी ,   जान वर   आ   म नु ष्य   सभक   माध्यमसँ   प्रस्तु त   सां सा रिक   ज्ञा नक   पो थी   छि यैक",26
14,पोथीक प्रयोजन संस्कृतक अभिव्यक्तिके बढ़ेनाय आ बुद्दिमत्तापूर्ण व्यवहारक ज्ञान प्रतीत होयत अछि,पो थी क   प्रयोजन   संस्कृ तक   अभि व्यक्ति के   ब ढ़े ना य   आ   बु द्दि म त्ता पूर्ण   व्यव हारक   ज्ञा न   प्रती त   होयत   अछि,27
15,प्रोफेसर असित कुमार बंदोपाध्याय अपन गृह-नगर हावड़ाक पूर्ण इतिहास हावड़ा सहरेर इतिबृतो (पहिल आ दोसर खण्ड)के १९९४ आ १९९५ मे सङ्कलण करबामे अग्रणी भूमिका निभौलनि,प्रो फे सर   अ सित   कुमार   बं दो पा ध्या य   अपन   गृह - नगर   हा व ड़ा क   पूर्ण   इतिहास   हा व ड़ा   सह रे र   इ ति बृ तो   ( पहिल   आ   दोसर   खण्ड ) के   १९९ ४   आ   १९९ ५   मे   सङ्क ल ण   करबामे   अ ग्र णी   भूमिका   नि भौ लनि,55
16,चैत्य हॉलक सामने एकटा प्रभावशाली अर्धवृत्ताकार चैत्य मेहराब अछि जकर अगिलुका भागमे एकटा लकड़ीक गृह-मुख छैक आ किछु ठाम कोनो प्रभावशाली चैत्य मेहराबवला खिड़की नहि छैक,चै त्य   हॉ लक   साम ने   एकटा   प्रभाव शाली   अ र्ध वृ त्ता कार   चै त्य   मे हरा ब   अछि   जकर   अ गि लु का   भागमे   एकटा   लक ड़ी क   गृह - मुख   छैक   आ   किछु   ठाम   कोनो   प्रभाव शाली   चै त्य   मे हरा ब वला   खि ड़ की   नहि   छैक,51
17,महाराज आ खानसामा (जेनाकि भारतमे पारम्परिक रूपसँ माहिर भनसियाकेँ कहल जायत छै)के पीढ़ी शताब्दियोसँ व्यंजन विधिमे दक्षता प्राप्त कयलनि आ ई व्यंजन विधि हजारो बरखसँ मौखिक परम्परा द्वारा चलि रहल अछि,महा राज   आ   खान सामा   ( जेनाकि   भारतमे   पारम्परिक   रूपसँ   मा हि र   भ न सिया केँ   कह ल   जाय त   छै ) के   पी ढ़ी   श ता ब्दि यो सँ   व्यं जन   विधि मे   द क्ष ता   प्राप्त   कयलनि   आ   ई   व्यं जन   विधि   ह जा रो   बरख सँ   मौ खि क   परम्परा   द्वारा   चलि   रहल   अछि,58
18,पारम्परिक रूपसँ तैयारी वाजा आकि भनसिया के समूहक मदति सँ वास्ता वाजा आकि मुख्य भनसिया द्वारा कयल जायत छै,पारम्परिक   रूपसँ   तैया री   वा जा   आ कि   भ न सिया   के   समू हक   मदति   सँ   वा स्ता   वा जा   आ कि   मुख्य   भ न सिया   द्वारा   कयल   जाय त   छै,31
19,"पाव भाजी: ई महाराष्ट्रक एकटा फास्ट फूड व्यंजन छियैक, जाहिमे मक्खनमे बनाओल तरकारीक गाढ़ झोर (भाजी) सङ्ग मुलायम ब्रेड रोल (पाव) रहैत छै","पा व   भा जी :   ई   महाराष्ट्र क   एकटा   फा स्ट   फू ड   व्यं जन   छि यै क,   जाहिमे   म क्ख नमे   बना ओल   तर कारी क   गा ढ़   झो र   ( भा जी )   सङ्ग   मु ला यम   ब्रे ड   रो ल   ( पा व )   रहैत   छै",49
20,"लाल द्दद आ हब्बा खातून के कश्मीरीमे रचना अपन रहस्यमय अंदाज आ भावुक वेदनाक अभिव्यक्ति लेल जानल जायत छै, राजस्थानीमे मीराबाईके रचना विशिष्ट भक्ति गुण लेल जानल जायत छै, तमिलमे अंदालक रहस्यवाद आ कन्नड़मे अक्का महादेवीक वचनसभ, ओहि समयक साहित्यमे महिला लोकनिक महान योगदानक प्रमाण छियै","लाल   द्द द   आ   ह ब्बा   खा तू न   के   कश्मी रीमे   रचना   अपन   रह स्य म य   अं दा ज   आ   भा वु क   वेद नाक   अभि व्यक्ति   लेल   जान ल   जाय त   छै,   राज स्था नी मे   मी रा बा ई के   रचना   विशिष्ट   भ क्ति   गुण   लेल   जान ल   जाय त   छै,   तमि लमे   अं दा लक   रह स्य वाद   आ   क न्न ड़ मे   अ क्का   महा देवी क   व च न सभ ,   ओहि   समय क   साहित्य मे   महिला   लोकनिक   महान   योग दा नक   प्रमाण   छि यै",92
21,"बाघ गुफा जाहिमे बौद्ध भित्ति चित्रसभ छै, से मध्य प्रदेशक धार जिलासँ ९७ किलोमीटर दूर स्थित छै","बा घ   गुफा   जाहिमे   बौद्ध   भि त्ति   चित्र सभ   छै,   से   मध्य   प्रदेश क   धार   जिला सँ   ९ ७   किलोमीटर   दूर   स्थित   छै",23
22,"संस्कृत साहित्यमे मूल शब्दक सामान्य अर्थ एकटा पौधा आकि गाछक जड़ि होयत छै, परञ्च आलंकारिक रूपसँ ककरो पैर, निम्न भाग आकि तल होयत छै","संस्कृ त   साहित्य मे   मूल   शब्द क   सामान्य   अर्थ   एकटा   पौ धा   आ कि   गाछ क   ज ड़ि   होयत   छै,   पर ञ्च   आ लं का रिक   रूपसँ   कक रो   पै र,   निम्न   भाग   आ कि   तल   होयत   छै",38
23,सिंधु धाटी सभ्यता बहुत क्षेत्रमे अपन तकनीकी ज्ञान लेल जानल जायत छै,सिं धु   धा टी   स भ्य ता   बहुत   क्षेत्रमे   अपन   तक नी की   ज्ञा न   लेल   जान ल   जाय त   छै,21
24,सभटा कौरव मरि जायत छथि; मात्र पाँचोटा पाण्डव भाय आ कृष्ण बचि जायत छथि,सभटा   कौ रव   म रि   जाय त   छथि ;   मात्र   पाँ चो टा   पा ण्डव   भाय   आ   कृष्ण   ब चि   जाय त   छथि,23
25,युद्ध अठारह दिन धरि चलल आ कौरवक हारिसँ खतम भेल,युद्ध   अ ठा रह   दिन   धरि   चल ल   आ   कौ र वक   हारि सँ   ख तम   भेल,17
26,"महाभारतक मुख्य कथा हस्तिनापुरक सिंहासन पर उत्तराधिकारक लड़ाई छियैक, एकटा राज्य जे आधुनिक दिल्लीक कनिये उत्तर दिस छलैक जे एकटा वर्ग जकरा सामान्यतः भारत कहल जायत छल ओकर क्षेत्र छल","महा भारतक   मुख्य   कथा   ह स्ति ना पुरक   सिं हासन   पर   उत्तरा धि कारक   ल ड़ा ई   छि यै क,   एकटा   राज्य   जे   आधुनिक   दिल्लीक   कनि ये   उत्तर   दिस   छलै क   जे   एकटा   वर्ग   जकरा   सामान्यतः   भारत   कह ल   जाय त   छल   ओकर   क्षेत्र   छल",45
27,कर्णाटकमे शाकाहारी लोकनि मांसाहारी लोकनि सँ बेसी छथि तेँ हुनक भोजनमे मुख्यतः शाकाहारी व्यंजन रहैत छनि,क र्णा टक मे   शा का हा री   लोकनि   मां सा हा री   लोकनि   सँ   बेसी   छथि   तेँ   हुनक   भोजन मे   मुख्य तः   शा का हा री   व्यं जन   रहैत   छनि,31
28,हुनका संजय द्वारा उत्तर देल जायत छै जे हुनका युद्धक्षेत्रमे की भऽ रहल छै से सुनबैत छथिन,हुनका   सं जय   द्वारा   उत्तर   देल   जाय त   छै   जे   हुनका   युद्ध क्षेत्रमे   की   भऽ   रहल   छै   से   सु न बैत   छथि न,23
29,तमिलके दूटा महाकाव्य सिलापथिकरम आ मणिमेकलई छियै,तमिल के   दूटा   महा का व्य   सि ला प थि कर म   आ   मणि मे कल ई   छि यै,19
30,एहि क्षेत्रमे मेरचाइ बुकनीक प्रयोग सम्हारि कऽ कयल जायत छै,एहि   क्षेत्रमे   मे र चाइ   बु क नीक   प्रयोग   स म्हा रि   कऽ   कयल   जाय त   छै,17
31,"योग शब्द संस्कृत मूल युजसँ आयल अछि जकर मतलब जुड़नाय, मिलनाय आकि एक भेनाय होयत अछि","योग   शब्द   संस्कृ त   मूल   यु ज सँ   आयल   अछि   जकर   म तल ब   जुड़ ना य ,   मि लना य   आ कि   एक   भे ना य   होयत   अछि",29
32,आजुक ओड़िसी ओड़िसाक मंदिरके देवालसभ पर भिन्न भिन्न रूपमे बनाओल चित्र सभ सँ विकसित भेल अछि,आजु क   ओ ड़ि सी   ओ ड़ि सा क   मं दि र के   दे वाल सभ   पर   भिन्न   भिन्न   रूपमे   बना ओल   चित्र   सभ   सँ   विकसित   भेल   अछि,28
33,"आब वशिष्ठ राजा दिस मुड़लाह आ आहिस्ता सँ कहलनि: "" हे राजा, एक बेर वादा कऽ मना कयनाय अहाँ लेल नीक गप नहि भेल","आब   व शि ष्ठ   राजा   दिस   मु ड़ लाह   आ   आ हि स्ता   सँ   कह लनि :   ""   हे   राजा ,   एक   बेर   वा दा   कऽ   मना   कय ना य   अहाँ   लेल   नीक   ग प   नहि   भेल",37
34,"""","""</w>",1
35,जखन हुनका अर्जुनक हताशाक बारेमे पता चलैत छनि तखन कृष्ण अपन मनोभाव बदलि एहि संसारमे धर्मक काजके रहस्यक बारेमे शिक्षा देनाय शुरू करैत छथिन,जखन   हुनका   अ र्जु नक   ह ता शा क   बा रे मे   पता   चलैत   छनि   तखन   कृष्ण   अपन   मनो भाव   बदलि   एहि   संसा रमे   धर्म क   काज के   रह स्य क   बा रे मे   शिक्षा   दे ना य   शुरू   करैत   छथि न,42
36,"जेना अहाँ चाउरक आटा डिब्बामे दैत छियैक, बीचमे अहाँ कम कम मात्रामे घसल नारिकेल सेहो दऽ सकैत छियैक","जेना   अहाँ   चा उ रक   आ टा   डिब्बा मे   दैत   छि यै क,   बीच मे   अहाँ   कम   कम   मात्रा मे   घ सल   ना रि के ल   सेहो   दऽ   सकैत   छि यैक",31
37,अहाँ बेलनाकार डिब्बामे चम्मच भरि घसल नारिकेल आ बढ़ियासँ फेंटल चाउरक आटा मिला कऽ शुरू कऽ सकैत छी,अहाँ   बे लना कार   डिब्बा मे   च म्म च   भरि   घ सल   ना रि के ल   आ   बढ़ि या सँ   फें टल   चा उ रक   आ टा   मिला   कऽ   शुरू   कऽ   सकैत   छी,33
38,महाराजा रणजीत सिंहक दानसँ लगभग १८३५ ईस्वीमे नान्देडमे एकटा सुन्दर आ असाधारण गुरुद्वाराक निर्माण भेल जाहिमे गूढ़ नक्काशीवला एकटा भव्य स्वर्ण गुम्बद अछि,महा राजा   रण जीत   सिं हक   दान सँ   लगभग   १८ ३५   ईस्वी मे   ना न्दे ड मे   एकटा   सुन्द र   आ   अ सा धारण   गुरु द्वारा क   निर्माण   भेल   जाहिमे   गू ढ़   न क्का शी वला   एकटा   भ व्य   स्वर्ण   गु म्ब द   अछि,44
39,सामवेद ई चुनल ऋचासभक एकटा सङ्ग्रह छियैक जकरा प्रस्तावित छन्द आकि लयबद्ध ताल पर निर्धारित करैत स्वरमे व्यवस्थित कयल गेल छैक,साम वेद   ई   चुन ल   ऋ चा सभक   एकटा   सङ्ग्र ह   छि यैक   जकरा   प्र स्ता वित   छ न्द   आ कि   लय बद्ध   ता ल   पर   निर्धारित   करैत   स्व रमे   व्यव स्थित   कयल   गेल   छैक,35
40,वाल्मीकि द्वारा कयल गेल राजधानी कोशल के वर्णनसँ ई सुस्पष्ट अछि कि अयोध्याक प्राचीन राजधानी अपनसभक आधुनिक शहरसँ कोनो तरहे कम नहि छल,वा ल्मी कि   द्वारा   कयल   गेल   राजधानी   को शल   के   वर्ण नसँ   ई   सु स्पष्ट   अछि   कि   अ यो ध्या क   प्राचीन   राजधानी   अपन सभक   आधुनिक   शहर सँ   कोनो   तर हे   कम   नहि   छल,34
41,"एक बेर कहलाक बाद,'हम करब', अहाँ लग केनाय छोड़ि आओर कोनो विकल्प नहि अछि","एक   बेर   कह लाक   बाद, ' हम   करब ' ,   अहाँ   लग   के ना य   छोड़ि   आओर   कोनो   विकल्प   नहि   अछि",21
42,हालक किछु दिनमे रूपैयाक विनिमय दर आ अपन विदेशी मुद्रा भण्डार के पर्याप्तता पर भिन्न भिन्न दृष्टिकोण आयल अछि,हा लक   किछु   दिनमे   रू पै या क   वि नि म य   दर   आ   अपन   विदेशी   मुद्रा   भण्डा र   के   पर्याप्त ता   पर   भिन्न   भिन्न   दृष्टिकोण   आयल   अछि,28
43,"क्रेडिट सूचना कंपनी (सीआइसी) के कारण बैंक क्रेडिट कार्ड खाताकेेँ बीतल घोषित करत आकि दण्ड लेल शुल्क लगाओत जेनाकि देरी भुगतान शुल्क, आदि, जँ कोनो, मात्र तखन जखन क्रेडिट कार्ड खाता तीन दिनसँ बेसी बीतल रहि जायत अछि","क्रेडि ट   सूचना   कं प नी   ( सी आइ सी )   के   कारण   बैं क   क्रेडि ट   कार्ड   खाता के े ँ   बी तल   घो षित   कर त   आ कि   दण्ड   लेल   शुल्क   लगा ओ त   जेनाकि   दे री   भुगतान   शुल्क ,   आदि ,   जँ   कोनो ,   मात्र   तखन   जखन   क्रेडि ट   कार्ड   खाता   तीन   दिन सँ   बेसी   बी तल   रहि   जाय त   अछि",64
44,देशसभ वित्तीय सुधार लेल आंतरिक प्रत्यक्ष निवेशकेँ प्रोत्साहित कऽ सकैत अछि,देश सभ   वित्तीय   सुधार   लेल   आ ं त रिक   प्र त्य क्ष   निवेश केँ   प्रोत्सा हित   कऽ   सकैत   अछि,19
45,"यद्यपि पैकेजक त्वरित कार्यान्वयन लेल एकटा प्रोत्साहनक रूपमे, जँ बैंक द्वारा आवेदनके प्राप्तिक तारीखसँ ९० दिनक भीतर अनुमोदित पैकेज लागू कयल जायत अछि तऽ सम्पत्ति वर्गीकरणक स्थितिकेँ ओना बहाल कयल जा सकैत अछि जेना ओहि समय मौजूद छल जखन बैंक द्वारा पुनर्गठनक आवेदन प्राप्त कयल गेल छल","यद्यपि   पै के जक   त्व रित   कार्या न्व यन   लेल   एकटा   प्रोत्सा ह नक   रूपमे ,   जँ   बैं क   द्वारा   आ वेद न के   प्रा प्ति क   ता री ख सँ   ९०   दिनक   भीतर   अनु मो दित   पै के ज   लागू   कयल   जाय त   अछि   त ऽ   सम्पत्ति   वर्गी करण क   स्थिति केँ   ओना   बहा ल   कयल   जा   सकैत   अछि   जेना   ओहि   समय   मौ जू द   छल   जखन   बैं क   द्वारा   पुन र्ग ठ नक   आ वेद न   प्राप्त   कयल   गेल   छल",82
46,"की निजी पूँजी संचयक गतिकी के कारण अनिवार्य रूपसँ धनक सञ्चय किछु हाथमे भऽ जायत छैक , आकि विकास, प्रतिस्पर्धा आ तकनीकी उन्नति सँ असमानता घटैत छैक","की   निजी   पूँ जी   सं च यक   गति की   के   कारण   अनि वा र्य   रूपसँ   धनक   स ञ्च य   किछु   हाथ मे   भऽ   जाय त   छैक   ,   आ कि   विकास ,   प्रतिस्पर्धा   आ   तक नी की   उ न्न ति   सँ   अस मान ता   घ टै त   छैक",47
47,अत्यधिक अस्थिरताकेँ रोकबा आ अपेक्षाकेँ स्थिर करबा लेल ई बाजारमे हस्तक्षेप करैत अछि,अ त्य धि क   अ स्थि र ताकेँ   रोक बा   आ   अपेक्षा केँ   स्थि र   करबा   लेल   ई   बा जा रमे   ह स्त क्षे प   करैत   अछि,27
48,दोसर तिमाहीक उच्च-आवृत्ति आँकड़ा सूचित करैत अछि कि आर्थिक गतिविधि प्रत्यास्थी रहल अछि,दोसर   ति मा ही क   उच्च - आ वृत्ति   आँ क ड़ा   सू चित   करैत   अछि   कि   आर्थि क   गतिविधि   प्र त्या स्थी   रहल   अछि,25
49,समष्टि अर्थशास्त्रमे विषय सामान्यतः एकटा देश होयत अछि आ केना सभटा बाजार आपसमे मिलि कए पैघ प्रभाव उतपन्न करैत अछि जकरा अर्थशास्त्री समग्र चर कहलनि अछि,सम ष्टि   अर्थ शा स्त्र मे   विषय   सामान्यतः   एकटा   देश   होयत   अछि   आ   के ना   सभटा   बा जार   आप समे   मिलि   कए   पैघ   प्रभाव   उ त प न्न   करैत   अछि   जकरा   अर्थ शास्त्री   सम ग्र   चर   कह लनि   अछि,39
50,तरलतासँ तात्पर्य ओहि सीमासँ अछि जाहि सीमा धरि वित्तीय संपत्तिकेँ तुरत नोटिसमे पूर्ण बाजार मूल्यक करीब बेचल जा सकय,तर ल तासँ   ता त्प र्य   ओहि   सीमा सँ   अछि   जाहि   सीमा   धरि   वित्तीय   सं प त्ति केँ   तुर त   नो टि समे   पूर्ण   बा जार   मूल्य क   करी ब   बे चल   जा   सकय,34
51,मूल तौर पर आय स्वीकृतिक नीति निष्पक्ष आ उगाहीक साक्ष्य पर आधारित रहबाक चाही नहि कि कोनो व्यक्तिनिष्ठ विचार पर,मूल   तौ र   पर   आय   स्वी कृतिक   नीति   नि ष्प क्ष   आ   उ गा ही क   सा क्ष्य   पर   आधारित   रहबाक   चाही   नहि   कि   कोनो   व्यक्ति नि ष्ठ   विचार   पर,30
52,एहि द्वारे ब्याज डेबिटक सन्दर्भमे ब्याजक एहन राशि अतिदेय आ तेँ एनपीए नहि बनैत अछि,एहि   द्वा रे   ब्याज   डे बि टक   स न्दर्भ मे   ब्या जक   एहन   राशि   अति दे य   आ   तेँ   एन पी ए   नहि   ब नैत   अछि,26
53,"भारतक भुगतान प्रणालीसभकेँ आन अधिकारक्षेत्रसभसँ जोड़बाक सम्भावना, जाहिमे भारतक अखनुक पहल तेज भुगतान प्रणाली - यूपीआई - केँ आन अधिकार क्षेत्रसभमे समान प्रणालीसभक सङ्ग जोड़ला पर प्रेषण सहित सीमाक बाहरो भुगतान व्यवस्थाकेँ बढ़ाओत","भारतक   भुगतान   प्रणाली सभकेँ   आन   अधिकार क्षेत्र सभसँ   जोड़ बाक   सम्भावना ,   जाहिमे   भारतक   अ ख नु क   प हल   तेज   भुगतान   प्रणाली   -   यू पी आई   -   केँ   आन   अधिकार   क्षेत्र सभमे   समान   प्रणाली सभक   सङ्ग   जोड़ ला   पर   प्रे षण   सहित   सीमा क   बा ह रो   भुगतान   व्यवस्था केँ   ब ढ़ा ओ त",55
54,तरल प्राकृतिक गैस (एल एन जी) उर्जा अनुभागमे बेसी महत्व प्राप्त कऽ रहल अछि किआ तऽ एकर उपयोग बिजली संयंत्र आ औद्योगिक संयंत्र (खाद) केँ संचालित करबा लेल कऽ जा रहल छैक,तर ल   प्राकृतिक   गै स   ( एल   एन   जी )   उ र्जा   अनु भागमे   बेसी   महत्व   प्राप्त   कऽ   रहल   अछि   कि आ   त ऽ   एकर   उपयोग   बिजली   सं यं त्र   आ   औद्योगि क   सं यं त्र   ( खा द )   केँ   सं चा लित   करबा   लेल   कऽ   जा   रहल   छैक,50
55,यद्यपि जतऽ बाजार अहाँकेँ बिक्री बढ़यबाक अनुमति देत परञ्च एकटा स्थायी व्यापार विकसित करबा आ अपन विक्रयशील ब्रांड बनयबा लेल अहाँकेँ सक्षम नहि बनाओत,यद्यपि   ज त ऽ   बा जार   अहाँकेँ   बिक्री   बढ़ यबाक   अनुमति   दे त   पर ञ्च   एकटा   स्थायी   व्यापार   विकसित   करबा   आ   अपन   वि क्रय शील   ब्रां ड   बन य बा   लेल   अहाँकेँ   सक्षम   नहि   बना ओ त,37
56,भुगतान समूह (पीए)केँ भुगतान परितंत्रमे एकटा महत्वपूर्ण भूमिका अछि आ तेँ मार्च २०२०मे ओकरासभकेँ अधिनियमक भीतर आनल गेलैक आ भुगतान प्रणाली ऑपरेटर (पीएसओ) नियुक्त कयल गेलैक,भुगतान   समूह   ( पी ए )केँ   भुगतान   परि तं त्र मे   एकटा   महत्वपूर्ण   भूमिका   अछि   आ   तेँ   मार्च   २०२० मे   ओकरा सभकेँ   अधि नियमक   भीतर   आन ल   गेलै क   आ   भुगतान   प्रणाली   ऑ प रे टर   ( पी एस ओ )   नियुक्त   कयल   गेलै क,45
57,वर्तमान अधिनियम यद्यपि ऑनलाइन आ ई-कॉमर्स के लेनदेन करयवला भुगतान समूहक सभ पर लागू होयत छैक,वर्तमान   अधिनियम   यद्यपि   ऑनलाइन   आ   ई - कॉ म र्स   के   ले न दे न   करयवला   भुगतान   समू हक   सभ   पर   लागू   होयत   छैक,24
58,"रिकार्डोक अंतदृष्टि ई छल कि अपन तुलनात्मक लाभक हिसाबेँ एहन देश तखनो फायदामे रहत, जखन ओहन उत्पादसभकेँ निर्यात कऽ जाहिमे ओकरा निरपेक्ष लाभ अछि आ ओहन उत्पादसभकेँ आयात कऽ जाहिमे ओकर निरपेक्ष लाभ तुलनात्मक रूपसँ कम अछि (चाहे ओ सकारात्मक रहय)","रि का र्डो क   अं त दृष्टि   ई   छल   कि   अपन   तुलना त्मक   लाभ क   हि सा बेँ   एहन   देश   तख नो   फा य दा मे   रह त,   जखन   ओ हन   उत्पाद सभकेँ   नि र्या त   कऽ   जाहिमे   ओकरा   निर पे क्ष   लाभ   अछि   आ   ओ हन   उत्पाद सभकेँ   आ या त   कऽ   जाहिमे   ओकर   निर पे क्ष   लाभ   तुलना त्मक   रूपसँ   कम   अछि   ( चा हे   ओ   स कारा त्मक   रहय )",73
59,बैंकक जमाराशि एक बरख पहिनुक ६,बैं कक   जमा राशि   एक   बरख   पहि नु क   ६,10
60,७ प्रतिशतक तुलना मे ९ सितम्बर २०२२ धरि पछिला वर्षक हिसाबेँ १६,७   प्रतिश तक   तुलना   मे   ९   सितम्बर   २० २२   धरि   पछिला   वर्ष क   हि सा बेँ   १६,17
61,२ प्रतिशत के द्रुत वेगसँ बढ़ल अछि,२   प्रतिशत   के   द्रु त   वे ग सँ   बढ़ ल   अछि,11
62,"कटनीसँ पहिने आ बादक ऋण लेल जे क्रियाकलाप शामिल छै ओहिमे छिड़काव , खरपतवार निकालनाय, कटनी, छँटनी, ग्रेडिंग आ अपन खेतके उत्पादक परिवहन शामिल अछि","कट नी सँ   पहिने   आ   बादक   ऋण   लेल   जे   क्रिया कला प   शा मिल   छै   ओहिमे   छि ड़ का व   ,   खर पत वार   नि काल ना य ,   कट नी,   छँ ट नी,   ग्रे डिं ग   आ   अपन   खे त के   उत्पा दक   परिवहन   शा मिल   अछि",48
63,"कृषि और संबद्ध काज लेल मध्यम आ पैघ अवधिक ऋण द्वारा कृषि मशीनरी किननाय, सिंचाई केनाय आ खेत पर होयवला आन विकासशील गतिविधि केँ सम्मिलित कयल जायत","कृषि   औ र   सं बद्ध   काज   लेल   मध्य म   आ   पैघ   अवधि क   ऋण   द्वारा   कृषि   म शी न री   किन ना य ,   सिं चा ई   के ना य   आ   खे त   पर   हो यवला   आन   विकास शील   गतिविधि   केँ   सम्मिलित   कयल   जाय त",45
