sentence_index,original_sentence,tokenized_sentence,token_count
11,तर मङ्गल पाण्डेको साहसी कार्य उच्च अनि उदात्त सिद्धान्तबाट गरिएको थियो,तर   मङ्ग ल   पा ण्डे को   साह सी   कार्य   उच्च   अनि   उदा त्त   सिद्धान्त बाट   गरिएको   थियो,17
12,"जब प्याजहरू अर्धपारदर्शक हुन्छन्, मसाला मोलिएको बेसारको धुलो सहितको खसीको मासु हाल्नुहोस् अनि लगभग ५-६ मिनटसम्म सबै मसालाहरू खसीको मासुमा अवशोषित नभएसम्म केही समयका लागि चलाउनुहोस्","जब   प्या जहरू   अ र्ध पार दर्श क   हुन्छन्,   म सा ला   मो लि एको   बे सा रको   धु लो   सहित को   ख सी को   मा सु   हा ल्नु होस्   अनि   लगभग   ५ - ६   मि न ट सम्म   सबै   म सा ला हरू   ख सी को   मा सु मा   अव शो षित   न भए सम्म   केही   समय का   लागि   चला उनु होस्",63
13,"हितोपदेश चरा, पशु अनि मान्छेहरूको चरित्रद्वारा प्रस्तुत गरिएको एउटा सांसारिक ज्ञानको पुस्तक हो","हि तो प देश   चरा ,   प शु   अनि   मा न्छे हरूको   चरित्र द्वारा   प्रस्तुत   गरिएको   एउटा   सां सा रिक   ज्ञा नको   पुस्तक   हो",24
14,पुस्तकको उद्देश्य संस्कृत अभिव्यक्तिमा निपुणता र बुद्धिमानी आनीबानीको ज्ञानलाई प्रोत्साहित गर्नु देखिन्छ,पुस्त कको   उद्देश्य   संस्कृ त   अभि व्यक्ति मा   नि पु ण ता   र   बु द्धि मा नी   आ नी बा नीको   ज्ञा नलाई   प्रोत्साहित   गर्नु   देखि न्छ,27
15,सन् १९९४ अनि १९९५ मा हावडा सहरेर इत्तिवृत्तो शिर्षक राखिएको आफ्नो गृहनगर हावडाको पूर्ण इतिहास सङ्कलन गर्नमा प्राध्यापक असितकुमार बोन्ध्योपाध्यायले अग्रणी भूमिका खेले,सन्   १९९ ४   अनि   १९९ ५   मा   हा व डा   सह रेर   इ त्ति वृ त्तो   शि र्ष क   राखि एको   आफ्नो   गृह नगर   हा व डा को   पूर्ण   इतिहास   सङ्कलन   गर्न मा   प्रा ध्या प क   अ सित कुमार   बो न्ध्यो पा ध्या य ले   अ ग्र णी   भूमिका   खेले,51
16,चैत्य हलको अगाडिको भागमा काठको बार्दली सहितको सामुन्ने खुल्ला रहेको अर्ध-गोलाकार चैत्य गुम्बजको नमुनाले प्रभुत्व जमाएको छ अनि केही मामिलाहरूमा प्रभुत्व जमाउने किसिमको चैत्य वृत्तखण्डको खिड्की छैन,चै त्य   ह लको   अगाडि को   भागमा   का ठ को   बा र्द ली   सहित को   सामु न्ने   खु ल्ला   रहेको   अ र्ध - गो ला कार   चै त्य   गु म्ब ज को   न मु ना ले   प्र भुत्व   जमा एको   छ   अनि   केही   मा मिला हरूमा   प्र भुत्व   जमा उने   कि सि मको   चै त्य   वृ त्त खण्ड को   खि ड्की   छैन,62
17,'महाराज' अनि 'खानसामा'( जसरी पोख्त भान्सेहरूलाई पारिम्परिक रूपमा भनिने गरिन्छ)- हरूका पिँढीहरूले शताब्दीहरूमा ती व्यञ्जनहरूमा सिद्धता हासिल गरेका छन् अनि अनिश्रुतिमार्फत यसलाई हजारौँ वर्षसम्म हस्तान्तरण गरेका छन्,' महा राज '   अनि   ' खान सामा ' (   जस री   पो ख्त   भा न्से हरूलाई   पारि म्प रिक   रूपमा   भनिने   गरिन्छ ) -   हरूका   पिँ ढी हरूले   शताब्दी हरूमा   ती   व्य ञ्ज न हरूमा   सिद्ध ता   हासिल   गरेका   छन्   अनि   अनि श्रु ति मा र्फत   यसलाई   हजा रौँ   वर्षसम्म   हस्ता न्तरण   गरेका   छन्,55
18,यसको तयारी पारम्परिक रूपमा दरबारी वाजाहरू अर्थात भान्सेहरूको सहयोगमा एकजना वास्ता वाजा अर्थात प्रमुख भान्सेद्वारा गरिन्छ,यसको   तयारी   पार म्प रिक   रूपमा   दरबा री   वा जा हरू   अ र्था त   भा न्से हरूको   सहयोग मा   एकजना   वा स्ता   वा जा   अ र्था त   प्रमुख   भा न्से द्वारा   गरिन्छ,32
19,पाव भाजी: यो महाराष्ट्रको एउटा फास्ट फुड भोजन हो जसमा प्रायजसो नौनीमा बनाइएको बाक्लो सब्जी तरकारी(भाजी) समावेश हुन्छ अनि नरम ब्रेड रोल(पाव)सँग पस्किने गरिन्छ,पा व   भा जी :   यो   महाराष्ट्र को   एउटा   फा स्ट   फु ड   भो जन   हो   जसमा   प्रायजसो   नौ नी मा   बनाइएको   बा क्लो   स ब्जी   तर कारी ( भा जी )   समावेश   हुन्छ   अनि   न रम   ब्रे ड   रो ल ( पा व ) सँग   प स्कि ने   गरिन्छ,50
20,"आल डेड अनि हब्बा खातुनका काश्मीरी रचनाहरूलाई उनीहरूको रहस्यपूर्ण रस अनि वेदनाका उत्कट अभिव्यक्तिका लागि जानिन्छ, राजस्थानीमा मिराबाईका रचनाहरूलाई अद्वितीय अनुरागमय गुणका लागि जानिन्छ, तमिलमा अन्डालको रहस्यवाद अनि कनडामा अक्का महादेवीका वाचनहरू त्यस समयको साहित्यमा नारीहरूको महान योगदानका साक्षीहरू हुन्","आ ल   डे ड   अनि   ह ब्बा   खा तु नका   का श्मी री   रचना हरूलाई   उनीहरूको   रह स्य पूर्ण   रस   अनि   वेद ना का   उ त्क ट   अभि व्यक्ति का   लागि   जा नि न्छ,   राजस्था नी मा   मि रा बाई का   रचना हरूलाई   अ द्वितीय   अनु राग म य   गुण का   लागि   जा नि न्छ,   तमि लमा   अ न्डा लको   रह स्य वाद   अनि   क न डामा   अ क्का   महा देवी का   वा च नहरू   त्यस   समय को   साहित्य मा   ना री हरूको   महा न   योगदान का   सा क्षी हरू   हुन्",91
21,बौद्ध भित्तिचित्र भएका बाघ गुफाहरू मध्य प्रदेशको धार जिल्लाबाट ९७ की,बौद्ध   भि त्ति चित्र   भएका   बाघ   गुफा हरू   मध्य   प्रदेश को   धार   जिल्ला बाट   ९ ७   की,17
22,मी,मी,1
23,मा अवस्थित छन्,मा   अवस्थित   छन्,3
24,संस्कृत साहित्यमा मूल शब्दको साधारण अर्थ बोट अथवा रुखको जरा हो तर लाक्षणिक रूपमा खुट्टा अथवा सबभन्दा मुन्निलो भाग अथवा कुनै पनि कुराको फेद हो,संस्कृ त   साहित्य मा   मूल   शब्द को   साधारण   अर्थ   बो ट   अथवा   रुख को   जरा   हो   तर   ला क्ष णि क   रूपमा   खुट्टा   अथवा   स ब भन्दा   मु न्नि लो   भाग   अथवा   कुनै   पनि   कुरा को   फे द   हो,39
25,सिन्धु घाटी सभ्यतालाई विविध क्षेत्रहरूमा यसको प्राविधिक ज्ञानका लागि चिनिन्छ,सिन्धु   घा टी   स भ्य तालाई   विविध   क्षेत्रहरूमा   यसको   प्रा विधि क   ज्ञा नका   लागि   चिनि न्छ,17
26,सबै कौरवहरू मर्छन्; केवल पाँच पाण्डव भाइहरू अनि कृष्ण बाँच्छन्,सबै   कौ रव हरू   म र्छ न् ;   केवल   पाँच   पा ण्ड व   भाइ हरू   अनि   कृष्ण   बाँ च्छ न्,20
27,युद्ध अठार दिनसम्म उग्र रूपमा चल्छ अनि कौरवहरूको पराजयसँगै अन्त्य हुन्छ,युद्ध   अ ठा र   दिनस म्म   उ ग्र   रूपमा   च ल्छ   अनि   कौ रव हरूको   प राज य सँगै   अ न्त्य   हुन्छ,22
28,"महाभारतको केन्द्रीय कथा सामान्य रूपमा भारत भनेर जानिने वंशको पुर्ख्यौली थलो, आधुनिक दिल्लीको ठिक उत्तरमा रहेको एउटा राज्य हस्तिनापुरको सिंहासनको उत्तराधिकारका निम्ति भएको द्वन्द हो","महा भारतको   केन्द्रीय   कथा   सामान्य   रूपमा   भारत   भनेर   जा नि ने   वंश को   पु र्ख्यौ ली   थ लो ,   आधुनिक   दिल्लीको   ठि क   उत्तरमा   रहेको   एउटा   राज्य   ह स्ति ना पुरको   सिं हा सनको   उत्तरा धिकार का   निम्ति   भएको   द्व न्द   हो",42
29,कर्नाटकमा शाकाहारीहरू भन्दा मांसाहारीहरूको सङ्ख्या ज्यादा छ; त्यसकारण उनीहरूको भोजनमा मुख्य रूपमा शाकाहारी व्यञ्जनहरू सामेल छन्,कर्नाटक मा   शा का हा री हरू   भन्दा   मां सा हा री हरूको   सङ्ख्या   ज्या दा   छ ;   त्यस कारण   उनीहरूको   भो जनमा   मुख्य   रूपमा   शा का हा री   व्य ञ्ज नहरू   सामेल   छन्,34
30,उनलाई सञ्जयद्वारा उत्तर दिइन्छ जसले युद्धभूमिका के भइरहेछ भन्ने बताउँछन्,उनलाई   स ञ्जय द्वारा   उत्तर   दिइ न्छ   जसले   युद्ध भूमिका   के   भइ रहे छ   भन्ने   बता उँछन्,17
31,तमिलमा पाइने दुईवटा महाकाव्यहरू सिलापथिकरम् अनि मनिमेकलाई हुन्,तमि लमा   पाइ ने   दुईवटा   महा का व्य हरू   सि ला प थि कर म्   अनि   म नि मे कलाई   हुन्,21
32,खोर्सानीको धुलोको प्रयोग यस क्षेत्रमा सतर्कतापूर्वक गरिन्छ,खो र्सा नीको   धु लो को   प्रयोग   यस   क्षेत्रमा   सत र्क ता पूर्वक   गरिन्छ,14
33,योगा शब्द संस्कृत मूलको युजबाट लिइएको हो जसको अर्थ जोड्नु अथवा सम्मिलित गर्नु अथवा एक गर्नु हुन्छ,यो गा   शब्द   संस्कृ त   मू लको   यु ज बाट   लि इएको   हो   जस को   अर्थ   जो ड्नु   अथवा   स म्मि लित   गर्नु   अथवा   एक   गर्नु   हुन्छ,27
34,आजको ओडिसी ओडिसाका मन्दिरका भित्ताहरूमा विभिन्न आकृतिमा कुँदिएका असङ्ख्य मूर्तिहरूबाट विकसित भएको हो,आज को   ओडि सी   ओडिसा का   मन्दि रका   भि त्ता हरूमा   विभिन्न   आ कृति मा   कुँ दि एका   अस ङ्ख्य   मूर्ति हरूबाट   विकसित   भएको   हो,25
35,"वसिष्ठ अब राजातिर फर्किए अनि बिस्तारै बोले: "" राजा, एकचोटि प्रतिज्ञा गरिसकेपछि यसलाई अस्वीकार गर्नाले अनिष्ठ हुन्छ","व सि ष्ठ   अब   राजा तिर   फर्कि ए   अनि   बिस्तारै   बो ले :   ""   राजा ,   एक चो टि   प्रति ज्ञा   गरिसके पछि   यसलाई   अस्वीकार   ग र्ना ले   अनि ष्ठ   हुन्छ",31
36,"""","""</w>",1
37,जब कृष्णलाई अर्जुनको विषादको आयतनका बारेमा आभास हुन्छ तब मात्र उनी आफ्नो प्रवृत्ति परिवर्तन गर्छन् अनि यस संसारमा धार्मिक कार्यका रहस्यहरू सिकाउन सुरु गर्छन्,जब   कृष्ण लाई   अ र्जु नको   वि षा द को   आ यत नका   बारेमा   आ भा स   हुन्छ   तब   मात्र   उनी   आफ्नो   प्र वृत्ति   परिवर्तन   गर्छन्   अनि   यस   संसा रमा   धार्मिक   कार्य का   रह स्य हरू   सिका उन   सुरु   गर्छन्,40
38,"बिचमा जब तपाईँ चामलको पिठो भाँडामा हाल्नुहुन्छ, तपाईँले कम्ति मात्रामा कोरेर मसिनो बनाइएको नारिवल पनि हाल्न सक्नुहुन्छ","बिचमा   जब   तपाईँ   चा म लको   पि ठो   भाँ डामा   हा ल्नु हुन्छ,   तपाईँले   क म्ति   मात्रामा   को रेर   म सि नो   बनाइएको   ना रि वल   पनि   हा ल्न   स क्नुहुन्छ",31
39,तपाईँले डोलो भाँडामा एक चम्चाभरि कोरेको नरिवल र त्यसपछि राम्ररी मिसिएको चामलको पिठो राखेर थाल्न सक्नुहुन्छ,तपाईँले   डो लो   भाँ डामा   एक   च म्चा भरि   को रेको   न रि वल   र   त्यसपछि   रा म्र री   मि सि एको   चा म लको   पि ठो   राखे र   था ल्न   स क्नुहुन्छ,33
40,महाराजा रञ्‍जित सिंहको बन्दोबस्तमा नान्देडमा लगभग १८३५ इस्वीमा जटिल नक्कासीसितको भव्य स्वर्ण गुम्बज जस्तो विशेषता रहेको एक सुन्दर अनि विस्मयकारी गुरुद्वाराको निर्माणलाई देख्यो,महा राजा   र ञ् ‍ जित   सिंह को   ब न्दो ब स्त मा   ना न्दे ड मा   लगभग   १८ ३५   इस्वी मा   ज टि ल   न क्का सी सित को   भ व्य   स्वर्ण   गु म्ब ज   जस्तो   विशेषता   रहेको   एक   सुन्द र   अनि   वि स्म य कारी   गुरु द्वारा को   निर्माण लाई   दे ख्यो,54
41,सामवेद प्रस्तावित छन्द अथवा लयबद्ध ताल राखिएको स्वरहरूमा व्यवस्थित यी चयनित ऋचाहरूको सङ्ग्रह हो,साम वेद   प्र स्ता वित   छ न्द   अथवा   लय बद्ध   ताल   राखि एको   स्व र हरूमा   व्यवस्थित   यी   च य नित   ऋ चा हरूको   सङ्ग्र ह   हो,27
42,"कोसालाको राजधानीबारे वाल्मिकीको विवरण अनुसार, यो स्पष्ट हुन्छ कि प्राचिन अयोध्या हाम्रो आधुनिक सहर भन्दा हीन थिएन","कोसा लाको   राजधानी बारे   वा ल्मि की को   विवरण   अनुसार,   यो   स्पष्ट   हुन्छ   कि   प्रा चिन   अ यो ध्या   हा म्रो   आधुनिक   सहर   भन्दा   ही न   थिए न",28
43,"एकचोटी 'म गर्नेछु' भनिसकेपछि, तिमीसित कुनै विकल्प रहँदैन तर यसलाई गर्नु नै पर्छ","एक चो टी   ' म   गर्ने छु '   भनि सके पछि,   ति मी सित   कुनै   विकल्प   र हँ दै न   तर   यसलाई   गर्नु   नै   पर्छ",25
44,हालका दिनहरूमा रुपियाँको विनियमय दर अनि हाम्रो विदेशी मुद्रा आरक्षहरूको परिपूर्णतामाथि पृथक विचारहरू देखा परेका छन्,हा लका   दिन हरूमा   रु पि याँ को   वि नियम य   दर   अनि   हा म्रो   विदेशी   मु द्रा   आर क्ष हरूको   परि पूर्ण ता माथि   पृ थ क   वि चा रहरू   देखा   परे का   छन्,35
45,"ब्याङकले क्रेडिट सूचना कम्पनीहरूलाई क्रेडिट कार्ड खातालाई विगत देय भनी रिपोर्ट गर्नुपर्छ अथवा दण्ड शुल्क अर्थात् विलम्बित शुल्क आदि लिनुपर्छ, यदि यस्तोमध्ये कुनै हो भने तब मात्र एउटा क्रेडिट कार्ड खाता तिन दिनभन्दा अधिकका लागि विगत देयमा रहन्छ","ब्या ङ कले   क्रेडिट   सूचना   कम्पनी हरूलाई   क्रेडिट   कार्ड   खा तालाई   विगत   दे य   भनी   रिपोर्ट   गर्नु पर्छ   अथवा   दण्ड   शुल्क   अ र्था त्   वि ल म्बि त   शुल्क   आदि   लिनु पर्छ ,   यदि   यस्तो मध्ये   कुनै   हो   भने   तब   मात्र   एउटा   क्रेडिट   कार्ड   खाता   तिन   दिन भन्दा   अधिक का   लागि   विगत   दे य मा   रह न्छ",57
46,आफ्नो वित्तीय स्थिति सुधार्न देशहरूले अन्तर्मुखी प्रत्यक्ष लगानीलाई प्रोत्साहन दिन सक्छन्,आफ्नो   वित्तीय   स्थिति   सुधा र्न   देश हरूले   अन्त र्मु खी   प्रत्यक्ष   लगानी लाई   प्रोत्सा हन   दिन   स क्छ न्,19
47,"तर पनि, यदि ब्याङ्कले आवेदन प्राप्त गरेको मितिबाट ९० दिनभित्र ब्याङ्कद्वारा अनुमोदित प्याकेज कार्यान्वयन गरिन्छ भने, प्याकेजको त्वरित कार्यान्वयनको प्रोत्साहनका रूपमा, सम्पत्ति वर्गीकरण स्थितिलाई त्यस स्थितिमा पुनर्स्थापित गर्न सकिन्छ जुन ब्याङ्कद्वारा पुनर्गठन आवेदन प्राप्त गर्दा अस्तित्वमा थियो","तर   पनि,   यदि   ब्याङ्क ले   आ वेदन   प्राप्त   गरेको   मिति बाट   ९०   दिन भित्र   ब्याङ्क द्वारा   अनु मो दि त   प्या के ज   कार्या न्व यन   गरिन्छ   भने,   प्या के ज को   त्व रित   कार्या न्व य नको   प्रोत्सा ह नका   रूपमा ,   सम्पत्ति   वर्गी करण   स्थिति लाई   त्यस   स्थिति मा   पुन र्स्था पित   गर्न   स किन्छ   जुन   ब्याङ्क द्वारा   पुन र्ग ठ न   आ वेदन   प्राप्त   गर्दा   अ स्तित्व मा   थियो",72
48,"के निजी पुँजी सञ्जयको गतिशिलताले अनिवार्य रूपमा थोरै मानिसहरूको हातमा धन एकत्रित गराउनतिर लिएर जान्छ अथवा के वृद्धी, प्रतिद्वन्दिता अथवा प्राद्यौगिक उन्नतिका सन्तुलक बलहरूले असमानतालाई घटाउँछन्","के   निजी   पुँ जी   स ञ्जय को   गति शि ल ताले   अनि वा र्य   रूपमा   थोरै   मानिस हरूको   हा तमा   धन   एक त्रि त   गरा उन तिर   लिएर   जा न्छ   अथवा   के   वृ द्धी ,   प्रतिद्व न्दि ता   अथवा   प्रा द्यौ गि क   उ न्न ति का   स न्तु लक   बल हरूले   अ समान तालाई   घटा उँछन्",57
49,यसले अत्यधिक अस्थिरतालाई नियन्त्रण गर्न र अपेक्षाहरूलाई रोक्नाका लागि बजारमा हस्तक्षेप गर्छ,यसले   अत्य धिक   अ स्थि रता लाई   नियन्त्रण   गर्न   र   अपेक्षा हरूलाई   रो क्ना का   लागि   बजा रमा   हस्त क्षेप   गर्छ,21
50,Q2 का लागि उच्च-आवृत्ति डेटाले आर्थिक गतिविधि सबल छ भन्ने देखाउँछ,Q 2   का   लागि   उच्च - आ वृत्ति   डे टा ले   आर्थिक   गतिविधि   स बल   छ   भन्ने   देखा उँछ,19
51,समष्टि अर्थशास्त्रमा विषय सामान्य रूपमा एउटा राष्ट्र अनि कसरी सम्पूर्ण बजारहरू अर्थशास्त्रीहरूले एकत्रित चलहरू भन्ने ठुला घटनाहरू निर्माण गर्नाका निम्ति अन्तरक्रिया गर्छन् भन्ने हो,सम ष्टि   अर्थ शास्त्र मा   विषय   सामान्य   रूपमा   एउटा   राष्ट्र   अनि   कसरी   सम्पूर्ण   बजा रहरू   अर्थ शास्त्री हरूले   एक त्रि त   चल हरू   भन्ने   ठुला   घटना हरू   निर्माण   ग र्ना का   निम्ति   अन्त र क्रिया   गर्छन्   भन्ने   हो,38
52,चल निधिले अल्प अवधि सूचनामा आफ्ना आर्थिक सम्पत्तिहरूलाई पूर्ण बजार मूल्य नजिकको दाममा बेच्न सकिने सीमालाई बुझाउँछ,चल   निधि ले   अ ल्प   अवधि   सूचना मा   आफ्ना   आर्थिक   सम्पत्ति हरूलाई   पूर्ण   बजा र   मूल्य   नजि कको   दा ममा   बे च्न   स किने   सीमा लाई   बु झा उँछ,29
53,"विस्तृत रूपमा, आय अभिज्ञान वस्तुगत हुनुपर्छ अनि कुनै विषयगत चिन्तनहरूमा नभएर पुनःप्राप्तीको अभिलेखमा आधारित हुनपर्छ","विस्तृत   रूपमा ,   आय   अभि ज्ञा न   वस्तु गत   हुनु पर्छ   अनि   कुनै   विषय गत   चि न्त न हरूमा   न भएर   पुनः प्रा प्ती को   अभि लेख मा   आधारित   हुन पर्छ",31
54,"त्यसकारण, ब्याजको त्यस्ता परिमाणहरू अतिदेय हुँदैन अनि यही कारणले ब्याजको विकलनको दिनाङ्कको सन्दर्भमा एनपिए बन्छ","त्यस कारण ,   ब्याज को   त्य स्ता   परि मा ण हरू   अति दे य   हुँदै न   अनि   य ही   कारण ले   ब्याज को   वि कल नको   दि ना ङ्क को   स न्दर्भ मा   एन पि ए   ब न्छ",38
55,हाल चलिरहेको भारतको द्रुत भुक्तानी प्रणाली - युपिआईलाई- अन्य अधिकार-क्षेत्रहरूका समान प्रणालीहरूसँग जोड्ने पहलसहित भारतको भुक्तानी प्रणालीलाई अन्य अधिकार-क्षेत्रहरूसँग जोड्ने सम्भावनाले रेमिट्यान्सहरू सहित अन्तरदेशीय भुक्तानी प्रबन्धहरूको वृद्धी गर्ने छ,हाल   च लि रहेको   भारतको   द्रुत   भुक्तानी   प्रणाली   -   यु पि आई लाई -   अन्य   अधिकार - क्षेत्र हरूका   समान   प्रणाली हरूसँग   जो ड्ने   प हल सहित   भारतको   भुक्तानी   प्रणाली लाई   अन्य   अधिकार - क्षेत्र हरूसँग   जो ड्ने   सम्भावना ले   रे मि ट्या न्स हरू   सहित   अन्त र देशी य   भुक्तानी   प्रबन्ध हरूको   वृ द्धी   गर्ने   छ,57
56,तरलीकृत प्राकृतिक ग्यास(एलएनजी)ले उर्जा क्षेत्रमा ज्यादा महत्त्व लिइरहेको छ किनकि यसलाई शक्ति संयन्त्र अनि औद्योगिक(खाद) संयन्त्रहरू चलाउन प्रयोग गरिन्छ,तर ली कृत   प्राकृतिक   ग्या स ( एल एन जी ) ले   उ र्जा   क्षेत्रमा   ज्या दा   महत्त्व   लि इ रहेको   छ   किनकि   यसलाई   शक्ति   सं यन्त्र   अनि   औ द्यो गि क ( खा द )   सं यन्त्र हरू   चला उन   प्रयोग   गरिन्छ,43
57,"तथापि, जबकि बजारक्षेत्रहरूले तपाईँलाई विक्रय बढाउने अवसर दिन्छन् तर तिनीहरूले तपाईँलाई दिगो व्यापार बढाउन अनि आफ्नै व्यापारयोग्य ब्रान्ड निर्माण गर्न समर्थ बनाउँदैनन्","तथापि,   जबकि   बजा र क्षेत्र हरूले   तपाईँलाई   वि क्र य   बढा उने   अवसर   दि न्छन्   तर   तिनीहरूले   तपाईँलाई   दि गो   व्यापार   बढा उन   अनि   आफ्नै   व्यापार योग्य   ब्रान्ड   निर्माण   गर्न   समर्थ   बना उँदै नन्",34
58,भुक्तानी पूर्णयोगकर्ता(पिए)-हरूले भुक्तानी पारितन्त्रहरूमा महत्त्वपूर्ण भूमिका खेल्छन् यसकारण मार्च २०२० मा अधिनियमअन्तर्गत ल्याइएको अनि भुक्तानी प्रणाली प्रचालन(पिएसओ)-हरूको रूपमा निर्दिष्ट गरिएको थियो,भुक्तानी   पूर्ण योग कर्ता ( पि ए ) - हरूले   भुक्तानी   पा रित न्त्र हरूमा   महत्त्वपूर्ण   भूमिका   खे ल्छ न्   यस कारण   मार्च   २० २०   मा   अधि नियम अन्तर्गत   ल्या इएको   अनि   भुक्तानी   प्रणाली   प्र चा लन ( पि एस ओ ) - हरूको   रूपमा   नि र्दि ष्ट   गरिएको   थियो,50
59,वर्तमान विनियमनहरू तर अनलाइन वा इ-कमर्स लेनदेन सञ्चालन गर्ने पेमेन्ट एग्रिगेटरहरूमा लागु हुन्छन्,वर्तमान   वि निय मन हरू   तर   अनलाइन   वा   इ - कम र्स   ले न दे न   सञ्चालन   गर्ने   पे मेन्ट   ए ग्रि गे टर हरूमा   लागु   हुन्छन्,27
60,"रिकार्डोको अन्तर्दृष्टि थियो कि देशको तुलनात्मक फाइदा, पूर्ण फाइदा सबभन्दा ज्यादा हुने वस्तुहरूको निर्यात, पूर्ण फाइदा तुलनात्मक रूपमा कम भएका वस्तुहरूको ( सकरात्मक भए तापनि) निर्यातअनुसार व्यवसायबाट फाइदा प्राप्त गर्ने छ","रिका र्डो को   अन्त र्दृ ष्टि   थियो   कि   देशको   तुलना त्मक   फाइदा ,   पूर्ण   फाइदा   स ब भन्दा   ज्या दा   हुने   वस्तु हरूको   नि र्या त,   पूर्ण   फाइदा   तुलना त्मक   रूपमा   कम   भएका   वस्तु हरूको   (   स क रात्मक   भए   तापनि )   नि र्या त अनुसार   व्यवसाय बाट   फाइदा   प्राप्त   गर्ने   छ",52
61,पछिल्लो वर्षको ६,पछिल्लो   वर्षको   ६,3
62,७ प्रतिशतको विरुद्ध ९ सितम्बर २०२२ का दिन ब्याङ्क ऋण समान अवधिमा १६,७   प्रति श तको   विरुद्ध   ९   सित म्बर   २० २२   का   दिन   ब्याङ्क   ऋण   समान   अवधिमा   १६,17
63,२ प्रतिशतको द्रुत गतिमा बढ्यो,२   प्रति श तको   द्रुत   गति मा   ब ढ्यो,9
