sentence_index,original_sentence,tokenized_sentence,token_count
354,ᱚᱱᱟᱛᱮ ᱜᱚᱴᱟᱵᱩᱴᱟᱹ ᱫᱚ ᱵᱷᱟᱨᱚᱛ ᱨᱮᱭᱟᱜ ᱤᱣᱩᱱᱤᱭᱚᱱᱨᱮᱱ ᱜᱟᱹᱠᱷᱩᱲᱤᱭᱟᱹ ᱜᱟᱶᱛᱟ ᱪᱮᱛᱟᱱ ᱟᱲᱟᱜ ᱦᱩᱭᱞᱮᱱᱟ ᱾,ᱚᱱᱟᱛᱮ   ᱜᱚᱴᱟᱵᱩᱴᱟᱹ   ᱫᱚ   ᱵᱷᱟᱨᱚᱛ   ᱨᱮᱭᱟᱜ   ᱤᱣ ᱩᱱ ᱤᱭᱚᱱ ᱨᱮᱱ   ᱜᱟᱹᱠᱷᱩᱲ ᱤᱭᱟᱹ   ᱜᱟᱶ ᱛᱟ   ᱪᱮᱛᱟᱱ   ᱟᱲᱟᱜ   ᱦᱩᱭᱞᱮᱱ ᱟ   ᱾</w>,18
355,ᱯᱳᱭᱞᱳ ᱟᱹᱯᱤᱞ ᱠᱟᱪᱷᱟᱦᱟᱹᱨᱤ ᱴᱨᱟᱭᱟᱞ ᱠᱳᱴ ᱨᱮᱭᱟᱜ ᱤᱥᱩ ᱱᱚᱢᱵᱚᱨ ᱨᱮᱭᱟᱜ ᱚᱨᱡᱚᱭ ᱩᱞᱴᱟᱹᱣ ᱞᱮᱫᱟ ᱑ ᱟᱨ ᱔ ᱟᱨ ᱮ ᱥᱟᱵ ᱠᱮᱫᱟ ᱡᱮ ᱯᱳᱭᱞᱳ ᱛᱮᱞᱟ ᱮᱢᱚᱜᱤᱡ ᱦᱚᱛᱮᱛᱮ ᱮᱢ ᱟᱠᱟᱱ ᱔ ᱢᱟᱢᱞᱟ ᱫᱚ ᱡᱚᱛᱷᱟᱛ ᱟᱹᱭᱫᱟᱹᱨᱤᱭᱟᱹ ᱟᱜ ᱠᱟᱛᱷᱟ ᱵᱮᱜᱚᱨ ᱧᱮᱞᱥᱟᱢᱴᱟᱣ ᱡᱳᱜᱢᱟᱱ ᱛᱟᱸᱦᱮᱠᱟᱱᱟ ᱪᱮᱫᱟᱜ ᱥᱮ ᱩᱱᱤᱫᱚ ᱢᱤᱫ ᱚᱱᱩᱯᱨᱚᱵᱮᱥᱠᱟᱨᱤᱭ ᱛᱟᱸᱦᱮᱠᱟᱱᱟ ᱟᱨ ᱑᱙᱗᱑ ᱟᱹᱱ ᱫᱟᱨᱟᱭᱛᱮ ᱪᱟᱞᱟᱜ ᱢᱤᱫ ᱵᱚᱥᱛᱤ ᱴᱚᱴᱷᱟ ᱜᱚᱵᱚᱞᱨᱮ ᱢᱤᱫ ᱚᱱᱩᱯᱨᱚᱵᱮᱥᱠᱟᱨᱤ ᱨᱮ ᱪᱷᱟᱹᱲ ᱧᱟᱢ ᱡᱚᱛᱷᱟᱛ ᱟᱹᱭᱫᱟᱹᱨᱤᱭᱟᱹ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱠᱛᱤ ᱵᱟᱝ ᱛᱟᱸᱦᱮᱠᱟᱱᱟ ᱾,ᱯᱳᱭᱞᱳ   ᱟᱹᱯ ᱤᱞ   ᱠᱟ ᱪᱷ ᱟᱦ ᱟᱹᱨᱤ   ᱴ ᱨᱟᱭ ᱟᱞ   ᱠᱳᱴ   ᱨᱮᱭᱟᱜ   ᱤᱥ ᱩ   ᱱᱚᱢ ᱵᱚᱨ   ᱨᱮᱭᱟᱜ   ᱚᱨ ᱡᱚᱭ   ᱩᱞᱴ ᱟᱹᱣ   ᱞᱮᱫᱟ   ᱑   ᱟᱨ   ᱔   ᱟᱨ   ᱮ   ᱥᱟᱵ   ᱠᱮᱫ ᱟ   ᱡᱮ   ᱯᱳᱭᱞᱳ   ᱛᱮ ᱞᱟ   ᱮᱢᱚᱜ ᱤᱡ   ᱦᱚᱛᱮᱛᱮ   ᱮᱢ   ᱟᱠᱟᱱ   ᱔   ᱢ ᱟᱢ ᱞᱟ   ᱫᱚ   ᱡᱚᱛᱷᱟᱛ   ᱟᱹᱭᱫᱟᱹᱨ ᱤᱭᱟᱹ   ᱟᱜ   ᱠᱟᱛᱷ ᱟ   ᱵᱮᱜᱚᱨ   ᱧᱮᱞᱥᱟᱢᱴᱟᱣ   ᱡᱳᱜ ᱢᱟᱱ   ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ   ᱪᱮᱫᱟᱜ   ᱥᱮ   ᱩᱱᱤᱫᱚ   ᱢᱤᱫ   ᱚᱱ ᱩᱯ ᱨᱚ ᱵᱮᱥ ᱠᱟᱨ ᱤᱭ   ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ   ᱟᱨ   ᱑᱙᱗ ᱑   ᱟᱹᱱ   ᱫᱟᱨᱟᱭᱛᱮ   ᱪᱟᱞᱟᱜ   ᱢᱤᱫ   ᱵᱚ ᱥᱛᱤ   ᱴᱚᱴᱷ ᱟ   ᱜᱚᱵᱚᱞ ᱨᱮ   ᱢᱤᱫ   ᱚᱱ ᱩᱯ ᱨᱚ ᱵᱮᱥ ᱠᱟᱨᱤ   ᱨᱮ   ᱪᱷᱟᱹᱲ   ᱧᱟᱢ   ᱡᱚᱛᱷᱟᱛ   ᱟᱹᱭᱫᱟᱹᱨ ᱤᱭᱟᱹ   ᱨᱮᱭᱟᱜ   ᱞᱟᱹᱠᱛᱤ   ᱵᱟᱝ   ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ   ᱾</w>,99
356,"ᱟᱨᱫᱟᱥᱤᱡ ᱟᱨ ᱜᱚᱡᱼᱟᱠᱟᱱᱤᱡ ᱫᱚ ᱥᱚᱢᱵᱚᱱᱫᱷ ᱨᱮ ᱠᱤᱱ ᱛᱟᱦᱮᱸᱠᱟᱱᱟ ᱢᱮᱱᱠᱷᱟᱱ ᱘ᱹ᱖ᱹ᱒᱐᱒᱐ ᱨᱮ, ᱯᱟᱴᱷᱚᱠ ᱜᱚᱡᱚᱜ ᱛᱷᱚᱲᱟ ᱫᱤᱱ ᱞᱟᱦᱟᱨᱮ, ᱩᱱᱤ ᱫᱚ ᱢᱩᱢᱵᱟᱭ ᱨᱮᱭᱟᱜ ᱱᱤᱡᱟᱹ ᱚᱲᱟᱜ ᱨᱮᱭ ᱩᱪᱟᱹᱲ ᱩᱪᱩᱞᱮᱱᱟ ᱾","ᱟᱨ ᱫ ᱟᱥᱤ ᱡ   ᱟᱨ   ᱜᱚᱡ ᱼ ᱟᱠᱟᱱ ᱤᱡ   ᱫᱚ   ᱥᱚᱢ ᱵᱚᱱ ᱫᱷ   ᱨᱮ   ᱠᱤᱱ   ᱛᱟᱦᱮᱸᱠᱟᱱᱟ   ᱢᱮᱱᱠᱷᱟᱱ   ᱘ ᱹ ᱖ ᱹ ᱒᱐᱒᱐   ᱨᱮ,   ᱯᱟᱴᱷᱚᱠ   ᱜᱚᱡ ᱚᱜ   ᱛᱷᱚᱲ ᱟ   ᱫᱤᱱ   ᱞᱟᱦᱟᱨᱮ ,   ᱩᱱᱤ   ᱫᱚ   ᱢᱩᱢᱵᱟᱭ   ᱨᱮᱭᱟᱜ   ᱱᱤᱡ ᱟᱹ   ᱚᱲᱟᱜ   ᱨᱮᱭ   ᱩᱪᱟᱹᱲ   ᱩᱪ ᱩ ᱞᱮᱱᱟ   ᱾</w>",44
357,ᱠᱟᱹᱢᱤᱦᱚᱨᱟ ᱨᱮᱭᱟᱜ ᱡᱚᱥ ᱫᱚ ᱮᱠᱷᱮᱱ ᱫᱤᱜᱫᱷᱟᱹᱟᱱᱟᱜ ᱦᱟᱞᱚᱛᱨᱮ ᱥᱮ ᱚᱥᱟᱹᱵᱤᱠ ᱜᱚᱡ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱥᱮ ᱵᱟᱝ ᱟᱨ ᱡᱩᱫᱤ ᱚᱱᱟᱜᱮ ᱦᱩᱭᱩᱜ ᱟ ᱮᱱᱠᱷᱟᱱ ᱜᱩᱡᱩᱜ ᱨᱮᱭᱟᱜ ᱱᱤᱛᱟᱜ ᱚᱡᱮ ᱪᱮᱫ ᱠᱟᱱᱟ ᱚᱱᱟ ᱴᱷᱟᱹᱣᱠᱟᱹ ᱦᱩᱭᱩᱜ ᱟ ᱾,ᱠᱟᱹᱢᱤᱦᱚᱨ ᱟ   ᱨᱮᱭᱟᱜ   ᱡᱚᱥ   ᱫᱚ   ᱮᱠᱷᱮᱱ   ᱫᱤ ᱜ ᱫᱷ ᱟᱹ ᱟᱱᱟᱜ   ᱦᱟᱞᱚᱛ ᱨᱮ   ᱥᱮ   ᱚ ᱥᱟᱹ ᱵᱤᱠ   ᱜᱚᱡ   ᱦᱩᱭ   ᱟᱠᱟᱱ ᱟ   ᱥᱮ   ᱵᱟᱝ   ᱟᱨ   ᱡᱩᱫᱤ   ᱚᱱ ᱟᱜᱮ   ᱦᱩᱭᱩᱜ   ᱟ   ᱮᱱᱠᱷᱟᱱ   ᱜᱩᱡ ᱩᱜ   ᱨᱮᱭᱟᱜ   ᱱᱤᱛ ᱟᱜ   ᱚᱡᱮ   ᱪᱮᱫ   ᱠᱟᱱᱟ   ᱚᱱᱟ   ᱴᱷᱟᱹᱣᱠᱟᱹ   ᱦᱩᱭᱩᱜ   ᱟ   ᱾</w>,43
358,ᱜᱚᱡᱟᱠᱟᱱᱤᱡ ᱫᱚ ᱪᱮᱠᱟᱞᱮᱠᱟᱛᱮᱭ ᱜᱷᱟᱹᱞ ᱞᱮᱱᱟ ᱚᱱᱟ ᱵᱟᱵᱚᱫ ᱵᱤᱪᱷᱱᱟᱹᱣ ᱥᱟᱹᱦᱤᱫ ᱠᱩᱞᱤ ᱟᱨ ᱚᱠᱚᱭ ᱩᱱᱤᱭ ᱜᱷᱟᱹᱞᱟᱠᱟᱫᱤᱭᱟ ᱥᱮ ᱚᱠᱟ ᱦᱟᱞᱚᱛ ᱨᱮ ᱩᱱᱤᱭ ᱜᱷᱟᱹᱞ ᱞᱮᱱᱟ ᱫᱚ ᱵᱤᱞᱟᱹᱛ ᱥᱤᱢᱟᱹ ᱟᱨ ᱥᱮᱠᱥᱮᱱ ᱑᱗᱔ ᱠᱳᱰ ᱜᱚᱵᱚᱞ ᱠᱟᱹᱢᱤ ᱦᱚᱨᱟ ᱨᱮᱭᱟᱜ ᱥᱩᱵᱤᱰᱷᱟ ᱠᱟᱱᱟ ᱾,ᱜᱚᱡ ᱟᱠᱟᱱ ᱤᱡ   ᱫᱚ   ᱪᱮ ᱠᱟ ᱞᱮᱠᱟᱛᱮᱭ   ᱜᱷᱟᱹᱞ   ᱞᱮᱱᱟ   ᱚᱱᱟ   ᱵᱟᱵᱚᱫ   ᱵᱤᱪᱷᱱᱟᱹᱣ   ᱥᱟᱹ ᱦᱤᱫ   ᱠᱩᱞᱤ   ᱟᱨ   ᱚᱠᱚᱭ   ᱩᱱᱤᱭ   ᱜᱷᱟᱹᱞ ᱟᱠᱟᱫ ᱤᱭᱟ   ᱥᱮ   ᱚᱠᱟ   ᱦᱟᱞᱚᱛ   ᱨᱮ   ᱩᱱᱤᱭ   ᱜᱷᱟᱹᱞ   ᱞᱮᱱᱟ   ᱫᱚ   ᱵᱤᱞᱟᱹ ᱛ   ᱥᱤᱢᱟᱹ   ᱟᱨ   ᱥᱮ ᱠ ᱥᱮᱱ   ᱑᱗ ᱔   ᱠᱳᱰ   ᱜᱚᱵᱚᱞ   ᱠᱟᱹᱢᱤ   ᱦᱚᱨ ᱟ   ᱨᱮᱭᱟᱜ   ᱥᱩ ᱵᱤ ᱰᱷ ᱟ   ᱠᱟᱱᱟ   ᱾</w>,50
359,"ᱥᱟᱸᱜᱟᱼᱜᱟᱱᱟᱝ (᱓) ᱞᱮᱠᱟᱛᱮ, ᱱᱚᱶᱟ ᱞᱮᱠᱟᱱᱟᱜ ᱟᱨᱫᱟᱥ ᱧᱟᱢ ᱛᱟᱭᱚᱢ, ᱡᱚᱛᱷᱟᱛ ᱪᱟᱪᱞᱟᱣᱠᱚ, ᱚᱞᱥᱚᱫᱚᱨ ᱟᱨᱫᱟᱥ ᱛᱟᱞᱟᱛᱮ, ᱜᱟᱫᱮᱞ ᱠᱚᱫᱚ ᱥᱩᱱᱟᱹᱱᱤ ᱨᱮᱭᱟᱜ ᱫᱟᱣ ᱮᱢ ᱛᱟᱭᱚᱢ ᱟᱨ ᱱᱚᱶᱟ ᱞᱮᱠᱟᱱ ᱥᱟᱨᱠᱛᱷᱟ ᱯᱟᱸᱟᱟ ᱛᱟᱭᱚᱢ ᱱᱚᱝᱠᱟᱱᱟᱜ ᱦᱩᱠᱩᱢ ᱮᱢ ᱥᱮ ᱠᱚ ᱢᱟᱱᱟ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱢᱟᱢᱞᱟ ᱨᱮᱭᱟᱜ ᱦᱟᱞᱚᱛ ᱨᱮ ᱱᱚᱶᱟ ᱫᱚ ᱡᱚᱛᱷᱟᱛ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱟ ᱾","ᱥᱟᱸ ᱜ ᱟᱼ ᱜᱟᱱ ᱟᱝ   ( ᱓ )   ᱞᱮᱠᱟᱛᱮ,   ᱱᱚᱶᱟ   ᱞᱮᱠᱟᱱᱟᱜ   ᱟᱨ ᱫᱟᱥ   ᱧᱟᱢ   ᱛᱟᱭᱚᱢ,   ᱡᱚᱛᱷᱟᱛ   ᱪᱟᱪᱞᱟᱣ ᱠᱚ ,   ᱚᱞ ᱥᱚᱫᱚᱨ   ᱟᱨ ᱫᱟᱥ   ᱛᱟᱞᱟᱛᱮ ,   ᱜᱟᱫᱮᱞ   ᱠᱚᱫᱚ   ᱥᱩᱱ ᱟᱹᱱ ᱤ   ᱨᱮᱭᱟᱜ   ᱫᱟᱣ   ᱮᱢ   ᱛᱟᱭᱚᱢ   ᱟᱨ   ᱱᱚᱶᱟ   ᱞᱮᱠᱟᱱ   ᱥᱟᱨ ᱠ ᱛᱷ ᱟ   ᱯᱟᱸ ᱟ ᱟ   ᱛᱟᱭᱚᱢ   ᱱᱚᱝᱠᱟᱱ ᱟᱜ   ᱦᱩᱠᱩᱢ   ᱮᱢ   ᱥᱮ   ᱠᱚ   ᱢᱟᱱ ᱟ   ᱫᱟᱲᱮᱭᱟᱜᱼᱟ   ᱢ ᱟᱢ ᱞᱟ   ᱨᱮᱭᱟᱜ   ᱦᱟᱞᱚᱛ   ᱨᱮ   ᱱᱚᱶᱟ   ᱫᱚ   ᱡᱚᱛᱷᱟᱛ   ᱢᱚᱱᱮ   ᱦᱩᱭᱩᱜ   ᱟ   ᱾</w>",67
360,ᱥᱮᱠᱥᱮᱱᱼ᱒᱒ ᱨᱮᱭᱟᱜ ᱩᱯᱟᱹᱼᱥᱮᱠᱥᱮᱱ (᱒) ᱨᱮ ᱠᱚᱢᱯᱚᱱᱮᱱᱴ ᱚᱛᱷᱚᱨᱤᱴᱤ ᱴᱷᱮᱱ ᱚᱞ ᱠᱟᱛᱮ ᱟᱨᱫᱟᱥ ᱨᱮᱭᱟᱜ ᱚᱱᱩᱢᱚᱛᱤ ᱧᱟᱢ ᱨᱮ ᱥᱟᱱᱟ ᱢᱮᱱᱟᱜ ᱦᱚᱲᱟᱜ ᱞᱟᱹᱜᱛᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾,ᱥᱮ ᱠ ᱥᱮᱱ ᱼ ᱒᱒   ᱨᱮᱭᱟᱜ   ᱩᱯ ᱟᱹ ᱼ ᱥᱮ ᱠ ᱥᱮᱱ   ( ᱒ )   ᱨᱮ   ᱠᱚᱢ ᱯᱚᱱ ᱮᱱᱴ   ᱚᱛᱷ ᱚᱨ ᱤ ᱴᱤ   ᱴᱷᱮᱱ   ᱚᱞ   ᱠᱟᱛᱮ   ᱟᱨ ᱫᱟᱥ   ᱨᱮᱭᱟᱜ   ᱚᱱᱩᱢ ᱚᱛᱤ   ᱧᱟᱢ   ᱨᱮ   ᱥᱟᱱ ᱟ   ᱢᱮᱱᱟᱜ   ᱦᱚᱲᱟᱜ   ᱞᱟᱹ ᱜ ᱛᱤ   ᱢᱮᱱᱟᱜᱼᱟ   ᱾</w>,42
361,"ᱢᱤᱫᱴᱟᱝ ᱴᱨᱮᱰᱢᱟᱨᱠ ᱢᱩᱫᱨᱮ ᱡᱟᱸᱦᱟ ᱞᱮᱠᱟᱱ ᱧᱮᱞ ᱧᱟᱢᱚᱜ ᱪᱤᱱᱦᱟᱹ, ᱟᱹᱲᱟ, ᱧᱩᱛᱩᱢ, ᱱᱚᱠᱥᱟ, ᱠᱟᱹᱞᱠᱟᱹ, ᱞᱮᱵᱮᱞ ᱮᱢᱟᱱ ᱠᱚ ᱛᱟᱸᱦᱮᱱᱟ, ᱡᱟᱸᱦᱟ ᱫᱚ ᱮᱴᱟᱜ ᱵᱨᱮᱱᱰ ᱥᱮ ᱵᱟᱹᱱᱤᱡᱤᱭᱟᱹ ᱟᱥᱲᱟ ᱠᱷᱚᱱ ᱵᱨᱮᱱᱰ ᱥᱮ ᱵᱟᱹᱱᱤᱡᱤᱭᱟᱹ ᱟᱥᱲᱟ ᱠᱚᱭ ᱵᱷᱮᱜᱟᱨᱟ ᱾","ᱢᱤᱫᱴᱟᱝ   ᱴᱨᱮ ᱰ ᱢᱟᱨ ᱠ   ᱢᱩᱫᱨᱮ   ᱡᱟᱸ ᱦᱟ   ᱞᱮᱠᱟᱱ   ᱧᱮᱞ   ᱧᱟᱢᱚᱜ   ᱪᱤᱱᱦᱟᱹ ,   ᱟᱹᱲ ᱟ,   ᱧᱩᱛᱩᱢ ,   ᱱᱚᱠ ᱥᱟ ,   ᱠᱟᱹ ᱞ ᱠᱟᱹ ,   ᱞᱮ ᱵᱮᱞ   ᱮᱢ ᱟᱱ   ᱠᱚ   ᱛᱟᱸ ᱦ ᱮᱱᱟ,   ᱡᱟᱸ ᱦᱟ   ᱫᱚ   ᱮᱴᱟᱜ   ᱵ ᱨᱮᱱ ᱰ   ᱥᱮ   ᱵᱟᱹᱱᱤᱡ ᱤᱭᱟᱹ   ᱟᱥᱲ ᱟ   ᱠᱷᱚᱱ   ᱵ ᱨᱮᱱ ᱰ   ᱥᱮ   ᱵᱟᱹᱱᱤᱡ ᱤᱭᱟᱹ   ᱟᱥᱲ ᱟ   ᱠᱚᱭ   ᱵᱷᱮᱜᱟᱨ ᱟ   ᱾</w>",57
362,"ᱡᱚᱠᱷᱚᱱ ᱜᱮ ᱡᱟᱸᱦᱟᱱ ᱠᱟᱹᱭ ᱠᱚᱢᱤᱥᱚᱱ ᱵᱟᱨᱮᱛᱮ ᱞᱟᱹᱭ ᱟᱠᱟᱫ ᱯᱩᱞᱤᱥᱴᱷᱮᱱ ᱡᱟᱸᱦᱟᱱ ᱰᱚᱜᱚᱨ ᱠᱚ ᱧᱟᱢᱚᱜᱼᱟ ᱡᱟᱸᱦᱟᱫᱚ ᱧᱟᱢᱚᱜ ᱞᱮᱠᱟᱱᱟᱜ ᱠᱟᱱᱟ,ᱩᱱᱜᱮ ᱮᱯᱷᱟᱭᱟᱨ ᱚᱞ ᱨᱮᱭᱟᱜ ᱫᱟᱹᱭᱤᱠ ᱢᱮᱱᱟᱜᱼᱟ ᱾","ᱡᱚᱠᱷᱚᱱ   ᱜᱮ   ᱡᱟᱸ ᱦᱟᱱ   ᱠᱟᱹᱭ   ᱠᱚᱢ ᱤᱥᱚᱱ   ᱵᱟᱨᱮᱛᱮ   ᱞᱟᱹᱭ   ᱟᱠᱟᱫ   ᱯᱩᱞᱤᱥ ᱴᱷᱮᱱ   ᱡᱟᱸ ᱦᱟᱱ   ᱰᱚᱜᱚᱨ   ᱠᱚ   ᱧᱟᱢᱚᱜ ᱼᱟ   ᱡᱟᱸ ᱦ ᱟᱫᱚ   ᱧᱟᱢᱚᱜ   ᱞᱮᱠᱟᱱᱟᱜ   ᱠᱟᱱᱟ, ᱩᱱ ᱜᱮ   ᱮᱯᱷ ᱟᱭᱟᱨ   ᱚᱞ   ᱨᱮᱭᱟᱜ   ᱫᱟᱹᱭ ᱤᱠ   ᱢᱮᱱᱟᱜᱼᱟ   ᱾</w>",34
363,ᱡᱩᱢᱤ ᱵᱮᱵᱚᱦᱟᱨ ᱟᱹᱨᱤ ᱠᱩ ᱡᱟᱦᱟᱸ ᱫᱚ ᱥᱟᱹᱢᱩᱫ ᱞᱟᱭᱤᱱ ᱚᱲᱟᱜ ᱵᱮᱱᱟᱣ ᱨᱮ ᱵᱟᱭ ᱩᱫᱜᱟᱹᱣ ᱠᱩ ᱫᱚ ᱥᱟᱹᱢᱩᱫ ᱟᱲᱮ ᱩᱛᱷᱱᱟᱹᱣ ᱥᱟᱶ ᱢᱩᱠᱟᱹᱵᱤᱞᱟᱹᱭ ᱞᱟᱹᱜᱤᱫ ᱦᱚᱲᱠᱩ ᱡᱟᱹᱥᱛᱤ ᱥᱩᱵᱤᱫᱷᱟᱭ ᱮᱢᱟᱠᱩᱣᱟ ᱾,ᱡ ᱩᱢ ᱤ   ᱵᱮᱵᱚ ᱦᱟᱨ   ᱟᱹᱨᱤ   ᱠᱩ   ᱡᱟᱦᱟᱸ   ᱫᱚ   ᱥᱟᱹᱢᱩᱫ   ᱞᱟᱭᱤᱱ   ᱚᱲᱟᱜ   ᱵᱮᱱᱟᱣ   ᱨᱮ   ᱵᱟᱭ   ᱩᱫᱜᱟᱹᱣ   ᱠᱩ   ᱫᱚ   ᱥᱟᱹᱢᱩᱫ   ᱟᱲᱮ   ᱩᱛᱷ ᱱᱟᱹᱣ   ᱥᱟᱶ   ᱢᱩ ᱠᱟᱹ ᱵᱤ ᱞᱟᱹᱭ   ᱞᱟᱹᱜᱤᱫ   ᱦᱚᱲ ᱠᱩ   ᱡᱟᱹᱥᱛᱤ   ᱥᱩᱵᱤᱫᱷ ᱟᱭ   ᱮᱢ ᱟᱠ ᱩᱣ ᱟ   ᱾</w>,38
364,"ᱡᱟᱸᱦᱟᱨᱮ ᱵᱤᱪ ᱥᱟᱢᱟᱝᱨᱮ ᱥᱮ ᱥᱟᱹᱢᱩᱫ ᱟᱲᱮ ᱠᱚᱨᱮ ᱚᱲᱟᱜ ᱢᱮᱱᱟᱜ ᱟ, ᱢᱟᱹᱞᱤᱠ ᱠᱚᱫᱚ ᱟᱠᱚᱣᱟᱜ ᱥᱚᱢᱯᱚᱛᱤ ᱵᱟᱧᱪᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱠᱚ ᱨᱤᱠᱟᱹᱭᱟ, ᱫᱟᱹᱭᱠᱟᱹᱞᱮᱠᱟᱛᱮ, ᱥᱟᱹᱢᱩᱫ ᱟᱲᱮ ᱠᱮᱴᱮᱡ ᱛᱟᱞᱟᱛᱮ ᱾","ᱡᱟᱸ ᱦᱟᱨᱮ   ᱵᱤᱪ   ᱥᱟᱢᱟᱝ ᱨᱮ   ᱥᱮ   ᱥᱟᱹᱢᱩᱫ   ᱟᱲᱮ   ᱠᱚᱨᱮ   ᱚᱲᱟᱜ   ᱢᱮᱱᱟᱜ   ᱟ,   ᱢ ᱟᱹᱞᱤ ᱠ   ᱠᱚᱫᱚ   ᱟᱠᱚᱣᱟᱜ   ᱥᱚᱢ ᱯᱚᱛᱤ   ᱵᱟᱧᱪᱟᱣ   ᱞᱟᱹᱜᱤᱫ   ᱠᱚ   ᱨᱤᱠᱟᱹᱭ ᱟ,   ᱫᱟᱹᱭᱠᱟᱹᱞᱮᱠᱟᱛᱮ,   ᱥᱟᱹᱢᱩᱫ   ᱟᱲᱮ   ᱠᱮᱴᱮᱡ   ᱛᱟᱞᱟᱛᱮ   ᱾</w>",30
365,"ᱱᱤᱭᱟᱹ ᱟᱛᱩ ᱨᱮ ᱯᱞᱮᱜᱽ ᱫᱚ ᱩᱯᱟᱹᱞᱟᱠᱟᱱᱟ, ᱟᱨ ᱟᱥᱨᱚᱢ ᱜᱤᱫᱽᱨᱟᱹ ᱠᱩ ᱨᱩᱠᱷᱭᱟᱹᱭ ᱨᱮ ᱤᱧ ᱫᱚ ᱯᱩᱥᱴᱟᱹᱣ ᱵᱟᱹᱲᱤᱡᱽᱼᱟᱜᱤᱧ ᱧᱮᱞᱧᱟᱢᱮᱫᱟ ᱾","ᱱᱤᱭᱟᱹ   ᱟᱛᱩ   ᱨᱮ   ᱯ ᱞᱮ ᱜᱽ   ᱫᱚ   ᱩᱯ ᱟᱹᱞ ᱟᱠᱟᱱᱟ,   ᱟᱨ   ᱟᱥ ᱨᱚᱢ   ᱜᱤᱫᱽᱨᱟᱹ   ᱠᱩ   ᱨᱩᱠᱷ ᱭ ᱟᱹᱭ   ᱨᱮ   ᱤᱧ   ᱫᱚ   ᱯᱩᱥᱴᱟᱹᱣ   ᱵᱟᱹᱲᱤᱡ ᱽ ᱼᱟᱜ ᱤᱧ   ᱧᱮᱞᱧᱟᱢ ᱮᱫ ᱟ   ᱾</w>",30
366,"ᱚᱱᱟ ᱨᱤᱛᱩ ᱨᱮ, ᱞᱚᱞᱚᱥᱚᱝ/ᱛᱟᱹᱯᱤᱥ ᱞᱚᱞᱚᱥᱚᱝ ᱫᱚ ᱢᱟᱨᱪ ᱟᱨ ᱮᱯᱨᱤᱞ ᱨᱮ ᱧᱮᱞᱟᱠᱟᱱᱟ ᱾","ᱚᱱᱟ   ᱨᱤ ᱛᱩ   ᱨᱮ,   ᱞᱚᱞᱚᱥᱚᱝ / ᱛ ᱟᱹᱯ ᱤᱥ   ᱞᱚᱞᱚᱥᱚᱝ   ᱫᱚ   ᱢᱟᱨᱪ   ᱟᱨ   ᱮᱯᱨᱤᱞ   ᱨᱮ   ᱧᱮᱞ ᱟᱠᱟᱱ ᱟ   ᱾</w>",19
367,"ᱢᱮ ᱢᱟᱹᱱᱦᱟᱹ ᱨᱮ, ᱞᱟᱹᱭᱞᱮᱠᱟᱱ ᱞᱚᱞᱚᱥᱚᱝ ᱦᱟᱞᱚᱛ ᱫᱚ ᱵᱟᱝ ᱧᱮᱞᱟᱠᱟᱱᱟ ᱾","ᱢᱮ   ᱢᱟᱹᱱ ᱦᱟᱹ   ᱨᱮ,   ᱞᱟᱹᱭ ᱞᱮᱠᱟᱱ   ᱞᱚᱞᱚᱥᱚᱝ   ᱦᱟᱞᱚᱛ   ᱫᱚ   ᱵᱟᱝ   ᱧᱮᱞ ᱟᱠᱟᱱ ᱟ   ᱾</w>",14
