sentence_id,original,tokenized,char_count,token_count
17,"एकदा कांदा अर्धपारदर्शी झाला की, त्यात मुरवलेले मटण हळदपुडीसह टाका, आणि सगळे मसाले त्या मटणात शोषून घेतले जाईपर्यंत सुमारे ५ - ६ मिनिटे शिजवा","एकदा    कां दा    अर् ध पार दर् शी    झाला    की,    त ्यात    मु र व लेले    म ट ण    हळ द पु डी सह    टा का,    आणि    सग ळे    मसाल े    त ्या    म ट णात    शो ष ून    घेतले    जा ईपर ्यंत    सुमारे    ५    -    ६    मिनि टे    शि ज वा ",118,52
18,"हितोपदेश हा पक्षी, पशू आणि मानवी पात्रांच्या माध्यमातून सादर केल्या जाणाऱ्या ऐहिक ज्ञानाचा ग्रंथ आहे","ह ित ो प देश    हा    पक् षी,    प श ू    आणि    मानवी    पात ्रांच ्या    माध ्यमातून    सादर    केल ्या    जाणाऱ ्या    ऐ हिक    ज् ञा नाचा    ग ्रं थ    आहे ",86,32
19,"संस्कृत अभिव्यक्तीमध्ये प्रावीण्य मिळवण्यास प्रोत्साहन मिळावे आणि सद्वर्तनाचे ज्ञान प्राप्त व्हावे, हा या पुस्तकाचा उद्देश दिसतो","संस् कृत    अभि व ्यक् तीमध ्ये    प ्रा वी ण ्य    मिळवण ्यास    प ्रोत् साहन    मिळ ा वे    आणि    स द् वर् तन ाचे    ज् ञान    प ्राप् त    व ्हा व े,    हा    या    पुस् तक ाचा    उद् देश    दिस तो ",113,44
20,"प्राध्यापक असितकुमार बंधोपाध्याय यांनी, १९९४ आणि १९९५ साली, हावडा या त्यांच्या मूळ शहराचा संपूर्ण इतिहास, हावडा शहरेर इतिबृत्तो (पहिला आणि दुसरा खंड) या नावाने संकलित करण्यात सिंहाचा वाटा उचलला","प ्राध ्यापक    अस ित कुमार    बंध ो पा ध ्याय    यां नी,    १९९ ४    आणि    १९९ ५    साली,    हा वड ा    या    त ्यांच ्या    मूळ    शहरा चा    संपूर् ण    इतिहा स,    हा वड ा    शह रे र    इ ति ब ृत् तो    ( पहिला    आणि    दुसरा    खंड )    या    नावाने    संकल ित    करण ्यात    सिंह ाचा    वाट ा    उचल ला ",165,62
21,"चैत्य सभामंडपाच्या पुढील भागावर, समोरून खुल्या असलेल्या लाकडी दर्शनी भागाच्या एका अर्धगोलाकार चैत्य कमानीची ठळक आकृती आहे, आणि काही बाबतींत, तसे चैत्य कमानीचे ठळक गवाक्ष दिसत नाही","च ै त ्य    स भा मंड पाच ्या    पुढील    भागा वर,    समो र ून    खु ल ्या    असलेल ्या    लाकड ी    दर् श नी    भाग ाच ्या    एका    अर् ध गो ला कार    च ै त ्य    क मान ीची    ठ ळ क    आ कृती    आहे,    आणि    काही    बाब ती ंत ,    तसे    च ै त ्य    क मान ीचे    ठ ळ क    ग वाक् ष    दिसत    नाही ",153,69
22,"'महाराज' आणि 'खानसामे' (भारतात निष्णात स्वयंपाक्यांना पारंपरिकरित्या तसे म्हटले जाते) यांच्या पिढ्यांनी शतकानुशतके, पाककृतींमध्ये परिपूर्णता साध्य केली आहे आणि या पाककृती मौखिक परंपरेतून हजारो वर्षे चालत आल्या आहेत","' महारा ज '    आणि    ' खान सा मे '    ( भारतात    निष् णात    स् वयं पाक ्यांना    पारं परि करित ्या    तसे    म ्हटले    जात े )    यांच ्या    पि ढ ्यांनी    शतका नु शतक े,    पाक कृ तींमध ्ये    परि पूर् ण ता    साध ्य    केली    आहे    आणि    या    पाक कृती    मौ ख िक    परंपर ेत ून    हजारो    वर् षे    चाल त    आल ्या    आहेत ",187,67
23,"पारंपरिकरित्या, ही तयारी वस्ता वाझ किंवा प्रमुख स्वयंपाकी, वाझांच्या किंवा स्वयंपाक्यांच्या ताफ्याच्या साह्याने करतो","पारं परि करित ्या,    ही    तयारी    वस् ता    वा झ    किंवा    प ्रमुख    स् वयं पा की,    वा झ ांच ्या    किंवा    स् वयं पाक ्यांच ्या    ता फ ्याच ्या    साह ्याने    करतो ",103,34
24,"पावभाजी: हा महाराष्ट्रातील 'फास्ट फूड' खाद्यपदार्थ आहे, ज्यात बहुधा लोण्यात बनवलेले दाट कालवण (भाजी) मऊ गोल पावासोबत (पाव) दिले जाते","पाव भा जी :    हा    महाराष ्ट ्रातील    ' फा स् ट    फू ड '    खाद ्यपदार् थ    आहे,    ज ्यात    बहुधा    लो ण ्यात    बनव लेले    दाट    काल व ण    ( भा जी )    म ऊ    गोल    पा वा सोबत    ( पाव )    दिले    जाते ",113,46
25,"लाल डेड आणि हब्बा खातूनच्या काश्मिरी रचना, त्यांच्यातील गूढ रस आणि तीव्र वेदनांची अभिव्यक्ती यासाठी ओळखल्या जातात, तर राजस्थानीतील मीराबाईच्या रचना ह्या आगळ्यावेगळ्या भक्तीमय गुणांसाठी ज्ञात आहेत; तामीळमधील अंदलचा गूढवाद आणि कन्नडमधील अक्कामहादेवीची वचने, हे तत्कालीन साहित्यातील, महिलांच्या महान योगदानाची साक्ष देते","लाल    डे ड    आणि    ह ब् बा    खात ू नच ्या    काश् मि री    रच ना,    त ्यांच ्यातील    गू ढ    रस    आणि    तीव ्र    वेद नांची    अभि व ्यक् ती    यासाठी    ओळखल ्या    जातात,    तर    राजस् था नी तील    मी रा बा ई च ्या    रचना    ह ्या    आ गळ ्या वेगळ ्या    भक् ती म य    गुण ांसाठी    ज् ञात    आहेत ;    तामीळ मधील    अंद ल चा    गू ढ वाद    आणि    कन् न ड मधील    अक् का महा देवी ची    वच ने,    हे    तत् कालीन    साहित ्या तील,    महिलांच ्या    महान    योग दा नाची    साक् ष    देत े ",276,100
26,बौद्ध भित्तिचित्रे असलेली बाघ लेणी ही मध्य प्रदेशच्या धार जिल्ह्यापासून ९७ कि,बौद् ध    भि त् ति चित ्रे    असलेली    बा घ    लेणी    ही    मध ्य    प ्रदेश च ्या    धार    जिल ्ह ्यापासून    ९ ७    क ि ,66,26
27,मी,मी ,2,1
28,वर आहेत,वर    आहेत ,6,2
29,"संस्कृत साहित्यामध्ये 'मूल' या शब्दाचा अर्थ सामान्यतः, वनस्पतीचे किंवा वृक्षाचे मूळ असा होतो, परंतु अलंकारिकदृष्ट्या, कोणत्याही गोष्टीचा पाया किंवा खालचा भाग किंवा तळ असा अर्थ होतो","संस् कृत    साहित ्यामध ्ये    ' मूल '    या    शब् द ाचा    अर् थ    सामान ्य तः ,    वनस् प तीचे    किंवा    वृक् ष ाचे    मूळ    असा    होतो,    परंतु    अल ं कार ि कदृष ्ट ्या,    कोणत ्याही    गोष ्टी चा    पा या    किंवा    खाल चा    भाग    किंवा    त ळ    असा    अर् थ    होतो ",155,54
30,सिंधूच्या खोऱ्यातील संस्कृती ही विविध क्षेत्रांमधील तिच्या तांत्रिक ज्ञानासाठी ओळखली जाते,सिंध ूच ्या    खोऱ ्यातील    संस् कृती    ही    विविध    क् षेत ्र ांमधील    तिच ्या    तांत ्रिक    ज् ञा नासाठी    ओळखली    जाते ,79,22
31,सर्व कौरव मृत्युमुखी पडतात; केवळ पाच पांडव बंधू आणि कृष्णाचा बचाव होतो,सर् व    कौ र व    मृत ्यु मुख ी    पड तात ;    केवळ    पाच    पांड व    बंध ू    आणि    कृष् ण ाचा    बचाव    होतो ,59,24
32,युद्ध अठरा दिवस चालते आणि कौरवांच्या पराभवानिशी संपुष्टात येते,युद् ध    अ ठर ा    दिवस    चाल ते    आणि    कौ र व ांच ्या    परा भ वा नि शी    संपुष ्टात    येते ,54,22
33,"आधुनिक दिल्लीच्या जवळच उत्तरेस, भारत या नावाने सामान्यतः ओळखल्या जाणाऱ्या जमातीचा प्राचीन प्रांत असलेल्या, हस्तिनापूर या राज्याच्या सिंहासनाच्या उत्तराधिकाराबाबतचा संघर्ष, ही महाभारताची मध्यवर्ती कथा आहे","आधुनिक    दिल् लीच ्या    जवळ च    उत् तरे स,    भारत    या    नावाने    सामान ्यतः    ओळखल ्या    जाणाऱ ्या    जमात ीचा    प ्राचीन    प ्रांत    असलेल ्या,    हस् ति ना पूर    या    राज ्याच ्या    सिंहास नाच ्या    उत् तरा धि कारा बाब त चा    संघर् ष ,    ही    महा भारत ाची    मध ्यवर् ती    कथा    आहे ",179,56
34,कर्नाटकात मांसाहारींपेक्षा शाकाहारींची संख्या जास्त आहे; त्यामुळे त्यांच्या पाककृतींत मुख्यत्वे शाकाहारी पदार्थांचा समावेश असतो,कर् नाट कात    मां साह ार ीं पेक् षा    शा का हार ींची    संख ्या    जास् त    आहे ;    त ्यामुळे    त ्यांच ्या    पाक कृती ंत    मुख ्यत् वे    शा काह ारी    पदार् थ ांचा    समावेश    असतो ,114,38
35,"त्याला संजय उत्तर देतो, जो युद्धभूमीवर काय घडत आहे ते कथन करतो","त ्याला    संजय    उत् तर    देत ो,    जो    युद् ध भूमी वर    काय    घड त    आहे    ते    क थन    करतो ",51,20
36,तामीळमध्ये आढळून येणारी दोन महाकाव्ये म्हणजे शिलप्पधिकारम् आणि मणिमेखलै,तामीळ मध ्ये    आढळून    ये णारी    दोन    महा काव ्ये    म ्हणजे    शिल प् प धि कार म्   आणि    मणि मे ख लै,63,23
37,या भागात मिरचीपुडीचा वापर जपून केला जातो,या    भागात    मि रच ी पु डी चा    वापर    ज प ून    केला    जातो ,34,14
38,"योग हा शब्द युज या संस्कृत धातूपासून आलेला आहे, ज्याचा अर्थ जोडणे किंवा जुंपणे किंवा एकत्र आणणे असा आहे","योग    हा    शब् द    यु ज    या    संस् कृत    धात ू पासून    आ लेला    आहे,    ज ्याचा    अर् थ    जोड णे    किंवा    जु ं पणे    किंवा    एकत ्र    आण णे    असा    आहे ",85,32
39,"ओडिसातील मंदिरांच्या भिंतींवर कोरलेल्या विविध कल्पनांच्या अंतहीन शिल्पकृतींमधून, आजचा ओडिसी उत्क्रांत झालेला आहे","ओडि स ातील    मंदिर ांच ्या    भिं तीं वर    कोर लेल ्या    विविध    कल् प नांच ्या    अंत ह ीन    शिल् प कृ तींमध ून,    आज चा    ओडि सी    उत् क ्रांत    झालेला    आहे ",100,34
40,"वशिष्ठ आता राजाकडे वळले आणि नम्रपणे म्हणाले, ''राजा, एकदा दिलेले वचन नाकारून, तू वाईट केले आहेस","व शि ष् ठ    आता    राजा कडे    वळ ले    आणि    न म ्रप णे    म ्हणाल े,    ' ' राजा ,    एकदा    दिलेले    व चन    नाकार ून,    तू    वाईट    केले    आहे स ",80,32
41,'',' ' ,2,2
42,"अर्जुनाच्या खिन्नतेची व्याप्ती त्याच्या लक्षात येते, तेव्हाच कृष्ण आपली भूमिका बदलतो आणि त्याला या जगातील धर्माच्या कृतीची रहस्ये शिकवण्यास आरंभ करतो","अर् जु नाच ्या    खि न् न तेची    व ्या प् ती    त ्याच ्या    लक् षात    येत े,    तेव ्ह ाच    कृष् ण    आपली    भूमिका    बदल तो    आणि    त ्याला    या    जगातील    धर् माच ्या    कृ तीची    रह स ्ये    शिक वण ्यास    आर ंभ    करतो ",129,47
43,"जेव्हा तुम्ही तांदळाचे पीठ डब्यात घालाल, त्या दरम्यान, किसलेले खोबरेही तुम्ही कमी प्रमाणांत त्यात घालू शकता","जेव ्हा    तुम ्ही    तां द ळ ाचे    पी ठ    ड ब ्यात    घाल ाल,    त ्या    दरम ्यान,    कि स लेले    खो बरे ही    तुम ्ही    कमी    प ्रमाण ांत    त ्यात    घाल ू    शकता ",92,36
44,दंडगोलाकार डब्यात चमचाभर किसलेले खोबरे आणि त्यानंतर चांगल्याप्रकारे मिश्रण केलेले तांदळाचे पीठ घालून तुम्ही सुरुवात करू शकता,दंड गो ला कार    ड ब ्यात    च म चा भर    कि स लेले    खो ब रे    आणि    त ्यानंतर    चांगल ्याप ्रकारे    मिश ्रण    केलेले    तां द ळ ाचे    पी ठ    घाल ून    तुम ्ही    सुरुवात    करू    शकता ,108,39
45,महाराज रणजितसिंग यांच्या देणगीमुळे इ,महारा ज    रण जित सिंग    यांच ्या    देण गी मुळे    इ,32,11
46,स,स ,1,1
47,"१८३५ साली नांदेड येथे एक सुंदर आणि स्तिमित करणारा गुरुद्वारा बांधला गेला, ज्यावर बारीक कोरीवकाम केलेला एक सुवर्ण घुमट होता","१८ ३५    साली    नां दे ड    येथे    एक    सुंदर    आणि    स् ति मित    करणारा    गु रुद् वार ा    बांधला    गेल ा,    ज ्यावर    बार ी क    कोरी व काम    केलेला    एक    सुवर् ण    घु म ट    होता ",103,37
48,"सामवेद हा या निवडक ऋचांचे संकलन आहे, ज्या त्यांचा प्रस्तावित छंद किंवा लयबद्ध वृत्ते अबाधित राखत स्वरांमध्ये बांधलेल्या आहेत","साम वे द    हा    या    निवड क    ऋ च ांचे    संकल न    आहे,    ज ्या    त ्यांचा    प ्रस् ता वित    छ ंद    किंवा    ल य बद् ध    वृत् ते    अ बा ध ित    राख त    स् वर ांमध ्ये    बांध लेल ्या    आहेत ",106,44
49,प्राचीन अयोध्या ही आपल्या आधुनिक शहरांपेक्षा दुय्यम नव्हती हे वाल्मिकींच्या कोसलच्या राजधानीच्या वर्णनावरून स्पष्ट होते,प ्राचीन    अ यो ध ्या    ही    आपल ्या    आधुनिक    शहर ां पेक् षा    दु य ्यम    नव ्ह ती    हे    वाल ् मि की ंच ्या    को सल च ्या    राजधा नीच ्या    वर् ण ना वरून    स् पष ्ट    होते ,105,42
50,एकदा 'मी करेन' से म्हटले की तुम्हाला ते करण्यावाचून अन्य पर्याय नसतो,एकदा    ' मी    कर े न'    से    म ्हटले    की    तुम ्हाला    ते    करण ्या वाच ून    अन ्य    पर ्याय    नस तो ,57,23
51,"अलीकडच्या काळात, रुपयाच्या विनिमय दराबाबत आणि आपल्या विदेशी चलन साठ्याच्या पर्याप्ततेबाबत वेगवेगळी मते मांडली गेली आहेत","अलीकड च ्या    काळात,    रुप याच ्या    वि नि म य    दरा बाबत    आणि    आपल ्या    वि देशी    चल न    साठ ्याच ्या    पर ्या प् त ते बाबत    वेग वेगळी    म ते    मांड ली    गेली    आहेत ",104,37
52,"क्रेडिट कार्ड खाते जेव्हा तीन दिवसांपेक्षा जास्त काळ थकित देय राहील, तेव्हाच बँक, क्रेडिट इन्फर्मेशन कंपन्यांना (सी","क ्रेडिट    कार् ड    खाते    जेव ्हा    तीन    दिव सां पेक् षा    जास् त    काळ    थ कित    दे य    राह ील,    तेव ्ह ाच    बँ क,    क ्रेडिट    इन् फर् मे शन    कंपन ्यांना    ( सी ",99,36
53,आय,आ य ,2,2
54,सी,सी ,2,1
55,") त्या थकित देयाची माहिती देणे, किंवा उदा",")    त ्या    थ कित    दे याची    माहिती    देण े,    किंवा    उ दा ",34,13
56,", उशिरा भरणा केल्याबद्दलचे कोणतेही शुल्क इ",",    उ शि रा    भर णा    केल ्याबद् दल चे    कोणतेही    शुल् क    इ",36,14
57,"असल्यास, दंडात्मक शुल्क आकारणे, इ","असल ्यास,    दंड ात ्मक    शुल् क    आकार णे,    इ",29,10
58,करू शकतात,करू    शकतात ,8,2
59,"देश आपली आर्थिक स्थिती सुधारण्यासाठी, थेट गुंतवणुकीच्या आवकीस प्रोत्साहन देऊ शकतात","देश    आपली    आर् थिक    स् थिती    सुधारण ्यासाठी,    थेट    गुंतवण ुक ीच ्या    आव की स    प ्रोत् साहन    देऊ    शकतात ",72,21
60,"तरीदेखील, पॅकेजची त्वरित अंमलबजावणी करण्यासाठी उत्तेजन म्हणून, जर बँकेकडे अर्ज आल्यानंतर ९० दिवसांच्या आत मान्यता मिळालेल्या पॅकेजवर अंमलबजावणी झाली, तर पुनर्रचनेचा अर्ज बँकेकडे जाईल, तेव्हा मालमत्तेच्या वर्गीकरणाची स्थिती जशी होती, ती तशीच राखली जाईल","तरी देख ील,    पॅ के ज ची    त् वरित    अंमल बजाव णी    करण ्यासाठी    उत् ते जन    म ्हणून,    जर    बँ के कडे    अर् ज    आल ्यानंतर    ९०    दिवस ांच ्या    आत    मान ्यता    मिळाल ेल ्या    पॅ के ज वर    अंमल बजाव णी    झाली,    तर    पुन र ्रच ने चा    अर् ज    बँ के कडे    जा ईल,    तेव ्हा    मालमत् तेच ्या    वर् गी करण ाची    स् थिती    ज शी    होती,    ती    त शी च    राख ली    जा ईल ",218,80
61,"खासगी भांडवल संचयाचे गतिक अपरिहार्यपणे मोजक्या हातांत संपत्ती एकवटण्यास कारणीभूत ठरते का, की, विकास, स्पर्धा आणि तंत्रज्ञानाच्या प्रगतीच्या संतुलनकारक शक्तींमुळे असमानता कमी होते","खास गी    भांड व ल    सं च याचे    ग तिक    अ परि हार ्य पणे    मोज क ्या    हात ांत    संपत् ती    एक व ट ण ्यास    कारणीभूत    ठर ते    का,    की,    विका स,    स् पर् धा    आणि    तंत ्रज् ञा नाच ्या    प ्र ग तीच ्या    सं तुल न कारक    शक् तीं मुळे    अस मान ता    कमी    होते ",156,60
62,आत्यंतिक अस्थिरतेला आळा आणि अपेक्षांना वेसण घालण्यासाठी ती बाजारपेठेत हस्तक्षेप करते,आ त ्यंत िक    अस् थि र त ेला    आ ळा    आणि    अपेक् ष ांना    वे सण    घालण ्यासाठी    ती    बाजारपे ठ ेत    हस् तक् षे प    करते ,74,28
63,"दुसऱ्या तिमाहीतील उच्च वारंवारतेची विदा दर्शवते की, आर्थिक व्यवहार लवचिक राहिलेले आहेत","दुसऱ ्या    ति माह ीतील    उच् च    वारं वार तेची    वि दा    दर् शव ते    की,    आर् थिक    व ्यव हार    लव च िक    राहिल ेल े    आहेत ",75,28
64,"समष्टि अर्थशास्त्रामध्ये, सामान्यतः एखादे राष्ट्र, आणि मोठ्या गोष्टींची उत्पत्ती करण्यासाठी सर्व बाजारपेठा, ज्याला अर्थतज्ज्ञ एकत्रित चल संबोधतात, तो परस्परसंवाद कसा साधतात, हा विषय असतो","सम ष ्ट ि    अर् थ शास् त ्रा मध ्ये,    सामान ्यतः    एखाद े    राष ्ट ्र,    आणि    मोठ ्या    गोष ्ट ींची    उत् पत् ती    करण ्यासाठी    सर् व    बाजारपे ठ ा,    ज ्याला    अर् थ तज् ज् ञ    एकत ्रित    च ल    संबोध तात,    तो    परस् पर संवाद    क सा    साध तात,    हा    विषय    असतो ",163,58
65,"आर्थिक मालमत्ता अल्प सूचनेद्वारे, जवळजवळ पूर्ण बाजारमूल्यास किती प्रमाणात विकली जाऊ शकते, तिला तरलता असे म्हणतात","आर् थिक    मालमत् ता    अल् प    सूच ने द् वार े,    जवळजवळ    पूर् ण    बाजार मूल ्यास    किती    प ्रमाणात    विक ली    जाऊ    शकते,    तिला    तर ल ता    असे    म ्हणतात ",97,31
66,"व्यापकदृष्ट्या, उत्पन्नाच्या मान्यतेचे धोरण हे कोणत्याही व्यक्तिनिष्ठ विचारांवर न बेतता, वस्तुनिष्ठ आणि वसुलीच्या नोंदींवर आधारित असले पाहिजे","व ्याप कदृष ्ट ्या,    उत् पन् नाच ्या    मान ्य तेचे    धोर ण    हे    कोणत ्याही    व ्यक् ति निष् ठ    विचार ांवर    न    ब ेत ता,    वस् तु निष् ठ    आणि    व सुल ीच ्या    नोंद ींवर    आधारित    असले    पाहि जे ",125,43
67,"त्यामुळे, व्याज वजा होण्याच्या तारखेच्या संदर्भात, व्याजाच्या अशा रकमांची थकबाकी उरत नाही आणि त्यामुळे या रकमा एन","त ्यामुळे,    व ्याज    व जा    होण ्याच ्या    तार खे च ्या    संदर् भ ात,    व ्या जाच ्या    अशा    र कम ांची    थ क बा की    उ रत    नाही    आणि    त ्यामुळे    या    रक मा    ए न ",97,39
68,पी,पी ,2,1
69,ए,ए ,1,1
70,ठरत नाहीत,ठर त    नाहीत ,8,3
71,भारताची वेगवान भरणा प्रणाली- यु,भारत ाची    वेगवान    भर णा    प ्रणाल ी -    यु,27,10
72,पी,पी ,2,1
73,आय,आ य ,2,2
74,"-अन्य अधिकार क्षेत्रातील अशाच प्रणालींशी जोडण्याच्या आज सुरु असलेल्या उपक्रमाबरोबरीने, भारतीय भरणा प्रणाली अन्य अधिकार क्षेत्रांशी जोडण्याच्या शक्यतेमुळे, वित्तप्रेषणासह सीमापार भरणा करण्याच्या व्यवस्थेला चालना मिळेल","- अन ्य    अधिकार    क् षेत ्रातील    अश ाच    प ्रणाल ीं शी    जोड ण ्याच ्या    आज    सुरु    असलेल ्या    उपक ्रमा बरोब री ने,    भारतीय    भर णा    प ्रणाली    अन ्य    अधिकार    क् षेत ्रां शी    जोड ण ्याच ्या    शक ्य ते मुळे,    वित् तप ्रे षणा सह    सी मा पार    भर णा    करण ्याच ्या    व ्यवस् थ ेला    चाल ना    मिळ ेल ",192,67
75,लिक्विफाईड नॅचरल गॅसला (एल,लि क् वि फा ई ड    नॅ चर ल    गॅ सला    ( ए ल ,23,14
76,एन,ए न ,2,2
77,जी,जी ,2,1
78,") ऊर्जा क्षेत्रामध्ये अधिक महत्त्व प्राप्त होत चालले आहे, कारण ऊर्जा प्रकल्प आणि औद्योगिक (खत) प्रकल्प चालवण्यासाठी तो वापरला जातो",")    ऊर् जा    क् षेत ्रा मध ्ये    अधिक    महत् त् व    प ्राप् त    होत    चाल ले    आहे,    कारण    ऊर् जा    प ्रकल् प    आणि    औद ्योग िक    ( ख त )    प ्रकल् प    चाल वण ्यासाठी    तो    वापरला    जातो ",111,42
79,"मात्र, जरी बाजारपेठा तुम्हाला विक्रीत वाढ करू देत असल्या, तरी त्या तुम्हाला शाश्वत व्यवसाय विकसित करण्यास, आणि तुमचे स्वतःचे विक्रीयोग्य व्यापारचिन्ह निर्माण करण्यास सक्षम करीत नाहीत","मात ्र,    जरी    बाजारपे ठा    तुम ्हाला    विक ्री त    वाढ    करू    देत    असल ्या,    तरी    त ्या    तुम ्हाला    शा श् वत    व ्यवसाय    विकसित    करण ्यास,    आणि    तुमचे    स् वतःचे    विक ्री योग ्य    व ्यापार चिन ्ह    निर् माण    करण ्यास    सक् षम    करीत    नाहीत ",157,48
80,प्रदान समुच्चयक (पी,प ्रदान    समु च् च यक    ( पी ,17,8
81,ए,ए ,1,1
82,") प्रदानाच्या पारिस्थितिक व्यवस्थेमध्ये महत्त्वाची भूमिका बजावतात, आणि त्यामुळे मार्च २०२० मध्ये ते नियमनाखाली आणले गेले आणि प्रदान प्रणाली चालक (पी",")    प ्र दा नाच ्या    पार ि स् थ ित िक    व ्यवस् थे मध ्ये    महत् त् वाची    भूमिका    बजाव तात,    आणि    त ्यामुळे    मार् च    २०२०    मध ्ये    ते    नियम ना खाली    आण ले    गेले    आणि    प ्रदान    प ्रणाली    चाल क    ( पी ",128,47
83,एस,ए स ,2,2
84,ओ,ओ ,1,1
85,) म्हणून पदनिर्देशित केले गेले,)    म ्हणून    पद निर् देश ित    केले    गेले ,26,9
