sentence_id,original,tokenized,char_count,token_count
324,ᱱᱚᱣᱟ ᱫᱚ ᱤᱱᱴᱟᱨᱱᱮᱴ ᱛᱟᱞᱟᱛᱮ ᱫᱩᱨᱤᱵ ᱟᱨ ᱵᱷᱟᱹᱞᱟᱹᱭ ᱠᱟᱹᱢᱤ ᱨᱮᱭᱟᱜ ᱟᱹᱠᱷᱨᱤᱧ ᱾,ᱱᱚᱣᱟ    ᱫᱚ    ᱤᱱᱴᱟᱨᱱᱮᱴ    ᱛᱟᱞᱟᱛᱮ    ᱫᱩᱨᱤᱵ    ᱟᱨ    ᱵᱷᱟᱹᱞᱟᱹᱭ    ᱠᱟᱹᱢᱤ    ᱨᱮᱭᱟᱜ    ᱟᱹᱠᱷᱨᱤᱧ    ᱾ ,53,11
325,"ᱚᱱᱟ ᱞᱮᱠᱟᱛᱮ, ᱮᱢ ᱟᱠᱟᱱ ᱨᱤᱯᱳᱨᱴ ᱜᱩᱡᱨᱟᱴᱨᱮᱱ ᱟᱹᱢᱟᱹᱞᱤᱭᱟᱹ ᱠᱚᱴᱷᱮᱱ ᱠᱳᱞ ᱦᱩᱭᱞᱮᱱᱟ ᱾","ᱚᱱᱟ    ᱞᱮᱠᱟᱛᱮ,    ᱮᱢ    ᱟᱠᱟᱱ    ᱨᱤ ᱯᱳᱨᱴ    ᱜᱩᱡ ᱨᱟ ᱴᱨᱮᱱ    ᱟᱹᱢᱟᱹᱞᱤᱭᱟᱹ    ᱠᱚᱴᱷᱮᱱ    ᱠᱳᱞ    ᱦᱩᱭᱞᱮᱱᱟ    ᱾ ",58,14
326,"ᱜᱤᱫᱨᱟᱹ ᱵᱟᱯᱞᱟ ᱦᱟᱹᱯᱤᱰ ᱟᱹᱱ, ᱑᱙᱗᱘ ᱨᱮ ᱵᱟᱯᱞᱟ ᱨᱮᱭᱟᱜ ᱡᱚᱛᱷᱟᱛ ᱩᱢᱮᱨ ᱠᱩᱲᱤ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱑᱘ ᱟᱨ ᱠᱚᱲᱟ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱒᱑ ᱥᱮᱨᱢᱟ ᱵᱟᱪᱷᱟᱣ ᱟᱠᱟᱱᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱥᱟᱶᱛᱟ ᱨᱟᱭᱨᱤᱛ ᱱᱤᱛᱦᱚᱸ ᱜᱤᱫᱨᱟᱹ ᱵᱟᱯᱞᱟᱭ ᱩᱫᱜᱟᱹᱣ ᱜᱮᱭᱟ ᱾","ᱜᱤᱫ ᱨᱟᱹ    ᱵᱟᱯᱞᱟ    ᱦᱟᱹ ᱯᱤ ᱰ    ᱟᱹ ᱱ,    ᱑᱙᱗ ᱘    ᱨᱮ    ᱵᱟᱯᱞᱟ    ᱨᱮᱭᱟᱜ    ᱡᱚᱛᱷᱟᱛ    ᱩᱢᱮᱨ    ᱠᱩᱲᱤ    ᱠᱚ    ᱞᱟᱹᱜᱤᱫ    ᱑᱘    ᱟᱨ    ᱠᱚᱲᱟ    ᱠᱚ    ᱞᱟᱹᱜᱤᱫ    ᱒᱑    ᱥᱮᱨᱢᱟ    ᱵᱟᱪᱷᱟᱣ    ᱟᱠᱟᱱᱟ,    ᱢᱮᱱᱠᱷᱟᱱ    ᱥᱟᱶᱛᱟ    ᱨᱟᱭ ᱨᱤᱛ    ᱱᱤᱛᱦᱚᱸ    ᱜᱤᱫ ᱨᱟᱹ    ᱵᱟᱯ ᱞᱟᱭ    ᱩᱫᱜᱟᱹᱣ    ᱜᱮᱭᱟ    ᱾ ",141,39
327,"ᱡᱟᱸᱦᱟᱭᱮᱱᱜᱮ,ᱵᱤᱮᱥᱮᱱᱮᱞᱼᱟᱜ ᱫᱚ ᱡᱟᱦᱟᱱ ᱥᱚᱵᱤᱫᱷᱟᱱ ᱟᱱᱟᱜ ᱛᱟᱹᱨᱤᱛᱚᱱᱚᱞ, ᱥᱟᱢᱲᱟᱣᱟᱜ ᱥᱮ ᱯᱩᱞᱤᱥᱟᱜ ᱫᱟᱲᱮ ᱵᱟᱹᱱᱩᱜ ᱟ ᱠᱮᱴᱮᱡ ᱱᱟᱹᱜᱟᱹᱨᱤᱭᱟᱹ ᱫᱟᱹᱭ ᱞᱟᱜᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱾","ᱡᱟᱸ ᱦᱟᱭ ᱮᱱ ᱜᱮ , ᱵᱤ ᱮᱥ ᱮᱱᱮ ᱞ ᱼᱟᱜ    ᱫᱚ    ᱡᱟᱦᱟᱱ    ᱥᱚ ᱵᱤᱫᱷᱟᱱ    ᱟᱱᱟᱜ    ᱛᱟᱹ ᱨᱤ ᱛᱚ ᱱᱚ ᱞ,    ᱥᱟᱢ ᱲᱟ ᱣᱟᱜ    ᱥᱮ    ᱯᱩ ᱞᱤ ᱥ ᱟᱜ    ᱫᱟᱲᱮ    ᱵᱟᱹᱱᱩᱜ    ᱟ    ᱠᱮᱴᱮᱡ    ᱱᱟᱹ ᱜᱟᱹ ᱨᱤᱭᱟᱹ    ᱫᱟᱹᱭ    ᱞᱟᱜᱟᱣ    ᱞᱟᱹᱜᱤᱫ    ᱾ ",112,39
328,"ᱞᱟᱦᱟ ᱞᱟᱹᱭᱟᱜ ᱚᱡᱮ ᱞᱮᱠᱟᱛᱮ, ᱟᱞᱮᱭᱟᱜ ᱵᱤᱵᱮᱪᱚᱱᱟᱣᱟᱱ ᱫᱤᱥᱦᱩᱫᱤᱥ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱡᱮ, ᱴᱨᱟᱭᱵᱩᱱᱟᱞ ᱫᱚ ᱱᱤᱯᱴᱟᱹᱣ ᱨᱮ ᱦᱤᱡᱩᱜ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱡᱟᱦᱟᱸ ᱞᱮᱠᱟᱱ ᱵᱷᱩᱞ ᱵᱟᱭ ᱥᱤᱠᱟᱹᱨᱟ ᱡᱮ ᱮᱢ/ᱮᱥᱹ ᱠᱣᱟᱞᱤᱴᱤ ᱟᱭᱤᱥ ᱠᱨᱤᱢ ᱟᱨ ᱵᱤᱵᱤᱮᱞᱟᱭᱮᱞ ᱫᱚ ᱢᱤᱫ ᱦᱚᱲ ᱫᱚ ᱠᱤᱱ ᱵᱟᱝ ᱠᱟᱱᱟ ᱾","ᱞᱟᱦᱟ    ᱞᱟᱹ ᱭᱟᱜ    ᱚᱡᱮ    ᱞᱮᱠᱟᱛᱮ,    ᱟᱞᱮ ᱭᱟᱜ    ᱵᱤᱵᱮ ᱪᱚ ᱱᱟᱣᱟᱱ    ᱫᱤᱥᱦᱩᱫᱤᱥ    ᱫᱚ    ᱦᱩᱭᱩᱜ    ᱠᱟᱱᱟ    ᱡᱮ,    ᱴᱨᱟ ᱭ ᱵᱩ ᱱᱟᱞ    ᱫᱚ    ᱱᱤ ᱯ ᱴ ᱟᱹᱣ    ᱨᱮ    ᱦᱤᱡᱩᱜ    ᱞᱟᱹᱜᱤᱫ    ᱛᱮ    ᱡᱟᱦᱟᱸ    ᱞᱮᱠᱟᱱ    ᱵᱷᱩ ᱞ    ᱵᱟᱭ    ᱥᱤ ᱠᱟᱹ ᱨᱟ    ᱡᱮ    ᱮᱢ / ᱮᱥᱹ    ᱠ ᱣᱟ ᱞᱤ ᱴᱤ    ᱟᱭᱤᱥ    ᱠᱨᱤ ᱢ    ᱟᱨ    ᱵᱤ ᱵᱤ ᱮ ᱞᱟᱭ ᱮᱞ    ᱫᱚ    ᱢᱤᱫ    ᱦᱚᱲ    ᱫᱚ    ᱠᱤᱱ    ᱵᱟᱝ    ᱠᱟᱱᱟ    ᱾ ",172,61
329,ᱩᱱᱠᱩ ᱢᱩᱫᱨᱮ ᱞᱮᱱᱫᱮᱱ ᱢᱩᱲᱩᱫ ᱠᱷᱚᱱ ᱢᱩᱲᱩᱫ ᱩᱛᱟᱹᱨ ᱨᱮᱭᱟᱜ ᱟᱨ ᱜᱚᱱᱚᱝ ᱛᱟᱸᱦᱮᱠᱟᱱᱟ ᱡᱤᱱᱤᱥ ᱟᱹᱠᱷᱨᱤᱧ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱥᱩᱢᱩᱝ ᱩᱭᱦᱟᱹᱨ ᱾,ᱩᱱᱠᱩ    ᱢᱩᱫᱨᱮ    ᱞᱮᱱ ᱫᱮ ᱱ    ᱢᱩᱲᱩᱫ    ᱠᱷᱚᱱ    ᱢᱩᱲᱩᱫ    ᱩᱛᱟᱹᱨ    ᱨᱮᱭᱟᱜ    ᱟᱨ    ᱜᱚᱱᱚᱝ    ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ    ᱡᱤᱱᱤᱥ    ᱟᱹᱠᱷᱨᱤᱧ    ᱞᱟᱹᱜᱤᱫ    ᱢᱤᱫᱴᱟᱝ    ᱥᱩᱢᱩᱝ    ᱩᱭᱦᱟᱹᱨ    ᱾ ,91,21
330,ᱱᱚᱶᱟ ᱡᱚᱢᱟ ᱦᱩᱭᱟᱠᱟᱱᱟ ᱤᱱᱟᱹᱛᱟᱭᱚᱢ ᱑᱑ᱹ᱐᱔ᱹ᱒᱐᱑᱙ ᱢᱟᱹᱦᱤᱛᱨᱮ ᱯᱚᱱᱚᱛ ᱵᱤᱫᱷᱟᱱ ᱥᱚᱵᱷᱟ ᱨᱮᱭᱟᱜ ᱵᱟᱪᱷᱱᱟᱣ ᱦᱩᱭᱞᱮᱱᱟ ᱟᱨ ᱥᱨᱤ ᱳᱭᱟᱭ ᱡᱚᱜᱚᱱᱢᱳᱦᱚᱱ ᱨᱮᱰᱰᱤᱭ ᱥᱤᱨᱟᱹ ᱢᱚᱱᱛᱨᱤ ᱞᱮᱱᱟ ᱟᱨ ᱓᱐ᱹ᱐᱕ᱹ᱒᱐᱑᱙ ᱢᱟᱹᱦᱤᱛᱨᱮ ᱠᱤᱨᱤᱭᱟᱹᱭ ᱦᱟᱛᱟᱣ ᱠᱮᱫᱟ ᱾,ᱱᱚᱶᱟ    ᱡᱚᱢᱟ    ᱦᱩᱭ ᱟᱠᱟᱱᱟ    ᱤ ᱱᱟᱹ ᱛᱟᱭᱚᱢ    ᱑ ᱑ᱹ ᱐ ᱔ ᱹ ᱒᱐᱑᱙    ᱢᱟᱹ ᱦᱤ ᱛᱨᱮ    ᱯᱚᱱᱚᱛ    ᱵᱤᱫᱷᱟᱱ    ᱥᱚᱵᱷᱟ    ᱨᱮᱭᱟᱜ    ᱵᱟᱪᱷᱱᱟᱣ    ᱦᱩᱭᱞᱮᱱᱟ    ᱟᱨ    ᱥᱨᱤ    ᱳᱭ ᱟᱭ    ᱡᱚ ᱜᱚᱱ ᱢᱳ ᱦᱚᱱ    ᱨᱮᱰ ᱰᱤ ᱭ    ᱥᱤᱨᱟᱹ    ᱢᱚᱱᱛᱨᱤ    ᱞᱮᱱᱟ    ᱟᱨ    ᱓ ᱐ᱹ ᱐ ᱕ ᱹ ᱒᱐᱑᱙    ᱢᱟᱹ ᱦᱤ ᱛᱨᱮ    ᱠᱤ ᱨᱤᱭ ᱟᱹᱭ    ᱦᱟᱛᱟᱣ    ᱠᱮᱫᱟ    ᱾ ,156,52
331,ᱨᱚᱢᱮᱥ ᱠᱩᱢᱟᱨᱤᱭᱟᱜ ᱢᱟᱢᱞᱟᱨᱮ (ᱥᱩᱯᱨᱟ) ᱡᱟᱸᱦᱟ ᱧᱮᱞᱦᱚᱨᱟ ᱥᱚᱫᱚᱨ ᱦᱩᱭᱞᱮᱱᱟ ᱚᱱᱟ ᱞᱟᱞᱚᱱ ᱪᱳᱣᱰᱷᱨᱤ ᱟᱨ ᱳᱨᱥᱮ ᱨᱮ ᱫᱚᱲᱦᱟ ᱩᱪᱷᱟᱹᱱ ᱦᱩᱭᱞᱮᱱᱟ ᱾ ᱵᱷᱤ ᱵᱤᱦᱟᱨ ᱯᱚᱱᱚᱛ (ᱮ ᱟᱭ ᱟᱨ ᱒᱐᱐᱖ ᱮᱥ ᱥᱤ ᱓᱓᱗᱖ ) ᱾,ᱨᱚ ᱢᱮ ᱥ    ᱠᱩᱢᱟᱨ ᱤ ᱭᱟᱜ    ᱢᱟ ᱢ ᱞᱟᱨᱮ    ( ᱥᱩ ᱯᱨᱟ )    ᱡᱟᱸᱦᱟ    ᱧᱮᱞ ᱦᱚᱨᱟ    ᱥᱚᱫᱚᱨ    ᱦᱩᱭᱞᱮᱱᱟ    ᱚᱱᱟ    ᱞᱟ ᱞᱚᱱ    ᱪᱳᱣ ᱰᱷ ᱨᱤ    ᱟᱨ    ᱳ ᱨ ᱥᱮ    ᱨᱮ    ᱫᱚᱲᱦᱟ    ᱩᱪᱷᱟᱹᱱ    ᱦᱩᱭᱞᱮᱱᱟ    ᱾    ᱵᱷᱤ    ᱵᱤᱦᱟᱨ    ᱯᱚᱱᱚᱛ    ( ᱮ    ᱟᱭ    ᱟᱨ    ᱒᱐᱐᱖    ᱮᱥ    ᱥᱤ    ᱓ ᱓ ᱗ ᱖    )    ᱾ ,127,49
332,"ᱱᱚᱶᱟ ᱨᱤᱯᱳᱨᱴ ᱨᱮ ᱴᱮᱸᱦᱟᱰ ᱠᱟᱛᱮᱜ, ᱵᱤᱮᱥᱮᱱᱮᱞ ᱫᱚ ᱥᱩᱯᱩᱨ ᱥᱤᱮᱞᱟᱭ ᱱᱚᱢᱵᱚᱨᱨᱮ, ᱢᱮᱱᱫᱚ ᱐᱒᱘᱑ ᱼ ᱓᱐᱔᱑᱐᱐᱐ ᱠᱚᱞ ᱠᱟᱛᱮᱜ ᱟᱡᱟᱜ ᱮ ᱛᱚᱞᱟᱥ ᱮᱫᱟ ᱾","ᱱᱚᱶᱟ    ᱨᱤ ᱯᱳᱨᱴ    ᱨᱮ    ᱴᱮᱸᱦᱟᱰ    ᱠᱟᱛᱮ ᱜ,    ᱵᱤ ᱮᱥ ᱮᱱ ᱮᱞ    ᱫᱚ    ᱥᱩᱯᱩᱨ    ᱥᱤ ᱮ ᱞᱟᱭ    ᱱᱚ ᱢ ᱵᱚᱨ ᱨᱮ,    ᱢᱮᱱ ᱫᱚ    ᱐ ᱒ ᱘ ᱑    ᱼ    ᱓ ᱐ ᱔ ᱑᱐᱐᱐    ᱠᱚᱞ    ᱠᱟᱛᱮᱜ    ᱟᱡᱟᱜ    ᱮ    ᱛᱚᱞᱟᱥ    ᱮᱫᱟ    ᱾ ",93,38
333,ᱩᱱᱠᱩ ᱱᱤᱛᱦᱚᱸ ᱮᱯᱷᱟᱭᱟᱨ ᱵᱟᱝᱠᱚ ᱚᱞ ᱫᱟᱲᱮᱭᱟᱠᱟᱫᱟ ᱾,ᱩᱱᱠᱩ    ᱱᱤᱛᱦᱚᱸ    ᱮ ᱯᱷᱟᱭ ᱟᱨ    ᱵᱟᱝᱠᱚ    ᱚᱞ    ᱫᱟᱲᱮᱭ ᱟᱠᱟᱫᱟ    ᱾ ,35,10
334,ᱵᱮᱣᱦᱟᱨ ᱟᱨ ᱡᱤᱵᱠᱟᱹ ᱨᱮ ᱞᱟᱹᱜᱤᱫ ᱵᱟᱹᱲᱤᱡᱼᱟ ᱥᱟᱹᱨᱤᱭᱟᱜ ᱨᱮ ᱢᱟᱹᱞᱤᱠ ᱫᱟᱨᱟᱭᱛᱮ ᱵᱮᱜᱚᱨ ᱟᱹᱭᱫᱟᱹᱨ ᱠᱚ ᱵᱚᱞᱚᱱ ᱵᱤᱨᱩᱫᱷ ᱯᱟᱹᱣᱲᱤᱨᱮ ᱫᱟᱹᱵᱤ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱥᱮ ᱵᱟᱝ ᱚᱱᱟ ᱫᱚ ᱵᱟᱝ ᱞᱟᱹᱠᱛᱤᱭᱟ ᱾,ᱵᱮᱣᱦᱟᱨ    ᱟᱨ    ᱡᱤᱵ ᱠᱟᱹ    ᱨᱮ    ᱞᱟᱹᱜᱤᱫ    ᱵᱟᱹᱲᱤ ᱡ ᱼᱟ    ᱥᱟᱹᱨᱤᱭᱟᱜ    ᱨᱮ    ᱢᱟᱹᱞᱤᱠ    ᱫᱟᱨᱟᱭᱛᱮ    ᱵᱮᱜᱚᱨ    ᱟᱹᱭᱫᱟᱹᱨ    ᱠᱚ    ᱵᱚᱞᱚᱱ    ᱵᱤᱨᱩᱫᱷ    ᱯᱟᱹᱣ ᱲᱤ ᱨᱮ    ᱫᱟᱹᱵᱤ    ᱦᱩᱭ    ᱟᱠᱟᱱᱟ    ᱥᱮ    ᱵᱟᱝ    ᱚᱱᱟ    ᱫᱚ    ᱵᱟᱝ    ᱞᱟᱹᱠᱛᱤᱭ ᱟ    ᱾ ,121,32
335,"ᱱᱚᱶᱟ ᱫᱚ ᱒᱑ ᱢᱟᱨᱪ, ᱑᱙᱙᱗ ᱢᱟᱹᱦᱤᱛᱨᱮ ᱢᱩᱪᱟᱹᱫ ᱟᱠᱟᱱ ᱚᱠᱛᱚ ᱞᱟᱹᱜᱤᱫ ᱵᱤᱵᱤᱮᱞᱟᱭᱮᱞ ᱥᱟᱶᱛᱮ ᱢᱤᱫ ᱪᱩᱠᱛᱤᱨᱮᱭ ᱵᱚᱞᱚ ᱟᱠᱟᱱᱟ ᱾","ᱱᱚᱶᱟ    ᱫᱚ    ᱒᱑    ᱢᱟᱨ ᱪ,    ᱑᱙᱙ ᱗    ᱢᱟᱹ ᱦᱤ ᱛᱨᱮ    ᱢᱩᱪᱟᱹᱫ    ᱟᱠᱟᱱ    ᱚᱠᱛᱚ    ᱞᱟᱹᱜᱤᱫ    ᱵᱤ ᱵᱤ ᱮ ᱞᱟᱭ ᱮᱞ    ᱥᱟᱶᱛᱮ    ᱢᱤᱫ    ᱪᱩ ᱠ ᱛᱤ ᱨᱮᱭ    ᱵᱚᱞᱚ    ᱟᱠᱟᱱᱟ    ᱾ ",81,28
336,"ᱛᱟᱭᱚᱢᱛᱮ, ᱮᱢ/ᱮᱥ ᱥᱟᱶᱛᱮ ᱢᱤᱫ ᱪᱩᱠᱛᱤ ᱥᱩᱦᱤ ᱦᱩᱭᱮᱱᱟ ᱮᱭᱤᱪᱮᱞᱮᱞ ᱒᱒ ᱢᱟᱨᱪ, ᱑᱙᱙᱗ ᱠᱷᱚᱱ ᱠᱟᱹᱢᱤᱞᱟᱹᱜᱩ ᱞᱮᱱᱟ ᱾","ᱛᱟᱭᱚᱢ ᱛᱮ,    ᱮᱢ / ᱮᱥ    ᱥᱟᱶᱛᱮ    ᱢᱤᱫ    ᱪᱩᱠᱛᱤ    ᱥᱩᱦᱤ    ᱦᱩᱭᱮᱱᱟ    ᱮᱭ ᱤ ᱪᱮ ᱞᱮ ᱞ    ᱒᱒    ᱢᱟᱨ ᱪ,    ᱑᱙᱙ ᱗    ᱠᱷᱚᱱ    ᱠᱟᱹᱢᱤ ᱞᱟᱹ ᱜᱩ    ᱞᱮᱱᱟ    ᱾ ",74,26
337,"ᱱᱚᱶᱟ ᱫᱟᱹᱵᱤ ᱦᱩᱭᱩᱜ ᱟ ᱜᱩᱡᱽᱨᱟᱴ ᱯᱚᱱᱚᱛᱨᱮ ᱪᱟᱪᱞᱟᱣ ᱠᱚᱣᱟᱜ ᱠᱟᱛᱷᱟ ᱨᱟᱯᱟᱪᱟᱜ ᱞᱮᱠᱟᱱ ᱧᱮᱞᱦᱚᱨᱟ ᱟᱹᱰᱤ ᱢᱟᱨᱟᱝ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ, ᱡᱟᱸᱦᱟ ᱫᱚ ᱫᱟᱹᱠᱷᱤᱞ ᱟᱠᱟᱱ ᱫᱚᱲᱦᱟ ᱮᱯᱤᱰᱮᱵᱤᱴ ᱠᱷᱟᱹᱞᱤ ᱯᱟᱲᱦᱟᱣ ᱠᱷᱚᱱ ᱯᱩᱥᱴᱟᱹᱼᱟ ᱾","ᱱᱚᱶᱟ    ᱫᱟᱹᱵᱤ    ᱦᱩᱭᱩᱜ    ᱟ    ᱜᱩᱡᱽᱨᱟᱴ    ᱯᱚᱱᱚᱛᱨᱮ    ᱪᱟᱪᱞᱟᱣ    ᱠᱚᱣᱟᱜ    ᱠᱟᱛᱷᱟ    ᱨᱟᱯᱟᱪᱟᱜ    ᱞᱮᱠᱟᱱ    ᱧᱮᱞ ᱦᱚᱨᱟ    ᱟᱹᱰᱤ    ᱢᱟᱨᱟᱝ    ᱛᱟᱸᱦᱮ    ᱠᱟᱱᱟ,    ᱡᱟᱸᱦᱟ    ᱫᱚ    ᱫᱟᱹ ᱠᱷᱤ ᱞ    ᱟᱠᱟᱱ    ᱫᱚᱲᱦᱟ    ᱮ ᱯᱤ ᱰᱮ ᱵᱤ ᱴ    ᱠᱷᱟᱹᱞᱤ    ᱯᱟᱲᱦᱟᱣ    ᱠᱷᱚᱱ    ᱯᱩᱥᱴ ᱟᱹ ᱼᱟ    ᱾ ",139,36
338,ᱡᱤᱯᱤᱮᱞ ᱫᱚ ᱮᱛᱚᱦᱚᱵ ᱞᱮᱠᱟᱛᱮ ᱢᱤᱫᱴᱟᱝ ᱥᱚᱯᱷᱴᱳᱭᱮᱨ ᱯᱟᱵᱞᱤᱠ ᱞᱟᱭᱥᱮᱱᱥ ᱮᱢᱟᱭ ᱞᱟᱹᱜᱤᱫᱛᱮ ᱰᱤᱡᱟᱭᱤᱱ ᱟᱠᱟᱱᱟ ᱾,ᱡᱤ ᱯᱤ ᱮᱞ    ᱫᱚ    ᱮᱛᱚᱦᱚᱵ    ᱞᱮᱠᱟᱛᱮ    ᱢᱤᱫᱴᱟᱝ    ᱥᱚᱯᱷ ᱴ ᱳᱭᱮ ᱨ    ᱯᱟ ᱵ ᱞᱤᱠ    ᱞᱟᱭ ᱥᱮᱱ ᱥ    ᱮᱢᱟᱭ    ᱞᱟᱹᱜᱤᱫᱛᱮ    ᱰᱤ ᱡᱟ ᱭᱤᱱ    ᱟᱠᱟᱱᱟ    ᱾ ,73,24
339,"ᱱᱚᱶᱟ ᱫᱚ ᱥᱟᱱᱟᱢ ᱟᱨᱡᱟᱣᱟᱜ ᱟᱹᱠᱷᱨᱤᱧ ᱞᱟᱹᱜᱤᱫ ᱵᱤᱵᱤᱮᱞᱟᱭᱮᱞ ᱴᱷᱮᱱ ᱢᱤᱫ ᱪᱩᱠᱛᱤᱨᱮᱭ ᱵᱚᱞᱚᱭᱮᱱᱟ, ᱡᱟᱸᱦᱟᱫᱚ ᱛᱟᱭᱚᱢᱛᱮ ᱟᱹᱠᱦᱨᱤᱧ ᱞᱟᱹᱜᱤᱫ ᱮᱭᱤᱪᱮᱞᱮᱞ ᱥᱟᱶᱛᱮᱭ ᱢᱮᱥᱟᱞᱮᱱᱟ ᱾","ᱱᱚᱶᱟ    ᱫᱚ    ᱥᱟᱱᱟᱢ    ᱟᱨ ᱡᱟ ᱣᱟᱜ    ᱟᱹᱠᱷᱨᱤᱧ    ᱞᱟᱹᱜᱤᱫ    ᱵᱤ ᱵᱤ ᱮ ᱞᱟᱭ ᱮᱞ    ᱴᱷᱮᱱ    ᱢᱤᱫ    ᱪᱩ ᱠ ᱛᱤ ᱨᱮᱭ    ᱵᱚ ᱞᱚ ᱭᱮ ᱱᱟ,    ᱡᱟᱸ ᱦᱟ ᱫᱚ    ᱛᱟᱭᱚᱢᱛᱮ    ᱟᱹ ᱠ ᱦ ᱨᱤᱧ    ᱞᱟᱹᱜᱤᱫ    ᱮᱭ ᱤ ᱪᱮ ᱞᱮ ᱞ    ᱥᱟᱶᱛᱮᱭ    ᱢᱮᱥᱟ ᱞᱮᱱᱟ    ᱾ ",115,41
340,"ᱠᱣᱟᱞᱤᱴᱤ ᱟᱭᱤᱥ ᱠᱨᱤᱢ (ᱨᱚᱲᱼᱨᱩᱣᱟᱹᱲ ᱮᱢᱼᱵᱤᱰᱟᱹᱣᱠᱩ) ᱫᱚ ᱟᱭᱤᱥ ᱠᱨᱤᱢ ᱵᱮᱱᱟᱣ ᱨᱮ ᱡᱚᱯᱚᱲᱟᱣ ᱢᱮᱱᱟᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱥᱮᱱᱴᱨᱟᱞ ᱮᱠᱥᱥᱟᱭᱤᱡ ᱴᱟᱨᱤᱯᱷ ᱮᱠᱴ ᱑᱙᱘᱕ (ᱠᱷᱟᱴᱚᱛᱮ, ᱟᱹᱱ) ᱛᱚᱯᱚᱥᱤᱞ ᱜᱚᱵᱚᱞ ᱨᱮ ᱯᱟᱨᱟᱜ ᱠᱟᱱᱟ ᱾","ᱠ ᱣᱟ ᱞᱤ ᱴᱤ    ᱟᱭᱤᱥ    ᱠᱨᱤ ᱢ    ( ᱨᱚ ᱲ ᱼ ᱨᱩᱣᱟᱹᱲ    ᱮᱢ ᱼ ᱵᱤᱰ ᱟᱹᱣ ᱠᱩ )    ᱫᱚ    ᱟᱭᱤᱥ    ᱠᱨᱤ ᱢ    ᱵᱮᱱᱟᱣ    ᱨᱮ    ᱡᱚᱯᱚᱲᱟᱣ    ᱢᱮᱱᱟᱜᱼᱟ    ᱡᱟᱦᱟᱸ    ᱫᱚ    ᱥᱮᱱ ᱴᱨᱟ ᱞ    ᱮᱠᱥ ᱥᱟ ᱭᱤᱡ    ᱴᱟᱨ ᱤ ᱯᱷ    ᱮᱠ ᱴ    ᱑᱙᱘ ᱕    ( ᱠᱷᱟ ᱴᱚ ᱛᱮ,    ᱟᱹ ᱱ )    ᱛᱚ ᱯᱚ ᱥᱤᱞ    ᱜᱚᱵᱚᱞ    ᱨᱮ    ᱯᱟᱨ ᱟᱜ    ᱠᱟᱱᱟ    ᱾ ",141,57
341,ᱱᱚᱶᱟ ᱠᱷᱟᱴᱚ ᱫᱩᱯᱲᱩᱵ ᱨᱮ ᱵᱟᱪᱷᱟᱣᱞᱮᱱ ᱞᱟᱹᱠᱛᱤᱭᱟᱱᱟᱜ ᱠᱩᱠᱞᱤᱫᱚ ᱛᱟᱸᱦᱮᱠᱟᱱᱟ ᱯᱷᱮᱰᱟᱨᱮᱞ ᱟᱹᱱᱥᱚᱵᱷᱟ ᱵᱮᱱᱟᱣ ᱾,ᱱᱚᱶᱟ    ᱠᱷᱟᱴᱚ    ᱫᱩ ᱯ ᱲᱩᱵ    ᱨᱮ    ᱵᱟᱪᱷ ᱟᱣ ᱞᱮᱱ    ᱞᱟᱹᱠᱛᱤᱭᱟᱱᱟᱜ    ᱠᱩᱠ ᱞᱤ ᱫᱚ    ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ    ᱯᱷᱮᱰᱟ ᱨᱮᱞ    ᱟᱹ ᱱ ᱥᱚᱵᱷᱟ    ᱵᱮᱱᱟᱣ    ᱾ ,75,22
