sentence_id,original,tokenized,char_count,token_count
11,مگر منٛگل پانڈے سٕنٛز بہودٗری ہنز کٲم آیہِ اکہِ تھدِ تہٕ بڑِ اصوٗلہٕ کہِ عٔقیٖدٕ سۭتہِ کرنہٕ۔,مگر    منٛگ ل    پانڈ ے    سٕنٛز    بہ و دٗ ری    ہنز    کٲم    آیہِ    اکہِ    تھ دِ    تہٕ    بڑ ِ    اص وٗ لہٕ    کہِ    عٔ قیٖ دٕ    سۭتہِ    کرنہٕ۔ ,77,28
12,ییٚلہِ گنڈٕ ہنا تلنہٕ یِن اتھ منٛز ترٛٲوِو لیٔدٕرِ سۭتۍ مصالہٕ مٔتھِتھ ماز تہٕ کٮ۪نٛہہ کالس روٗزِو تلان یوٚتام سورُے مصالہٕ مازس منٛز اژِ لگ بھگ پانٛژِ پٮ۪ٹھے شٮ۪ن مِنٛٹن تام۔,ییٚلہِ    گ نڈ ٕ    ہن ا    تل نہٕ    یِن    اتھ    منٛز    ترٛ ٲوِ و    لی ٔ دٕ رِ    سۭتۍ    مص الہٕ    مٔ تھ ِتھ    ما ز    تہٕ    کٮ۪نٛہہ    کالس    روٗ زِ و    ت لان    یوٚتام    سور ُ ے    مص الہٕ    ما زس    منٛز    ا ژِ    لگ    بھ گ    پانٛ ژِ    پٮ۪ٹھ ے    ش ٮ۪ن    مِ نٛ ٹن    تام۔ ,145,58
13,ہِت اُپدیش چھےٚجاناوارن، چارواین تہٕ آدمن ہٕنٛدٮ۪ن کِردارن ہٕنٛدِ ذٔریع پیش كرنٕ آمٕژ اکھ دُنیٲوی حِکمتٕچہِ کِتاب ۔,ہِ ت    اُ پ دیش    چھےٚ جان ا وار ن،    چار وا ین    تہٕ    آ د من    ہٕنٛدٮ۪ن    کِر دارن    ہٕنٛدِ    ذٔری ع    پیش    كر ن ٕ    آمٕژ    اکھ    دُ نی ٲ وی    حِ ک مت ٕچہِ    کِ تا ب    ۔ ,98,41
14,امہِ کِتابہِ ہُنٛد مقصد چھٗ سنٛسکرٛت زبٲنہِ منٛز اظہٲرِ مہارت تہٕ دانا رٔوِیٗك علم حٲصِل کرنہٕ خٲطرٕ حوصلہٕ افزٲیی کرٕنہِ باسان چھٗ ۔,امہِ    کِ تا بہِ    ہُنٛد    مقصد    چھٗ    س نٛ سکر ٛ ت    زبٲ نہِ    منٛز    اظ ہٲ رِ    مہار ت    تہٕ    د انا    رٔ وِ ی ٗك    علم    حٲصِل    کرنہٕ    خٲطرٕ    حوصلہٕ    اف ز ٲیی    کرٕنہِ    باسان    چھٗ    ۔ ,111,39
15,پروفیسر آسیت کمار بنٛڈیوپادھیاین کوٚر 1994 تہٕ 1995 منٛز پنٛنہِ وراثٔتی شہر ہاوڑاہٕچ سٲرٕیہ تٲریٖخ لیکھنس منٛز اکھ اہم کِردار ادا ییٚمیُوک عُنوان ہاوڑہ سحرر اٹِبرٛیٹو (گۄڈنیُوک تہٕ دوٚیِم جلد) اوس۔,پروفی سر    آ سی ت    کمار    بنٛ ڈیو پاد ھ یا ین    کوٚر    199 4    تہٕ    199 5    منٛز    پنٛنہِ    ورا ث ٔ تی    شہر    ہاو ڑ ا ہٕچ    سٲ رٕ یہ    تٲریٖ خ    لیکھ نس    منٛز    اکھ    اہم    کِردار    ادا    ییٚمی ُوک    ع ُ ن وان    ہاو ڑ ہ    س ح رر    ا ٹِ برٛ ی ٹو    ( گۄڈنی ُوک    تہٕ    دوٚ یِم    جل د )    اوس۔ ,167,68
16,چیتیہ ہالس برونہہ كٕنہِ چھٗ پٗر وقار اجہِ گولٲیی وول چیتیہ محراب یٗس بٗتھہِ یلٕیہ تہٕ ہچٗوو چھٗ ، كینژن صوُرتن منز چھنہٕ پٗر وقار محراب دار دارِ آسان ۔,چی تیہ    ہ الس    برونہہ    كٕنہِ    چھٗ    پٗ ر    وق ار    ا جہِ    گول ٲیی    وول    چی تیہ    مح راب    یٗس    بٗ تھہِ    ی لٕ یہ    تہٕ    ہ چٗ وو    چھٗ    ،    كین ژن    صوُ ر تن    منز    چھنہٕ    پٗ ر    وق ار    مح راب    دار    دار ِ    آسان    ۔ ,122,50
17,“مہاراجن “ تہٕ “خٲنہِ سامانن“ ہٕنٛزو پیرِیو (یتھ کٔنہِ ہندوستانس مںٛز رٮ۪وٲیتی طور ماہر وازن ونٛنہٕ یِوان چھُ ) چھےٚ صٔدیو پٮ۪ٹھٕ ضِیافتہٕ رنٛنٕچہِ ترکیٖبہٕ پوختہٕ کرِمژٕ تہٕ یم ضِیافتہٕ چھےٚ ساسہٕ بدٮ۪و ؤریو پٮ۪ٹھٕ زبٲنہِ رٮ۪وایتو سٕتہِ پكان آمٕژٕ ۔۔,“ مہا راج ن    “    تہٕ    “ خٲ نہِ    سام ان ن “    ہٕ نٛز و    پی رِ یو    ( یتھ    کٔنہِ    ہندوستانس    م ں ٛ ز    رٮ۪وٲیتی    طور    ما ہر    وا زن    ونٛنہٕ    یِوان    چھُ    )    چھےٚ    صٔ دیو    پٮ۪ٹھٕ    ض ِ یاف تہٕ    ر نٛ نٕچہِ    تر کیٖ بہٕ    پو خ تہٕ    کرِ م ژٕ    تہٕ    یم    ض ِ یاف تہٕ    چھےٚ    ساسہٕ    بد ٮ۪و    ؤ ریو    پٮ۪ٹھٕ    زبٲ نہِ    رٮ۪ وای تو    سٕتہِ    پك ان    آمٕ ژٕ    ۔۔ ,212,81
18,یہِ تیٲرِی چھِ زِوٲیتی طور ژاٹہٕ بوجَو یا باقی وازو ہِنٛدِ مدتہٕ سۭتہِ ووستہٕ وازٕیا بوٚڈ وازٕ کران۔,یہِ    تی ٲ رِ ی    چھِ    زِ وٲیتی    طور    ژ ا ٹہٕ    بو ج َو    یا    باقی    وا زو    ہِنٛدِ    مد تہٕ    سۭتہِ    وو ستہٕ    وا زٕ یا    بوٚڈ    وا زٕ    کران۔ ,83,32
19,پاو بھاجی: یہِ چھُ مہاراشٹرٗك اکھ دستی كھین ، یتھ منز عام طور تھٔنہِ پٮ۪ٹھ تیار کرِتھ كم رسدار سبزی (بھاجی) نَرٕم ژۄچہِ (پاو) سۭتہِ پٮیش کرنہٕ یِوان چھے٘ ۔,پا و    بھا جی :    یہِ    چھُ    مہاراش ٹر ٗك    اکھ    دستی    كھ ین    ،    یتھ    منز    عام    طور    تھ ٔ نہِ    پٮ۪ٹھ    تیار    کرِتھ    كم    رس دار    سب زی    ( بھا جی )    نَ رٕ م    ژۄ چہِ    ( پ او )    سۭتہِ    پ ٮ ی ش    کرنہٕ    یِوان    چھے٘    ۔ ,126,52
20,لل دٮ۪د تہٕ حبہٕ خوطونہِ ہنزٕ کٲشِرِ تخلیقات چھِ پننہِ صوفیانہٕ لطافت تہٕ سخت تكلیف کہِ اظہارٕ باپت مشہور، میراباٮٔی سٕنٛز راجستھٲنہِ تخلیقات چھِ مٗنفرِد عقیدتی خصوصیت باپت زاننہٕ یِوان، تامِلس منٛز اندال سٕنٛز سِری تہٕ کنّڈس منٛز اکا مہادیوی سٕنٛدِ وژن چھِ موجودٕ ادبس منٛز زنانن ہٕنٛدِ عظیم دِتِچہِ گوٲہی دِوان ۔,ل ل    د ٮ۪ د    تہٕ    ح بہٕ    خو ط و نہِ    ہنزٕ    کٲ شِ رِ    تخ لی قات    چھِ    پننہِ    صو فی انہٕ    لط اف ت    تہٕ    سخت    ت ك لی ف    کہِ    اظ ہار ٕ    باپت    مشہ ور،    می را با ٮٔ ی    سٕنٛز    راجستھ ٲنہِ    تخ لی قات    چھِ    مٗ نف رِ د    ع قی د تی    خصوص یت    باپت    زاننہٕ    یِوان،    تام ِل س    منٛز    اندا ل    سٕنٛز    سِ ری    تہٕ    کن ّ ڈس    منٛز    اک ا    مہ اد یو ی    سٕنٛدِ    و ژن    چھِ    موجودٕ    اد بس    منٛز    زن انن    ہٕنٛدِ    عظیم    دِ تِ چہِ    گ وٲ ہی    دِوان    ۔ ,262,105
21,باغ گۄپھہٕ، یِمن منزبودھ موُنہِ ژِتھرچھ، ، چھِ مدھیہ پردیش کہِ دھار ضِلع پٮ۪ٹھ 97 کِلُو میٹر دوٗر واقعہٕ۔,با غ    گۄپھ ہٕ،    یِمن    منز بودھ    موُ نہِ    ژِ تھر چھ،    ،    چھِ    مدھیہ    پردیش    کہِ    دھ ار    ضِل ع    پٮ۪ٹھ    9 7    کِ لُ و    میٹر    دوٗر    واقع ہٕ۔ ,87,31
22,سنسکرٛت ادبس منٛز چھُ موُل لفظُک معنے کُنہِ کُلہِ کٹیُک موُل، مگر علامتی طور چھُ یہِ کُنہِ تہِ چیٖزُک گۄڈ یا بٔنِم حصہٕ۔,سنسکر ٛ ت    اد بس    منٛز    چھُ    موُ ل    لفظ ُک    مع نے    کُنہِ    کُ لہِ    ک ٹی ُک    موُ ل،    مگر    علا متی    طور    چھُ    یہِ    کُنہِ    تہِ    چیٖ زُک    گۄ ڈ    یا    بٔ نِ م    حصہٕ۔ ,98,38
23,وادِے سِنٛدھٕچ تہزیٖب چھےٚ وارِیاہن شعبن منٛز پنٛنٮ۪ن تکنیٖکی معلوٗماتن ہٕنٛدِ باپت زاننہٕ یوان ۔,وا دِ ے    سِ نٛد ھ ٕچ    تہ زیٖ ب    چھےٚ    وارِیاہن    شع بن    منٛز    پنٛنٮ۪ن    تکنی ٖ کی    مع لوٗ ماتن    ہٕنٛدِ    باپت    زاننہٕ    یوان    ۔ ,83,27
24,سٲری کورَو موُدِ ؛ صرف بچییہِ پانٛژ پانٛڈَو تہٕ کرٛشن ۔,سٲری    کور َو    موُ دِ    ؛    صرف    ب چی یہِ    پانٛ ژ    پا نٛڈ َو    تہٕ    کرٛ شن    ۔ ,45,19
25,یہِ جنٛگ چلیٛوو اردہن دۄہن تہٕ ووت كورون ہندِ ہارنہؓ سٕتہِ اند ۔,یہِ    ج نٛگ    چ لی ٛ وو    ار د ہن    دۄہن    تہٕ    ووت    كور ون    ہندِ    ہار نہ ؓ   سٕتہِ    ان د    ۔ ,52,23
26,مہابھارتٕچ مرکٔزی دلیل چھِ ہستِناپور كہِ تَختٕچہِ جانشینی پٮ۪ٹھ تَضادٕ، جدید دِلہِ ہندِس بِلکُل شُمالَس مَنٛز اکھ سلطنت یوسہٕ اکہِ قٔبیٖلٕچ آبٲٮٔی جایہ ٲس یُس عام طور بھارتٕ نٲوِ زاننہٕ یوان چھٗ ۔,مہا بھار تٕچ    مرکٔزی    دلی ل    چھِ    ہ ست ِ نا پور    كہِ    تَ خت ٕچہِ    جان شی نی    پٮ۪ٹھ    تَ ض اد ٕ،    جدید    دِلہِ    ہندِس    بِل کُل    شُ مال َس    مَنٛز    اکھ    سلطنت    یوسہٕ    اکہِ    قٔ بیٖ لٕچ    آبٲ ٮٔ ی    جایہ    ٲس    یُس    عام    طور    بھار ت ٕ    ن ٲوِ    زاننہٕ    یوان    چھٗ    ۔ ,164,57
27,کرناٹکاہس منٛز چھُ سبری کھورن ہُنٛد تعداد ماز کھورن ہٕنٛدِ کھۄتہٕ زیٛادٕ، تہٕ لہاذا چھُ تیُہُنٛد کھٮ۪ن چٮ۪ن زیٛادٕ تر سبزی ہنزن سِنٮ۪ن پٮ۪ٹھ مُشتمِل۔,کرناٹ کا ہس    منٛز    چھُ    سب ری    کھ ورن    ہُنٛد    تعداد    ما ز    کھ ورن    ہٕنٛدِ    کھۄتہٕ    زی ٛ اد ٕ،    تہٕ    لہاذا    چھُ    تی ُ ہُنٛد    کھ ٮ۪ن    چ ٮ۪ن    زیٛادٕ    تر    سب زی    ہن زن    سِ نٮ۪ن    پٮ۪ٹھ    مُش ت مِ ل۔ ,125,44
28,تٔمِس دِیُوت سنجے یَن جواب، یُس وَنان چھُ زِ مٲدانہِ جنٛگَس مَنٛز کیا چھُ سپدان۔,تٔمِس    دِیُ وت    سنجے    یَن    ج واب ،    یُس    وَنان    چھُ    زِ    مٲد انہِ    جنٛگ َس    مَنٛز    کیا    چھُ    سپد ان۔ ,66,21
29,سِلاپتھیكرم تہٕ منیمیکلائی چھِ زٕ مَثنٔوی یِم تامِلَس مَنٛز چھِ لَبنہٕ یِوان ۔,سِ لا پ تھی كر م    تہٕ    منی می کلا ئی    چھِ    زٕ    مَ ث نٔ وی    یِم    تام ِل َس    مَنٛز    چھِ    لَ ب نہٕ    یِوان    ۔ ,66,28
30,اتھ علاقَس مَنٛز چھِ پِہِتھ مرژٕوانٛگن احتِیات سان ورتاونہٕ یوان ۔,اتھ    علاقَس    مَنٛز    چھِ    پِ ہِ تھ    مر ژ ٕ وا نٛگ ن    اح تِ یات    سان    ور ت اونہٕ    یوان    ۔ ,56,22
31,لفٕظ یوگا چھُ سنسکرت موٗلہٕ لفٕظ یٗج پٮ۪ٹھہٕ درامُت، یمیُوک مطلب مِلناوٗن یا جوڈٗن چھٗ ۔,لف ٕ ظ    یوگا    چھُ    سنسکر ت    موٗ لہٕ    لف ٕ ظ    یٗ ج    پٮ۪ٹھہٕ    درا مُت،    ی می ُوک    مطلب    مِ ل ناو ٗن    یا    جو ڈ ٗن    چھٗ    ۔ ,73,31
32,أزیُوک اوڈیسی چھُ ٲنتہٕ روس سنگترٲشی پیٹھہٕ بَنیٚومُت یوسہٕ مُختٔلِف شکلَن مَنٛز اڑیسہ کٮ۪ن مٔندِرن ہندین دیوارن پیٹھ کَھنِتھ چھِ ۔,أ زی ُوک    اوڈی سی    چھُ    ٲ ن تہٕ    رو س    سنگ تر ٲ شی    پیٹھہٕ    بَ نیٚ و مُت    یوسہٕ    مُختٔلِف    ش کل َن    مَنٛز    ا ڑ ی سہ    کٮ۪ن    مٔ ند ِ رن    ہندین    دیوا رن    پیٹھ    کَ ھ نِتھ    چھِ    ۔ ,112,44
33,ؤشِشٹھ پھیوٗر پادشاہس کُن تہٕ ووٚنٛنس،“ شہنشاہ یہِ چھَنہٕ جان اکہِ لٹہِ واعدٕ کٔرِتھ انکار کرُن“ ۔,ؤ شِ ش ٹھ    پھ یوٗ ر    پاد شاہس    کُن    تہٕ    ووٚ نٛ نس ، “    شہنشاہ    یہِ    چھ َ نہٕ    جان    اکہِ    لٹہِ    وا عدٕ    کٔرِتھ    ان کار    کر ُ ن “    ۔ ,83,34
34,کرشنا ہَن بدلٲو پنُن رٔویِہ صرف ییٚلہِ تٔمِس ارجن سٕنز دِل ملوُلی وٗچھِتھ بدلوو كرشنن پنٗن رٕوِیہ تہٕ کٔرِن یتھ دُنیاہَس مَنٛز مزہبی عملہِ ہِنٛد راز ہچھناوٕنہِ شروع۔,کرشنا    ہَن    بد لٲ و    پنُن    رٔ و یِہ    صرف    ییٚلہِ    تٔمِس    ار جن    سٕنز    دِل    مل وُ لی    وٗ چھِتھ    بد لو و    كر شنن    پنٗن    رٕ وِ یہ    تہٕ    کٔرِ ن    یتھ    دُنیا ہَس    مَنٛز    مز ہ بی    عم لہِ    ہِ نٛد    راز    ہ چھ ناو ٕنہِ    شروع۔ ,138,50
35,یُتھُیہ توہہ، توٚملہٕ اوٹ بانس منٛز چھِوٕ ترٛاوان، توہہ ہیٚکِو اتھ منٛزٕبركوِتھ کھوٗپرٕ تہِ رلٲوِتھ ۔,یُ تھ ُ یہ    توہ ہ،    توٚ م لہٕ    او ٹ    ب انس    منٛز    چھِوٕ    ترٛ او ان،    تو ہہ    ہیٚکِو    اتھ    منٛز ٕ بر ك وِتھ    کھ وٗ پ رٕ    تہِ    ر لٲ وِتھ    ۔ ,86,36
36,توہہِ ہیٚکِو اکھ گٕہِتھ کھوٗپرٕ چمچہٕ اتھ گول بانس منٛز ترٛاونہٕ سۭتہِ شروٗع کٔرِتھ تہٕ امہِ پتہٕ اصٕل پٲٹھہِ رلوومُت توٚملہٕ اوٹ ترٛٲوِتھ ۔,توہہِ    ہیٚکِو    اکھ    گ ٕ ہِ تھ    کھ وٗ پ رٕ    چ م چہٕ    اتھ    گول    ب انس    منٛز    ترٛ اونہٕ    سۭتہِ    شروٗع    کٔرِتھ    تہٕ    امہِ    پتہٕ    اص ٕل    پٲٹھہِ    ر لو و مُت    توٚ م لہٕ    او ٹ    ترٛ ٲوِتھ    ۔ ,117,42
37,مہاراجہٕ رنجیت سِنگھ سٕندِ عطیہ سٕتہِ آو 1835 عسوی یس اندِ پٕكہِ ناندیندس منز اكھ خوبصورت تہٕ عٲلیشان گوروُدوارٕ تٲمیر كرنہٕ یتھ پٗر وقار گٗمبند تہٕ بہترین نقشہ نِگٲری ٲس ۔,مہا راج ہٕ    رن جیت    سِ نگ ھ    سٕندِ    ع ط یہ    سٕتہِ    آو    18 35    ع سوی    یس    اندِ    پ ٕكہِ    ن ان دی ند س    منز    اكھ    خو ب صورت    تہٕ    عٲ لی شان    گور وُ د وارٕ    تٲ میر    كرنہٕ    یتھ    پٗ ر    وق ار    گٗ م بند    تہٕ    بہترین    نق شہ    نِ گ ٲری    ٲس    ۔ ,142,60
38,سام وید چھٗ یمن ژارِمژن رِچاین ہنز سو٘مبرن یم یہندِ تجویز كرِمٕتہِ چھند یا تالہِ ہٗند میزان تھٲوِتھ سور بند كرنہٕ آمژٕ چھے٘ ۔,سا م    وی د    چھٗ    یمن    ژار ِ م ژن    رِ چ این    ہنز    سو ٘ مبر ن    یم    ی ہندِ    تجویز    كرِ مٕتہِ    چھ ند    یا    تال ہِ    ہٗند    میز ان    تھ ٲوِتھ    سور    بند    كرنہٕ    آم ژٕ    چھے٘    ۔ ,102,41
39,والمیكی سندِ رازدانہِ كوشلچہِ وضاحت تلہٕ چھٗ عیاں گژھان زِ قدیم ایودھیا ٲس نہٕ سانیو جدید شہرو٘ كھوتہٕ كٗنہِ طریقہٕ كم ۔,وال می كی    سندِ    رازد انہِ    كو ش ل چہِ    وضاحت    ت لہٕ    چھٗ    ع یا ں    گژھان    زِ    قدیم    ای و دھ یا    ٲس    نہٕ    سان یو    جدید    شہ رو ٘    كھو تہٕ    كٗنہِ    طریقہٕ    كم    ۔ ,99,38
40,اكہِ لٕٹہِ یہ ونِتھ،“ بہٕ كرٕ “، چھٖنہٕ توہہِ یہِ كرنہٕ ورٲیی چارٕیہ ۔,اكہِ    لٕ ٹہِ    یہ    ون ِ تھ ، “    بہٕ    ك رٕ    “ ،    چھ ٖ نہٕ    توہہِ    یہِ    كرنہٕ    ور ٲیی    چار ٕیہ    ۔ ,57,25
41,حالیہ دۄہن منٛز، آیہِ رۄپیہِ ہندِس شرح مُبٲدِلس تہٕ سانٮ۪ن زر مبٲدِلہٕ كین ذٔخیٖرن ہٕنٛدس كٲفی آسنس پٮ۪ٹھ مٗختلِف خیالات برٛۄنٛہہ کُن۔,حا لیہ    دۄہن    منٛز،    آیہِ    رۄپی ہِ    ہندِس    شرح    مُ بٲ دِ لس    تہٕ    سان ٮ۪ن    زر    م بٲ دِ لہٕ    كین    ذٔ خ یٖ رن    ہٕنٛدس    ك ٲفی    آس نس    پٮ۪ٹھ    مٗ خت لِف    خیا لات    برٛۄنٛہہ    کُن۔ ,113,39
42,بینٛک گژھن اكھ كریڈِٛٹ كارڈ خاتہٕ ، کرٛیٚڈِٹ اِنفارمیشن کمپپٔنِیَو (سی آی سی) ہٕنٛدِ وجہ کِنہِ یا ہرجانٗك رقم ٲید كرنہٕ باپت ، تہِ زن گو٘ ، ژیرِ ادایگی باپت رقم وغٲرٕ ،ہرگا آسہِ ، صرِف تمہِ وِزِ ییلہِ کرٛیٚڈٹ كارڈ خاتہٕ ترییو٘ دوہو٘ علاوٕ پتھ روزِ ، سابقہٕ ظٲہِر كٕرٕنہِ ۔,بی نٛ ک    گژھن    اكھ    كری ڈ ٛ ِ ٹ    كار ڈ    خا تہٕ    ،    کرٛ یٚ ڈِ ٹ    اِن فار می شن    کمپ پٔ نِ یَو    ( سی    آی    سی )    ہٕنٛدِ    وجہ    کِنہِ    یا    ہر جان ٗك    رقم    ٲی د    كرنہٕ    باپت    ،    تہِ    زن    گو٘    ،    ژ ی رِ    ادایگی    باپت    رقم    و غٲ رٕ    ، ہر گا    آسہِ    ،    ص رِف    تمہِ    وِزِ    ییلہِ    کرٛ یٚ ڈٹ    كار ڈ    خا تہٕ    تری یو٘    دو ہو ٘    علاوٕ    پتھ    رو زِ    ،    سا ب قہٕ    ظٲہِر    كٕ ر ٕنہِ    ۔ ,221,93
43,مُلک ہیٛکَن پنٕنہِ مٲلِیات چہِ بہتری خٲطرٕ سیوٚدٕٗے أنٛدروٗنی سرمایہ كٲری حوصلہٕ اَفزٲیی کٔرِتھ ۔,مُل ک    ہیٛ کَن    پنٕنہِ    مٲلِ یات    چہِ    بہ تری    خٲطرٕ    سیوٚ دٕ ٗ ے    أ نٛد روٗ نی    سرمایہ    كٲری    حوصلہٕ    اَ ف ز ٲیی    کٔرِتھ    ۔ ,84,28
