sentence_id,original,tokenized,char_count,token_count
11,"কিন্তু মঙ্গল পাণ্ডের বীরত্বসূচক কাজ, উচ্চ ও মহৎ নীতির প্রতি নিষ্ঠার মাধ্যমে সম্পাদিত হয়েছিল","কিন্তু    মঙ্গ ল    পা ণ্ডের    বীর ত্ব সূচ ক    কাজ ,    উচ্চ    ও    মহ ৎ    নী তির    প্রতি    নি ষ্ঠ ার    মাধ্যমে    সম্পাদ িত    হয় েছিল ",78,26
12,"পেঁয়াজগুলি স্বচ্ছ্ব হয়ে এলে, মাখিয়ে রাখা পাঁঠার মাংস হলুদ গুঁড়োর সঙ্গে দিয়ে দিন এবং সমস্ত মশলা মাংসে না ঢোকা পর্যন্ত ৫-৬ মিনিট মতো কিছু সময় ধরে কষতে থাকুন","পে ঁ য়া জ গুলি    স্ব চ্ছ ্ব    হয়ে    এল ে,    মা খ িয়ে    রাখা    পাঁ ঠ ার    মা ংস    হল ুদ    গু ঁ ড় োর    সঙ্গে    দিয়ে    দিন    এবং    সমস্ত    মশ লা    মা ং সে    না    ঢ ো কা    পর্যন্ত    ৫ - ৬    মিনিট    মতো    কিছু    সময়    ধরে    ক ষ তে    থাক ুন ",127,54
13,"হিতোপদেশ হল পাখি, পশু ও মানুষের চরিত্রের মাধ্যমে বোঝানো পার্থিব জ্ঞানের একটি বই","হ িত োপ দেশ    হল    পাখ ি,    প শু    ও    মানুষের    চরিত্র ের    মাধ্যমে    বোঝ ানো    পার্ থি ব    জ্ঞ ানের    একটি    বই ",67,23
14,এই বইটির উদ্দেশ্য দাঁড়ালো গিয়ে সংস্কৃতে মতপ্রকাশের দক্ষতাকে এবং জ্ঞানগর্ভ আচার-আচরণের শিক্ষাকে উৎসাহিত করা,এই    বই টির    উদ্দেশ্য    দাঁ ড় াল ো    গিয়ে    সংস্ কৃ তে    মত প্রকাশ ের    দক্ষ তাকে    এবং    জ্ঞ ান গর্ ভ    আ চার - আচর ণের    শিক্ষ াকে    উৎসাহিত    করা ,93,31
15,হাওড়া শহরের ইতিবৃত্ত (প্রথম ও দ্বিতীয় খণ্ড) শীর্ষক ১৯৯৪ ও ১৯৯৯৫-তে প্রকাশিত তাঁর জন্মশহর হাওড়ার সম্পূর্ণ ইতিহাস সংকলনে এক অগ্রণী ভূমিকা পালন করেন অধ্যাপক অসিতকুমার বন্দ্যোপাধ্যায়,হা ও ড়া    শহরের    ইতি ব ৃত ্ত    ( প্রথম    ও    দ্বিতীয়    খ ণ্ড )    শীর্ষ ক    ১৯৯ ৪    ও    ১৯৯ ৯ ৫ -তে    প্রকাশিত    তাঁর    জন্ম শহর    হা ও ড়ার    সম্পূর্ণ    ইতিহাস    সং কল নে    এক    অগ্র ণী    ভূমিকা    পালন    করেন    অধ ্যা প ক    অ স িত কুমার    বন্দ ্যো পা ধ ্যা য় ,153,56
16,"চৈত্যের দালানের সামনের অংশের বাইরের দিকটির বেশীরভাগ অংশ কাষ্ঠনির্মিত উন্মুক্ত সম্মুখভাগ সহ একটি অর্ধ-বৃত্তাকার চৈত্য খিলানের চিত্রকল্প দ্বারা অলংকৃত, এবং, কিছু কিছু ক্ষেত্রে, সেখানে দৃষ্টিগোচর কোনও চৈত্য খিলানের জানালা থাকে না","চ ৈত ্যের    দ াল ানের    সাম নের    অংশের    বাই রের    দিক টির    বেশ ী র ভাগ    অংশ    কা ষ্ঠ নির্মিত    উন্ম ুক্ত    সম্মুখ ভাগ    সহ    একটি    অর্ধ - বৃত্ত াক ার    চ ৈত ্য    খিল ানের    চিত্র ক ল্প    দ্বারা    অল ং কৃত ,    এব ং,    কিছু    কিছু    ক্ষেত্রে,    সেখানে    দৃষ্টি গো চ র    কোনও    চ ৈত ্য    খিল ানের    জান ালা    থাকে    না ",196,65
17,'মহারাজ' এবং 'খানসামা' (ভারতের বিশেষজ্ঞ পাচকদের প্রচলিত নাম)-দের বহু প্রজন্ম শতাব্দীর পর শতাব্দী ধরে রন্ধনপ্রণালীগুলি নিখুঁত করে তুলেছেন এবং হাজার বছরেরও বেশি সময় ধরে এই রন্ধনপ্রণালীগুলি মুখে মুখে প্রচলিত হয়ে এসেছে,' মহারা জ '    এবং    ' খান সা মা '    ( ভারতের    বিশেষ জ্ঞ    পা চ কদের    প্রচলিত    নাম ) - দের    বহু    প্র জন্ম    শতাব্দীর    পর    শতাব্দী    ধরে    র ন্ধ ন প্রণ াল ী গুলি    নি খুঁ ত    করে    তুল েছেন    এবং    হাজার    বছ রে রও    বেশি    সময়    ধরে    এই    র ন্ধ ন প্রণ াল ী গুলি    মুখ ে    মুখ ে    প্রচলিত    হয়ে    এস েছে ,184,66
18,"ঐতিহ্যগতভাবে, এক বাস্তা ওয়াজা অথবা প্রধান পাচকের সঙ্গে সহকারী একদল ওয়াজা অথবা পাচকগণ রান্নাটি করেন","ঐতিহ্য গত ভাবে,    এক    বাস্ত া    ওয়া জা    অথবা    প্রধান    পা চ কের    সঙ্গে    সহ কারী    এক দল    ওয়া জা    অথবা    পা চ ক গ ণ    রান ্না টি    করেন ",84,30
19,পাও ভাজি: সাধারণত মাখনে ভাজা সব্জির ঘন তরকারি (ভাজি) নরম পাঁউরুটির রোল (পাও)-এর মধ্যে ভরে পরিবেশিত মহারাষ্ট্রের একটি চটজলদি খাবার বিশেষ,পা ও    ভা জি :    সাধারণত    মা খ নে    ভা জা    সব ্ জির    ঘন    তর কার ি    ( ভা জি )    নর ম    পাঁ উ রু টির    রো ল    ( পা ও )-এর    মধ্যে    ভ রে    পরিবেশ িত    মহারাষ্ট্র ের    একটি    চ ট জল দি    খাবার    বিশেষ ,115,48
20,"লাল দেদ এবং হাব্বা খাতুনের কাশ্মীরি রচনাগুলি তাদের রহস্যময়তা এবং অভিব্যক্তির তীব্র যন্ত্রণার জন্য পরিচিত, রাজস্থানিতে মীরাবাঈয়ের রচনাগুলি অনন্য ভক্তিগুণের জন্য পরিচিত, তামিলে অণ্ডালের রহস্যময়তা এবং কন্নড়ে আক্কা মহাদেবীর বচনগুলি তৎকালীন সাহিত্যে নারীদের মহৎ অবদানের প্রমাণ","লাল    দে দ    এবং    হা ব্ব া    খা ত ুনের    কাশ্মী রি    রচ না গুলি    তাদের    রহ স্য ম য় তা    এবং    অভি ব্যক্তির    তীব্র    যন্ত্র ণার    জন্য    পরিচিত,    রাজ স্থান িতে    মী রা বাঈ য়ের    রচ না গুলি    অনন্য    ভক্ত ি গু ণের    জন্য    পরিচিত,    তামিল ে    অ ণ্ড ালের    রহ স্য ম য় তা    এবং    কন্ন ড়ে    আ ক্ কা    মহা দেব ীর    ব চ নগুলি    ত ৎ কালীন    সাহিত ্যে    নার ীদের    মহ ৎ    অব দানের    প্রমাণ ",236,80
21,"বাঘ গুহা যেখানে বৌদ্ধ দেওয়ালচিত্র রয়েছে, তা মধ্য প্রদেশের ধর জেলা থেকে ৯৭ কিলোমিটার দূরে অবস্থিত","বাঘ   গুহা    যেখানে    বৌদ্ধ    দে ওয় াল চিত্র    রয় েছে,    তা    মধ্য    প্রদেশের    ধ র    জেলা    থেকে    ৯ ৭    কিলোমিটার    দূরে    অবস্থিত ",81,22
22,"সংস্কৃতে মূল শব্দটির সাধারণ অর্থ হলো কোনও গাছ অথবা বৃক্ষের শিকড়, কিন্তু আলঙ্কারিক অর্থে, কোনও কিছুর পা অথবা নিম্নতম অংশ অথবা তলদেশ","সংস্ কৃ তে    মূল    শব্দ টির    সাধারণ    অর্থ    হলো    কোনও    গাছ    অথবা    বৃ ক্ষ ের    শিক ড় ,    কিন্তু    আল ঙ্ কার িক    অর্থ ে,    কোনও    কিছ ুর    পা    অথবা    নিম্ন তম    অংশ    অথবা    ত ল দেশ ",109,37
23,সিন্ধু সভ্যতা বিভিন্ন ক্ষেত্রে সেখানকার প্রযুক্তিগত জ্ঞানের জন্য পরিচিত,সিন্ধু    সভ ্য তা    বিভিন্ন    ক্ষেত্রে    সে খানকার    প্রযুক্ত ি গত    জ্ঞ ানের    জন্য    পরিচিত ,63,15
24,কৌরবদের সবাই মারা যান; শুধুমাত্র পাণ্ডব ভাইয়েরা এবং কৃষ্ণ বেঁচে ছিলেন,কৌ র বদের    স বাই    মারা    য ান ;    শুধুমাত্র    পাণ্ড ব    ভাই য়ে রা    এবং    কৃ ষ্ণ    বে ঁচে    ছিলেন ,59,21
25,যুদ্ধের প্রাবল্য আঠারো দিন ধরে চলে এবং কৌরবদের পরাজয়ের সঙ্গে তা শেষ হয়,যুদ্ধের    প্রা বল ্য    আ ঠ ার ো    দিন    ধরে    চলে    এবং    কৌ র বদের    পরাজ য়ের    সঙ্গে    তা    শেষ    হয় ,58,21
26,মহাভারতের কেন্দ্রীয় কাহিনী হলো হস্তিনাপুর নামক আধুনিক দিল্লির ঠিক উত্তরে অবস্থিত ভরত নামের এক উপজাতির পুরুষানুক্রমিক রাজত্বের সিংহাসন দখলসংক্রান্ত সংঘর্ষের কাহিনী,মহা ভারতের    কেন্দ্র ীয়    কাহ িনী    হলো    হস্ত িন া পুর    নামক    আধুনিক    দিল্লির    ঠিক    উত্তরে    অবস্থিত    ভ রত    নামের    এক    উপ জাত ির    পুরুষ ান ুক ্র মিক    রাজত্ব ের    সিংহাস ন    দখ ল সংক্রান্ত    সংঘ র্ষ ের    কাহ িনী ,142,41
27,কর্ণাটকে আমিষাশীর তুলনায় নিরামিষাশীদের সংখ্যা বেশি হওয়ায় প্রধানত নিরামিষ খাদ্যই তাদের রান্নায় অন্তর্ভুক্ত থাকে,কর্ণাট কে    আ মি ষা শ ীর    তুল নায়    নিরা মি ষা শী দের    সংখ্যা    বেশি    হ ওয় ায়    প্রধানত    নিরা মি ষ    খা দ্য ই    তাদের    রান ্না য়    অন্তর্ভুক্ত    থাকে ,97,32
28,"তাঁকে সঞ্জয় উত্তর দেন, যিনি যুদ্ধক্ষেত্রে কী চলছে তার বর্ণনা করছিলেন","তাঁকে    সঞ্জ য়    উত্তর    দেন,    যিনি    যুদ্ধ ক্ষেত্রে    কী    চল ছে    তার    বর্ণনা    কর ছিলেন ",58,15
29,যে দুটি মহাকাব্য তামিল ভাষায় পাওয়া যায় সেগুলি হল শীলপ্পদিকরম ও মণিমেখলাই,যে    দুটি    মহাকা ব্য    তামিল    ভাষায়    পাওয়া    যায়    সেগুলি    হল    শীল প্প দি কর ম    ও    মণি ম েখ লা ই ,63,21
30,এই অঞ্চলে লঙ্কা গুঁড়ো সাবধানভাবে ব্যবহার করা হয়,এই    অঞ্চলে    লঙ্ কা    গু ঁ ড় ো    সা ব ধ ান ভাবে    ব্যবহার    করা    হয় ,40,16
31,যোগ শব্দটি যুক্ত অথবা সন্ধি অথবা এক হওয়া অর্থসম্পন্ন সংস্কৃত ধাতু যুজ থেকে উদ্ভূত,যোগ    শব্দটি    যুক্ত    অথবা    সন্ধ ি    অথবা    এক    হওয়া    অর্থ সম্পন্ন    সংস্কৃত    ধা তু    যু জ    থেকে    উদ্ভূত ,68,18
32,পুরীর মন্দিরের দেওয়ালে খোদাই করা বিভন্ন নকশার অন্তহীন ভাস্কর্য থেকে বর্তমান ওড়িশির আবির্ভাব ঘটেছে,পুর ীর    মন্দিরের    দে ওয় ালে    খোদাই    করা    বিভ ন ্ন    নক শার    অন্ত হীন    ভাস্কর ্য    থেকে    বর্তমান    ও ড় িশ ির    আবির্ ভাব    ঘট েছে ,84,27
33,"বশিষ্ঠ এবার রাজার দিকে ফিরলেন এবং বিনীতভাবে বললেন: ""রাজা,আপনি একবার প্রতিশ্রুতি দিয়ে অস্বীকার করলে তা আপনার ক্ষেত্রে খারাপ হবে","ব শি ষ্ঠ    এব ার    রাজার    দিকে    ফি র ল েন    এবং    বি নী ত ভাবে    বল ল েন :    "" রাজ া , আপনি    একবার    প্রতিশ্র ুতি    দিয়ে    অস্বীকার    করলে    তা    আপনার    ক্ষেত্রে    খারাপ    হবে ",108,36
34,অর্জুনের হতাশার মাত্রা উপলব্ধি করার পরেই কৃষ্ণ তাঁর আচরণ পরিবর্তন করে পৃথিবীতে ধার্মিক কর্তব্যের রহস্য সম্পর্কে তাঁকে শিক্ষাদান শুরু করেন,অর্ জ ুনের    হতা শার    মাত্রা    উপলব ্ধ ি    করার    পর েই    কৃ ষ্ণ    তাঁর    আচর ণ    পরিবর্তন    করে    পৃ থি ব ীতে    ধার ্ম িক    কর্ত ব্য ের    রহ স্য    সম্পর্কে    তাঁকে    শিক্ষ া দান    শুরু    করেন ,118,38
35,"পাত্রের মধ্যে চালের গুঁড়ো যোগ করার সময়, তার মাঝে, অল্প পরিমাণ কোরা নারকেলও যোগ করতে পারেন","পা ত্র ের    মধ্যে    চাল ের    গু ঁ ড় ো    যোগ    করার    সম য়,    তার    মাঝ ে,    অল্প    পরিমাণ    কো রা    নার কেল ও    যোগ    করতে    পারেন ",74,27
36,"এই বেলনাকার পাত্রে আপনি এক চামচ নারকেল কোড়া দেওয়া দিয়ে শুরু করতে পারেন, তারপরে ভালো করে মেশানো চালের গুঁড়ো দিয়ে দিন","এই    বেল না কার    পা ত্র ে    আপনি    এক    চা ম চ    নার কেল    কো ড়া    দেওয়া    দিয়ে    শুরু    করতে    পারেন,    তারপরে    ভালো    করে    মে শ ানো    চাল ের    গু ঁ ড় ো    দিয়ে    দিন ",95,35
37,১৮৩৫ খ্রীষ্টাব্দ নাগাদ মহারাজ রঞ্জিত সিংহের দানের ফলে নান্দেড়-এ একটি অপূর্ব সুন্দর গুরুদ্বার নির্মিত হয় যেটি সূক্ষ্ম খোদাইয়ের কাজ সহ একটি মনোরম স্বর্ণ গম্বুজ সম্বলিত,১৮ ৩৫    খ্রীষ্ট াব্দ   নাগাদ    মহারা জ    র ঞ্জ িত    সিংহ ের    দানের    ফলে    ন ান্দ ে ড় -এ    একটি    অ পূর্ব    সুন্দ র    গুর ু দ্ব ার    নির্মিত    হয়    যেটি    সূ ক্ ষ্ ম    খো দা ই য়ের    কাজ    সহ    একটি    মনো রম    স্ বর্ণ    গ ম্ব ুজ    সম্ব ল িত ,141,52
38,সামবেদ হলো স্বরসমূহের প্রস্তাবিত ছন্দ অথবা ছন্দোবদ্ধ তাল বজায় রাখার সঙ্গে মানানসই এসব রুচের সংকলন,সাম বে দ    হলো    স্বর সমূ হের    প্রস্তা বিত    ছ ন্দ    অথবা    ছ ন্দ ো বদ্ধ    তাল    বজা য়    রাখার    সঙ্গে    মান ান স ই    এস ব    রু চের    সং কল ন ,83,32
39,"রাজধানী কোশলের ব্যাপারে বাল্মীকির বিবরণ থেকে একথা পরিষ্কার যে, প্রাচীন অযোধ্যা আমাদের আজকের আধুনিক শহরের থেকে কোনও অংশে কম ছিল না","রাজধানী    কো শ লের    ব্যা পারে    বাল ্ম ী কির    বিবরণ    থেকে    এক থা    পরি ষ্কার    যে,    প্রাচীন    অ যো ধ্য া    আমাদের    আজ কের    আধুনিক    শহরের    থেকে    কোনও    অংশে    কম    ছিল    না ",109,33
40,"একবার 'আমি করব' বলে ফেললে, সেটা করা ছাড়া তোমার কাছে আর বিকল্প নেই","একবার    ' আমি    কর ব '    বলে    ফেল লে,    সেটা    করা    ছা ড়া    তো মার    কাছে    আর    বিকল্প    নে ই ",53,20
41,"বর্তমানে, টাকার বিনিময় হার এবং আমাদের বিদেশী মুদ্রা বিনিময় আমানতের পর্যাপ্ততার বিষয়ে বিভিন্ন মতামত রয়েছে","বর্ত মান ে,    টাকার    বিনিম য়    হার    এবং    আমাদের    বিদেশী    মুদ্রা    বিনিম য়    আ মান তের    পর্যা প্ত তার    বিষ য়ে    বিভিন্ন    ম তা মত    রয়েছে ",90,26
42,"কোনও ক্রেডিট কার্ড অ্যাকাউণ্ট একমাত্র তিনদিনের থেকে বেশি সময় ধরে পরিশোধাতীত থাকলে, সেটিকে পরিশোধাতীত হিসাবে ব্যাঙ্ক আমানত তথ্য সংস্থাগুলিকে (সিআইসি) জানাবে অথবা জরিমানা জারি করবে যেমন পরিশোধে দেরির জরিমানা ইত্যাদি","কোনও    ক্রেডিট    কার্ড    অ্যা কাউ ণ ্ট    একমাত্র    তিন দিনের    থেকে    বেশি    সময়    ধরে    পরিশো ধা তী ত    থাক লে,    সে টিকে    পরিশো ধা তী ত    হিসাবে    ব্যা ঙ্ক    আ মান ত    তথ্য    সংস্থা গুলিকে    ( সি আই সি )    জানা বে    অথবা    জ রি মান া    জারি    করবে    যেমন    পরিশো ধে    দে রির    জ রি মান া    ইত্যা দি ",184,60
43,আর্থিক অবস্থার উন্নতিকল্পে দেশগুলি প্রত্যক্ষ অন্তর্মুখী বিনিয়োগের জন্য উৎসাহিত করতে পারে,আর্থিক    অবস্থ ার    উন্ন ত িক ল্প ে    দেশ গুলি    প্রত্য ক্ষ    অন্তর্ মুখ ী    বি নিয় োগের    জন্য    উৎসাহিত    করতে    পারে ,78,22
44,"যাইহোক, প্যাকেজটির দ্রুত বাস্তবায়নের পুরস্কার স্বরূপ, ব্যাঙ্ক আবেদনপত্রটি গ্রহণ করার ৯০ দিনের মধ্যে অনুমোদিত প্যাকেজটি বাস্তবায়িত হলে, পুনর্গঠনের আবেদনটি ব্যাঙ্ক গ্রহণ করার সময়কার অবস্থায় সম্পদের শ্রেণীবিভাগের অবস্থানটি ফিরিয়ে আনা যেতে পারে","যাইহোক,    প্যা কে জ টির    দ্রুত    বাস্ত বা য় নের    পুরস্কার    স্বরূপ,    ব্যা ঙ্ক    আ বেদন পত্র টি    গ্রহণ    করার    ৯০    দিনের    মধ্যে    অনুমোদ িত    প্যা কে জ টি    বাস্ত বা য় িত    হল ে,    পুনর্ গঠনের    আ বেদন টি    ব্যা ঙ্ক    গ্রহণ    করার    সময় কার    অবস্থ ায়    সম্প দের    শ্রেণী বিভাগের    অবস্থ ান টি    ফি রি য়ে    আনা    যেতে    পারে ",210,61
45,"ব্যক্তিগত মূলধন আহরণের ক্ষমতা কি অবধারিতভাবে মুষ্টিমেয় মানুষের হাতে সম্পদ কেন্দ্রীভূত করে, নাকি বৃদ্ধি, প্রতিযোগিতা এবং প্রযুক্তিগত প্রগতির ভারসাম্য রক্ষাকারী শক্তিগুলি বৈষম্য কমায়","ব্যক্তিগত    মূল ধন    আ হর ণের    ক্ষমতা    কি    অব ধার িতভাবে    মু ষ্টি মে য়    মানুষের    হাতে    সম্পদ    কেন্দ্র ী ভূত    করে,    না কি    বৃদ্ধ ি,    প্রতিযোগিতা    এবং    প্রযুক্ত ি গত    প্র গ তির    ভার সাম ্য    রক্ষ া কারী    শক্ত িগুলি    বৈ ষ ম ্য    কমা য় ",158,48
46,অত্যধিক অস্থিতিশীলতায় রাশ টানতে এবং আশা টিকিয়ে রাখতে এটি বাজারে হস্তক্ষেপ করে,অত্য ধিক    অ স্থিতি শীল তা য়    রা শ    টান তে    এবং    আশা    ট িকি য়ে    রাখতে    এটি    বাজার ে    হস্ত ক্ষে প    করে ,66,24
47,দ্বিতীয় ত্রৈমাসিকে উচ্চ-ব্যবহারিক তথ্য স্থিতিশীল অর্থনৈতিক কার্যকলাপ নির্দেশ করে,দ্বিতীয়    ত্র ৈ মাস িকে    উচ্চ - ব্যবহার িক    তথ্য    স্থিতি শীল    অর্থনৈতিক    কার্য কলা প    নির্দেশ    করে ,72,18
48,"সমষ্টিগত অর্থনীতির মূল বিষয়টি হল সাধারণত একটি দেশ এবং সব বাজারগুলি কিভাবে পরস্পর সংযোগ ঘটিয়ে বড় প্রপঞ্চ সৃষ্টি করে, অর্থনীতিবিদরা যাকে মোট চলরাশি বলে থাকেন","সম ষ্টি গত    অর্থনী তির    মূল    বিষয় টি    হল    সাধারণত    একটি    দেশ    এবং    সব    বাজার গুলি    কিভাবে    পর স্ পর    সংযোগ    ঘ টি য়ে    বড়    প্র পঞ্চ   সৃষ্টি    করে,    অর্থনী তি বিদ রা    যাকে    মোট    চল রাশ ি    বলে    থাক েন ",131,41
49,সংক্ষিপ্ত সময়ের মধ্যে সম্পূর্ণ বাজারদরের কাছাকাছি মূল্যে আর্থিক সম্পদ বিক্রি করার সীমাটি লিক্যুইডিটির মাধ্যমে নির্দেশ করা হয়,সংক্ষিপ্ত    সম য়ের    মধ্যে    সম্পূর্ণ    বাজার দ রের    কাছাকাছি    মূল ্যে    আর্থিক    সম্পদ    বিক্রি    করার    সীমা টি    ল িক ্যু ই ডি টির    মাধ্যমে    নির্দেশ    করা    হয় ,108,27
50,"বিস্তৃতরূপে, রোজগার স্বীকৃতির নীতিটি কোনওরকম স্বার্থভিত্তিক বিচারের পরিবর্তে নৈর্ব্যক্তিক এবং পুনরুদ্ধারের নথি-ভিত্তিক হওয়া উচিত","বিস্তৃত রূপ ে,    রো জ গার    স্বী কৃত ির    নী তি টি    কোন ও রকম    স্ব ার্থ ভিত্তিক    বি চারের    পরিবর্তে    ন ৈ র্ ব্যক্ত িক    এবং    পুনরুদ্ধ ারের    নথি -ভিত্তিক    হওয়া    উচিত ",115,33
51,"অতএব, এরকম পরিমাণে সুদ বাকি পড়ে থাকে না আর তাই, সুদ তোলার তারিখ অনুযায়ী এন","অত এব ,    এর কম    পরিমাণে    সুদ    বাকি    পড়ে    থাকে    না    আর    তা ই,    সুদ    তোলার    তারি খ    অনুযা য়ী    এ ন ",60,22
52,পি,পি ,2,1
53,এ-ও বাকি থাকে না,এ - ও    বাকি    থাকে    না ,13,6
54,ভারতের দ্রুত অর্থ লেনদেন ব্যবস্থা- ইউপিআই-কে অন্যান্য ক্ষেত্রের অনুরূপ ব্যবস্থার সঙ্গে সংযুক্ত করার পাশাপাশি ভারতের অর্থ লেনদেন ব্যবস্থাগুলিকে অন্যান্য ক্ষেত্রের সঙ্গে সংযুক্ত করার সম্ভাবনাটি অর্থ প্রেরণ সহ আন্তঃসীমান্ত অর্থ লেনদেন ব্যবস্থাগুলিকে উন্নত করে তুলবে,ভারতের    দ্রুত    অর্থ    ল েন দেন    ব্যবস্থা -    ই উপ ি আই -কে    অন্যান্য    ক্ষেত্র ের    অনুরূপ    ব্যবস্থার    সঙ্গে    সংযুক্ত    করার    পাশাপাশি    ভারতের    অর্থ    ল েন দেন    ব্যবস্থা গুলিকে    অন্যান্য    ক্ষেত্র ের    সঙ্গে    সংযুক্ত    করার    সম্ভাব না টি    অর্থ    প্রে রণ    সহ    আন্তঃ সীমান্ত    অর্থ    ল েন দেন    ব্যবস্থা গুলিকে    উন্নত    করে    তুল বে ,229,54
