sentence_id,original,tokenized,char_count,token_count
11,எனினும் மங்கள் பாண்டேயின் வீரச் செயல் ஓர் உயரிய உன்னதமான இலட்சியத்தை நோக்கி அமைந்திருந்தது,எ ன ி ன ு ம ்   ம ங ் க ள ்   ப ா ண ் ட ே ய ி ன ்   வ ீ ர ச ்   ச ெ ய ல ்   ஓ ர ்   உ ய ர ி ய   உ ன ் ன த ம ா ன   இ ல ட ் ச ி ய த ் த ை   ந ோ க ் க ி   அ ம ை ந ் த ி ர ு ந ் த த ு,80,90
12,"வெங்காயத்தின் நிறம் மாறியதும் ஊறவைக்கப்பட்ட இறைச்சியுடன் மஞ்சள் பொடி சேர்த்து சிறிது நேரம் வதக்கவும், மசாலா பொருட்கள் அனைத்தும் இறைச்சியில் நன்கு பிடிக்கும் வரை, அதாவது சுமார் 5-6 நிமிடங்கள் இவ்வாறு வதக்கவும்","வ ெ ங ் க ா ய த ் த ி ன ்   ந ி ற ம ்   ம ா ற ி ய த ு ம ்   ஊ ற வ ை க ் க ப ் ப ட ் ட   இ ற ை ச ் ச ி ய ு ட ன ்   ம ஞ ் ச ள ்   ப ொ ட ி   ச ே ர ் த ் த ு   ச ி ற ி த ு   ந ே ர ம ்   வ த க ் க வ ு ம ் ,   ம ச ா ல ா   ப ொ ர ு ட ் க ள ்   அ ன ை த ் த ு ம ்   இ ற ை ச ் ச ி ய ி ல ்   ந ன ் க ு   ப ி ட ி க ் க ு ம ்   வ ர ை ,   அ த ா வ த ு   ச ு ம ா ர ்   5 - 6   ந ி ம ி ட ங ் க ள ்   இ வ ் வ ா ற ு   வ த க ் க வ ு ம ்",185,208
13,"ஹிதோபதேசம் என்பது பறவைகள், விலங்குகள் மற்றும் மனிதர்களைக் கதாபாத்திரங்களாகக் கொண்டு உலகியல் ஞானத்தைப் போதிக்கும் புத்தகம்","ஹ ி த ோ ப த ே ச ம ்   எ ன ் ப த ு   ப ற வ ை க ள ் ,   வ ி ல ங ் க ு க ள ்   ம ற ் ற ு ம ்   ம ன ி த ர ் க ள ை க ்   க த ா ப ா த ் த ி ர ங ் க ள ா க க ்   க ொ ண ் ட ு   உ ல க ி ய ல ்   ஞ ா ன த ் த ை ப ்   ப ோ த ி க ் க ு ம ்   ப ு த ் த க ம ்",110,121
14,"சம்ஸ்கிருத மொழிப் புலமை, விவேகமான நடைமுறை அறிவு ஆகியவற்றை ஊக்குவிப்பதே இந்தப் புத்தகத்தின் நோக்கமாகத் தெரிகிறது","ச ம ் ஸ ் க ி ர ு த   ம ொ ழ ி ப ்   ப ு ல ம ை ,   வ ி வ ே க ம ா ன   ந ட ை ம ு ற ை   அ ற ி வ ு   ஆ க ி ய வ ற ் ற ை   ஊ க ் க ு வ ி ப ் ப த ே   இ ந ் த ப ்   ப ு த ் த க த ் த ி ன ்   ந ோ க ் க ம ா க த ்   த ெ ர ி க ி ற த ு",100,111
15,"பேராசிரியர் அசித்குமார் பந்தோபாத்யாய் 1994 & 1995இல் தனது சொந்த ஊராகிய ஹவுராவின் முழுமையான வரலாற்றைத் தொகுப்பதில் ஒரு முன்னோடியாகப் பங்கு வகித்தார், அதற்கு ஹவுரா சாஹரேர் இதிப்ரிதோ (முதல் மற்றும் இரண்டாம் தொகுப்பு) எனப் பெயரிடப்பட்டது","ப ே ர ா ச ி ர ி ய ர ்   அ ச ி த ் க ு ம ா ர ்   ப ந ் த ோ ப ா த ் ய ா ய ்   1 9 9 4   &   1 9 9 5 இ ல ்   த ன த ு   ச ொ ந ் த   ஊ ர ா க ி ய   ஹ வ ு ர ா வ ி ன ்   ம ு ழ ு ம ை ய ா ன   வ ர ல ா ற ் ற ை த ்   த ொ க ு ப ் ப த ி ல ்   ஒ ர ு   ம ு ன ் ன ோ ட ி ய ா க ப ்   ப ங ் க ு   வ க ி த ் த ா ர ் ,   அ த ற ் க ு   ஹ வ ு ர ா   ச ா ஹ ர ே ர ்   இ த ி ப ் ர ி த ோ   ( ம ு த ல ்   ம ற ் ற ு ம ்   இ ர ண ் ட ா ம ்   த ொ க ு ப ் ப ு )   எ ன ப ்   ப ெ ய ர ி ட ப ் ப ட ் ட த ு",207,233
16,"சைத்திய மண்டபத்தின் முகப்பில் அரைவட்ட சைத்திய முன்வளைவின் பாங்கு பிரதானமாகத் தோற்றமளிக்கிறது, அதில் வெளிப்புற மர வேலைப்பாட்டுடன் ஒரு திறந்தநிலை முன்பக்கம் உள்ளது, சில இடங்களில் அந்தப் பிரதானமாகத் தோன்றும் சைத்திய முன்வளைவு ஜன்னல் இருப்பதில்லை","ச ை த ் த ி ய   ம ண ் ட ப த ் த ி ன ்   ம ு க ப ் ப ி ல ்   அ ர ை வ ட ் ட   ச ை த ் த ி ய   ம ு ன ் வ ள ை வ ி ன ்   ப ா ங ் க ு   ப ி ர த ா ன ம ா க த ்   த ோ ற ் ற ம ள ி க ் க ி ற த ு ,   அ த ி ல ்   வ ெ ள ி ப ் ப ு ற   ம ர   வ ே ல ை ப ் ப ா ட ் ட ு ட ன ்   ஒ ர ு   த ி ற ந ் த ந ி ல ை   ம ு ன ் ப க ் க ம ்   உ ள ் ள த ு ,   ச ி ல   இ ட ங ் க ள ி ல ்   அ ந ் த ப ்   ப ி ர த ா ன ம ா க த ்   த ோ ன ் ற ு ம ்   ச ை த ் த ி ய   ம ு ன ் வ ள ை வ ு   ஜ ன ் ன ல ்   இ ர ு ப ் ப த ி ல ் ல ை",217,242
17,"தலைமுறை தலைமுறைகளாக 'மஹராஜ்' மற்றும் 'கான்சாமாக்கள்' (இந்தியாவில் சமையல் நிபுணர்களுக்கு வழங்கும் பாரம்பரியப் பெயர்) நூற்றாண்டுகளின் காலவோட்டத்தில் சமையல் பக்குவங்களைப் பரிபூரணப் படுத்தியுள்ளனர், இந்தச் சமையல் பக்குவங்கள் ஆயிரக்கணக்கான ஆண்டுகளாக சொல்வழி மரபு மூலம் தொடர்ந்து வந்துள்ளன","த ல ை ம ு ற ை   த ல ை ம ு ற ை க ள ா க   ' ம ஹ ர ா ஜ ் '   ம ற ் ற ு ம ்   ' க ா ன ் ச ா ம ா க ் க ள ் '   ( இ ந ் த ி ய ா வ ி ல ்   ச ம ை ய ல ்   ந ி ப ு ண ர ் க ள ு க ் க ு   வ ழ ங ் க ு ம ்   ப ா ர ம ் ப ர ி ய ப ்   ப ெ ய ர ் )   ந ூ ற ் ற ா ண ் ட ு க ள ி ன ்   க ா ல வ ோ ட ் ட த ் த ி ல ்   ச ம ை ய ல ்   ப க ் க ு வ ங ் க ள ை ப ்   ப ர ி ப ூ ர ண ப ்   ப ட ு த ் த ி ய ு ள ் ள ன ர ் ,   இ ந ் த ச ்   ச ம ை ய ல ்   ப க ் க ு வ ங ் க ள ்   ஆ ய ி ர க ் க ண க ் க ா ன   ஆ ண ் ட ு க ள ா க   ச ொ ல ் வ ழ ி   ம ர ப ு   ம ூ ல ம ்   த ொ ட ர ் ந ் த ு   வ ந ் த ு ள ் ள ன",257,283
18,"பாரம்பரியமாக, இந்த உணவுகளை வாஸ்தா வஸா எனும் தலைமைச் சமையல்காரரும் அவருக்கு உதவும் வஸாக்கள் எனும் சமையல்காரர்களின் குழுவும் தான் சமைப்பார்கள்","ப ா ர ம ் ப ர ி ய ம ா க ,   இ ந ் த   உ ண வ ு க ள ை   வ ா ஸ ் த ா   வ ஸ ா   எ ன ு ம ்   த ல ை ம ை ச ்   ச ம ை ய ல ் க ா ர ர ு ம ்   அ வ ர ு க ் க ு   உ த வ ு ம ்   வ ஸ ா க ் க ள ்   எ ன ு ம ்   ச ம ை ய ல ் க ா ர ர ் க ள ி ன ்   க ு ழ ு வ ு ம ்   த ா ன ்   ச ம ை ப ் ப ா ர ் க ள ்",125,140
19,"பாவ் பாஜி மகாராஷ்டிரத்தைச் சேர்ந்த ஒரு துரித உணவு, அதில் வழக்கமாக வெண்ணையில் செய்யும் கெட்டியான காய்கறிக் குழம்பும் (பாஜி) அதனுடன் சேர்த்துச் சாப்பிட மிருதுவான ரொட்டித் துண்டும் (பாவ்) இருக்கும்","ப ா வ ்   ப ா ஜ ி   ம க ா ர ா ஷ ் ட ி ர த ் த ை ச ்   ச ே ர ் ந ் த   ஒ ர ு   த ு ர ி த   உ ண வ ு ,   அ த ி ல ்   வ ழ க ் க ம ா க   வ ெ ண ் ண ை ய ி ல ்   ச ெ ய ் ய ு ம ்   க ெ ட ் ட ி ய ா ன   க ா ய ் க ற ி க ்   க ு ழ ம ் ப ு ம ்   ( ப ா ஜ ி )   அ த ன ு ட ன ்   ச ே ர ் த ் த ு ச ்   ச ா ப ் ப ி ட   ம ி ர ு த ு வ ா ன   ர ொ ட ் ட ி த ்   த ு ண ் ட ு ம ்   ( ப ா வ ் )   இ ர ு க ் க ு ம ்",172,194
20,"லல் தத் மற்றும் ஹப்பா காத்தூனின் காஷ்மீரி கவிதைகள் மறைஞானப் போக்கும் தீவிர வேதனை வெளிப்பாடும் கொண்டுள்ளன, ராஜஸ்தானி மொழியில் உள்ள மீராபாய் கவிதைகள் தனித்துவமிக்க இறைபக்தித் தன்மைக்குப் பெயர்போனவை, தமிழில் ஆண்டாளின் மறைஞானக் கவிதைகளும் கன்னடத்தில் அக்கா மகாதேவியின் வசனங்களும் அந்தக் காலகட்டத்தின் இலக்கியத்திற்குப் பெண்கள் அளித்த மாபெரும் பங்களிப்பின் சான்றுகளாக விளங்குகின்றன","ல ல ்   த த ்   ம ற ் ற ு ம ்   ஹ ப ் ப ா   க ா த ் த ூ ன ி ன ்   க ா ஷ ் ம ீ ர ி   க வ ி த ை க ள ்   ம ற ை ஞ ா ன ப ்   ப ோ க ் க ு ம ்   த ீ வ ி ர   வ ே த ன ை   வ ெ ள ி ப ் ப ா ட ு ம ்   க ொ ண ் ட ு ள ் ள ன ,   ர ா ஜ ஸ ் த ா ன ி   ம ொ ழ ி ய ி ல ்   உ ள ் ள   ம ீ ர ா ப ா ய ்   க வ ி த ை க ள ்   த ன ி த ் த ு வ ம ி க ் க   இ ற ை ப க ் த ி த ்   த ன ் ம ை க ் க ு ப ்   ப ெ ய ர ் ப ோ ன வ ை ,   த ம ி ழ ி ல ்   ஆ ண ் ட ா ள ி ன ்   ம ற ை ஞ ா ன க ்   க வ ி த ை க ள ு ம ்   க ன ் ன ட த ் த ி ல ்   அ க ் க ா   ம க ா த ே வ ி ய ி ன ்   வ ச ன ங ் க ள ு ம ்   அ ந ் த க ்   க ா ல க ட ் ட த ் த ி ன ்   இ ல க ் க ி ய த ் த ி ற ் க ு ப ்   ப ெ ண ் க ள ்   அ ள ி த ் த   ம ா ப ெ ர ு ம ்   ப ங ் க ள ி ப ் ப ி ன ்   ச ா ன ் ற ு க ள ா க   வ ி ள ங ் க ு க ி ன ் ற ன",338,376
21,பௌத்த சுவரோவியங்களைக் கொண்ட பாக் குகைகள் மத்தியப் பிரதேசத்தின் தார் மாவட்டத்திலிருந்து 97 கிலோமீட்டர் தொலைவில் அமைந்துள்ளன,ப ௌ த ் த   ச ு வ ர ோ வ ி ய ங ் க ள ை க ்   க ொ ண ் ட   ப ா க ்   க ு க ை க ள ்   ம த ் த ி ய ப ்   ப ி ர த ே ச த ் த ி ன ்   த ா ர ்   ம ா வ ட ் ட த ் த ி ல ி ர ு ந ் த ு   9 7   க ி ல ோ ம ீ ட ் ட ர ்   த ொ ல ை வ ி ல ்   அ ம ை ந ் த ு ள ் ள ன,110,122
22,"சம்ஸ்கிருத இலக்கியத்தில் மூலா என்ற சொல் அதன் வழக்கமான பொருளில் ஒரு செடி அல்லது மரத்தின் வேரைக் குறிக்கிறது, எனினும் குறியீடு ரீதியாக அது ஒன்றின் அடிப்பாகம், கீழ்ப்பகுதி அல்லது அடிப்பகுதி என்பதைக் குறிக்கிறது","ச ம ் ஸ ் க ி ர ு த   இ ல க ் க ி ய த ் த ி ல ்   ம ூ ல ா   எ ன ் ற   ச ொ ல ்   அ த ன ்   வ ழ க ் க ம ா ன   ப ொ ர ு ள ி ல ்   ஒ ர ு   ச ெ ட ி   அ ல ் ல த ு   ம ர த ் த ி ன ்   வ ே ர ை க ்   க ு ற ி க ் க ி ற த ு ,   எ ன ி ன ு ம ்   க ு ற ி ய ீ ட ு   ர ீ த ி ய ா க   அ த ு   ஒ ன ் ற ி ன ்   அ ட ி ப ் ப ா க ம ் ,   க ீ ழ ் ப ் ப க ு த ி   அ ல ் ல த ு   அ ட ி ப ் ப க ு த ி   எ ன ் ப த ை க ்   க ு ற ி க ் க ி ற த ு",183,207
23,சிந்து சமவெளி நாகரிகம் பல்வேறு துறைகளைச் சார்ந்த தொழில்நுட்ப அறிவுக்குப் பிரசித்தி பெற்றது,ச ி ந ் த ு   ச ம வ ெ ள ி   ந ா க ர ி க ம ்   ப ல ் வ ே ற ு   த ு ற ை க ள ை ச ்   ச ா ர ் ந ் த   த ொ ழ ி ல ் ந ு ட ் ப   அ ற ி வ ு க ் க ு ப ்   ப ி ர ச ி த ் த ி   ப ெ ற ் ற த ு,81,90
24,"கௌரவர்கள் அனைவரும் மடிந்து போகிறார்கள், பஞ்ச பாண்டவர்களும் ஸ்ரீகிருஷ்ணரும் மட்டுமே உயிர்தப்புகின்றனர்","க ௌ ர வ ர ் க ள ்   அ ன ை வ ர ு ம ்   ம ட ி ந ் த ு   ப ோ க ி ற ா ர ் க ள ் ,   ப ஞ ் ச   ப ா ண ் ட வ ர ் க ள ு ம ்   ஸ ் ர ீ க ி ர ு ஷ ் ண ர ு ம ்   ம ட ் ட ு ம ே   உ ய ி ர ் த ப ் ப ு க ி ன ் ற ன ர ்",93,101
25,"போர் பதினெட்டு நாட்கள் உக்கிரமாக நடக்கிறது, இறுதியில் கௌரவர்கள் தோல்வியடைகின்றனர்","ப ோ ர ்   ப த ி ன ெ ட ் ட ு   ந ா ட ் க ள ்   உ க ் க ி ர ம ா க   ந ட க ் க ி ற த ு ,   இ ற ு த ி ய ி ல ்   க ௌ ர வ ர ் க ள ்   த ோ ல ் வ ி ய ட ை க ி ன ் ற ன ர ்",74,81
26,"அஸ்தினாபுரத்தின் ஆட்சிக்கு வாரிசு யார் என்ற சண்டை தான் மகாபாரதத்தின் மையக் கதை, அந்த ராஜ்யம் இன்றைய தில்லியை அடுத்து வடக்கே இருந்தது, அதுவே பரதர்கள் என்று பொதுவாக அறியப்படும் கோத்திரத்தின் பூர்வீக நாடு","அ ஸ ் த ி ன ா ப ு ர த ் த ி ன ்   ஆ ட ் ச ி க ் க ு   வ ா ர ி ச ு   ய ா ர ்   எ ன ் ற   ச ண ் ட ை   த ா ன ்   ம க ா ப ா ர த த ் த ி ன ்   ம ை ய க ்   க த ை ,   அ ந ் த   ர ா ஜ ் ய ம ்   இ ன ் ற ை ய   த ி ல ் ல ி ய ை   அ ட ு த ் த ு   வ ட க ் க ே   இ ர ு ந ் த த ு ,   அ த ு வ ே   ப ர த ர ் க ள ்   எ ன ் ற ு   ப ொ த ு வ ா க   அ ற ி ய ப ் ப ட ு ம ்   க ோ த ் த ி ர த ் த ி ன ்   ப ூ ர ் வ ீ க   ந ா ட ு",177,201
27,கர்நாடகத்தில் சைவம் உண்பவர்களின் எண்ணிக்கை அசைவம் உண்பவர்களின் எண்ணிக்கையை விட அதிகமாக இருப்பதால் அந்த மாநிலத்தின் உணவுப் பழக்கத்தில் பெரும்பாலும் சைவ உணவுகளே அடங்கியுள்ளன,க ர ் ந ா ட க த ் த ி ல ்   ச ை வ ம ்   உ ண ் ப வ ர ் க ள ி ன ்   எ ண ் ண ி க ் க ை   அ ச ை வ ம ்   உ ண ் ப வ ர ் க ள ி ன ்   எ ண ் ண ி க ் க ை ய ை   வ ி ட   அ த ி க ம ா க   இ ர ு ப ் ப த ா ல ்   அ ந ் த   ம ா ந ி ல த ் த ி ன ்   உ ண வ ு ப ்   ப ழ க ் க த ் த ி ல ்   ப ெ ர ு ம ் ப ா ல ு ம ்   ச ை வ   உ ண வ ு க ள ே   அ ட ங ் க ி ய ு ள ் ள ன,154,171
28,"அவருக்கு சஞ்சயன் பதிலளித்து, போர்க்களத்தில் என்ன நடக்கிறது என்பதைக் கூறுகிறார்","அ வ ர ு க ் க ு   ச ஞ ் ச ய ன ்   ப த ி ல ள ி த ் த ு ,   ப ோ ர ் க ் க ள த ் த ி ல ்   எ ன ் ன   ந ட க ் க ி ற த ு   எ ன ் ப த ை க ்   க ூ ற ு க ி ற ா ர ்",71,78
29,"தமிழில் சிலப்பதிகாரம், மணிமேகலை என்ற இரு காப்பியங்கள் உள்ளன","த ம ி ழ ி ல ்   ச ி ல ப ் ப த ி க ா ர ம ் ,   ம ண ி ம ே க ல ை   எ ன ் ற   இ ர ு   க ா ப ் ப ி ய ங ் க ள ்   உ ள ் ள ன",53,59
30,இந்தப் பகுதியில் மிளகாய்ப் பொடி எச்சரிக்கையுடன் பயன்படுத்தப்படுகிறது,இ ந ் த ப ்   ப க ு த ி ய ி ல ்   ம ி ள க ா ய ் ப ்   ப ொ ட ி   எ ச ் ச ர ி க ் க ை ய ு ட ன ்   ப ய ன ் ப ட ு த ் த ப ் ப ட ு க ி ற த ு,63,68
31,"யோகா என்ற சொல் யுஜ் என்ற சம்ஸ்கிருத வேர்ச்சொல்லிருந்து பிறக்கிறது, அதற்கு இணைத்தல், பிணைத்துக் கட்டுதல் அல்லது ஒன்றுபடுதல் என்று அர்த்தம்","ய ோ க ா   எ ன ் ற   ச ொ ல ்   ய ு ஜ ்   எ ன ் ற   ச ம ் ஸ ் க ி ர ு த   வ ே ர ் ச ் ச ொ ல ் ல ி ர ு ந ் த ு   ப ி ற க ் க ி ற த ு ,   அ த ற ் க ு   இ ண ை த ் த ல ் ,   ப ி ண ை த ் த ு க ்   க ட ் ட ு த ல ்   அ ல ் ல த ு   ஒ ன ் ற ு ப ட ு த ல ்   எ ன ் ற ு   அ ர ் த ் த ம ்",122,137
32,"இன்றைய ஒடிசி நடனம், ஒரிசாவின் கோவில் சுவர்களில் பல்வேறு படிவப்பாங்கு சார்ந்து செதுக்கப்பட்டுள்ள எண்ணற்ற சிற்பங்களிலிருந்து உருவாகி வளர்ந்துள்ளது","இ ன ் ற ை ய   ஒ ட ி ச ி   ந ட ன ம ் ,   ஒ ர ி ச ா வ ி ன ்   க ோ வ ி ல ்   ச ு வ ர ் க ள ி ல ்   ப ல ் வ ே ற ு   ப ட ி வ ப ் ப ா ங ் க ு   ச ா ர ் ந ் த ு   ச ெ த ு க ் க ப ் ப ட ் ட ு ள ் ள   எ ண ் ண ற ் ற   ச ி ற ் ப ங ் க ள ி ல ி ர ு ந ் த ு   உ ர ு வ ா க ி   வ ள ர ் ந ் த ு ள ் ள த ு",131,144
33,"வசிஸ்தர் இப்போது அரசரை நோக்கி, ""அரசே, நீங்கள் வாக்குறுதி அளித்துவிட்டால் பிறகு அதை மறுப்பது உங்களுக்கு உகந்ததல்ல"" என்று மென்மையாகக் கூறினார்","வ ச ி ஸ ் த ர ்   இ ப ் ப ோ த ு   அ ர ச ர ை   ந ோ க ் க ி ,   "" அ ர ச ே ,   ந ீ ங ் க ள ்   வ ா க ் க ு ற ு த ி   அ ள ி த ் த ு வ ி ட ் ட ா ல ்   ப ி ற க ு   அ த ை   ம ற ு ப ் ப த ு   உ ங ் க ள ு க ் க ு   உ க ந ் த த ல ் ல ""   எ ன ் ற ு   ம ெ ன ் ம ை ய ா க க ்   க ூ ற ி ன ா ர ்",125,140
