sentence_id,original,tokenized,char_count,token_count
12,"ದಾಲ್ಚಿನ್ನಿಯು ಭಾರತಕ್ಕೆ ಸ್ಥಳೀಯವಾದುದಾಗಿದೆ ಮತ್ತು ಆ ಕಾರಣದಿಂದಲೇ, ಅದರ ಬಳಕೆಯ ವ್ಯಾಪ್ತಿಯು ಸುವಾಸನೆ ಹಾಗೂ ರುಚಿಕಾರಕ ಪದಾರ್ಥವಾಗಿ ಮೊದಲುಗೊಂಡು ಔಷಧೀಯ ವಿನಿಯೋಗದವರೆಗೂ ಹಬ್ಬಿದೆ","ದ ಾ ಲ ್ ಚ ಿ ನ ್ ನ ಿ ಯ ು   ಭ ಾ ರ ತ ಕ ್ ಕ ೆ   ಸ ್ ಥ ಳ ೀ ಯ ವ ಾ ದ ು ದ ಾ ಗ ಿ ದ ೆ   ಮ ತ ್ ತ ು   ಆ   ಕ ಾ ರ ಣ ದ ಿ ಂ ದ ಲ ೇ ,   ಅ ದ ರ   ಬ ಳ ಕ ೆ ಯ   ವ ್ ಯ ಾ ಪ ್ ತ ಿ ಯ ು   ಸ ು ವ ಾ ಸ ನ ೆ   ಹ ಾ ಗ ೂ   ರ ು ಚ ಿ ಕ ಾ ರ ಕ   ಪ ದ ಾ ರ ್ ಥ ವ ಾ ಗ ಿ   ಮ ೊ ದ ಲ ು ಗ ೊ ಂ ಡ ು   ಔ ಷ ಧ ೀ ಯ   ವ ಿ ನ ಿ ಯ ೋ ಗ ದ ವ ರ ೆ ಗ ೂ   ಹ ಬ ್ ಬ ಿ ದ ೆ",135,151
13,ಇದನ್ನು ಒಣ ಹಿಟ್ಟು ಮಾಡುವ ಯಂತ್ರ ಅಥವಾ ಕಲ್ಲಿನ ಕುಟ್ಟಾಣಿಯಲ್ಲಿ ಪುಡಿ ಮಾಡಿ,ಇ ದ ನ ್ ನ ು   ಒ ಣ   ಹ ಿ ಟ ್ ಟ ು   ಮ ಾ ಡ ು ವ   ಯ ಂ ತ ್ ರ   ಅ ಥ ವ ಾ   ಕ ಲ ್ ಲ ಿ ನ   ಕ ು ಟ ್ ಟ ಾ ಣ ಿ ಯ ಲ ್ ಲ ಿ   ಪ ು ಡ ಿ   ಮ ಾ ಡ ಿ,55,64
14,"ಪಂಜಾಬಿನ ಪ್ರತಿ ನಗರವೂ ಬೇರೆ ಬೇರೆ ಒಲವುಗಳನ್ನು ಹೊಂದಿದೆ, ಉದಾಹರಣೆಗೆ ಅಮೃತಸರದಲ್ಲಿನ ಜನರು ವಿಶೇಷವಾಗಿ ಅಮೃತ್‌ಸರೀ ಕುಲ್ಚಾಗಳು, ಹೂರಣ ತುಂಬಿದ ಪರಾಠಾಗಳು ಮತ್ತು ಹಾಲಿನ ಉತ್ಪನ್ನಗಳನ್ನು ಇಷ್ಟಪಡುತ್ತಾರೆ","ಪ ಂ ಜ ಾ ಬ ಿ ನ   ಪ ್ ರ ತ ಿ   ನ ಗ ರ ವ ೂ   ಬ ೇ ರ ೆ   ಬ ೇ ರ ೆ   ಒ ಲ ವ ು ಗ ಳ ನ ್ ನ ು   ಹ ೊ ಂ ದ ಿ ದ ೆ ,   ಉ ದ ಾ ಹ ರ ಣ ೆ ಗ ೆ   ಅ ಮ ೃ ತ ಸ ರ ದ ಲ ್ ಲ ಿ ನ   ಜ ನ ರ ು   ವ ಿ ಶ ೇ ಷ ವ ಾ ಗ ಿ   ಅ ಮ ೃ ತ ್ ‌ ಸ ರ ೀ   ಕ ು ಲ ್ ಚ ಾ ಗ ಳ ು ,   ಹ ೂ ರ ಣ   ತ ು ಂ ಬ ಿ ದ   ಪ ರ ಾ ಠ ಾ ಗ ಳ ು   ಮ ತ ್ ತ ು   ಹ ಾ ಲ ಿ ನ   ಉ ತ ್ ಪ ನ ್ ನ ಗ ಳ ನ ್ ನ ು   ಇ ಷ ್ ಟ ಪ ಡ ು ತ ್ ತ ಾ ರ ೆ",150,169
15,"ಮಹರ್ಷಿಯೊಂದಿಗೆ ರಾಮನನ್ನು ಕಳುಹಿಸಿಕೊಡು, ಮತ್ತು ಲಕ್ಷ್ಮಣನನ್ನೂ ಕಳುಹಿಸು","ಮ ಹ ರ ್ ಷ ಿ ಯ ೊ ಂ ದ ಿ ಗ ೆ   ರ ಾ ಮ ನ ನ ್ ನ ು   ಕ ಳ ು ಹ ಿ ಸ ಿ ಕ ೊ ಡ ು ,   ಮ ತ ್ ತ ು   ಲ ಕ ್ ಷ ್ ಮ ಣ ನ ನ ್ ನ ೂ   ಕ ಳ ು ಹ ಿ ಸ ು",57,62
16,ಆದರೆ ಮಂಗಲ ಪಾಂಡೆಯ ಕೆಚ್ಚೆದೆಯ ಕಾರ್ಯವು ಉನ್ನತ ಹಾಗೂ ಉದಾತ್ತವಾದ ತತ್ತ್ವವೊಂದರ ಬಗೆಗಿನ ಶ್ರದ್ಧೆಯಿಂದಾಗಿ ಮಾಡಿದುದಾಗಿತ್ತು,ಆ ದ ರ ೆ   ಮ ಂ ಗ ಲ   ಪ ಾ ಂ ಡ ೆ ಯ   ಕ ೆ ಚ ್ ಚ ೆ ದ ೆ ಯ   ಕ ಾ ರ ್ ಯ ವ ು   ಉ ನ ್ ನ ತ   ಹ ಾ ಗ ೂ   ಉ ದ ಾ ತ ್ ತ ವ ಾ ದ   ತ ತ ್ ತ ್ ವ ವ ೊ ಂ ದ ರ   ಬ ಗ ೆ ಗ ಿ ನ   ಶ ್ ರ ದ ್ ಧ ೆ ಯ ಿ ಂ ದ ಾ ಗ ಿ   ಮ ಾ ಡ ಿ ದ ು ದ ಾ ಗ ಿ ತ ್ ತ ು,93,104
17,"ಈರುಳ್ಳಿಯು ಅರೆಪಾರದರ್ಶಕವಾಗುತ್ತಿದ್ದಂತೆ, ಅದಕ್ಕೆ ಮ್ಯಾರಿನೇಡ್‌ ದ್ರವದಲ್ಲಿ ಊರಿಟ್ಟಿದ್ದ ಕುರಿಮಾಂಸವನ್ನು, ಜೊತೆಗೆ ಅರಿಶಿಣವನ್ನು ಸೇರಿಸಿ, ಕುರಿಮಾಂಸವು ಎಲ್ಲಾ ಮಸಾಲೆಗಳನ್ನು ಹೀರಿಕೊಳ್ಳುವ ತನಕ, ಸುಮಾರು ೫-೬ ನಿಮಿಷಗಳವರೆಗೆ ಹುರಿಯಿರಿ","ಈ ರ ು ಳ ್ ಳ ಿ ಯ ು   ಅ ರ ೆ ಪ ಾ ರ ದ ರ ್ ಶ ಕ ವ ಾ ಗ ು ತ ್ ತ ಿ ದ ್ ದ ಂ ತ ೆ ,   ಅ ದ ಕ ್ ಕ ೆ   ಮ ್ ಯ ಾ ರ ಿ ನ ೇ ಡ ್ ‌   ದ ್ ರ ವ ದ ಲ ್ ಲ ಿ   ಊ ರ ಿ ಟ ್ ಟ ಿ ದ ್ ದ   ಕ ು ರ ಿ ಮ ಾ ಂ ಸ ವ ನ ್ ನ ು ,   ಜ ೊ ತ ೆ ಗ ೆ   ಅ ರ ಿ ಶ ಿ ಣ ವ ನ ್ ನ ು   ಸ ೇ ರ ಿ ಸ ಿ ,   ಕ ು ರ ಿ ಮ ಾ ಂ ಸ ವ ು   ಎ ಲ ್ ಲ ಾ   ಮ ಸ ಾ ಲ ೆ ಗ ಳ ನ ್ ನ ು   ಹ ೀ ರ ಿ ಕ ೊ ಳ ್ ಳ ು ವ   ತ ನ ಕ ,   ಸ ು ಮ ಾ ರ ು   ೫ - ೬   ನ ಿ ಮ ಿ ಷ ಗ ಳ ವ ರ ೆ ಗ ೆ   ಹ ು ರ ಿ ಯ ಿ ರ ಿ",179,197
18,"ಹಿತೋಪದೇಶವು ಪಕ್ಷಿಗಳು, ಪ್ರಾಣಿಗಳು, ಮತ್ತು ಮನುಷ್ಯ ಪಾತ್ರಗಳ ಮೂಲಕ ಲೌಕಿಕ ವಿವೇಕವನ್ನು ಪ್ರಸ್ತುತಪಡಿಸುವ ಪುಸ್ತಕವಾಗಿದೆ","ಹ ಿ ತ ೋ ಪ ದ ೇ ಶ ವ ು   ಪ ಕ ್ ಷ ಿ ಗ ಳ ು ,   ಪ ್ ರ ಾ ಣ ಿ ಗ ಳ ು ,   ಮ ತ ್ ತ ು   ಮ ನ ು ಷ ್ ಯ   ಪ ಾ ತ ್ ರ ಗ ಳ   ಮ ೂ ಲ ಕ   ಲ ೌ ಕ ಿ ಕ   ವ ಿ ವ ೇ ಕ ವ ನ ್ ನ ು   ಪ ್ ರ ಸ ್ ತ ು ತ ಪ ಡ ಿ ಸ ು ವ   ಪ ು ಸ ್ ತ ಕ ವ ಾ ಗ ಿ ದ ೆ",92,102
19,ಸಂಸ್ಕೃತ ಅಭಿವ್ಯಕ್ತಿಯಲ್ಲಿ ಪ್ರಾವೀಣ್ಯವನ್ನು ಮತ್ತು ವಿವೇಕಯುತ ನಡೆವಳಿಕೆಯ ಅರಿವನ್ನು ಉತ್ತೇಜಿಸುವುದು ಈ ಪುಸ್ತಕದ ಉದ್ದೇಶವಾಗಿರುವಂತೆ ತೋರುತ್ತದೆ,ಸ ಂ ಸ ್ ಕ ೃ ತ   ಅ ಭ ಿ ವ ್ ಯ ಕ ್ ತ ಿ ಯ ಲ ್ ಲ ಿ   ಪ ್ ರ ಾ ವ ೀ ಣ ್ ಯ ವ ನ ್ ನ ು   ಮ ತ ್ ತ ು   ವ ಿ ವ ೇ ಕ ಯ ು ತ   ನ ಡ ೆ ವ ಳ ಿ ಕ ೆ ಯ   ಅ ರ ಿ ವ ನ ್ ನ ು   ಉ ತ ್ ತ ೇ ಜ ಿ ಸ ು ವ ು ದ ು   ಈ   ಪ ು ಸ ್ ತ ಕ ದ   ಉ ದ ್ ದ ೇ ಶ ವ ಾ ಗ ಿ ರ ು ವ ಂ ತ ೆ   ತ ೋ ರ ು ತ ್ ತ ದ ೆ,112,123
20,ಪ್ರಾಧ್ಯಾಪಕರಾದ ಅಸಿತ್‌ಕುಮಾರ್ ಬಂದೋಪಾಧ್ಯಾಯ ೧೯೯೪ ಮತ್ತು ೧೯೯೫ರಲ್ಲಿ ಹೌರಾ ಶಹರೇರ್ ಇತಿಬೃತ್ತೊ (ಮೊದಲನೇ ಮತ್ತು ಎರಡನೇ ಸಂಪುಟ) ಎಂಬ ಶೀರ್ಷಿಕೆಯಡಿಯಲ್ಲಿ ತಮ್ಮ ಹುಟ್ಟೂರಾದ ಹೌರಾದ ಸಂಪೂರ್ಣ ಇತಿಹಾಸವನ್ನು ಸಂಗ್ರಹಿಸುವಲ್ಲಿ ಮೊದಲಿಗರಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸಿದರು,ಪ ್ ರ ಾ ಧ ್ ಯ ಾ ಪ ಕ ರ ಾ ದ   ಅ ಸ ಿ ತ ್ ‌ ಕ ು ಮ ಾ ರ ್   ಬ ಂ ದ ೋ ಪ ಾ ಧ ್ ಯ ಾ ಯ   ೧ ೯ ೯ ೪   ಮ ತ ್ ತ ು   ೧ ೯ ೯ ೫ ರ ಲ ್ ಲ ಿ   ಹ ೌ ರ ಾ   ಶ ಹ ರ ೇ ರ ್   ಇ ತ ಿ ಬ ೃ ತ ್ ತ ೊ   ( ಮ ೊ ದ ಲ ನ ೇ   ಮ ತ ್ ತ ು   ಎ ರ ಡ ನ ೇ   ಸ ಂ ಪ ು ಟ )   ಎ ಂ ಬ   ಶ ೀ ರ ್ ಷ ಿ ಕ ೆ ಯ ಡ ಿ ಯ ಲ ್ ಲ ಿ   ತ ಮ ್ ಮ   ಹ ು ಟ ್ ಟ ೂ ರ ಾ ದ   ಹ ೌ ರ ಾ ದ   ಸ ಂ ಪ ೂ ರ ್ ಣ   ಇ ತ ಿ ಹ ಾ ಸ ವ ನ ್ ನ ು   ಸ ಂ ಗ ್ ರ ಹ ಿ ಸ ು ವ ಲ ್ ಲ ಿ   ಮ ೊ ದ ಲ ಿ ಗ ರ ಾ ಗ ಿ   ಕ ಾ ರ ್ ಯ ನ ಿ ರ ್ ವ ಹ ಿ ಸ ಿ ದ ರ ು,192,214
21,"ಚೈತ್ಯ ಸಭಾಂಗಣದ ಮುಂಬದಿಯಲ್ಲಿ ಎತ್ತರವಾಗಿ ಎದ್ದು ತೋರುವ ಅರ್ಧಚಂದ್ರಾಕೃತಿಯ ಚೈತ್ಯ ಕಮಾನು ಇದ್ದು, ಇದು ಮರದ ಮುಂಭಾಗವುಳ್ಳ ತೆರೆದ ಮುಮ್ಮುಖದಿಂದ ಕೂಡಿರುತ್ತದೆ ಮತ್ತು, ಕೆಲವೆಡೆಗಳಲ್ಲಿ, ಎತ್ತರವಾದ ಚೈತ್ಯ ಕಮಾನು ಕಿಟಕಿಯಿರುವುದಿಲ್ಲ","ಚ ೈ ತ ್ ಯ   ಸ ಭ ಾ ಂ ಗ ಣ ದ   ಮ ು ಂ ಬ ದ ಿ ಯ ಲ ್ ಲ ಿ   ಎ ತ ್ ತ ರ ವ ಾ ಗ ಿ   ಎ ದ ್ ದ ು   ತ ೋ ರ ು ವ   ಅ ರ ್ ಧ ಚ ಂ ದ ್ ರ ಾ ಕ ೃ ತ ಿ ಯ   ಚ ೈ ತ ್ ಯ   ಕ ಮ ಾ ನ ು   ಇ ದ ್ ದ ು ,   ಇ ದ ು   ಮ ರ ದ   ಮ ು ಂ ಭ ಾ ಗ ವ ು ಳ ್ ಳ   ತ ೆ ರ ೆ ದ   ಮ ು ಮ ್ ಮ ು ಖ ದ ಿ ಂ ದ   ಕ ೂ ಡ ಿ ರ ು ತ ್ ತ ದ ೆ   ಮ ತ ್ ತ ು ,   ಕ ೆ ಲ ವ ೆ ಡ ೆ ಗ ಳ ಲ ್ ಲ ಿ ,   ಎ ತ ್ ತ ರ ವ ಾ ದ   ಚ ೈ ತ ್ ಯ   ಕ ಮ ಾ ನ ು   ಕ ಿ ಟ ಕ ಿ ಯ ಿ ರ ು ವ ು ದ ಿ ಲ ್ ಲ",171,192
22,ʼಮಹಾರಾಜ್‌ʼ ಹಾಗೂ ʼಖಾನ್‌ಸಾಮಾʼಗಳ (ಭಾರತದಲ್ಲಿ ಪರಿಣತ ಬಾಣಸಿಗರನ್ನು ಸಾಂಪ್ರದಾಯಿಕವಾಗಿ ಹೀಗೆ ಕರೆಯಲಾಗುತ್ತದೆ) ತಲೆಮಾರುಗಳವರು ಹಲವು ಶತಮಾನಗಳ ಕಾಲಾವಧಿಯಲ್ಲಿ ಈ ಪಾಕಸೂತ್ರಗಳನ್ನು ಉತ್ತಮಪಡಿಸಿದ್ದಾರೆ ಮತ್ತು ಈ ಪಾಕವಿಧಾನಗಳು ಸಾವಿರಾರು ವರ್ಷಗಳಿಂದ ಮೌಖಿಕ ಪರಂಪರೆಯ ಮೂಲಕ ದಾಟಿಕೊಂಡು ಬಂದಿವೆ,ʼ ಮ ಹ ಾ ರ ಾ ಜ ್ ‌ ʼ   ಹ ಾ ಗ ೂ   ʼ ಖ ಾ ನ ್ ‌ ಸ ಾ ಮ ಾ ʼ ಗ ಳ   ( ಭ ಾ ರ ತ ದ ಲ ್ ಲ ಿ   ಪ ರ ಿ ಣ ತ   ಬ ಾ ಣ ಸ ಿ ಗ ರ ನ ್ ನ ು   ಸ ಾ ಂ ಪ ್ ರ ದ ಾ ಯ ಿ ಕ ವ ಾ ಗ ಿ   ಹ ೀ ಗ ೆ   ಕ ರ ೆ ಯ ಲ ಾ ಗ ು ತ ್ ತ ದ ೆ )   ತ ಲ ೆ ಮ ಾ ರ ು ಗ ಳ ವ ರ ು   ಹ ಲ ವ ು   ಶ ತ ಮ ಾ ನ ಗ ಳ   ಕ ಾ ಲ ಾ ವ ಧ ಿ ಯ ಲ ್ ಲ ಿ   ಈ   ಪ ಾ ಕ ಸ ೂ ತ ್ ರ ಗ ಳ ನ ್ ನ ು   ಉ ತ ್ ತ ಮ ಪ ಡ ಿ ಸ ಿ ದ ್ ದ ಾ ರ ೆ   ಮ ತ ್ ತ ು   ಈ   ಪ ಾ ಕ ವ ಿ ಧ ಾ ನ ಗ ಳ ು   ಸ ಾ ವ ಿ ರ ಾ ರ ು   ವ ರ ್ ಷ ಗ ಳ ಿ ಂ ದ   ಮ ೌ ಖ ಿ ಕ   ಪ ರ ಂ ಪ ರ ೆ ಯ   ಮ ೂ ಲ ಕ   ದ ಾ ಟ ಿ ಕ ೊ ಂ ಡ ು   ಬ ಂ ದ ಿ ವ ೆ,217,242
23,"ಸಾಂಪ್ರದಾಯಿಕವಾಗಿ, ಹಲವು ಮಂದಿ ವಾಜಾ಼ಗಳು ಅಥವಾ ಬಾಣಸಿಗರ ಸಹಾಯದೊಂದಿಗೆ ವೌಸ್ತಾ ವಾಜಾ಼ ಅಥವಾ ಮುಖ್ಯ ಬಾಣಸಿಗನು ಈ ಅಡುಗೆಯನ್ನು ಮಾಡುತ್ತಾನೆ","ಸ ಾ ಂ ಪ ್ ರ ದ ಾ ಯ ಿ ಕ ವ ಾ ಗ ಿ ,   ಹ ಲ ವ ು   ಮ ಂ ದ ಿ   ವ ಾ ಜ ಾ ಼ ಗ ಳ ು   ಅ ಥ ವ ಾ   ಬ ಾ ಣ ಸ ಿ ಗ ರ   ಸ ಹ ಾ ಯ ದ ೊ ಂ ದ ಿ ಗ ೆ   ವ ೌ ಸ ್ ತ ಾ   ವ ಾ ಜ ಾ ಼   ಅ ಥ ವ ಾ   ಮ ು ಖ ್ ಯ   ಬ ಾ ಣ ಸ ಿ ಗ ನ ು   ಈ   ಅ ಡ ು ಗ ೆ ಯ ನ ್ ನ ು   ಮ ಾ ಡ ು ತ ್ ತ ಾ ನ ೆ",103,117
