sentence_id,original,tokenized,char_count,token_count
16,पण मंगल पांडेची शौर्यशाली कृती ही एका उच्च आणि उदात्त तत्त्वाप्रतिच्या समर्पणातून केली गेली होती,प ण   म ं ग ल   प ा ं ड े च ी   श ौ र ् य श ा ल ी   क ृ त ी   ह ी   ए क ा   उ च ् च   आ ण ि   उ द ा त ् त   त त ् त ् व ा प ् र त ि च ् य ा   स म र ् प ण ा त ू न   क े ल ी   ग े ल ी   ह ो त ी,82,96
17,"एकदा कांदा अर्धपारदर्शी झाला की, त्यात मुरवलेले मटण हळदपुडीसह टाका, आणि सगळे मसाले त्या मटणात शोषून घेतले जाईपर्यंत सुमारे ५ - ६ मिनिटे शिजवा","ए क द ा   क ा ं द ा   अ र ् ध प ा र द र ् श ी   झ ा ल ा   क ी ,   त ् य ा त   म ु र व ल े ल े   म ट ण   ह ळ द प ु ड ी स ह   ट ा क ा ,   आ ण ि   स ग ळ े   म स ा ल े   त ् य ा   म ट ण ा त   श ो ष ू न   घ े त ल े   ज ा ई प र ् य ं त   स ु म ा र े   ५   -   ६   म ि न ि ट े   श ि ज व ा",118,141
18,"हितोपदेश हा पक्षी, पशू आणि मानवी पात्रांच्या माध्यमातून सादर केल्या जाणाऱ्या ऐहिक ज्ञानाचा ग्रंथ आहे","ह ि त ो प द े श   ह ा   प क ् ष ी ,   प श ू   आ ण ि   म ा न व ी   प ा त ् र ा ं च ् य ा   म ा ध ् य म ा त ू न   स ा द र   क े ल ् य ा   ज ा ण ा ऱ ् य ा   ऐ ह ि क   ज ् ञ ा न ा च ा   ग ् र ं थ   आ ह े",86,100
19,"संस्कृत अभिव्यक्तीमध्ये प्रावीण्य मिळवण्यास प्रोत्साहन मिळावे आणि सद्वर्तनाचे ज्ञान प्राप्त व्हावे, हा या पुस्तकाचा उद्देश दिसतो","स ं स ् क ृ त   अ भ ि व ् य क ् त ी म ध ् य े   प ् र ा व ी ण ् य   म ि ळ व ण ् य ा स   प ् र ो त ् स ा ह न   म ि ळ ा व े   आ ण ि   स द ् व र ् त न ा च े   ज ् ञ ा न   प ् र ा प ् त   व ् ह ा व े ,   ह ा   य ा   प ु स ् त क ा च ा   उ द ् द े श   द ि स त ो",113,128
20,"प्राध्यापक असितकुमार बंधोपाध्याय यांनी, १९९४ आणि १९९५ साली, हावडा या त्यांच्या मूळ शहराचा संपूर्ण इतिहास, हावडा शहरेर इतिबृत्तो (पहिला आणि दुसरा खंड) या नावाने संकलित करण्यात सिंहाचा वाटा उचलला","प ् र ा ध ् य ा प क   अ स ि त क ु म ा र   ब ं ध ो प ा ध ् य ा य   य ा ं न ी ,   १ ९ ९ ४   आ ण ि   १ ९ ९ ५   स ा ल ी ,   ह ा व ड ा   य ा   त ् य ा ं च ् य ा   म ू ळ   श ह र ा च ा   स ं प ू र ् ण   इ त ि ह ा स ,   ह ा व ड ा   श ह र े र   इ त ि ब ृ त ् त ो   ( प ह ि ल ा   आ ण ि   द ु स र ा   ख ं ड )   य ा   न ा व ा न े   स ं क ल ि त   क र ण ् य ा त   स ि ं ह ा च ा   व ा ट ा   उ च ल ल ा",165,193
21,"चैत्य सभामंडपाच्या पुढील भागावर, समोरून खुल्या असलेल्या लाकडी दर्शनी भागाच्या एका अर्धगोलाकार चैत्य कमानीची ठळक आकृती आहे, आणि काही बाबतींत, तसे चैत्य कमानीचे ठळक गवाक्ष दिसत नाही","च ै त ् य   स भ ा म ं ड प ा च ् य ा   प ु ढ ी ल   भ ा ग ा व र ,   स म ो र ू न   ख ु ल ् य ा   अ स ल े ल ् य ा   ल ा क ड ी   द र ् श न ी   भ ा ग ा च ् य ा   ए क ा   अ र ् ध ग ो ल ा क ा र   च ै त ् य   क म ा न ी च ी   ठ ळ क   आ क ृ त ी   आ ह े ,   आ ण ि   क ा ह ी   ब ा ब त ी ं त ,   त स े   च ै त ् य   क म ा न ी च े   ठ ळ क   ग व ा क ् ष   द ि स त   न ा ह ी",153,179
22,"'महाराज' आणि 'खानसामे' (भारतात निष्णात स्वयंपाक्यांना पारंपरिकरित्या तसे म्हटले जाते) यांच्या पिढ्यांनी शतकानुशतके, पाककृतींमध्ये परिपूर्णता साध्य केली आहे आणि या पाककृती मौखिक परंपरेतून हजारो वर्षे चालत आल्या आहेत","' म ह ा र ा ज '   आ ण ि   ' ख ा न स ा म े '   ( भ ा र त ा त   न ि ष ् ण ा त   स ् व य ं प ा क ् य ा ं न ा   प ा र ं प र ि क र ि त ् य ा   त स े   म ् ह ट ल े   ज ा त े )   य ा ं च ् य ा   प ि ढ ् य ा ं न ी   श त क ा न ु श त क े ,   प ा क क ृ त ी ं म ध ् य े   प र ि प ू र ् ण त ा   स ा ध ् य   क े ल ी   आ ह े   आ ण ि   य ा   प ा क क ृ त ी   म ौ ख ि क   प र ं प र े त ू न   ह ज ा र ो   व र ् ष े   च ा ल त   आ ल ् य ा   आ ह े त",187,214
23,"पारंपरिकरित्या, ही तयारी वस्ता वाझ किंवा प्रमुख स्वयंपाकी, वाझांच्या किंवा स्वयंपाक्यांच्या ताफ्याच्या साह्याने करतो","प ा र ं प र ि क र ि त ् य ा ,   ह ी   त य ा र ी   व स ् त ा   व ा झ   क ि ं व ा   प ् र म ु ख   स ् व य ं प ा क ी ,   व ा झ ा ं च ् य ा   क ि ं व ा   स ् व य ं प ा क ् य ा ं च ् य ा   त ा फ ् य ा च ् य ा   स ा ह ् य ा न े   क र त ो",103,116
24,"पावभाजी: हा महाराष्ट्रातील 'फास्ट फूड' खाद्यपदार्थ आहे, ज्यात बहुधा लोण्यात बनवलेले दाट कालवण (भाजी) मऊ गोल पावासोबत (पाव) दिले जाते","प ा व भ ा ज ी :   ह ा   म ह ा र ा ष ् ट ् र ा त ी ल   ' फ ा स ् ट   फ ू ड '   ख ा द ् य प द ा र ् थ   आ ह े ,   ज ् य ा त   ब ह ु ध ा   ल ो ण ् य ा त   ब न व ल े ल े   द ा ट   क ा ल व ण   ( भ ा ज ी )   म ऊ   ग ो ल   प ा व ा स ो ब त   ( प ा व )   द ि ल े   ज ा त े",113,132
25,"लाल डेड आणि हब्बा खातूनच्या काश्मिरी रचना, त्यांच्यातील गूढ रस आणि तीव्र वेदनांची अभिव्यक्ती यासाठी ओळखल्या जातात, तर राजस्थानीतील मीराबाईच्या रचना ह्या आगळ्यावेगळ्या भक्तीमय गुणांसाठी ज्ञात आहेत; तामीळमधील अंदलचा गूढवाद आणि कन्नडमधील अक्कामहादेवीची वचने, हे तत्कालीन साहित्यातील, महिलांच्या महान योगदानाची साक्ष देते","ल ा ल   ड े ड   आ ण ि   ह ब ् ब ा   ख ा त ू न च ् य ा   क ा श ् म ि र ी   र च न ा ,   त ् य ा ं च ् य ा त ी ल   ग ू ढ   र स   आ ण ि   त ी व ् र   व े द न ा ं च ी   अ भ ि व ् य क ् त ी   य ा स ा ठ ी   ओ ळ ख ल ् य ा   ज ा त ा त ,   त र   र ा ज स ् थ ा न ी त ी ल   म ी र ा ब ा ई च ् य ा   र च न ा   ह ् य ा   आ ग ळ ् य ा व े ग ळ ् य ा   भ क ् त ी म य   ग ु ण ा ं स ा ठ ी   ज ् ञ ा त   आ ह े त ;   त ा म ी ळ म ध ी ल   अ ं द ल च ा   ग ू ढ व ा द   आ ण ि   क न ् न ड म ध ी ल   अ क ् क ा म ह ा द े व ी च ी   व च न े ,   ह े   त त ् क ा ल ी न   स ा ह ि त ् य ा त ी ल ,   म ह ि ल ा ं च ् य ा   म ह ा न   य ो ग द ा न ा च ी   स ा क ् ष   द े त े",276,317
26,बौद्ध भित्तिचित्रे असलेली बाघ लेणी ही मध्य प्रदेशच्या धार जिल्ह्यापासून ९७ कि,ब ौ द ् ध   भ ि त ् त ि च ि त ् र े   अ स ल े ल ी   ब ा घ   ल े ण ी   ह ी   म ध ् य   प ् र द े श च ् य ा   ध ा र   ज ि ल ् ह ् य ा प ा स ू न   ९ ७   क ि,66,77
27,मी,म ी,2,2
28,वर आहेत,व र   आ ह े त,6,7
29,"संस्कृत साहित्यामध्ये 'मूल' या शब्दाचा अर्थ सामान्यतः, वनस्पतीचे किंवा वृक्षाचे मूळ असा होतो, परंतु अलंकारिकदृष्ट्या, कोणत्याही गोष्टीचा पाया किंवा खालचा भाग किंवा तळ असा अर्थ होतो","स ं स ् क ृ त   स ा ह ि त ् य ा म ध ् य े   ' म ू ल '   य ा   श ब ् द ा च ा   अ र ् थ   स ा म ा न ् य त ः ,   व न स ् प त ी च े   क ि ं व ा   व ृ क ् ष ा च े   म ू ळ   अ स ा   ह ो त ो ,   प र ं त ु   अ ल ं क ा र ि क द ृ ष ् ट ् य ा ,   क ो ण त ् य ा ह ी   ग ो ष ् ट ी च ा   प ा य ा   क ि ं व ा   ख ा ल च ा   भ ा ग   क ि ं व ा   त ळ   अ स ा   अ र ् थ   ह ो त ो",155,180
30,सिंधूच्या खोऱ्यातील संस्कृती ही विविध क्षेत्रांमधील तिच्या तांत्रिक ज्ञानासाठी ओळखली जाते,स ि ं ध ू च ् य ा   ख ो ऱ ् य ा त ी ल   स ं स ् क ृ त ी   ह ी   व ि व ि ध   क ् ष े त ् र ा ं म ध ी ल   त ि च ् य ा   त ा ं त ् र ि क   ज ् ञ ा न ा स ा ठ ी   ओ ळ ख ल ी   ज ा त े,79,89
31,सर्व कौरव मृत्युमुखी पडतात; केवळ पाच पांडव बंधू आणि कृष्णाचा बचाव होतो,स र ् व   क ौ र व   म ृ त ् य ु म ु ख ी   प ड त ा त ;   क े व ळ   प ा च   प ा ं ड व   ब ं ध ू   आ ण ि   क ृ ष ् ण ा च ा   ब च ा व   ह ो त ो,59,70
32,युद्ध अठरा दिवस चालते आणि कौरवांच्या पराभवानिशी संपुष्टात येते,य ु द ् ध   अ ठ र ा   द ि व स   च ा ल त े   आ ण ि   क ौ र व ा ं च ् य ा   प र ा भ व ा न ि श ी   स ं प ु ष ् ट ा त   य े त े,54,62
33,"आधुनिक दिल्लीच्या जवळच उत्तरेस, भारत या नावाने सामान्यतः ओळखल्या जाणाऱ्या जमातीचा प्राचीन प्रांत असलेल्या, हस्तिनापूर या राज्याच्या सिंहासनाच्या उत्तराधिकाराबाबतचा संघर्ष, ही महाभारताची मध्यवर्ती कथा आहे","आ ध ु न ि क   द ि ल ् ल ी च ् य ा   ज व ळ च   उ त ् त र े स ,   भ ा र त   य ा   न ा व ा न े   स ा म ा न ् य त ः   ओ ळ ख ल ् य ा   ज ा ण ा ऱ ् य ा   ज म ा त ी च ा   प ् र ा च ी न   प ् र ा ं त   अ स ल े ल ् य ा ,   ह स ् त ि न ा प ू र   य ा   र ा ज ् य ा च ् य ा   स ि ं ह ा स न ा च ् य ा   उ त ् त र ा ध ि क ा र ा ब ा ब त च ा   स ं घ र ् ष ,   ह ी   म ह ा भ ा र त ा च ी   म ध ् य व र ् त ी   क थ ा   आ ह े",179,203
34,कर्नाटकात मांसाहारींपेक्षा शाकाहारींची संख्या जास्त आहे; त्यामुळे त्यांच्या पाककृतींत मुख्यत्वे शाकाहारी पदार्थांचा समावेश असतो,क र ् न ा ट क ा त   म ा ं स ा ह ा र ी ं प े क ् ष ा   श ा क ा ह ा र ी ं च ी   स ं ख ् य ा   ज ा स ् त   आ ह े ;   त ् य ा म ु ळ े   त ् य ा ं च ् य ा   प ा क क ृ त ी ं त   म ु ख ् य त ् व े   श ा क ा ह ा र ी   प द ा र ् थ ा ं च ा   स म ा व े श   अ स त ो,114,127
35,"त्याला संजय उत्तर देतो, जो युद्धभूमीवर काय घडत आहे ते कथन करतो","त ् य ा ल ा   स ं ज य   उ त ् त र   द े त ो ,   ज ो   य ु द ् ध भ ू म ी व र   क ा य   घ ड त   आ ह े   त े   क थ न   क र त ो",51,62
36,तामीळमध्ये आढळून येणारी दोन महाकाव्ये म्हणजे शिलप्पधिकारम् आणि मणिमेखलै,त ा म ी ळ म ध ् य े   आ ढ ळ ू न   य े ण ा र ी   द ो न   म ह ा क ा व ् य े   म ् ह ण ज े   श ि ल प ् प ध ि क ा र म ्   आ ण ि   म ण ि म े ख ल ै,63,71
37,या भागात मिरचीपुडीचा वापर जपून केला जातो,य ा   भ ा ग ा त   म ि र च ी प ु ड ी च ा   व ा प र   ज प ू न   क े ल ा   ज ा त ो,34,40
38,"योग हा शब्द युज या संस्कृत धातूपासून आलेला आहे, ज्याचा अर्थ जोडणे किंवा जुंपणे किंवा एकत्र आणणे असा आहे","य ो ग   ह ा   श ब ् द   य ु ज   य ा   स ं स ् क ृ त   ध ा त ू प ा स ू न   आ ल े ल ा   आ ह े ,   ज ् य ा च ा   अ र ् थ   ज ो ड ण े   क ि ं व ा   ज ु ं प ण े   क ि ं व ा   ए क त ् र   आ ण ण े   अ स ा   आ ह े",85,103
39,"ओडिसातील मंदिरांच्या भिंतींवर कोरलेल्या विविध कल्पनांच्या अंतहीन शिल्पकृतींमधून, आजचा ओडिसी उत्क्रांत झालेला आहे","ओ ड ि स ा त ी ल   म ं द ि र ा ं च ् य ा   भ ि ं त ी ं व र   क ो र ल े ल ् य ा   व ि व ि ध   क ल ् प न ा ं च ् य ा   अ ं त ह ी न   श ि ल ् प क ृ त ी ं म ध ू न ,   आ ज च ा   ओ ड ि स ी   उ त ् क ् र ा ं त   झ ा ल े ल ा   आ ह े",100,112
40,"वशिष्ठ आता राजाकडे वळले आणि नम्रपणे म्हणाले, ''राजा, एकदा दिलेले वचन नाकारून, तू वाईट केले आहेस","व श ि ष ् ठ   आ त ा   र ा ज ा क ड े   व ळ ल े   आ ण ि   न म ् र प ण े   म ् ह ण ा ल े ,   ' ' र ा ज ा ,   ए क द ा   द ि ल े ल े   व च न   न ा क ा र ू न ,   त ू   व ा ई ट   क े ल े   आ ह े स",80,95
41,'',' ',2,2
42,"अर्जुनाच्या खिन्नतेची व्याप्ती त्याच्या लक्षात येते, तेव्हाच कृष्ण आपली भूमिका बदलतो आणि त्याला या जगातील धर्माच्या कृतीची रहस्ये शिकवण्यास आरंभ करतो","अ र ् ज ु न ा च ् य ा   ख ि न ् न त े च ी   व ् य ा प ् त ी   त ् य ा च ् य ा   ल क ् ष ा त   य े त े ,   त े व ् ह ा च   क ृ ष ् ण   आ प ल ी   भ ू म ि क ा   ब द ल त ो   आ ण ि   त ् य ा ल ा   य ा   ज ग ा त ी ल   ध र ् म ा च ् य ा   क ृ त ी च ी   र ह स ् य े   श ि क व ण ् य ा स   आ र ं भ   क र त ो",129,149
43,"जेव्हा तुम्ही तांदळाचे पीठ डब्यात घालाल, त्या दरम्यान, किसलेले खोबरेही तुम्ही कमी प्रमाणांत त्यात घालू शकता","ज े व ् ह ा   त ु म ् ह ी   त ा ं द ळ ा च े   प ी ठ   ड ब ् य ा त   घ ा ल ा ल ,   त ् य ा   द र म ् य ा न ,   क ि स ल े ल े   ख ो ब र े ह ी   त ु म ् ह ी   क म ी   प ् र म ा ण ा ं त   त ् य ा त   घ ा ल ू   श क त ा",92,107
44,दंडगोलाकार डब्यात चमचाभर किसलेले खोबरे आणि त्यानंतर चांगल्याप्रकारे मिश्रण केलेले तांदळाचे पीठ घालून तुम्ही सुरुवात करू शकता,द ं ड ग ो ल ा क ा र   ड ब ् य ा त   च म च ा भ र   क ि स ल े ल े   ख ो ब र े   आ ण ि   त ् य ा न ं त र   च ा ं ग ल ् य ा प ् र क ा र े   म ि श ् र ण   क े ल े ल े   त ा ं द ळ ा च े   प ी ठ   घ ा ल ू न   त ु म ् ह ी   स ु र ु व ा त   क र ू   श क त ा,108,124
45,महाराज रणजितसिंग यांच्या देणगीमुळे इ,म ह ा र ा ज   र ण ज ि त स ि ं ग   य ा ं च ् य ा   द े ण ग ी म ु ळ े   इ,32,36
46,स,स,1,1
47,"१८३५ साली नांदेड येथे एक सुंदर आणि स्तिमित करणारा गुरुद्वारा बांधला गेला, ज्यावर बारीक कोरीवकाम केलेला एक सुवर्ण घुमट होता","१ ८ ३ ५   स ा ल ी   न ा ं द े ड   य े थ े   ए क   स ु ं द र   आ ण ि   स ् त ि म ि त   क र ण ा र ा   ग ु र ु द ् व ा र ा   ब ा ं ध ल ा   ग े ल ा ,   ज ् य ा व र   ब ा र ी क   क ो र ी व क ा म   क े ल े ल ा   ए क   स ु व र ् ण   घ ु म ट   ह ो त ा",103,122
48,"सामवेद हा या निवडक ऋचांचे संकलन आहे, ज्या त्यांचा प्रस्तावित छंद किंवा लयबद्ध वृत्ते अबाधित राखत स्वरांमध्ये बांधलेल्या आहेत","स ा म व े द   ह ा   य ा   न ि व ड क   ऋ च ा ं च े   स ं क ल न   आ ह े ,   ज ् य ा   त ् य ा ं च ा   प ् र स ् त ा व ि त   छ ं द   क ि ं व ा   ल य ब द ् ध   व ृ त ् त े   अ ब ा ध ि त   र ा ख त   स ् व र ा ं म ध ् य े   ब ा ं ध ल े ल ् य ा   आ ह े त",106,124
49,प्राचीन अयोध्या ही आपल्या आधुनिक शहरांपेक्षा दुय्यम नव्हती हे वाल्मिकींच्या कोसलच्या राजधानीच्या वर्णनावरून स्पष्ट होते,प ् र ा च ी न   अ य ो ध ् य ा   ह ी   आ प ल ् य ा   आ ध ु न ि क   श ह र ा ं प े क ् ष ा   द ु य ् य म   न व ् ह त ी   ह े   व ा ल ् म ि क ी ं च ् य ा   क ो स ल च ् य ा   र ा ज ध ा न ी च ् य ा   व र ् ण न ा व र ू न   स ् प ष ् ट   ह ो त े,105,119
50,एकदा 'मी करेन' से म्हटले की तुम्हाला ते करण्यावाचून अन्य पर्याय नसतो,ए क द ा   ' म ी   क र े न '   स े   म ् ह ट ल े   क ी   त ु म ् ह ा ल ा   त े   क र ण ् य ा व ा च ू न   अ न ् य   प र ् य ा य   न स त ो,57,68
51,"अलीकडच्या काळात, रुपयाच्या विनिमय दराबाबत आणि आपल्या विदेशी चलन साठ्याच्या पर्याप्ततेबाबत वेगवेगळी मते मांडली गेली आहेत","अ ल ी क ड च ् य ा   क ा ळ ा त ,   र ु प य ा च ् य ा   व ि न ि म य   द र ा ब ा ब त   आ ण ि   आ प ल ् य ा   व ि द े श ी   च ल न   स ा ठ ् य ा च ् य ा   प र ् य ा प ् त त े ब ा ब त   व े ग व े ग ळ ी   म त े   म ा ं ड ल ी   ग े ल ी   आ ह े त",104,119
52,"क्रेडिट कार्ड खाते जेव्हा तीन दिवसांपेक्षा जास्त काळ थकित देय राहील, तेव्हाच बँक, क्रेडिट इन्फर्मेशन कंपन्यांना (सी","क ् र े ड ि ट   क ा र ् ड   ख ा त े   ज े व ् ह ा   त ी न   द ि व स ा ं प े क ् ष ा   ज ा स ् त   क ा ळ   थ क ि त   द े य   र ा ह ी ल ,   त े व ् ह ा च   ब ँ क ,   क ् र े ड ि ट   इ न ् फ र ् म े श न   क ं प न ् य ा ं न ा   ( स ी",99,115
53,आय,आ य,2,2
54,सी,स ी,2,2
55,") त्या थकित देयाची माहिती देणे, किंवा उदा",")   त ् य ा   थ क ि त   द े य ा च ी   म ा ह ि त ी   द े ण े ,   क ि ं व ा   उ द ा",34,41
56,", उशिरा भरणा केल्याबद्दलचे कोणतेही शुल्क इ",",   उ श ि र ा   भ र ण ा   क े ल ् य ा ब द ् द ल च े   क ो ण त े ह ी   श ु ल ् क   इ",36,42
57,"असल्यास, दंडात्मक शुल्क आकारणे, इ","अ स ल ् य ा स ,   द ं ड ा त ् म क   श ु ल ् क   आ क ा र ण े ,   इ",29,33
58,करू शकतात,क र ू   श क त ा त,8,9
59,"देश आपली आर्थिक स्थिती सुधारण्यासाठी, थेट गुंतवणुकीच्या आवकीस प्रोत्साहन देऊ शकतात","द े श   आ प ल ी   आ र ् थ ि क   स ् थ ि त ी   स ु ध ा र ण ् य ा स ा ठ ी ,   थ े ट   ग ु ं त व ण ु क ी च ् य ा   आ व क ी स   प ् र ो त ् स ा ह न   द े ऊ   श क त ा त",72,82
60,"तरीदेखील, पॅकेजची त्वरित अंमलबजावणी करण्यासाठी उत्तेजन म्हणून, जर बँकेकडे अर्ज आल्यानंतर ९० दिवसांच्या आत मान्यता मिळालेल्या पॅकेजवर अंमलबजावणी झाली, तर पुनर्रचनेचा अर्ज बँकेकडे जाईल, तेव्हा मालमत्तेच्या वर्गीकरणाची स्थिती जशी होती, ती तशीच राखली जाईल","त र ी द े ख ी ल ,   प ॅ क े ज च ी   त ् व र ि त   अ ं म ल ब ज ा व ण ी   क र ण ् य ा स ा ठ ी   उ त ् त े ज न   म ् ह ण ू न ,   ज र   ब ँ क े क ड े   अ र ् ज   आ ल ् य ा न ं त र   ९ ०   द ि व स ा ं च ् य ा   आ त   म ा न ् य त ा   म ि ळ ा ल े ल ् य ा   प ॅ क े ज व र   अ ं म ल ब ज ा व ण ी   झ ा ल ी ,   त र   प ु न र ् र च न े च ा   अ र ् ज   ब ँ क े क ड े   ज ा ई ल ,   त े व ् ह ा   म ा ल म त ् त े च ् य ा   व र ् ग ी क र ण ा च ी   स ् थ ि त ी   ज श ी   ह ो त ी ,   त ी   त श ी च   र ा ख ल ी   ज ा ई ल",218,251
61,"खासगी भांडवल संचयाचे गतिक अपरिहार्यपणे मोजक्या हातांत संपत्ती एकवटण्यास कारणीभूत ठरते का, की, विकास, स्पर्धा आणि तंत्रज्ञानाच्या प्रगतीच्या संतुलनकारक शक्तींमुळे असमानता कमी होते","ख ा स ग ी   भ ा ं ड व ल   स ं च य ा च े   ग त ि क   अ प र ि ह ा र ् य प ण े   म ो ज क ् य ा   ह ा त ा ं त   स ं प त ् त ी   ए क व ट ण ् य ा स   क ा र ण ी भ ू त   ठ र त े   क ा ,   क ी ,   व ि क ा स ,   स ् प र ् ध ा   आ ण ि   त ं त ् र ज ् ञ ा न ा च ् य ा   प ् र ग त ी च ् य ा   स ं त ु ल न क ा र क   श क ् त ी ं म ु ळ े   अ स म ा न त ा   क म ी   ह ो त े",156,178
62,आत्यंतिक अस्थिरतेला आळा आणि अपेक्षांना वेसण घालण्यासाठी ती बाजारपेठेत हस्तक्षेप करते,आ त ् य ं त ि क   अ स ् थ ि र त े ल ा   आ ळ ा   आ ण ि   अ प े क ् ष ा ं न ा   व े स ण   घ ा ल ण ् य ा स ा ठ ी   त ी   ब ा ज ा र प े ठ े त   ह स ् त क ् ष े प   क र त े,74,84
